tooth_class,specimen,num_amtl,sockets,age,stdev_age,prob_male,genus,pop,player,religiousness,expenditure,school,persons,games,f_other,hammer,n_other,beauty
Premolar,AMNH99.1/72,0.8003973438563574,8,46.1073874,8.74186019,0.75,Homo sapiens,Alaska,Moussa Sissoko,4,5615.441895,Santa Maria-Bonita Elementary,2,4,7,G,10,-1.450494
Anterior,AMNH99.1/75-A,0.7525276216430207,12,31.3690097,5.56672472,0.75,Homo sapiens,Alaska,Alex Smith,1,5245.439941,Whittier City Elementary,3,1,7,L,10,1.15588
Posterior,AMNH99.1/75-A,0.6990026059801324,12,31.3690097,5.56672472,0.75,Homo sapiens,Alaska,Korey Smith,4,4838.175293,Eastside Union Elementary,1,3,7,G,10,-0.3260148
Premolar,AMNH99.1/75-A,0.8145417954319452,8,31.3690097,5.56672472,0.75,Homo sapiens,Alaska,Stilian Petrov,5,5367.988281,Lawndale Elementary,1,10,7,wood,10,0.8846435
Anterior,AMNH99.1/77,1.3768019144473627,12,45.2,12.6,0.75,Homo sapiens,Alaska,Leyti N'Diaye,4,5526.236816,Robla Elementary,1,1,7,G,10,-0.5583452
Posterior,AMNH99.1/77,0.6269117884201421,11,45.2,12.6,0.75,Homo sapiens,Alaska,Mickaël Landreau,4,4353.019531,Santa Rita Union Elementary,4,3,9,G,13,-0.3415543
Premolar,AMNH99.1/77,1.209509486585179,8,45.2,12.6,0.75,Homo sapiens,Alaska,Ján Mucha,4,5034.290039,Rio Elementary,1,1,9,G,13,-0.5040575
Anterior,AMNH99.1/79,0.36738265563700145,6,39.4,9.1,0.25,Homo sapiens,Alaska, Cuéllar,5,4692.493652,Strathmore Union Elementary,2,5,4,G,6,-0.9005804
Posterior,AMNH99.1/79,0.7955647354739993,6,39.4,9.1,0.25,Homo sapiens,Alaska,Holger Badstuber,3,5606.781738,North Sacramento Elementary,2,1,7,G,10,0.6430142
Premolar,AMNH99.1/79,0.9536375296099542,4,39.4,9.1,0.25,Homo sapiens,Alaska,Marc Tierney,2,4969.180664,Anaheim Elementary,2,1,3,G,5,0.773524
Anterior,AMNH99.1/80(a),1.0881508854158524,6,46.1073874,8.74186019,0.75,Homo sapiens,Alaska, Ramires,2,4675.674805,Lemoore Union Elementary,4,4,3,G,5,1.063938
Posterior,AMNH99.1/80(a),1.127857995911796,6,46.1073874,8.74186019,0.75,Homo sapiens,Alaska,Edin Džeko,4,5306.132813,Armona Union Elementary,4,5,3,G,5,-1.090389
Premolar,AMNH99.1/80(a),1.153943300844296,4,46.1073874,8.74186019,0.75,Homo sapiens,Alaska,Sanjin Prcić,2,5693.883301,Beardsley Elementary,1,1,7,G,10,-1.069162
Anterior,AMNH99.1/80(b),0.7911685001917713,6,43.749247,8.23260632,0.75,Homo sapiens,Alaska,James Perch,4,5181.57959,South Whittier Elementary,1,2,4,G,6,1.415695
Posterior,AMNH99.1/80(b),0.7550754169614651,5,43.749247,8.23260632,0.75,Homo sapiens,Alaska, Edu,3,5228.650879,Hanford Elementary,3,1,3,G,5,-1.422919
Premolar,AMNH99.1/80(b),1.17447233743589,4,43.749247,8.23260632,0.75,Homo sapiens,Alaska,Matthew Lowton,5,5339.391113,National Elementary,1,1,3,G,5,0.3918222
Anterior,AMNH99.1/83-A,0.8411725847599042,12,32.0178426,3.7220627,0.25,Homo sapiens,Alaska,James Tomkins,2,6056.49707,Roseland Elementary,2,1,7,G,10,-0.4899626
Posterior,AMNH99.1/83-A,0.496722885073127,10,32.0178426,3.7220627,0.25,Homo sapiens,Alaska,Granit Xhaka,3,4845.680176,Di Giorgio Elementary,3,1,9,G,13,-0.5835869
Premolar,AMNH99.1/83-A,0.5419554050852058,8,32.0178426,3.7220627,0.25,Homo sapiens,Alaska,Chinedu Ede,5,4826.666016,Keppel Union Elementary,4,4,4,G,6,0.7566829
Anterior,AMNH99.1/84-A,0.6098792334387204,12,30.7794746,5.44029653,0.25,Homo sapiens,Alaska,Leon Balogun,2,5367.090332,Lakeside Union Elementary,4,1,7,G,10,0.8808186
Posterior,AMNH99.1/84-A,1.0598608206188682,12,30.7794746,5.44029653,0.25,Homo sapiens,Alaska,Javier Pinola,4,5742.73291,Merced City Elementary,3,1,3,G,5,-0.5665014
Premolar,AMNH99.1/84-A,0.9471806330630594,8,30.7794746,5.44029653,0.25,Homo sapiens,Alaska,Rory Delap,1,4136.250977,Guadalupe Union Elementary,1,1,3,G,5,0.3394037
Anterior,AMNH99.1/84-B,1.121269626700289,12,48.8,10.5,0.25,Homo sapiens,Alaska,Derrick Williams,4,5267.831055,Cucamonga Elementary,2,2,4,G,6,-0.1513687
Posterior,AMNH99.1/84-B,0.7662245234840411,8,48.8,10.5,0.25,Homo sapiens,Alaska,Alexis Thébaux,3,5238.39209,Knightsen Elementary,3,6,3,G,5,-1.024997
Premolar,AMNH99.1/84-B,0.9522991678326662,8,48.8,10.5,0.25,Homo sapiens,Alaska,Ronny Philp,3,5462.899414,Rio Dell Elementary,1,2,7,G,10,-0.0252444
Anterior,AMNH99.1/84-C,1.1006559964946971,6,46.1073874,8.74186019,0.25,Homo sapiens,Alaska,Fernando Gago,3,6313.373535,Montague Elementary,2,1,3,G,5,-0.7467875
Posterior,AMNH99.1/84-C,0.8036769369997904,6,46.1073874,8.74186019,0.25,Homo sapiens,Alaska, Felipe Santana,2,6653.030762,McCloud Union Elementary,4,1,9,G,13,0.9889485
Premolar,AMNH99.1/84-C,1.0470325224691663,4,46.1073874,8.74186019,0.25,Homo sapiens,Alaska,Tom Starke,3,5533.149414,Santa Paula Elementary,4,1,3,G,5,-0.5324199
Anterior,AMNH99.1/84-D,0.6916814694593829,6,33.137615,5.94640065,0.25,Homo sapiens,Alaska,Christian Pander,4,6118.710449,West Park Elementary,2,1,7,G,10,-0.7668921
Posterior,AMNH99.1/84-D,0.7866170210845284,6,33.137615,5.94640065,0.25,Homo sapiens,Alaska,Hugo Rodallega,2,5098.626953,Atwater Elementary,3,1,7,G,10,1.154256
Premolar,AMNH99.1/84-D,0.7806821065097007,4,33.137615,5.94640065,0.25,Homo sapiens,Alaska, San José,4,5652.878906,Weaver Union Elementary,1,1,4,G,6,1.232602
Anterior,AMNH99.1/86-C,0.5220858698983473,12,47.2736416,8.3605854,0.25,Homo sapiens,Alaska,Jens Grahl,4,5329.002441,Pacific Union Elementary,1,1,9,G,13,1.774334
Posterior,AMNH99.1/86-C,1.0566245586484084,11,47.2736416,8.3605854,0.25,Homo sapiens,Alaska,Thomas Sørensen,1,5929.809082,Lucerne Valley Unified,3,11,7,G,10,1.773151
Premolar,AMNH99.1/86-C,0.7528358381178448,8,47.2736416,8.3605854,0.25,Homo sapiens,Alaska,Mario Balotelli,4,4897.067871,Romoland Elementary,4,1,4,wood,6,0.7245926
Anterior,AMNH99.1/86-D,0.9059083631090367,12,50.8236683,9.7611705,0.25,Homo sapiens,Alaska,Rio Mavuba,3,5100.202148,El Monte City Elementary,1,7,7,G,10,-1.181626
Posterior,AMNH99.1/86-D,1.0546469506838632,8,50.8236683,9.7611705,0.25,Homo sapiens,Alaska,Frank Lampard,3,4825.722656,Greenfield Union Elementary,4,1,3,L,5,1.769452
Premolar,AMNH99.1/86-D,1.0437785363999286,8,50.8236683,9.7611705,0.25,Homo sapiens,Alaska,Marouane Fellaini,3,4079.12915,Palo Verde Union Elementary,3,8,4,Q,6,-0.5872612
Anterior,AMNH99.1/87,1.1132966320385012,12,45.2,12.6,0.75,Homo sapiens,Alaska,Matthieu Sans,4,5349.367676,Elverta Joint Elementary,3,2,4,Q,6,-0.0018324
Posterior,AMNH99.1/87,0.8706561262950733,9,45.2,12.6,0.75,Homo sapiens,Alaska,Junior Fernandes,2,5869.38916,Lucerne Elementary,2,1,3,wood,5,-0.0566766
Premolar,AMNH99.1/87,0.7674806023025853,8,45.2,12.6,0.75,Homo sapiens,Alaska,Ludovic Giuly,4,6462.12793,Luther Burbank Elementary,3,2,3,G,5,1.231394
Anterior,AMNH99.1/89-A,0.876617477337145,12,43.749247,8.23260632,0.75,Homo sapiens,Alaska,Klaas-Jan Huntelaar,5,6231.601563,Bangor Union Elementary,2,15,3,L,5,0.4203998
Posterior,AMNH99.1/89-A,0.36596447310983704,12,43.749247,8.23260632,0.75,Homo sapiens,Alaska, Andre Luiz,1,4993.867676,Bayshore Elementary,4,1,3,wood,5,0.2899157
Premolar,AMNH99.1/89-A,0.44227003943855875,8,43.749247,8.23260632,0.75,Homo sapiens,Alaska, Pedro,5,4663.811035,Oak Valley Union Elementary,3,10,4,G,6,0.2899157
Anterior,AMNH99.1/89-B,0.481789297733917,12,28.4213341,4.93536963,0.75,Homo sapiens,Alaska,Anthony Annan,3,6107.106445,Wilsona Elementary,4,1,4,G,6,0.2899157
Posterior,AMNH99.1/89-B,0.5851681016332384,12,28.4213341,4.93536963,0.75,Homo sapiens,Alaska,Gonzalo Jara,1,5324.228027,Brawley Elementary,4,3,7,G,10,-0.7377322
Premolar,AMNH99.1/89-B,1.0289263743667858,8,28.4213341,4.93536963,0.75,Homo sapiens,Alaska,Stefan Thesker,3,5221.460938,Meadows Union Elementary,2,1,7,G,10,-0.7377322
Anterior,AMNH99.1/90,0.6143177754884668,12,55.0,15.0,0.75,Homo sapiens,Alaska,Andriy Voronin,4,5157.784668,Little Lake City Elementary,4,1,7,G,10,-0.5719836
Posterior,AMNH99.1/90,0.7818177992608604,10,55.0,15.0,0.75,Homo sapiens,Alaska,Renaud Cohade,5,5131.119141,Pond Union Elementary,1,3,7,G,10,-0.6779634
Premolar,AMNH99.1/90,1.3146344413585074,8,55.0,15.0,0.75,Homo sapiens,Alaska,Emre Can,2,5279.354004,Taft City Elementary,2,1,4,G,6,-0.6779634
Anterior,AMNH99.1/91-A,0.7887737984761402,12,31.9585448,5.69322104,0.75,Homo sapiens,Alaska,Francis Coquelin,4,4704.043945,Brittan Elementary,4,2,3,G,5,-0.6779634
Posterior,AMNH99.1/91-A,1.1362085903211452,12,31.9585448,5.69322104,0.75,Homo sapiens,Alaska, Diego,5,6089.910645,Arena Union Elementary,3,1,3,G,5,-0.6779634
Premolar,AMNH99.1/91-A,0.605379651447284,8,31.9585448,5.69322104,0.75,Homo sapiens,Alaska,Martín Demichelis,4,5356.833496,Adelanto Elementary,2,6,7,G,10,-0.6779634
Anterior,AMNH99.1/91-B,0.836683218591371,12,50.8236683,9.7611705,0.5,Homo sapiens,Alaska,Roy Contout,4,5144.549316,Hollister School District,4,1,7,G,10,-0.6779634
Posterior,AMNH99.1/91-B,0.6001688659342999,10,50.8236683,9.7611705,0.5,Homo sapiens,Alaska,Benoît Costil,4,4906.22998,Palmdale Elementary,1,3,7,G,10,-0.6779634
Premolar,AMNH99.1/91-B,0.7942471249164009,8,50.8236683,9.7611705,0.5,Homo sapiens,Alaska, Yannick Djaló,4,5489.588867,Oroville City Elementary,3,4,3,L,5,1.509794
Anterior,AMNH99.1/94,1.1688602477344445,12,34.3166852,6.19980411,0.25,Homo sapiens,Alaska,Sebastian Freis,3,5718.55127,Standard Elementary,4,1,3,G,5,1.509794
Posterior,AMNH99.1/94,0.3532630800555011,12,34.3166852,6.19980411,0.25,Homo sapiens,Alaska,Stephen Kelly,2,4436.152832,Briggs Elementary,4,1,7,wood,10,1.509794
Premolar,AMNH99.1/94,1.0399326260712543,8,34.3166852,6.19980411,0.25,Homo sapiens,Alaska, Maicon,4,4895.439453,Monroe Elementary,1,1,4,G,6,1.509794
Anterior,AMNH99.1/96-A,0.9774554392270947,12,37.8538959,6.96111299,0.75,Homo sapiens,Alaska,Ryan Mason,4,5159.21875,Lancaster Elementary,2,1,7,G,10,1.509794
Posterior,AMNH99.1/96-A,0.7132102460711824,12,37.8538959,6.96111299,0.75,Homo sapiens,Alaska,Carlos Sánchez,5,5490.654785,Alview-Dairyland Union Elementary,1,1,7,G,10,0.5885687
Premolar,AMNH99.1/96-A,0.44260503473157414,8,37.8538959,6.96111299,0.75,Homo sapiens,Alaska,Chris Brunt,5,5172.019531,Magnolia Elementary,4,1,7,wood,10,0.5885687
Anterior,AMNH99.1/97,0.9248513111257287,12,36.6748257,6.70718105,0.75,Homo sapiens,Alaska,Benjamin Lecomte,3,4441.672852,Liberty Elementary,3,2,7,G,10,0.5885687
Posterior,AMNH99.1/97,0.7337483675237817,10,36.6748257,6.70718105,0.75,Homo sapiens,Alaska, Xavi,4,5220.370117,Mt. Pleasant Elementary,2,1,7,L,10,0.5885687
Premolar,AMNH99.1/97,0.9758483434755014,8,36.6748257,6.70718105,0.75,Homo sapiens,Alaska,Bănel Nicoliţă,4,5252.810547,El Centro Elementary,2,2,9,L,13,0.5885687
Anterior,AMNH99.1/98,0.9088809037119306,12,30.7794746,5.44029653,0.75,Homo sapiens,Alaska,Patrick Owomoyela,5,5518.702148,South Bay Union Elementary,4,1,9,G,13,0.5885687
Posterior,AMNH99.1/98,1.4107384538112135,12,30.7794746,5.44029653,0.75,Homo sapiens,Alaska,Sejad Salihović,4,5609.487793,Cascade Union Elementary,3,3,4,G,6,-0.126001
Premolar,AMNH99.1/98,0.8259092764693468,8,30.7794746,5.44029653,0.75,Homo sapiens,Alaska,Shawn Parker,4,4945.031738,Kings River Union Elementary,3,1,7,G,10,-0.126001
Anterior,AMNH99.1/99,0.5768296805826113,12,31.9585448,5.69322104,0.25,Homo sapiens,Alaska,Ashley Westwood,2,5223.025391,Gerber Union Elementary,2,1,3,G,5,-0.126001
Posterior,AMNH99.1/99,0.9588858592866175,12,31.9585448,5.69322104,0.25,Homo sapiens,Alaska,Kevin Großkreutz,5,4757.025391,Exeter Union Elementary,1,18,3,G,5,-0.126001
Premolar,AMNH99.1/99,0.9718207412048616,8,31.9585448,5.69322104,0.25,Homo sapiens,Alaska,Mamadou Bah,4,5522.161621,American Union Elementary,4,1,3,G,5,-0.2581899
Anterior,BM1868.4.16.2,0.4492844757567685,12,12.47378,3.29146087,1.0,Pongo,Borneo,Chris Smalling,2,6087.608887,San Antonio Union Elementary,1,2,7,G,10,-0.2581899
Posterior,BM1868.4.16.2,0.2828136799429131,12,12.47378,3.29146087,1.0,Pongo,Borneo,Jérémy Ménez,3,4960.515625,Burton Elementary,4,11,4,G,6,-0.2581899
Premolar,BM1868.4.16.2,0.13090255550163646,8,12.47378,3.29146087,1.0,Pongo,Borneo, Antonio López,5,4880.040527,Nuview Union Elementary,4,3,3,G,5,-0.2581899
Anterior,BM1884.10.30.1,0.4823562985764541,6,13.686453,3.71761878,1.0,Pongo,Borneo,Vurnon Anita,2,6538.417969,Bellevue Union Elementary,1,1,3,G,5,-0.2581899
Posterior,BM1884.10.30.1,-0.3600620740930001,6,13.686453,3.71761878,1.0,Pongo,Borneo,Aaron Ramsey,4,4925.659668,Garvey Elementary,3,1,7,G,10,-0.2581899
Premolar,BM1884.10.30.1,-0.18567071200875057,4,13.686453,3.71761878,1.0,Pongo,Borneo,Antonio Valencia,2,5204.6875,Corning Union Elementary,2,1,9,G,13,0.1496926
Anterior,BM1884.10.30.2,-0.2767793633557516,12,13.686453,3.71761878,1.0,Pongo,Borneo,Dawda Bah,2,4907.410645,Jefferson Elementary,4,11,4,G,6,0.1496926
Posterior,BM1884.10.30.2,-0.10627769937999204,12,13.686453,3.71761878,1.0,Pongo,Borneo,Patrick Helmes,4,5923.45166,Big Springs Union Elementary,3,1,7,G,10,0.1496926
Premolar,BM1884.10.30.2,-0.41975510949991623,8,13.686453,3.71761878,1.0,Pongo,Borneo,Serdar Taşçı,4,4741.957031,General Shafter Elementary,1,2,3,G,5,0.1496926
Anterior,BM1886.12.20.10,0.21929707318221137,12,14.1715222,3.88831042,1.0,Pongo,Borneo,Salif Sané,2,4954.019531,Turlock Joint Elementary,4,2,3,G,5,0.1496926
Posterior,BM1886.12.20.10,-0.05304431074491338,12,14.1715222,3.88831042,1.0,Pongo,Borneo,Glen Johnson,2,5500.10791,Twain Harte-Long Barn Union Elementary,4,2,4,G,6,0.1496926
Premolar,BM1886.12.20.10,-0.44965200597763066,8,14.1715222,3.88831042,1.0,Pongo,Borneo, Capdevila,3,5360.51709,Redwood City Elementary,2,8,3,G,5,0.540917
Anterior,BM1898.2.28.11,-0.3050508625318975,12,13.9289876,3.80295048,1.0,Pongo,Borneo,Clemens Fritz,3,5685.63916,Camino Union Elementary,4,2,7,G,10,0.540917
Posterior,BM1898.2.28.11,0.11713030681958081,12,13.9289876,3.80295048,1.0,Pongo,Borneo,Claudio Yacob,2,5594.196289,Plainsburg Union Elementary,4,1,3,G,5,0.540917
Premolar,BM1898.2.28.11,0.28377148517380085,8,13.9289876,3.80295048,1.0,Pongo,Borneo,Péter Gulácsi,2,4692.566895,Banta Elementary,3,1,9,G,13,0.540917
Anterior,BM1899.11.6.1,0.6742537564969157,12,17.1217143,3.06608828,0.0,Papio,Arabia,Frédéric Piquionne,4,5085.40625,Washington Colony Elementary,2,2,3,L,5,0.540917
Posterior,BM1899.11.6.1,0.9655770132421988,12,17.1217143,3.06608828,0.0,Papio,Arabia,Rémy Vercoutre,1,5456.197266,Rio Linda Union Elementary,2,1,7,G,10,0.540917
Premolar,BM1899.11.6.1,0.17163553530258518,8,17.1217143,3.06608828,0.0,Papio,Arabia, Casto,2,5105.179688,Chatom Union Elementary,4,1,7,wood,10,0.540917
