feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10
321,0.9680754496147518,female,22.0,0.75,no,2,16,5,5
324,1.1132485123894984,male,27.0,4.0,no,2,18,4,5
334,1.1561022707400774,male,32.0,7.0,no,4,20,6,4
351,1.9440670651894618,male,42.0,15.0,yes,2,17,3,5
355,1.5525436466211182,male,37.0,10.0,yes,4,20,6,4
361,1.5135903143952216,female,47.0,15.0,yes,3,17,6,5
362,1.2064106337107088,female,22.0,1.5,no,5,16,5,5
366,0.8466980562633115,female,27.0,1.5,no,2,16,6,4
370,0.47495193800032104,female,27.0,4.0,no,3,17,5,5
374,1.2835812965002837,female,32.0,10.0,yes,5,14,4,5
378,0.5970755261467934,female,22.0,0.125,no,2,12,5,5
381,1.842528881669019,male,47.0,15.0,yes,4,14,4,3
382,1.7209191883898303,male,32.0,15.0,yes,1,14,5,5
383,1.9088041181075814,male,27.0,7.0,yes,4,16,5,5
384,1.5256229481168857,female,22.0,1.5,yes,3,16,5,5
400,1.7264433489088429,male,27.0,4.0,yes,3,17,6,5
403,1.1267446092252205,female,22.0,1.5,no,3,16,5,5
409,1.566043332738271,male,57.0,15.0,yes,2,14,7,2
412,1.8286839863318811,male,17.5,1.5,yes,3,18,6,5
413,1.4451726211102605,male,57.0,15.0,yes,4,20,6,5
416,0.7878191574156348,female,22.0,0.75,no,2,16,3,4
418,0.7814139218836519,male,42.0,4.0,no,4,17,3,3
422,1.2621371710325557,female,22.0,1.5,yes,4,12,1,5
435,1.0792238358995925,female,22.0,0.417,no,1,17,6,4
439,1.5111732568613732,female,32.0,15.0,yes,4,17,5,5
445,0.9165639157368629,female,27.0,1.5,no,3,18,5,2
447,1.8369018310104506,female,22.0,1.5,yes,3,14,1,5
448,1.8251721333930604,female,37.0,15.0,yes,3,14,1,4
449,1.900199291861118,female,32.0,15.0,yes,4,14,3,4
478,1.638330385528752,male,37.0,10.0,yes,2,14,5,3
482,1.5269785667324653,male,37.0,10.0,yes,4,16,5,4
486,1.6447641525243641,male,57.0,15.0,yes,5,20,5,3
489,0.333831385066792,male,27.0,0.417,no,1,16,3,4
490,1.1759962187357627,female,42.0,15.0,yes,5,14,1,5
491,1.218647238264278,male,57.0,15.0,yes,3,16,6,1
492,1.3302184461799482,male,37.0,10.0,yes,1,16,6,4
503,1.8091429901287333,male,37.0,15.0,yes,3,17,5,5
508,1.3616781284330237,male,37.0,15.0,yes,4,20,6,5
509,1.542451935763872,female,27.0,10.0,yes,5,14,1,5
512,2.117492409382624,male,37.0,10.0,yes,2,18,6,4
515,0.7901468517757059,female,22.0,0.125,no,4,12,4,5
517,1.9249269416779757,male,57.0,15.0,yes,5,20,6,5
532,1.3520316897225697,female,37.0,15.0,yes,4,18,6,4
533,1.6016652452297693,male,22.0,4.0,yes,4,14,6,4
535,1.3464079679155414,male,27.0,7.0,yes,4,18,5,4
537,1.5558662414499431,male,57.0,15.0,yes,4,20,5,4
538,1.9601661272812287,male,32.0,15.0,yes,3,14,6,3
543,0.32012345160429945,female,22.0,1.5,no,2,14,5,4
547,1.821021448293981,female,32.0,7.0,yes,4,17,1,5
550,1.7535931657016957,female,37.0,15.0,yes,4,17,6,5
558,0.7085951555069939,female,32.0,1.5,no,5,18,5,5
571,1.1763577612191154,male,42.0,10.0,yes,5,20,7,4
578,0.9370080252833844,female,27.0,7.0,no,3,16,5,4
583,0.730760850333729,male,37.0,15.0,no,4,20,6,5
586,1.7518587133045096,male,37.0,15.0,yes,4,14,3,2
594,0.9197720196530801,male,32.0,10.0,no,5,18,6,4
597,1.4614000028971734,female,22.0,0.75,no,4,16,1,5
602,1.5900375063584777,female,27.0,7.0,yes,4,12,2,4
603,1.3212192347977587,female,27.0,7.0,yes,2,16,2,5
604,1.7335520123288692,female,42.0,15.0,yes,5,18,5,4
612,1.7475119378206607,male,42.0,15.0,yes,4,17,5,3
613,2.1380475538605364,female,27.0,7.0,yes,2,16,1,2
621,1.1985722156567378,female,22.0,1.5,no,3,16,5,5
627,1.794434994210783,male,37.0,15.0,yes,5,20,6,5
630,1.4139278799888753,female,22.0,0.125,no,2,14,4,5
631,0.504750835334547,male,27.0,1.5,no,4,16,5,5
632,0.6929620951276823,male,32.0,1.5,no,2,18,6,5
639,0.594633405890262,male,27.0,1.5,no,2,17,6,5
645,1.5384590442794879,female,27.0,10.0,yes,4,16,1,3
647,1.200139659820199,male,42.0,15.0,yes,4,18,6,5
648,1.1300221428014003,female,27.0,1.5,no,2,16,6,5
651,0.836098668896958,male,27.0,4.0,no,2,18,6,3
655,1.1678735401986482,female,32.0,10.0,yes,3,14,5,3
667,1.3239338120503086,female,32.0,15.0,yes,3,18,5,4
670,1.0197590221038741,female,22.0,0.75,no,2,18,6,5
671,1.9594182450608248,female,37.0,15.0,yes,2,16,1,4
673,2.3566091432752394,male,27.0,4.0,yes,4,20,5,5
701,1.9112064146788759,male,27.0,4.0,no,1,20,5,4
705,1.8141602084462967,female,27.0,10.0,yes,2,12,1,4
706,1.332861133092779,female,32.0,15.0,yes,5,18,6,4
709,0.9411882960036073,male,27.0,7.0,yes,5,12,5,3
717,1.7638694425273482,male,52.0,15.0,yes,2,18,5,4
719,0.6335895237485802,male,27.0,4.0,no,3,20,6,3
723,1.5297009055482549,male,37.0,4.0,yes,1,18,5,4
724,1.4622549686075348,male,27.0,4.0,yes,4,14,5,4
726,1.6238273146894566,female,52.0,15.0,yes,5,12,1,3
734,2.0375306766883843,female,57.0,15.0,yes,4,16,6,4
735,1.7259321642685586,male,27.0,7.0,yes,1,16,5,4
736,1.6177100798148822,male,37.0,7.0,yes,4,20,6,3
737,0.5572395234375482,male,22.0,0.75,no,2,14,4,3
739,1.0979808700650273,male,32.0,4.0,yes,2,18,5,3
743,1.5053777165318376,male,37.0,15.0,yes,4,20,6,3
745,1.6536553744148574,male,22.0,0.75,yes,2,14,4,3
747,2.2781719545456602,male,42.0,15.0,yes,4,20,6,3
751,1.7167535282577935,female,52.0,15.0,yes,5,17,1,1
752,2.00899422505238,female,37.0,15.0,yes,4,14,1,2
754,1.5009252974110874,male,27.0,7.0,yes,4,14,5,3
760,1.2658724790633284,male,32.0,4.0,yes,2,16,5,5
763,1.3412332242724527,female,27.0,4.0,yes,2,18,6,5
774,1.4234721730959026,female,27.0,4.0,yes,2,18,5,5
776,2.4017716438889845,male,37.0,15.0,yes,5,18,6,5
779,1.3905065435565231,female,47.0,15.0,yes,5,12,5,4
784,1.9595425633054888,female,32.0,10.0,yes,3,17,1,4
788,1.3625529589557404,female,27.0,1.5,yes,4,17,1,2
794,1.9914534072418577,female,57.0,15.0,yes,2,18,5,2
795,1.0442489819131868,female,22.0,1.5,no,4,14,5,4
798,1.618394667408738,male,42.0,15.0,yes,3,14,3,4
800,1.6581188786434795,male,57.0,15.0,yes,4,9,2,2
803,1.4476197431674664,male,57.0,15.0,yes,4,20,6,5
807,1.0652024669644815,female,22.0,0.125,no,4,14,4,5
812,1.5161163075493098,female,32.0,10.0,yes,4,14,1,5
820,1.2519327975698287,female,42.0,15.0,yes,3,18,5,4
823,0.4741801677063903,female,27.0,1.5,no,2,18,6,5
830,1.731259339704838,male,32.0,0.125,yes,2,18,5,2
843,1.453622263850836,female,27.0,4.0,no,3,16,5,4
848,1.7269410946782713,female,27.0,10.0,yes,2,16,1,4
851,1.6314216203080047,female,32.0,7.0,yes,4,16,1,3
854,1.7700794874783872,female,37.0,15.0,yes,4,14,5,4
856,2.11981447069349,female,42.0,15.0,yes,5,17,6,2
857,1.7473013847123284,male,32.0,1.5,yes,4,14,6,5
859,1.5312196011882524,female,32.0,4.0,yes,3,17,5,3
863,1.2915368441731916,female,37.0,7.0,no,4,18,5,5
865,1.819078626027965,female,22.0,0.417,yes,3,14,3,5
867,2.198578458680204,female,27.0,7.0,yes,4,14,1,5
870,0.975096841146515,male,27.0,0.75,no,3,16,5,5
873,1.2523224902486865,male,27.0,4.0,yes,2,20,5,5
875,1.2030628547271816,male,32.0,10.0,yes,4,16,4,5
876,2.238061520715745,male,32.0,15.0,yes,1,14,5,5
877,1.5031850526163009,male,22.0,0.75,no,3,17,4,5
880,1.6105505310469477,female,27.0,7.0,yes,4,17,1,4
903,1.5407293530706927,male,27.0,0.417,yes,4,20,5,4
904,2.1731030395342548,male,37.0,15.0,yes,4,20,5,4
905,1.2925773769011837,female,37.0,15.0,yes,2,14,1,3
908,1.3653641245140973,male,22.0,4.0,yes,1,18,5,4
909,1.8926372955147386,male,37.0,15.0,yes,4,17,5,3
910,0.7770027988764603,female,22.0,1.5,no,2,14,4,5
912,1.6703371530235924,male,52.0,15.0,yes,4,14,6,2
914,0.8562494662943406,female,22.0,1.5,no,4,17,5,5
915,1.7878197951120705,male,32.0,4.0,yes,5,14,3,5
916,2.1546037244789917,male,32.0,4.0,yes,2,14,3,5
920,0.9433348759862304,female,22.0,1.5,no,3,16,6,5
921,1.1330347783993342,male,27.0,0.75,no,2,18,3,3
925,0.9692562725403595,female,22.0,7.0,yes,2,14,5,2
926,0.8955791364099962,female,27.0,0.75,no,2,17,5,3
929,1.383018158282521,female,37.0,15.0,yes,4,12,1,2
931,0.49444913986408945,female,22.0,1.5,no,1,14,1,5
945,0.6112338989543167,female,37.0,10.0,no,2,12,4,4
947,1.5575493548086974,female,37.0,15.0,yes,4,18,5,3
949,1.9860812813721918,female,42.0,15.0,yes,3,12,3,3
950,0.4575688522272661,male,22.0,4.0,no,2,18,5,5
961,1.6825940630045253,male,52.0,7.0,yes,2,20,6,2
965,0.7462985038946137,male,27.0,0.75,no,2,17,5,5
966,0.7999483308171252,female,27.0,4.0,no,2,17,4,5
967,1.2560445503294178,male,42.0,1.5,no,5,20,6,5
987,1.0967565831028185,male,22.0,1.5,no,4,17,6,5
990,1.3707654015390274,male,22.0,4.0,no,4,17,5,3
992,1.6191256311444528,female,22.0,4.0,yes,1,14,5,4
995,1.4335110800008646,male,37.0,15.0,yes,5,20,4,5
1009,1.5953500984076163,female,37.0,10.0,yes,3,16,6,3
1021,1.7552253889485667,male,42.0,15.0,yes,4,17,6,5
1026,1.7326256221806124,female,47.0,15.0,yes,4,17,5,5
1027,0.5405325012887687,male,22.0,1.5,no,4,16,5,4
1030,1.703114586792018,female,32.0,10.0,yes,3,12,1,4
1031,1.7503338977147802,female,22.0,7.0,yes,1,14,3,5
1034,2.5351294832978994,female,32.0,10.0,yes,4,17,5,4
1037,2.3155099186118884,male,27.0,1.5,yes,2,16,2,4
1038,1.3795854899737319,male,37.0,15.0,yes,4,14,5,5
1039,1.573572714673266,male,42.0,4.0,yes,3,14,4,5
1045,1.1703981553399057,female,37.0,15.0,yes,5,14,5,4
1046,1.469587780837318,female,32.0,7.0,yes,4,17,5,5
1054,1.780288230439359,female,42.0,15.0,yes,4,18,6,5
1059,1.325669529120312,male,27.0,4.0,no,4,18,6,4
1063,0.6623373358968683,male,22.0,0.75,no,4,18,6,5
1068,1.4478395773143142,male,27.0,4.0,yes,4,14,5,3
1070,0.17615047944305318,female,22.0,0.75,no,5,18,1,5
1072,1.616328150155441,female,52.0,15.0,yes,5,9,5,5
1073,1.307877798217325,male,32.0,10.0,yes,3,14,5,5
1077,1.4905914377823364,female,37.0,15.0,yes,4,16,4,4
1081,1.3714890008680336,male,32.0,7.0,yes,2,20,5,4
1083,1.639778083787226,female,42.0,15.0,yes,3,18,1,4
1084,1.0695113616479315,male,32.0,15.0,yes,1,16,5,5
1086,1.1691628970948797,male,27.0,4.0,yes,3,18,5,5
1087,2.402038143929169,female,32.0,15.0,yes,4,12,3,4
1089,1.2307408541548401,male,22.0,0.75,yes,3,14,2,4
1096,0.5362824078526361,female,22.0,1.5,no,3,16,5,3
1102,2.3018208080312244,female,42.0,15.0,yes,4,14,3,5
1103,2.6680035464807994,female,52.0,15.0,yes,3,16,5,4
1107,1.270458408173418,male,37.0,15.0,yes,5,20,6,4
1109,1.5458504994632527,female,47.0,15.0,yes,4,12,2,3
1115,1.78918455595745,male,57.0,15.0,yes,2,20,6,4
1119,2.264722410199707,male,32.0,7.0,yes,4,17,5,5
1124,1.3337802435266195,female,27.0,7.0,yes,4,17,1,4
1126,0.8281949393065676,male,22.0,1.5,no,1,18,6,5
1128,1.9385786592146255,female,22.0,4.0,yes,3,9,1,4
1129,1.0613265184181486,female,22.0,1.5,no,2,14,1,5
1130,1.5431397950208285,male,42.0,15.0,yes,2,20,6,4
1133,1.626216046633089,male,57.0,15.0,yes,4,9,2,4
1140,1.2007534210628594,female,27.0,7.0,yes,2,18,1,5
1143,1.5904426777864242,female,22.0,4.0,yes,3,14,1,5
1146,1.5807704860819918,male,37.0,15.0,yes,4,14,5,3
1153,1.751685136891944,male,32.0,7.0,yes,1,18,6,4
1156,0.721904304640053,female,22.0,1.5,no,2,14,5,5
1157,1.8337451122956199,female,22.0,1.5,yes,3,12,1,3
1158,2.019270655044231,male,52.0,15.0,yes,2,14,5,5
1160,1.7253770590542996,female,37.0,15.0,yes,2,14,1,1
1161,1.7926815977458805,female,32.0,10.0,yes,2,14,5,5
1166,1.6903156552758243,male,42.0,15.0,yes,4,20,4,5
1177,1.6721219547616732,female,27.0,4.0,yes,3,18,4,5
1178,1.4247296416680681,male,37.0,15.0,yes,4,20,6,5
1180,1.0207807629847032,male,27.0,1.5,no,3,18,5,5
1187,0.8789290642588261,female,22.0,0.125,no,2,16,6,3
1191,2.3896696658262138,male,32.0,10.0,yes,2,20,6,3
1195,1.4516557360853195,female,27.0,4.0,no,4,18,5,4
1207,1.8043683269423645,female,27.0,7.0,yes,2,12,5,1
1208,1.4105029598644696,male,32.0,4.0,yes,5,18,6,3
1209,1.290737885297281,female,37.0,15.0,yes,2,17,5,5
1211,1.320626441297703,male,47.0,15.0,no,4,20,6,4
1215,1.0023559747339315,male,27.0,1.5,no,1,18,5,5
1221,1.8366950239110333,male,37.0,15.0,yes,4,20,6,4
1226,1.0740168198912157,female,32.0,15.0,yes,4,18,1,4
1229,1.990036013768182,female,32.0,7.0,yes,4,17,5,4
1231,1.8278766834709663,female,42.0,15.0,yes,3,14,1,3
1234,1.2914169357526606,female,27.0,7.0,yes,3,16,1,4
1235,0.7506333145017785,male,27.0,1.5,no,3,16,4,2
1242,1.00268781583251,male,22.0,1.5,no,3,16,3,5
1245,1.6900796079228289,male,27.0,4.0,yes,3,16,4,2
1260,1.571931360349767,female,27.0,7.0,yes,3,12,1,2
1266,1.6366153391979388,female,37.0,15.0,yes,2,18,5,4
1271,1.5857105377739058,female,37.0,7.0,yes,3,14,4,4
1273,0.9645819403836512,male,22.0,1.5,no,2,16,5,5
1276,2.1765475695264813,male,37.0,15.0,yes,5,20,5,4
1280,0.0323829224833897,female,22.0,1.5,no,4,16,5,3
1282,1.5908963909192575,female,32.0,10.0,yes,4,16,1,5
1285,0.9727924103255533,male,27.0,4.0,no,2,17,5,3
1295,1.0137528922296948,female,22.0,0.417,no,4,14,5,5
1298,0.7847815343683404,female,27.0,4.0,no,2,18,5,5
1299,1.0698564457083053,male,37.0,15.0,yes,4,18,5,3
1304,1.7845359151998799,male,37.0,10.0,yes,5,20,7,4
1305,2.264260486299655,female,27.0,7.0,yes,2,14,4,2
1311,1.1462570871717404,male,32.0,4.0,yes,2,16,5,5
1314,1.9682291739815496,male,32.0,4.0,yes,2,16,6,4
1319,0.7996562053856924,male,22.0,1.5,no,3,18,4,5
1322,1.6510699082010234,female,22.0,4.0,yes,4,14,3,4
1324,0.5513277028699727,female,17.5,0.75,no,2,18,5,4
1327,1.5574352882699964,male,32.0,10.0,yes,4,20,4,5
1328,1.3579599294952671,female,32.0,0.75,no,5,14,3,3
1330,1.8718379699654226,male,37.0,15.0,yes,4,17,5,3
1332,1.506149021082654,male,32.0,4.0,no,3,14,4,5
1333,1.3159191796590783,female,27.0,1.5,no,2,17,3,2
1336,1.8226200226945966,female,22.0,7.0,yes,4,14,1,5
1341,2.2699458938591492,male,47.0,15.0,yes,5,14,6,5
1344,1.8225879622508268,male,27.0,4.0,yes,1,16,4,4
1352,1.9559426178914079,female,37.0,15.0,yes,5,14,1,3
1358,1.5704230389485971,male,42.0,4.0,yes,4,18,5,5
1359,1.694906154391816,female,32.0,4.0,yes,2,14,1,5
1361,1.433003293377328,male,52.0,15.0,yes,2,14,7,4
1364,1.2515282979933013,female,22.0,1.5,no,2,16,1,4
1368,1.2681488424673701,male,52.0,15.0,yes,4,12,2,4
1384,1.1804848063314737,female,22.0,0.417,no,3,17,1,5
1390,0.8469220083500585,female,22.0,1.5,no,2,16,5,5
1393,2.0736180957331496,male,27.0,4.0,yes,4,20,6,4
1394,1.929504740051434,female,32.0,15.0,yes,4,14,1,5
1402,1.5364317322944765,female,27.0,1.5,no,2,16,3,5
1407,1.1628037232932507,male,32.0,4.0,no,1,20,6,5
1408,1.1331686740650446,male,37.0,15.0,yes,3,20,6,4
1412,0.8893279211238245,female,32.0,10.0,no,2,16,6,5
1413,1.2703073748001397,female,32.0,10.0,yes,5,14,5,5
1416,1.4944171490270886,male,37.0,1.5,yes,4,18,5,3
1417,1.4303576383680823,male,32.0,1.5,no,2,18,4,4
1418,1.8906513539916778,female,32.0,10.0,yes,4,14,1,4
1419,1.432486801343319,female,47.0,15.0,yes,4,18,5,4
1420,1.3245720421564735,female,27.0,10.0,yes,5,12,1,5
1423,1.6833313283850357,male,27.0,4.0,yes,3,16,4,5
1424,1.2550338007588626,female,37.0,15.0,yes,4,12,4,2
1432,0.6822014554303988,female,27.0,0.75,no,4,16,5,5
1433,1.7790556158436472,female,37.0,15.0,yes,4,16,1,5
1437,2.0681552646214723,female,32.0,15.0,yes,3,16,1,5
1438,1.8807876664439707,female,27.0,10.0,yes,2,16,1,5
1439,0.12678446348168848,male,27.0,7.0,no,2,20,6,5
1446,1.7764355429642524,female,37.0,15.0,yes,2,14,1,3
1450,1.6967874586779668,male,27.0,1.5,yes,2,17,4,4
1451,1.8139822349847932,female,22.0,0.75,yes,2,14,1,5
1452,2.2261594650707917,male,22.0,4.0,yes,4,14,2,4
1453,0.20496462536648574,male,42.0,0.125,no,4,17,6,4
1456,1.4694518837684685,male,27.0,1.5,yes,4,18,6,5
1464,1.8746665924115167,male,27.0,7.0,yes,3,16,6,3
1469,1.1298933376279834,female,52.0,15.0,yes,4,14,1,3
1473,1.4182632154340018,male,27.0,1.5,no,5,20,5,2
1481,1.0385601319763094,female,27.0,1.5,no,2,16,5,5
1482,1.2025052821779942,female,27.0,1.5,no,3,17,5,5
1496,0.7165507005004613,male,22.0,0.125,no,5,16,4,4
1497,1.9510662018579632,female,27.0,4.0,yes,4,16,1,5
1504,2.0383847488458597,female,27.0,4.0,yes,4,12,1,5
1513,1.7519278970715024,female,47.0,15.0,yes,2,14,5,5
1515,1.7524499658297104,female,32.0,15.0,yes,3,14,5,3
1534,1.7647716641265516,male,42.0,7.0,yes,2,16,5,5
1535,0.6163100462616838,male,22.0,0.75,no,4,16,6,4
1536,0.8617051533868488,male,27.0,0.125,no,3,20,6,5
1540,1.6198054903868426,male,32.0,10.0,yes,3,20,6,5
1551,1.0437151787580188,female,22.0,0.417,no,5,14,4,5
1555,2.0148511871346257,female,47.0,15.0,yes,5,14,1,4
1557,1.309207361121094,female,32.0,10.0,yes,3,14,1,5
1566,1.6292376255866545,male,57.0,15.0,yes,4,17,5,5
1567,2.1799632664038855,male,27.0,4.0,yes,3,20,6,5
1576,1.4171772850375162,female,32.0,7.0,yes,4,17,1,5
1584,1.3902105753689136,female,37.0,10.0,yes,4,16,1,5
1585,1.741447311339604,female,32.0,10.0,yes,1,18,1,4
1590,1.201751494637823,female,22.0,4.0,no,3,14,1,4
1594,1.676010085515958,female,27.0,7.0,yes,4,14,3,2
1595,2.127685186831692,male,57.0,15.0,yes,5,18,5,2
1603,1.9658177785760018,male,32.0,7.0,yes,2,18,5,5
1608,1.2008721230319133,female,27.0,1.5,no,4,17,1,3
1609,1.1022420426157638,male,22.0,1.5,no,4,14,5,5
1615,2.4700553704252446,female,22.0,1.5,yes,4,14,5,4
1616,1.6017598182037163,female,32.0,7.0,yes,3,16,1,5
1617,0.9852486861224307,female,47.0,15.0,yes,3,16,5,4
1620,1.4622486396669028,female,22.0,0.75,no,3,16,1,5
1621,1.5151852296631534,female,22.0,1.5,yes,2,14,5,5
1637,1.7090764262246023,female,27.0,4.0,yes,1,16,5,5
1638,2.121031113761341,male,52.0,15.0,yes,4,16,5,5
1650,1.1228089465315398,male,32.0,10.0,yes,4,20,6,5
1654,1.2430053088332003,male,47.0,15.0,yes,4,16,6,4
1665,1.1231454584387026,female,27.0,7.0,yes,2,14,1,2
1670,0.6400361572958961,female,22.0,1.5,no,4,14,4,5
1671,1.8228085478272216,female,32.0,10.0,yes,2,16,5,4
1675,1.0919819473336203,female,22.0,0.75,no,2,16,5,4
1688,1.0069925780930644,female,22.0,1.5,no,2,16,5,5
1691,1.1877708617859497,female,42.0,15.0,yes,3,18,6,4
1695,0.8801470239892264,female,27.0,7.0,yes,5,14,4,5
1698,1.6907264332638328,male,42.0,15.0,yes,4,16,4,4
1704,1.5103595110394292,female,57.0,15.0,yes,3,18,5,2
1705,1.8295789255153583,male,42.0,15.0,yes,3,18,6,2
1711,1.9127356529931816,female,32.0,7.0,yes,2,14,1,2
1719,0.9596724104180209,male,22.0,4.0,no,5,12,4,5
1723,1.1728683214806548,female,22.0,1.5,no,1,16,6,5
1726,0.9908585817914047,female,22.0,0.75,no,1,14,4,5
1749,1.8538089656230556,female,32.0,15.0,yes,4,12,1,5
1752,0.6707057304910187,male,22.0,1.5,no,2,18,5,3
1754,1.6105189230009007,male,27.0,4.0,yes,5,17,2,5
1758,1.739551492875655,female,27.0,4.0,yes,4,12,1,5
1761,1.9533852948860186,male,42.0,15.0,yes,5,18,5,4
1773,0.7772989770640323,male,32.0,1.5,no,2,20,7,3
1775,1.0909464344574304,male,57.0,15.0,no,4,9,3,1
1786,0.8211462683914668,male,37.0,7.0,no,4,18,5,5
1793,1.6317974037244543,male,52.0,15.0,yes,2,17,5,4
1799,1.9564674266825315,male,47.0,15.0,yes,4,17,6,5
1803,0.22902290380318546,female,27.0,7.0,no,2,17,5,4
1806,1.2276384342979783,female,27.0,7.0,yes,4,14,5,5
1807,0.4041602526600273,female,22.0,4.0,no,2,14,3,3
1808,0.8720864431903822,male,37.0,7.0,yes,2,20,6,5
1814,0.6797591612433393,male,27.0,7.0,no,4,12,4,3
1815,1.9290127651134696,male,42.0,10.0,yes,4,18,6,4
1818,0.8146171975801548,female,22.0,1.5,no,3,14,1,5
1827,1.7398991057041344,female,22.0,4.0,yes,2,14,1,3
1834,1.2856845178660414,female,57.0,15.0,no,4,20,6,5
1835,2.1272482791017597,male,37.0,15.0,yes,4,14,4,3
1843,1.6483912660376472,female,27.0,7.0,yes,3,18,5,5
1846,1.3763148713544957,female,17.5,10.0,no,4,14,4,5
1850,1.7036757383047312,male,22.0,4.0,yes,4,16,5,5
1851,1.3850174912095996,female,27.0,4.0,yes,2,16,1,4
1854,1.468321636476437,female,37.0,15.0,yes,2,14,5,1
1859,0.40472552076080626,female,22.0,1.5,no,5,14,1,4
1861,1.367624382967206,male,27.0,7.0,yes,2,20,5,4
1866,1.5493583096083123,male,27.0,4.0,yes,4,14,5,5
1873,1.187764444636089,male,22.0,0.125,no,1,16,3,5
1875,2.2620046098283124,female,27.0,7.0,yes,4,14,1,4
1885,1.1982557465325454,female,32.0,15.0,yes,5,16,5,3
1892,1.8067615134009753,male,32.0,10.0,yes,4,18,5,4
1895,1.315375399010339,female,32.0,15.0,yes,2,14,3,4
1896,1.0750156053567614,female,22.0,1.5,no,3,17,5,5
1897,1.6271541054034055,male,27.0,4.0,yes,4,17,4,4
1899,1.0444247895219076,female,52.0,15.0,yes,5,14,1,5
1904,1.9903303268094117,female,27.0,7.0,yes,2,12,1,2
