rownames,minority,age,gender,credits,beauty,eval,division,native,tenure,students,allstudents,prof
337,yes,49,male,more,1.373807330830552,1.4409855814346524,upper,yes,yes,249,154,88
76,no,59,female,more,1.3597482066157587,1.3249919191001982,upper,yes,yes,184,241,20
411,no,30,female,more,-0.6928400575024476,1.7233666764520437,upper,yes,no,105,427,93
460,no,70,male,more,3.2611545371748125,1.8574879951427328,upper,yes,yes,244,57,85
7,yes,36,male,more,2.3655238895424597,1.374841851948585,upper,no,yes,323,211,46
3,no,64,male,more,0.8023849600784634,2.4385249438477485,upper,yes,yes,57,368,62
347,no,45,male,more,1.7041364866222717,0.18852902074033162,lower,yes,yes,13,397,4
430,no,42,male,more,1.6269060563705962,1.51637923165593,lower,yes,yes,235,418,25
142,yes,53,female,more,2.5096242396949275,1.671982382449901,lower,yes,yes,13,285,12
253,no,58,male,more,0.8769830225313793,2.1609982123176597,upper,yes,yes,304,460,60
281,no,58,female,more,3.1796465185630627,1.572867029385778,upper,yes,no,284,156,1
397,no,62,male,more,2.6583537348624153,2.0664115212010215,upper,yes,yes,380,456,31
162,no,52,male,more,2.6964339167181404,0.6416209641367399,lower,yes,yes,145,194,52
249,no,52,male,more,1.0917000979200195,0.520201593027899,lower,yes,yes,49,398,57
132,yes,43,female,more,1.4837493231106722,2.0849175908514184,upper,no,yes,280,447,31
77,yes,69,male,more,1.2524334170559446,1.291477924138707,upper,no,yes,230,210,34
191,no,43,male,more,2.6609175646251595,2.3155814416816525,upper,yes,yes,67,230,50
290,no,31,female,more,1.825974597616924,2.418975771476651,upper,yes,no,336,189,35
107,no,62,female,more,0.915606963597251,1.5068161747272846,upper,yes,no,165,291,58
261,no,30,male,more,1.5246174986418348,1.4942927903496113,upper,yes,yes,39,117,4
329,no,39,male,more,2.8755115037625245,1.9781546561905943,upper,yes,yes,174,268,51
186,no,39,male,more,3.2714918142026526,1.0503054200131012,upper,yes,yes,43,560,48
312,no,40,female,more,1.8994226386181374,1.8754385769590627,lower,yes,yes,115,335,59
391,no,67,male,more,1.9924774668355014,1.1821594019357033,lower,yes,yes,58,217,58
323,no,65,female,more,2.3167279278137487,1.2532641115381518,upper,yes,yes,86,372,45
122,no,32,female,more,2.9577468082129483,1.4800097656987314,upper,yes,no,215,390,10
49,no,66,male,single,2.072588949990375,1.1181908778826235,lower,yes,no,121,156,5
272,yes,55,male,more,1.7394886724023666,1.2249558033100412,upper,no,yes,54,40,58
107,no,49,male,more,2.073364018605546,1.4971687896591588,upper,yes,yes,47,429,42
139,no,46,female,more,0.5209618616148997,2.1104746916159716,upper,yes,no,45,271,70
422,yes,33,male,single,1.25149829681912,1.2129035734764195,lower,yes,no,138,287,28
408,no,64,male,more,2.474363223059988,1.05659133352995,upper,yes,yes,80,237,42
200,no,59,male,more,2.2047801399248117,1.2145002535901457,upper,no,yes,291,254,74
371,no,38,female,more,3.723784323498304,0.8710576664810474,upper,yes,yes,380,450,14
216,no,73,male,more,1.8749958830004019,2.3029618201984734,upper,yes,yes,341,105,24
256,no,71,female,more,1.5876354896424987,0.9884972624966116,upper,yes,no,155,365,46
160,no,57,female,more,1.5544220597114748,2.073778532134641,upper,yes,yes,105,347,66
407,no,32,female,more,2.1638908798944256,1.4620792819790378,upper,yes,yes,107,400,72
381,no,62,female,more,1.8032927301981758,2.190909454551323,upper,yes,yes,280,527,81
57,no,46,male,more,2.627151387374836,1.7360728265609033,lower,no,yes,270,205,54
19,no,56,female,more,0.9996224520144875,1.122900956532118,upper,yes,yes,371,450,62
236,no,34,male,more,1.2942797784317017,1.0693498372010912,upper,yes,no,379,468,2
238,no,63,female,more,2.462496682978939,0.6604491144213179,upper,yes,yes,88,192,54
231,no,43,male,more,0.5900902202199243,1.1472820325791768,lower,yes,no,266,438,52
28,no,66,male,single,2.515735599014138,1.319041734341925,lower,yes,no,51,143,82
327,no,35,male,more,1.1282652058173799,1.2986673616714883,lower,yes,yes,12,62,11
186,no,36,male,more,1.5066229330792724,1.1262844305284616,lower,yes,yes,214,553,91
211,no,65,male,more,0.9193282866808423,0.7531731304152506,lower,yes,yes,345,417,75
157,no,65,female,more,2.5933358461032614,1.3029129464766096,upper,yes,yes,53,169,27
68,yes,51,male,single,0.467328696419816,0.8802051872069334,lower,yes,no,223,384,69
151,yes,30,male,more,1.9811673999084023,2.147244672576276,upper,yes,yes,155,349,9
26,no,46,male,more,2.364642553513634,1.8611711713832864,upper,yes,no,230,209,68
17,no,70,male,more,1.785515150589416,2.596755198832005,upper,yes,yes,345,450,79
289,no,49,male,more,1.5980907467405747,0.7390855092591736,upper,yes,yes,251,124,3
371,no,57,male,more,2.171117184753023,0.88525498800536,upper,yes,no,356,63,3
90,no,31,male,more,1.4663606788555217,1.7071061270572625,upper,yes,yes,207,145,91
242,no,34,male,more,0.372777263775393,2.331702467349145,upper,yes,yes,242,395,84
50,no,49,male,more,0.5646180719466674,2.538112104129836,upper,yes,yes,369,191,48
164,no,41,male,more,0.42913990757159803,2.328184112236867,upper,yes,yes,301,296,14
101,no,58,male,more,1.055874426753494,0.5778365531466169,lower,yes,yes,370,142,9
178,no,62,female,more,2.7644431200040938,2.468547594314841,upper,yes,yes,354,328,47
220,no,30,female,more,3.0998063731799843,1.1706460007115131,upper,yes,yes,45,405,22
233,no,49,male,more,1.6608946385674903,1.738971213416718,upper,yes,yes,269,268,77
275,yes,40,male,more,1.8497792605480015,1.243585315913114,upper,no,yes,81,419,72
93,no,72,female,more,2.261094565302213,2.2113605412715436,upper,yes,no,209,546,6
240,no,31,male,more,2.258016561075984,1.686541852987696,upper,yes,yes,374,206,16
97,no,55,male,more,1.0656675235314679,0.9325618833340044,upper,yes,no,88,273,52
101,no,36,male,more,0.27424162362911475,1.1282659053774304,upper,yes,yes,13,581,2
351,no,64,male,more,1.9265401643500393,1.4878127304853879,lower,yes,yes,347,392,68
397,no,33,male,more,1.3177120185658286,1.1343411653438578,upper,yes,yes,379,350,2
359,no,62,female,more,1.7962803427305882,1.3436529932732222,lower,yes,yes,149,540,85
140,no,45,male,more,1.600884329087565,0.9545216314580944,upper,yes,no,379,22,3
362,no,69,female,more,1.672366205861487,1.5488221150506558,upper,yes,yes,63,347,9
167,no,41,male,more,2.2796171153748057,0.7017912349549245,lower,yes,no,25,224,80
257,yes,58,female,more,1.3338825967665775,1.0599564776797175,upper,no,yes,185,531,33
395,no,35,female,more,1.612536503656335,1.5578257522329984,upper,yes,yes,14,324,30
14,yes,48,male,more,1.2820851430914468,3.110540521222895,upper,yes,yes,274,419,62
39,no,49,female,more,1.14403309572625,1.1173350103713693,upper,yes,yes,52,208,16
134,yes,58,male,more,0.8255421796998165,1.1376185743792722,upper,no,yes,42,459,77
396,yes,73,female,more,3.4534737934182784,1.1065983585800174,upper,yes,yes,376,59,4
163,no,32,female,more,2.2101038737490954,0.9090812139814403,lower,yes,no,283,174,9
366,no,39,male,more,1.1475006178428322,0.8631308076074541,upper,yes,yes,304,83,53
78,no,53,male,more,2.156566494532821,0.7794207777103996,upper,yes,yes,140,102,55
311,no,36,female,more,1.838785506932445,1.5185712526164892,lower,yes,yes,138,557,54
216,no,55,male,more,1.5628146475595643,2.5758489963277347,upper,yes,yes,336,363,27
428,no,48,female,more,1.4315849317894564,2.248660700199728,upper,yes,yes,89,215,35
135,no,42,female,more,2.0407422809851603,1.4946526791738806,upper,yes,yes,91,549,5
110,no,69,male,more,1.7819772703659527,1.8243421222839884,upper,yes,yes,248,577,63
15,yes,70,male,single,2.2423312910984174,2.086747136222594,lower,yes,no,277,160,21
315,yes,30,female,more,1.526008959237925,1.6685091070902922,upper,no,yes,113,373,27
154,no,34,female,more,0.8345292616793345,1.5993165755841208,upper,yes,yes,348,110,74
306,no,48,female,more,1.492961901228068,1.3946544075682024,upper,yes,yes,99,267,40
27,no,69,female,more,0.9947534184197853,1.892644232111466,upper,yes,no,131,384,81
271,no,30,male,more,2.4490965627816204,1.4652330940917992,upper,yes,no,110,322,18
333,yes,58,female,more,1.4295087028620135,1.5860435412344935,lower,yes,yes,14,79,65
112,no,67,male,more,1.359838677916125,1.2136327269294407,upper,yes,yes,123,571,59
21,yes,43,female,more,0.9196041814391508,1.0720028453140267,upper,yes,yes,83,425,92
261,no,34,male,more,-0.12434116780393656,1.9781525680163865,lower,yes,yes,153,224,24
179,no,59,male,more,2.01754616469957,1.6475494512651905,upper,yes,yes,214,507,80
385,no,34,female,more,2.4008380117194807,0.5915401248080223,upper,yes,yes,129,164,66
180,no,36,male,more,1.439835362533828,1.0206646650278284,upper,yes,no,105,560,31
444,no,43,male,more,2.675316987763725,0.4289697263051728,upper,yes,yes,360,153,68
35,no,73,male,more,3.052789806796161,1.2829871434805256,lower,yes,no,275,401,29
148,no,44,male,more,1.5634841423169346,2.088359263986458,upper,yes,no,250,72,19
118,no,39,male,more,0.9887507943648125,1.5436858154101114,upper,yes,yes,232,269,52
253,yes,55,female,more,2.470544540609585,0.8222542869268454,upper,yes,yes,44,219,46
225,no,41,male,more,2.177587506009511,2.390767006624929,upper,yes,yes,258,540,5
322,no,63,female,more,3.0966409902732916,1.343788632334725,upper,yes,yes,125,357,52
361,no,46,female,more,1.737945538570225,1.3491655560135203,upper,yes,yes,41,429,85
330,no,54,female,more,0.40059558564370956,1.087728828768854,upper,yes,no,234,537,13
397,yes,60,female,more,0.9737069064061268,1.0658096477089283,lower,yes,yes,342,46,25
377,no,63,male,more,1.0026728741937512,1.0819278625408226,lower,yes,yes,287,390,65
362,no,52,male,more,-0.01108315173118335,1.0129894759218496,upper,yes,yes,133,163,82
370,no,62,male,more,1.670107848838878,1.7545836991945962,upper,yes,yes,359,345,57
284,no,37,female,more,1.9933489456286722,1.9257641896293805,upper,yes,no,48,464,41
291,no,49,male,more,1.4644261991904886,1.938146477099035,lower,yes,yes,177,68,18
199,no,43,male,more,1.5965503137884667,2.0163013062536868,upper,yes,yes,357,15,10
393,no,45,male,more,2.729093858088617,0.5514763569667753,lower,yes,yes,257,459,50
314,no,42,female,more,1.160052689329544,1.0731347612562512,upper,yes,yes,294,37,38
324,no,31,male,more,0.262377139381357,1.163383295309539,upper,yes,yes,192,54,40
88,no,71,male,more,1.74619797186405,1.7014097956718983,upper,yes,yes,254,508,46
19,no,31,female,more,2.5458498935524827,1.9074918267658791,upper,yes,yes,274,296,20
304,no,37,male,more,2.975577307512914,2.4696112856905144,upper,yes,yes,223,387,41
188,no,59,female,more,2.815120646200551,1.869282947977481,lower,yes,yes,224,518,64
87,no,54,male,more,1.0520621430766801,1.2952530889862395,upper,yes,yes,344,255,56
353,yes,70,female,more,1.6442727334364884,1.865882563430203,lower,yes,yes,272,265,31
420,no,61,male,more,2.2535076019076508,1.5220422756261711,lower,yes,yes,256,171,73
432,no,38,female,more,0.37313984580395676,1.8027726326867912,upper,yes,yes,269,264,42
105,no,52,female,more,3.408689588066129,1.0039334114008767,upper,yes,yes,198,248,9
278,no,31,male,more,0.3439971415714853,1.0910377472142505,upper,yes,no,330,504,5
70,no,39,female,more,1.428295526200542,1.77876671305766,upper,yes,no,169,289,64
194,no,62,male,more,2.5155519313026202,1.9571917009028212,upper,yes,yes,301,52,9
239,no,53,male,more,1.8797274864291056,1.8366134092276616,upper,yes,yes,290,264,5
315,yes,38,male,single,1.9975170328791958,2.0762686972678313,lower,yes,no,131,396,47
361,no,57,male,more,0.8338502747344834,1.6944055976007066,upper,yes,yes,211,195,35
118,yes,36,female,more,1.1857381416369086,2.4949241040485086,lower,yes,yes,141,487,37
86,no,58,female,more,1.7018945661363356,1.4986112852225082,upper,yes,yes,354,118,72
187,no,68,male,more,1.5098543412735546,2.2374141012952493,upper,yes,yes,17,494,90
260,yes,42,female,more,1.6012246574208684,1.8183957728816307,upper,no,yes,222,373,93
210,no,56,male,more,2.1061807857923682,1.8207252267089193,upper,yes,yes,95,437,46
28,yes,43,male,more,1.8232139837929302,0.7192671626602515,upper,yes,yes,97,372,50
52,no,43,male,more,0.7689939931516905,0.9401647358671792,upper,yes,yes,208,154,52
50,no,47,female,single,1.7419068378286544,0.7357168418287585,upper,yes,no,286,184,13
388,no,67,male,more,1.8180404637232102,1.594666994843536,lower,yes,yes,258,526,85
313,no,66,male,more,2.0335222372442585,1.074630290031144,lower,yes,yes,201,512,7
72,no,44,male,more,0.7407040086306478,1.1704216158626215,upper,yes,no,185,150,71
423,no,29,female,more,2.083517580683733,0.9640500779740009,upper,yes,yes,73,328,5
55,no,63,male,more,2.4020633583865356,1.8527933833386205,upper,yes,yes,375,425,58
314,no,35,male,more,0.5855443761905379,0.7230134924148574,upper,yes,yes,113,377,18
133,no,69,male,more,2.059151736870845,1.1451855142726144,upper,yes,yes,158,567,85
287,no,53,male,more,2.5221495564356338,0.84288758138442,upper,yes,yes,226,96,49
150,no,47,male,more,2.5100860389655555,1.3721153056022268,upper,yes,no,308,348,14
42,no,41,male,more,1.9228989243488606,1.8293861558960267,upper,yes,yes,292,281,70
32,yes,41,female,single,2.1400863121816336,0.6312435640852352,lower,no,yes,138,345,48
203,no,44,male,more,3.264605514659781,1.8544524976444483,upper,yes,yes,233,140,50
455,yes,39,male,single,1.4348810154201195,1.7702713793040137,lower,yes,no,276,228,70
306,no,55,female,more,3.6077122407777664,1.1997671585039662,upper,yes,yes,66,405,76
267,yes,68,female,more,1.2766113347794672,0.7865110285616387,upper,yes,yes,289,294,29
287,no,65,male,more,2.011842361782331,1.7553576455157314,upper,yes,yes,85,576,53
162,no,63,female,more,1.5054318915839546,1.3783223355768446,upper,yes,yes,147,258,10
24,no,59,male,more,0.41352750826692897,0.7338090592249136,upper,yes,yes,60,489,22
307,no,48,female,more,1.498213184354563,0.9523771210635226,upper,yes,yes,144,80,65
362,no,44,male,more,2.094733641922137,0.4337634817745253,upper,yes,yes,267,233,10
383,no,54,male,more,0.7380625506403531,1.301924289472642,upper,yes,yes,15,23,46
454,no,49,male,more,1.204430119447648,1.8041848312136262,upper,yes,yes,203,126,50
149,no,65,female,more,1.9303621583438328,0.7816324984146172,upper,yes,no,351,226,13
231,no,53,male,more,2.09712234303585,2.067265843919854,lower,yes,yes,267,246,22
321,no,50,male,more,0.8262914577365214,0.7527166973128994,lower,yes,yes,372,526,82
163,no,66,male,more,2.998222371815884,2.143510023796498,upper,yes,yes,137,302,91
355,no,59,female,more,0.44966661013841325,1.9102993526270307,upper,yes,yes,126,160,83
315,no,71,male,more,2.7972798993513885,2.6466153870205726,upper,yes,yes,43,577,41
355,no,69,male,more,2.160965533149297,1.821956889571291,lower,yes,yes,338,552,15
311,no,58,male,single,1.3668181143406974,2.0417873198936696,lower,yes,no,147,470,29
424,no,48,female,more,2.8694244974005443,1.9212982350075503,upper,yes,no,94,552,87
263,no,46,male,more,1.7356991670467135,0.8638566380404497,upper,yes,yes,374,320,26
107,no,52,male,more,2.475150492437348,2.1540783242023234,upper,yes,yes,268,313,11
204,no,32,female,more,0.4004525088779769,1.0681677215128496,upper,yes,yes,146,137,53
293,yes,41,male,more,2.2933482347437337,0.7598948440603084,upper,no,yes,311,85,30
310,no,67,female,more,0.28867234856164514,1.8762644983612327,lower,yes,yes,167,346,77
362,no,70,female,more,1.813314698583185,1.6276915067761544,upper,yes,yes,128,479,50
202,no,47,male,more,1.2473546870963323,0.9775834415588491,upper,yes,yes,307,101,7
134,no,63,male,more,0.6064245628621705,1.3973014195898266,upper,yes,yes,279,257,89
219,no,61,male,more,0.6305748310135797,1.4394208146992895,upper,yes,yes,361,333,27
96,no,29,male,more,2.42398915402033,0.8116720551997373,upper,yes,yes,39,297,73
319,no,39,female,more,0.9987930649138452,1.631639274279173,lower,yes,yes,186,278,92
25,no,44,female,more,1.1453771201981149,1.307095676879697,upper,yes,yes,220,389,6
210,no,68,female,more,2.831523625598973,1.513539717643573,upper,yes,yes,179,19,31
456,no,49,male,more,2.619068888381344,1.3517223908633906,upper,yes,no,9,350,14
352,yes,54,male,more,1.3494194872022447,1.900511588821001,upper,no,yes,377,239,8
368,no,71,female,more,1.8907308445900046,0.7797229874868808,upper,yes,yes,28,39,82
212,no,42,female,single,1.6718681025492517,1.5364797298884545,upper,yes,no,277,532,1
203,no,46,male,more,1.5925318770148984,0.853506385496495,lower,yes,yes,96,422,67
323,yes,36,female,more,1.078790638112232,0.4814804594216485,lower,yes,yes,186,17,32
208,no,65,female,more,2.313128555191824,2.187291668862347,lower,yes,yes,8,240,57
369,no,60,male,more,1.797784416294949,1.2600109642330843,lower,yes,yes,128,144,5
413,no,34,male,more,1.0562897137766099,1.5166571523384889,lower,yes,yes,5,501,70
334,no,29,female,more,0.3123452471051824,2.1533071502909844,upper,yes,yes,64,368,88
40,no,33,female,more,2.672638890833112,1.110849126882925,upper,yes,yes,79,269,33
165,no,69,male,more,1.2380662861092229,1.2244583736478998,upper,yes,yes,136,339,90
403,yes,51,female,more,0.7930524564391124,1.234111656937089,upper,yes,yes,367,576,31
395,no,63,female,more,1.0072630317757931,1.9266883642659556,upper,yes,no,343,336,65
146,no,69,female,more,1.3895997610457984,2.858664659174207,upper,yes,no,246,375,66
305,no,41,female,more,1.4899388329204277,0.963081124773283,upper,yes,yes,380,23,89
19,yes,45,male,single,1.1999201507473947,1.841100073535533,lower,yes,no,40,204,52
145,no,51,male,more,2.9283828177940654,1.5092342840096022,upper,yes,yes,260,435,61
61,no,53,female,single,0.6077169581240516,1.1285791593513577,upper,yes,no,227,109,44
196,no,38,female,more,1.4957846454414623,1.3296061363466127,lower,yes,no,184,570,9
398,yes,41,female,single,0.6354686908895506,1.1765258931844966,lower,yes,yes,200,543,43
154,yes,55,male,more,1.8748148718640447,0.4516820394520539,upper,no,yes,343,377,20
371,yes,46,female,more,0.8347893141935838,2.3191258534834898,upper,yes,yes,147,54,35
18,no,67,male,more,2.2449992063045974,1.1520198962160857,upper,yes,yes,197,570,66
262,no,45,female,more,0.9468807839059882,1.8282438004836594,upper,yes,yes,367,217,44
25,no,53,female,more,1.887090825346789,1.3920873819529689,upper,yes,no,151,434,44
97,no,50,female,more,2.624603880800292,1.0523505443314416,upper,yes,yes,380,499,27
282,no,66,female,more,2.5751461676967833,0.8985930894653266,upper,yes,yes,220,82,17
333,yes,59,male,more,2.423944027744014,2.4198119659550734,upper,yes,yes,32,427,47
23,no,38,male,more,2.7359779715783095,2.096377844506896,upper,yes,no,226,114,76
105,no,59,male,more,1.8326556296948406,1.022795729741747,upper,yes,yes,203,399,72
152,no,41,male,more,0.742255961626825,2.137649871616077,lower,yes,yes,73,225,26
102,no,43,male,more,1.940069332097765,1.2801278117390003,lower,yes,yes,209,562,45
154,no,55,male,more,1.2142104403969731,2.0342826061501134,upper,yes,yes,50,425,75
236,no,72,female,more,2.8551366689112228,1.562120937872846,upper,yes,yes,85,479,22
89,no,55,female,more,2.8761009194471914,1.6880608412481735,upper,no,yes,167,286,13
155,no,62,male,more,1.4442069266183157,1.2751367014637007,upper,yes,no,174,240,34
317,no,36,male,more,1.939106845566738,1.9860716551160542,upper,yes,no,308,171,65
167,no,30,female,more,3.449484795716233,1.4425929869008747,upper,yes,no,106,386,36
57,no,72,female,more,1.0796424590152705,1.8565681167650867,upper,yes,no,348,258,62
401,no,71,male,more,2.5972000879388077,1.0655987355853325,upper,yes,yes,71,189,86
230,no,71,male,more,2.148517222051722,1.2008703437210726,lower,yes,yes,80,245,13
204,no,54,female,more,0.6196037120778848,1.224727382059767,lower,yes,no,108,38,42
299,no,56,female,more,2.4137531721525916,1.1872595149564384,upper,yes,yes,56,326,17
5,no,38,male,more,0.3378590227304805,0.8634786424561263,upper,yes,yes,204,341,11
282,no,58,female,more,2.41117238474863,1.8255656768368138,lower,yes,yes,302,384,5
405,no,29,male,more,2.16442747731026,0.5884517124449342,upper,yes,yes,44,342,40
329,no,36,female,more,1.9873531203813846,1.4388025469267667,upper,yes,yes,168,236,84
58,no,42,male,more,1.841373473428824,0.8887314610390891,upper,yes,yes,259,270,58
382,no,36,male,more,1.4097809876963214,1.7433051111003022,lower,yes,yes,361,65,28
81,no,51,male,more,1.4950850552530608,1.7760306444249658,lower,yes,no,169,329,37
275,no,67,male,more,1.5996177207762854,0.16099411745655323,upper,yes,yes,259,273,84
7,no,45,male,more,2.9457062838861345,1.8529436899879848,lower,yes,yes,265,333,94
447,no,45,male,more,0.27196922630505926,0.9968383775458839,upper,yes,yes,309,369,74
338,no,51,male,more,0.3679214592998665,2.3807022921998384,upper,yes,yes,247,496,31
419,no,70,male,more,2.18976566964264,0.37145263362323355,upper,yes,yes,245,44,73
