ind,year,name,masfem,min,gender_mf,category,alldeaths,ndam,elapsedyrs,source,masfem_mturk,wind,ndam15
84,1981,Dolly,0.3977606239647544,937,0,5,942,42029.29450231512,52.80312776231378,MWR,6.549134738575441,122,16891
25,1977,Andrew,4.902884668225707,919,1,1,534,11402.047792097528,24.71658848792005,MWR,6.751411971476829,103,1962
11,1989,Helene,4.666290759007522,965,1,2,447,18788.035651896393,-1.6626291363644796,MWR,8.46027779773441,152,61786
33,1977,Connie,2.4193560554706015,946,0,5,971,43374.39677628948,36.50020666745945,MWR,8.92610584478048,102,72273
81,1992,Gustav,5.233037369652402,982,1,1,621,14959.586505669293,47.405155341622276,MWR,5.983615214182867,142,31850
17,2008,Charley,9.034920333310705,953,1,5,989,46883.59377154987,-26.525079676813405,MWR,3.6024528494058057,87,3198
16,2007,King,5.001603753515174,967,1,4,1632,29514.270954041596,42.421410071934005,MWR,1.3372613295715023,144,79121
72,2004,Katrina,-0.45755555201635456,971,0,1,552,15183.968174147438,17.171198085724136,uri,3.4369112947318246,143,30324
50,2009,Irene,8.423345942506703,957,0,3,235,33290.06345201824,61.57564569141504,MWR,1.4537937243195973,101,35178
42,2000,Andrew,6.431289580961884,948,0,3,155,39827.92843763356,46.08054303763672,MWR,5.8038235905004,121,31961
2,1998,Floyd,5.490883340529443,981,0,1,496,32690.682354802455,-2.2247443158498257,MWR,3.7225193759125386,111,29412
36,1958,Alicia,10.3532323320267,911,0,5,510,26218.368232049892,56.86727368147854,MWR,0.974614908713118,80,82647
15,1984,Hazel,6.71763619131327,933,0,2,1561,61663.32894335037,27.690684066872894,MWR,3.6030902570678043,149,58677
6,1988,Danny,8.485026479345098,965,0,1,1330,32502.628751860455,12.124747191661857,MWR,0.2219767984667751,180,29844
81,1954,Agnes,8.29384042221511,934,1,2,1402,39727.222814992914,14.460830517811978,MWR,6.793463896028726,78,35402
13,1959,Frances,6.931681411901279,988,1,1,28,47961.80806555327,33.61206015537745,MWR,4.131592388960755,108,42368
86,1994,Jeanne,7.090391210939162,970,1,1,902,43201.46004442438,21.533285280428395,MWR,6.488886702460151,88,43895
83,1982,Carmen,0.22844353623789626,946,1,4,196,25161.374994921873,38.49852317263128,MWR,7.031762954139475,146,83385
86,1967,Juan,3.876562304160287,979,0,5,1071,28587.27817629589,75.6111427166545,MWR,2.137518539324469,134,53259
21,1973,Barbara,6.238732915772236,921,1,1,917,31992.939392997272,34.727087731512526,MWR,0.9489970302275594,130,10054
29,1978,King,5.2879437827734455,913,0,4,175,33865.51005302177,15.254271728987236,MWR,-2.810790742878573,188,88026
52,1982,Carol,0.8775570694510244,915,1,5,755,53682.06563584553,29.80954607352113,MWR,7.921339637214968,168,20604
39,1988,Floyd,6.289550734295609,934,1,2,540,31879.935982880143,13.077866116724167,MWR,1.7689466341446676,83,36244
70,1964,Barbara,8.36540689215341,950,0,4,1046,51895.43918357994,53.094492362363255,MWR,1.5369529561369206,134,10660
83,1954,Floyd,2.4500226413782866,942,1,1,436,36450.740914218135,49.06223968189069,MWR,4.7386029046707625,145,3453
67,1969,Isaac,14.028720860112006,953,0,2,339,30862.036843025293,32.01958808935743,MWR,1.2054729944935878,170,14206
31,1955,Opal,1.0902288442175418,955,1,5,28,41915.39997993216,23.44539088855247,MWR,6.135278754574754,142,66971
86,1972,Ethel,4.630120703218965,962,0,1,1229,30388.172511454435,61.15331646627271,MWR,9.221007552328473,178,49625
86,1971,Gustav,5.315205599759851,946,1,5,1640,34575.79967759994,74.23107074079687,MWR,-4.317959419545414,150,66875
30,1962,Alicia,6.645174391974899,961,1,4,855,36754.913918121085,15.087231347810556,MWR,4.67926156044108,182,11843
86,1979,Ginger,7.5978983102164115,971,1,2,1442,38074.01896002026,23.098300183618136,MWR,4.700884730836491,115,45172
34,1994,Claudette,6.560947949635728,989,1,2,1094,44752.72219678591,68.30365244144961,MWR,2.8229469195291776,128,62297
70,1980,Erin,1.923730626866483,992,1,2,761,17998.82346957888,31.052648620873637,MWR,3.2784932255948624,165,23727
86,1964,Helene,11.036022528679757,983,1,4,308,18828.366866894976,15.967478810884023,MWR,3.172731115996484,117,24004
81,2012,Elena,9.129777222770402,922,1,1,89,60836.92651761178,9.213229811483227,MWR,4.925770412807327,165,30686
37,2007,Debra,4.403875195319293,938,1,4,876,42877.16859064493,27.856566455981643,MWR,6.743146263475282,169,53627
4,1958,Irene,5.751157658436806,972,1,1,1365,27286.10067407605,18.36161100693281,MWR,6.567113755914555,97,2797
62,1961,Frances,6.3510327623371845,965,0,5,1324,67123.2479505094,71.7341717018797,MWR,1.6691140533454534,140,10795
83,2008,Wilma,10.026719176490285,914,0,1,1457,39938.89101307423,43.40230277349503,MWR,0.42149598123229426,90,45187
45,2004,Erin,7.056640288894787,954,1,5,1092,38517.18648202349,10.840593994402631,MWR,8.878865009174156,130,45152
56,1998,Bob,8.484246408450428,925,1,4,1759,58860.49963503484,24.024925215700065,MWR,3.9401966776671453,119,73287
2,1999,Ophelia,8.422362326071912,933,0,2,478,31039.444158225633,9.450127500217206,MWR,3.345710936191307,125,78671
61,1978,Ivan,3.9872198028444665,921,1,1,1793,35152.34902400616,14.801087524552464,MWR,5.697594018947997,128,25433
