rownames,minority,age,gender,credits,beauty,eval,division,native,tenure,students,allstudents,prof
78,no,44,female,more,0.875380297771475,2.098976827635737,upper,yes,no,205,447,43
50,no,51,female,more,0.2379508027542725,1.5413239988978822,upper,yes,yes,175,310,46
261,no,47,female,more,-0.2776467296696208,0.4697940153558564,upper,yes,yes,14,571,73
332,no,70,female,more,1.9077636438719798,1.0280027637445937,upper,yes,yes,376,81,1
205,no,43,male,more,1.398614174855094,1.46509036991512,lower,no,yes,125,232,80
393,no,35,female,more,2.4194282771983167,1.1554901239787339,upper,yes,yes,300,539,92
130,no,43,male,more,2.6104286941970845,2.1781438280922663,upper,yes,no,69,164,1
216,no,34,female,more,2.428667300725343,2.113816052298809,upper,yes,yes,32,257,81
408,no,54,male,more,1.9869957863569656,1.7695561122385444,lower,yes,no,31,558,40
431,no,72,male,single,2.922442570580573,1.3203668745041257,lower,yes,no,193,201,12
393,no,46,male,more,1.6622834018364494,0.9674952484089183,lower,yes,yes,11,29,31
415,no,49,male,more,2.5956063843680424,1.5554399357060509,lower,yes,yes,144,488,79
210,no,55,male,more,1.9860887117723183,1.5314684654494335,lower,yes,yes,88,11,5
250,no,64,female,more,2.0142755355795665,1.272884515136801,upper,yes,yes,20,528,82
409,yes,37,male,single,2.682927441128756,0.9585809685901403,lower,yes,no,268,189,49
228,yes,73,male,more,2.6942234099907485,1.716731621038595,upper,yes,yes,210,529,80
41,no,38,male,more,0.9547821048344205,0.7543624161363708,upper,yes,no,288,143,42
381,no,47,male,more,2.0104267096660027,0.5114823755254879,upper,yes,yes,133,121,27
86,no,64,male,more,2.425381646675316,1.1757917186367781,upper,yes,yes,136,154,53
58,no,29,male,more,1.7264070338638067,0.7693531100612165,upper,yes,no,273,92,2
281,no,47,male,more,1.5756188871292538,2.038499278182839,upper,yes,yes,364,289,81
424,no,30,male,more,1.4495269123027426,1.7339645977242597,upper,yes,yes,118,333,17
237,no,43,male,more,1.2099739255583106,1.0081600870494167,upper,yes,yes,59,17,42
64,no,54,male,more,2.652923138940895,1.652231990360031,upper,yes,yes,42,185,87
438,no,29,male,more,1.5803725941121998,2.2396181625173,lower,yes,yes,353,475,56
108,no,38,female,more,2.5342442391539977,2.2421109570976965,upper,yes,yes,368,543,50
273,no,42,female,more,1.2695158733756318,0.1899223114784916,upper,yes,yes,165,490,92
232,no,40,male,more,0.6645403101420726,1.1955783906493336,upper,yes,yes,119,215,84
75,yes,66,male,more,2.1699085443153576,1.0212548957399987,upper,no,yes,228,296,23
458,no,43,female,more,1.8260891921976492,3.7513443075279325,upper,yes,no,151,540,52
103,no,69,male,more,1.9663189736008018,1.0182375924929534,upper,yes,yes,292,320,63
243,no,69,male,more,1.547126028456172,2.005843139193894,upper,yes,no,127,366,55
67,no,63,male,more,0.5329668541786254,1.383981977574507,upper,yes,yes,35,473,91
434,no,58,male,more,2.1905195019991126,1.700703565015039,lower,yes,yes,336,159,89
362,no,53,male,more,0.8163841920584666,1.995048148130044,upper,yes,yes,79,335,93
138,no,57,female,more,1.8633859078567214,1.386864684140737,lower,yes,yes,58,395,49
186,no,50,male,more,1.4111481418315264,1.1199982198094305,upper,yes,no,253,95,37
429,no,41,female,more,1.9509380822723892,1.3563142269809805,upper,yes,yes,24,513,80
324,no,46,male,more,1.7433946371783324,1.3637851526012281,lower,yes,no,80,489,92
89,yes,45,female,more,2.0243798118470844,1.3959471275121038,upper,no,yes,182,143,44
305,no,63,female,more,1.4828137002819353,0.5506853632202594,upper,yes,yes,145,400,9
171,yes,35,male,more,-0.0831253031512853,2.462191625579016,upper,yes,yes,241,220,32
420,no,71,female,more,0.031214145146389205,1.7421970059753515,upper,yes,yes,292,138,65
401,yes,55,male,more,0.11600744544039321,0.9625928600809517,upper,no,yes,50,218,32
280,yes,30,female,more,1.4931378894748153,1.3829623635496904,upper,yes,yes,274,345,44
221,no,64,female,more,0.40109249686510307,1.9762269057724842,lower,yes,no,35,151,18
199,no,69,male,more,1.4334318972824525,1.3747560062321018,upper,yes,yes,309,354,68
183,no,36,male,more,2.1617975280853026,1.6979988919379514,upper,yes,yes,309,286,33
111,no,40,female,more,1.9507516026295189,1.3401930143778673,lower,yes,yes,175,108,80
112,no,47,male,more,3.1180004457597104,0.37611223361022095,upper,yes,yes,205,549,20
265,no,33,female,more,2.1181088097012535,1.809826303619701,upper,yes,yes,116,80,82
377,no,35,female,more,2.1067287672876667,0.3021606090273121,upper,yes,yes,146,509,15
441,no,53,male,more,1.7563812402094416,1.1356050758304157,upper,yes,yes,261,88,47
220,yes,67,male,single,1.8788904205261006,1.6195113039426383,lower,yes,no,198,399,18
216,yes,61,female,more,1.5983174049407396,1.590147734468131,upper,no,yes,210,515,82
85,no,47,female,more,-0.057595522666796795,2.4038493622490726,upper,yes,yes,168,198,10
80,no,40,female,more,1.0494135274864256,0.16125076585375453,upper,yes,yes,113,237,82
80,no,46,female,more,1.238714676628847,2.3642621280668674,upper,yes,no,266,467,23
194,no,67,male,more,1.1733639901680126,1.0106824549310927,upper,yes,no,274,286,36
258,yes,53,female,more,0.6032596519652198,2.2135434152107774,lower,yes,yes,279,102,13
167,no,49,male,more,1.7900356334754837,1.8900825131042849,upper,yes,yes,199,388,49
442,yes,29,female,more,0.8737460603376007,0.7004284391559523,upper,yes,yes,349,485,5
313,no,70,male,more,2.2775065359837843,1.457391736593912,lower,yes,yes,115,319,56
236,no,47,male,more,2.312242807018965,1.5154991050422788,upper,yes,yes,48,236,78
146,no,59,female,more,2.621415801975416,2.45657585764116,upper,yes,yes,104,295,33
224,no,61,male,more,2.0906259203277013,1.7328900274824062,upper,yes,no,32,156,52
7,no,60,male,more,0.737394708895479,1.510554687551154,upper,yes,yes,357,172,64
265,no,48,male,more,2.6704444411003,0.7555767750786486,lower,yes,no,60,503,49
148,no,58,male,more,1.223192838130742,1.8522679792582082,upper,yes,no,10,232,80
119,no,48,male,more,2.003282058760729,1.656872217962956,upper,yes,yes,195,404,63
85,yes,35,female,more,2.217625766711743,0.9140582328916649,upper,yes,yes,112,176,41
60,no,42,male,more,1.7186374285330053,1.7800851845014192,upper,yes,yes,52,534,38
431,no,45,female,more,1.1012103425270339,1.479720532325713,upper,yes,yes,16,275,69
312,no,48,female,more,1.9121911845808583,2.2867072503349406,upper,yes,yes,139,482,8
15,no,67,female,more,2.1199969940726966,1.3484888958915737,upper,yes,no,5,381,76
109,yes,73,female,more,1.6692351217695647,0.8571909361727583,lower,yes,yes,86,297,62
432,no,68,male,more,1.8855392757299239,1.7346634408821417,lower,yes,yes,290,45,32
44,no,57,male,more,0.41568587395305956,1.6022479318998417,upper,yes,yes,277,455,46
121,no,41,male,more,1.3457295549750163,2.102814802167476,upper,yes,yes,91,24,1
307,no,44,female,more,3.2427565556533686,1.3210528553976322,upper,yes,no,317,123,74
437,no,48,male,more,2.646826799852775,1.4068622397244108,lower,yes,yes,306,473,47
404,no,58,male,more,0.9511349873317642,1.4116402698880188,upper,yes,yes,141,486,16
398,no,46,male,more,0.6929109821822821,1.1978397604005586,lower,yes,yes,234,568,23
263,no,44,female,more,2.3666767760395047,2.047440438796504,upper,yes,yes,238,32,44
89,no,37,male,more,2.328898518046614,0.7241174354039009,upper,yes,yes,363,306,66
269,no,66,male,more,0.6582612446137941,1.4543332998554845,upper,yes,yes,245,509,16
90,no,55,female,more,1.4973181799050443,0.5322395731500532,upper,yes,yes,232,316,21
130,no,32,male,more,3.0319644006438438,1.50091843204798,upper,yes,yes,203,125,23
110,no,47,female,more,1.909585242533879,1.6460312908018124,lower,yes,yes,176,518,90
424,no,47,male,more,0.5350995842159365,2.1397212728860104,upper,yes,yes,309,358,15
135,yes,56,female,more,1.8387645128974368,2.3578220863251005,lower,yes,yes,36,423,18
177,no,63,male,more,3.036069208150641,0.8332522624360498,lower,yes,yes,124,490,20
27,no,34,female,more,1.06496249577964,1.6817272583915182,upper,yes,yes,155,20,59
339,no,32,female,more,2.1927688792134536,2.0034817646129097,upper,yes,yes,345,525,28
37,no,68,male,more,2.9315600954527783,1.8351982648616516,upper,yes,no,47,578,73
57,no,29,female,more,1.9685058642034279,1.4291369097082183,upper,yes,no,154,369,24
127,no,67,male,more,2.660020192753672,1.1498693251416372,upper,yes,yes,149,438,59
438,no,39,male,more,3.82660262381938,1.2675517607517555,upper,yes,yes,49,429,66
355,yes,71,male,single,0.8950333053394953,1.134283760598043,lower,yes,no,171,415,59
198,no,69,male,more,2.230775616905751,2.020748971031052,upper,yes,yes,76,293,59
233,yes,41,female,more,3.135854507131791,1.2247970131997892,lower,yes,yes,262,283,26
338,no,57,female,more,2.2544580432509447,1.8185225796257978,upper,yes,yes,21,539,51
207,no,67,male,more,2.499952604524314,1.3709432771169425,upper,yes,yes,84,22,5
271,yes,50,female,more,2.3444444649466725,0.6758629883809336,upper,no,yes,367,499,88
204,no,63,male,more,0.3224387063590308,1.4718070626620223,upper,yes,yes,289,305,44
141,yes,37,male,more,1.5693899137256389,1.6241441953196336,upper,yes,yes,123,466,44
393,no,73,male,more,1.4430562121449033,2.0481741805692115,upper,yes,yes,301,271,23
260,no,33,female,single,2.2493358752460435,0.5941817200706215,upper,yes,no,141,369,2
108,no,43,male,more,1.4029131164403366,1.4230947390945898,lower,yes,yes,9,453,8
424,no,63,male,more,0.6109710896194824,2.2432844171116786,lower,yes,yes,79,248,60
18,no,72,male,more,1.9335150181596774,1.165928164522236,upper,yes,no,333,54,45
312,no,39,female,more,1.2273039380608037,1.910892823671527,upper,yes,yes,247,419,28
274,no,54,male,more,2.7363899105717193,1.258521257822808,upper,yes,yes,264,193,43
315,no,61,male,more,1.0014161179312562,0.899351657905694,upper,yes,yes,47,310,48
155,no,61,male,more,2.8093040622668353,1.8564715414492658,upper,yes,yes,319,420,33
193,no,45,male,more,1.139226467365857,1.4651744958422632,upper,yes,yes,132,258,35
346,no,50,male,more,3.0965694511628095,1.524770484097748,upper,yes,no,217,475,86
242,no,47,male,more,2.3231109933919716,1.6933883416077113,upper,yes,yes,7,30,2
421,yes,43,female,single,2.075045150217399,1.6961036859841878,lower,no,yes,243,345,39
107,no,65,male,more,1.311242370598841,1.0391779992719732,upper,yes,yes,211,39,28
6,yes,41,male,single,1.6117230871636852,1.6844839070545543,lower,yes,no,351,206,30
104,no,37,female,more,3.1492228501957897,2.1000980050957834,upper,yes,yes,240,416,68
463,yes,50,female,more,1.3295370703384781,1.5840214682181584,upper,yes,yes,165,263,7
184,no,48,male,more,2.3866960181306567,1.994609565052763,upper,yes,yes,304,458,29
217,no,31,female,more,2.4655579289522414,0.5041431004285853,upper,yes,yes,193,428,17
279,no,41,male,more,3.6580531668528744,0.7447439148494811,upper,yes,yes,296,395,28
296,no,53,female,more,1.9043149027070088,2.3892357170282943,upper,yes,yes,361,225,18
222,no,36,male,more,1.53705808728227,1.8749308371062878,upper,yes,yes,7,540,44
127,no,33,male,more,1.2463165343073226,1.5121340671026648,upper,yes,yes,90,226,31
116,no,57,male,more,1.8678277452123084,2.036527974754756,upper,yes,yes,21,177,8
287,no,49,female,more,1.8955010939389645,1.6913939564561264,upper,yes,no,207,58,60
221,no,55,male,more,1.7655477244575786,2.437368819681999,lower,yes,yes,304,355,47
106,no,49,male,more,0.6003717413969525,1.8857075573278914,lower,yes,yes,45,185,40
274,no,32,male,more,0.9627069351933801,2.0127867559875288,upper,yes,yes,314,22,2
205,no,54,female,more,2.2558015673022274,1.5499105518444953,upper,yes,yes,332,527,48
387,no,71,male,more,1.9660391874844343,2.184613071030779,upper,yes,yes,244,52,47
158,no,46,male,more,2.2423565121384037,1.8764754021210757,lower,yes,yes,165,250,78
303,no,70,male,single,2.39559874902794,1.1544107832524158,lower,yes,no,355,156,58
315,no,73,female,more,1.9665163873459008,1.4382287634010826,upper,yes,no,13,568,20
230,no,70,male,more,1.5756645980192359,1.6910041600014123,upper,yes,yes,304,190,31
274,no,54,male,more,1.820672461045078,1.4925437708573859,upper,yes,yes,109,502,25
15,no,59,female,more,1.527037405618278,1.051920870357312,upper,yes,yes,245,546,93
296,yes,48,male,more,0.10071003721221716,1.1269591469593756,upper,no,yes,22,8,19
312,no,66,female,more,2.0517972251983645,2.2566277008695055,lower,yes,yes,371,364,82
35,no,40,female,more,2.1360603169243544,1.228828094865198,upper,yes,yes,89,525,59
182,no,35,male,more,2.1286851200225305,1.64933507286792,upper,yes,yes,132,291,73
334,no,52,male,more,2.6220915630844273,2.204271779314745,upper,yes,yes,49,359,89
310,no,66,male,more,2.247192099217851,1.597414448648622,upper,yes,yes,195,487,41
148,no,60,male,more,2.090788781995899,3.2087576943203207,upper,yes,yes,249,505,47
138,no,47,female,more,1.715010974811062,0.3482042657245652,lower,yes,yes,306,175,34
7,no,67,female,more,3.3004203390567692,1.334249052721957,upper,yes,yes,126,148,31
156,no,64,female,more,2.5489821589964126,1.5538106118209694,upper,yes,yes,366,335,39
132,no,66,male,more,1.7401558503599255,2.1070013475333584,upper,yes,no,162,76,86
458,yes,66,male,more,0.8361428179930464,1.1626944207666847,upper,no,yes,228,417,51
190,no,46,female,more,2.3606994611182137,0.9705718812484809,upper,yes,yes,27,44,8
115,no,37,female,single,0.18041603580122945,0.9200109545249489,upper,yes,no,182,403,78
53,no,44,male,more,2.368113774070436,1.2906697521080701,lower,yes,yes,28,373,56
375,yes,40,female,more,0.749107600262056,1.5361410505902986,lower,yes,yes,29,365,33
46,no,37,female,more,0.6239833343688315,1.5709167051556903,lower,yes,yes,336,401,32
240,no,39,male,more,1.9645779674103485,1.646143882252609,lower,yes,yes,168,410,19
379,no,46,male,more,1.8621914192544242,1.7053266743752251,lower,yes,yes,361,443,12
256,no,36,female,more,1.3551536617582627,1.6209008064728296,upper,yes,yes,206,433,17
162,no,29,female,more,2.619045826212706,2.0448761608874753,upper,yes,yes,305,140,53
69,no,42,male,more,3.7756245158566926,1.8604043859636359,upper,yes,yes,352,29,30
407,yes,39,female,more,2.4070359353529067,3.1411635859704727,upper,yes,yes,112,105,8
150,no,55,female,more,1.9880855764345566,1.9472260577480514,upper,yes,no,15,388,2
151,no,30,female,more,2.3302771087263645,1.3058777311805736,upper,yes,no,293,530,28
142,no,56,female,more,2.0154328864162254,0.6095425131042931,upper,yes,yes,143,457,46
96,yes,48,male,single,1.7477788138051307,1.5055330760364969,lower,yes,no,247,438,14
33,no,63,male,more,2.3602916145805866,1.7535204745016801,upper,yes,yes,372,547,61
437,no,56,female,single,1.7831100778008306,0.7405420573017256,upper,yes,no,123,24,59
74,no,73,female,more,1.9367424612184168,1.2234636858700434,lower,yes,no,110,127,28
354,yes,66,female,single,1.1174744346604832,1.825919554193725,lower,yes,yes,89,318,4
230,yes,73,male,more,2.0712579294479156,1.2394445629436084,upper,no,yes,350,62,55
284,yes,62,female,more,1.7443055909672598,1.6083698409844784,upper,yes,yes,362,216,53
176,no,31,male,more,1.5521699665532906,1.278379268952327,upper,yes,yes,59,158,79
409,no,56,female,more,1.5142190922756367,1.7656997518467135,upper,yes,yes,224,366,58
364,no,40,female,more,2.007581825600562,0.9237124334068967,upper,yes,no,138,277,64
75,no,72,female,more,0.8865373852450072,1.0838575802831987,upper,yes,yes,287,538,45
8,no,58,female,more,1.273918818080148,0.9936499698070164,upper,yes,yes,9,90,32
329,yes,60,male,more,1.6340566621321282,0.49416900190392476,upper,yes,yes,259,295,53
295,no,49,male,more,0.3177927615838263,1.5123357539601887,upper,yes,no,192,204,91
401,no,44,male,more,2.4430247813221317,1.8236692167988848,upper,yes,yes,10,174,34
179,no,32,male,more,2.0296878944438066,1.4697994721807301,lower,yes,yes,205,564,7
86,no,69,male,more,0.9399646778237464,1.532684448128548,lower,yes,yes,75,139,59
167,no,63,male,more,3.358669144504242,1.5000942777836002,upper,yes,yes,179,63,52
234,no,70,female,more,1.6545116401210553,0.1570635166419967,upper,yes,yes,127,207,17
27,no,34,female,more,1.2389811914020261,0.9814370463533917,upper,no,yes,287,508,5
264,no,29,male,more,2.4301118913389947,1.5905880408217097,upper,yes,no,34,25,94
330,no,29,male,more,1.8312224620302864,2.270502092039495,upper,yes,no,296,245,15
321,no,44,female,more,2.357326699508774,1.4964488803113132,upper,yes,no,30,247,25
113,no,40,female,more,2.540308542635095,0.6219610633456094,upper,yes,no,16,15,6
407,no,40,male,more,1.1605965342309075,1.0326500389609707,upper,yes,yes,282,196,43
78,no,38,male,more,-0.6464091260248002,2.1305623231885944,lower,yes,yes,130,540,10
362,no,46,female,more,0.3257246020058051,1.4003923869394521,lower,yes,no,84,307,53
186,no,61,female,more,1.5198301992568917,1.3670869189336818,upper,yes,yes,34,368,8
134,no,60,male,more,0.8769194635762301,0.2731080152640788,upper,yes,yes,278,491,79
412,no,42,female,more,1.0195855334779735,0.5056957926420206,lower,yes,yes,243,464,59
355,no,31,male,more,1.22727255174255,2.224222273678985,upper,yes,yes,163,343,20
23,no,60,female,more,1.3438681006576205,1.372544158201313,upper,yes,yes,99,90,29
294,no,51,male,more,2.5894992797674186,2.0289662723397024,upper,yes,yes,251,222,92
248,no,35,male,more,2.198679847691304,1.4282540068659086,lower,yes,yes,44,270,23
244,no,69,male,more,2.7172259467246698,1.9709580190692177,lower,yes,no,350,428,22
302,no,67,male,more,1.1345449716638019,1.145874107333702,upper,yes,yes,262,571,35
431,no,39,male,more,2.1788513667270886,1.4064752473916622,lower,yes,yes,87,52,17
64,no,57,male,more,1.5368041706167677,1.3722808750646056,upper,yes,yes,268,41,76
29,no,44,male,more,2.0854127228030426,2.1207204948730203,upper,yes,yes,15,271,75
