rownames,minority,age,gender,credits,beauty,eval,division,native,tenure,students,allstudents,prof
140,no,68,female,more,1.6982749157000059,1.197391542858984,lower,yes,no,210,34,62
207,no,69,male,more,2.439440907894888,1.6309170313192873,upper,no,yes,357,144,10
179,no,33,female,more,2.8600511274409692,1.309262169809581,upper,yes,no,133,425,58
190,no,58,female,more,1.310212568530262,1.6962506978483427,upper,yes,no,221,267,62
241,no,71,male,more,2.8724140453921363,0.9925911067207607,lower,yes,yes,227,526,80
460,no,46,female,more,2.1793481174476805,1.7097755438295605,upper,yes,no,166,46,68
101,yes,51,female,more,1.2803229343331026,1.5422572887043624,lower,yes,yes,39,331,33
80,no,51,male,more,2.8957226717157702,2.314167867210787,upper,yes,no,96,131,12
31,yes,38,female,more,0.2707246678984154,1.731790999833286,lower,yes,yes,107,424,56
24,no,47,female,more,2.371251055204535,1.10803340880139,upper,yes,yes,79,337,30
352,no,53,male,single,2.514429611887019,1.2865632099476365,lower,yes,yes,270,220,84
393,no,59,male,more,1.6315807015047494,1.7096243686220667,upper,yes,yes,292,178,60
357,yes,48,female,more,1.615353690672077,1.324272965958697,lower,yes,yes,190,36,48
269,no,47,female,more,1.8081469189023294,2.4760558108795774,upper,yes,yes,236,472,57
252,no,52,female,more,1.6530407181918816,1.576165366946941,upper,yes,yes,264,386,68
215,no,29,male,more,2.1822815233152415,1.2146046017204488,upper,yes,yes,163,316,15
281,no,69,male,more,1.688795175123269,2.1177290127401207,upper,yes,no,195,143,31
283,no,70,female,more,1.9340971205172268,2.705570119646209,upper,yes,no,80,332,27
27,no,57,male,more,1.846818426592911,1.7362948010172738,lower,yes,yes,62,289,62
231,no,29,female,more,0.38579316458643276,1.5507087642838564,upper,yes,no,288,481,13
459,no,36,male,more,2.0717955052290384,1.2471751777071278,upper,yes,yes,11,69,53
165,no,38,male,more,1.4629369765999964,1.794905607260127,lower,yes,yes,259,426,18
328,yes,39,female,more,0.44008701668741,0.958625546055548,lower,yes,yes,372,149,28
398,no,45,male,more,1.7974053198531017,2.411246490993855,upper,yes,yes,354,47,12
265,no,70,male,more,0.6017857145133456,1.5670624202907468,upper,no,yes,181,244,15
200,yes,54,female,more,1.933496450602064,2.5387655583027033,upper,yes,yes,293,567,45
157,no,56,male,more,2.239681325929146,1.2074453840243784,upper,yes,yes,156,527,77
375,no,40,female,more,1.5576968702284908,1.4124902918501134,upper,yes,yes,130,11,89
215,no,55,female,more,1.195514042111979,0.8895419477987491,upper,yes,yes,356,447,14
233,no,55,male,more,0.9499283044177688,0.6468642863158615,lower,yes,yes,77,475,61
445,no,67,female,more,1.6865836279334836,0.5567113566172083,lower,yes,yes,127,579,84
413,no,68,female,more,2.021652279388159,1.5105123656075312,upper,no,yes,328,392,1
38,no,63,male,more,0.6350732747848118,0.8502329908540092,lower,yes,yes,34,71,37
449,no,30,male,more,0.705253581965064,0.07188473761364667,lower,yes,yes,209,213,67
256,no,50,female,more,1.9973476598382267,1.3984482873518371,upper,no,yes,317,239,46
161,yes,46,female,more,1.6957276989863508,2.0073387480676175,lower,yes,yes,195,515,20
255,no,71,male,more,0.7959599697374686,1.6705067784404175,upper,yes,yes,19,418,17
87,no,59,male,more,1.3919047564069986,1.0998371064154342,lower,yes,no,220,73,45
160,no,41,male,more,2.7991987843841133,1.3301976526641064,upper,yes,yes,224,279,30
440,no,52,male,more,1.629808088018624,2.373886702760635,upper,yes,yes,27,428,78
115,no,61,male,single,1.820857917582237,1.2507388450288592,lower,yes,no,171,381,89
16,no,63,male,more,1.6558453548318006,1.3091585692226058,lower,yes,yes,87,183,34
200,no,67,male,more,2.457675050387594,1.5954504324070349,upper,yes,yes,24,171,18
115,no,38,male,more,0.7752356676861931,2.0045830555491184,upper,yes,yes,18,256,31
417,no,35,male,more,2.951462800756921,0.8301194023808608,lower,yes,yes,277,353,3
199,no,38,male,more,1.9093285353807599,1.8837488494552137,upper,yes,yes,77,224,45
349,no,30,male,more,0.7487226839637796,1.427371518500202,lower,yes,yes,247,355,10
372,no,70,female,more,1.9344581622661638,1.5617095354638553,lower,yes,yes,227,401,53
133,no,29,female,more,2.41848183771352,1.4408149294341717,upper,yes,yes,151,441,80
215,yes,60,male,more,2.6161185695136133,2.6386619340110693,upper,yes,yes,76,288,92
231,no,39,female,more,1.9452799533747822,0.978047249721768,upper,yes,yes,90,81,2
411,no,43,female,more,1.8810608600408703,2.1014424416226674,upper,yes,no,205,214,42
429,no,66,male,more,1.664324387418112,0.40870357948459146,upper,yes,yes,283,385,53
311,yes,41,male,more,2.3279354740489784,1.6258191008823883,upper,no,yes,182,302,11
385,no,58,male,more,1.4885119529894528,3.1055669141509803,upper,yes,yes,237,365,61
255,no,33,male,more,1.1454478225251123,1.8669783887368192,lower,yes,yes,40,436,58
242,no,34,male,more,2.665909307211235,2.8674907876789053,lower,yes,yes,141,369,61
211,yes,67,female,more,2.390605100489844,1.6449893241118276,lower,yes,yes,315,397,56
440,no,54,male,more,1.8416740176764526,2.188774995927435,upper,yes,yes,359,132,62
413,no,44,female,more,1.4940021453776466,2.190111086526523,upper,yes,no,299,313,85
86,no,53,male,more,1.28137559318479,0.8256459394404528,upper,yes,yes,174,530,76
42,no,70,male,more,2.985219129744629,1.2128742605280702,lower,yes,yes,370,384,44
312,no,48,male,more,1.138674940431784,1.8770377806235121,lower,yes,yes,97,176,61
53,yes,45,female,more,1.302569460828574,1.1682962303541866,upper,no,yes,152,409,85
206,yes,50,male,more,2.4918203548620843,1.2374250092252086,upper,no,yes,353,96,42
424,no,65,male,more,0.4735229838252326,-0.4488024413910159,upper,yes,yes,291,94,72
8,no,44,female,more,2.340940349003452,1.4023152506618264,upper,yes,no,128,270,34
303,no,35,female,more,2.180284360567654,1.4659297040666532,upper,yes,no,208,210,76
138,no,72,male,more,2.1382265169864447,1.8199505001965588,upper,yes,yes,167,147,34
224,no,39,male,more,2.3763657245923735,0.9164673483390077,upper,yes,yes,292,443,13
105,no,59,male,more,1.8821952508583717,0.8896696589317454,upper,yes,yes,232,346,7
256,no,50,female,more,3.5928111199105803,1.3093960348226237,lower,yes,yes,250,405,46
48,no,38,male,more,0.6043286675427524,1.7907273514084365,lower,yes,yes,217,170,81
458,no,65,female,more,1.3060554503810242,2.6616352530954135,upper,yes,yes,256,579,47
354,no,42,female,more,1.8234639586954657,2.2996918310247025,upper,yes,no,148,135,13
325,no,50,male,single,2.243215645671543,1.467558990366413,lower,yes,no,373,165,68
76,yes,38,male,more,1.7758095583881939,2.1637825832354967,upper,no,yes,213,417,14
313,no,42,male,more,1.9862493958089367,1.612277491502135,upper,yes,yes,230,82,9
389,no,31,female,more,1.8746322994193054,1.1569006780528965,upper,yes,no,5,264,49
160,yes,43,male,single,2.3846869677977325,1.4588280402238705,lower,yes,no,127,224,27
453,no,57,male,more,2.31691228278926,1.829682335100171,upper,yes,yes,24,353,78
324,no,49,male,more,1.6216376738452052,1.122914285994049,upper,no,yes,172,370,82
141,no,49,female,more,1.918527114031474,1.0444439025792818,upper,yes,yes,272,273,94
172,no,48,male,more,1.9587882720815508,0.8848498480851705,upper,yes,yes,136,251,50
50,no,30,female,more,0.40817720343221375,1.3820281763818483,upper,yes,no,168,311,14
348,no,70,female,more,1.467962814242902,0.7332617643492918,upper,yes,yes,39,277,43
218,no,58,female,more,2.201634640715839,1.3254421967586665,upper,yes,yes,91,259,24
101,no,45,female,more,1.4188079069646324,0.9444522736662927,upper,yes,yes,321,278,91
210,no,44,male,more,1.698326602231541,1.6233203968368626,lower,no,yes,317,78,72
336,no,72,female,more,1.5068683041285191,0.14384002755557312,upper,yes,yes,210,19,3
19,no,73,male,more,2.8460903694647897,1.0825563904568278,upper,yes,no,187,416,70
254,no,57,female,more,1.270631514332892,1.5025354481591542,upper,yes,yes,261,324,58
450,no,66,male,more,1.907728705196121,1.5870278225712056,lower,yes,no,142,561,83
306,no,33,male,single,0.7610053687625113,2.0951042006197245,lower,yes,no,254,412,29
120,no,58,male,more,1.3253262186941912,-0.019535507185114875,lower,yes,yes,257,199,35
333,no,72,male,more,0.7819173866752973,1.5339642425016304,lower,yes,yes,321,386,68
98,no,41,male,more,2.0936139030869954,1.7862832392172627,lower,yes,yes,202,101,26
288,no,29,female,more,2.400614777415247,2.0319316743031863,upper,yes,yes,17,129,77
171,yes,50,male,single,0.8137592991823851,1.1806969827252187,lower,yes,no,221,285,29
84,yes,38,male,more,2.9538014568427657,1.559210206816948,upper,yes,yes,115,415,43
325,no,34,male,more,1.5066686348615954,2.1175341251431523,upper,yes,no,380,581,10
380,no,53,male,more,2.4215358909689537,1.2028430989948455,upper,yes,yes,291,297,53
331,no,67,male,more,0.4219896908786196,0.5779250415615133,upper,yes,yes,238,393,38
156,no,29,male,more,1.205560497963697,1.7984330727953008,upper,yes,no,98,131,25
134,no,57,male,more,2.0950372933662864,0.9104999851823057,upper,yes,yes,174,494,19
205,no,50,male,more,2.341354581485424,1.3851054298666812,upper,yes,yes,133,438,26
393,no,48,male,more,0.3111195394490345,1.092152743213299,upper,yes,yes,88,384,8
18,no,32,male,more,0.38012306830547327,1.8339072399051246,upper,yes,yes,103,372,16
223,no,63,male,more,3.1805892633173576,1.3330559406239866,lower,yes,yes,366,357,4
415,no,31,female,more,1.7707997415614238,0.3066488706512731,upper,yes,yes,258,421,50
346,no,43,female,more,1.222346108815961,1.176645483594438,upper,yes,yes,216,155,58
373,no,55,male,more,2.654991474243423,1.3354000616490316,upper,yes,yes,157,355,35
447,yes,42,male,more,2.084552006418805,0.600328722774247,upper,no,yes,301,315,90
257,no,39,female,more,2.2964515518102555,2.24969125627128,upper,yes,no,267,69,42
423,no,39,male,more,1.225037197152345,1.0427140815906772,upper,yes,yes,16,78,46
123,no,40,male,more,1.9396441181701967,1.2725659729665333,upper,yes,no,43,449,11
368,no,31,male,more,1.524659982371438,1.5119706192937006,upper,yes,yes,331,445,14
356,no,39,male,more,1.049464928261269,0.9594521047325812,lower,yes,yes,312,430,25
456,no,42,male,more,2.4385062848270502,2.0784312838664563,upper,yes,yes,371,307,89
233,no,61,female,more,1.4939199555303257,2.2009364247464926,lower,yes,yes,6,289,32
394,no,29,male,more,2.6392819964564485,0.8600136543590445,upper,yes,no,241,477,16
214,no,47,female,more,0.7949937507562742,0.5077854977097253,upper,yes,yes,313,435,27
151,no,58,male,more,2.2635572517757225,1.6852344922860658,lower,yes,no,38,488,26
297,yes,42,female,more,2.7869625907036975,1.026594588483488,upper,no,yes,55,52,66
145,no,60,female,more,2.424375947217866,1.6769383837471488,upper,yes,yes,322,498,65
462,yes,37,male,more,1.964101073329786,1.61113062926494,upper,yes,yes,205,182,6
212,no,48,female,more,0.3019804360064178,1.994592411563107,upper,yes,yes,220,61,29
215,yes,54,male,more,2.0602324526627847,1.6597954711658947,upper,no,yes,15,221,73
346,yes,43,female,more,1.827861673921118,2.5337041863368954,upper,yes,yes,20,377,92
424,no,64,female,more,1.4602451310495965,1.9628806413750268,lower,yes,no,212,144,74
155,no,42,male,more,1.375244254310041,1.5253228596815507,upper,yes,yes,44,53,16
107,no,39,male,more,-0.0427032326139849,1.2751271625249743,upper,yes,yes,116,33,78
313,no,54,female,more,2.165108776936111,1.4158272918569224,lower,yes,yes,210,563,75
349,no,39,male,more,1.6468541336111766,1.444876124644104,upper,yes,yes,56,545,34
110,no,41,female,more,2.7738271095648956,1.8759173347292961,upper,yes,yes,102,85,45
463,no,57,female,more,1.1341264795045145,1.5608974182465953,upper,yes,yes,324,543,37
23,no,56,male,more,1.5533772605709768,2.2250005734366756,upper,yes,yes,167,42,7
222,yes,58,male,single,1.5381554673654902,1.4152161955764433,lower,yes,no,234,34,2
104,yes,62,female,more,1.0767679082060764,1.0756586318654353,upper,no,yes,184,327,42
51,no,59,female,more,1.8352137813260423,1.68114312665744,upper,yes,yes,255,230,80
414,no,52,female,more,1.5233329666992028,1.2385895404372584,upper,yes,yes,122,359,45
354,no,61,female,more,1.6459099838252824,1.2837912909631766,upper,yes,no,205,168,17
72,no,34,male,more,2.687866041238761,1.3851083626035967,upper,yes,no,175,561,42
127,yes,59,female,more,1.75175728051224,1.7624677985121098,lower,yes,yes,116,327,13
124,no,29,male,more,0.5200332833209751,0.3684309674783568,upper,yes,yes,106,48,4
168,yes,30,female,more,1.0239445127362115,0.9638498678278363,upper,yes,yes,106,388,17
209,no,71,male,more,1.460584896410862,1.6052799041241959,lower,yes,yes,313,197,34
131,no,63,male,more,0.5783390442890552,1.5127905234516272,upper,yes,yes,285,169,90
35,no,53,female,more,1.8511016688085251,0.8194852064347222,upper,yes,yes,266,529,80
274,no,64,male,more,1.0630639889165754,0.4648971047973044,upper,yes,no,65,434,59
449,no,31,male,more,2.126499294722772,1.154840024372179,upper,yes,yes,247,345,23
126,no,39,male,more,1.1336355878606423,1.3589154943279,lower,yes,no,61,104,56
258,no,29,male,more,0.45346413427690324,1.1157664432461667,upper,yes,no,152,360,51
210,no,51,male,more,1.9584975191687657,2.1013270275542966,upper,yes,yes,359,359,20
11,yes,69,female,more,2.3567568427699985,1.6712084267039582,upper,yes,yes,371,48,22
142,no,61,male,more,1.679177156596555,1.1568291863789004,upper,yes,yes,283,193,68
441,no,49,female,more,1.7921159444268346,1.8770788991638372,upper,yes,yes,117,111,2
318,no,45,female,more,0.9486287024889238,1.926967355970014,upper,yes,yes,72,317,18
282,no,62,female,more,2.2213912772298112,1.8273409385326875,upper,yes,no,258,270,6
34,yes,72,female,more,0.7471136546351399,2.6377493078208722,lower,yes,yes,364,541,93
147,no,65,male,more,1.5326242468817963,1.219886349087092,lower,yes,yes,187,278,66
428,no,34,male,more,2.2701036472537055,0.8495179700617712,upper,yes,yes,193,449,77
102,no,41,male,more,1.3539287918711869,0.9921683878115695,upper,yes,yes,373,414,81
251,no,40,female,more,1.3456135048007594,1.4072053837424243,upper,yes,no,253,294,11
63,no,58,male,more,2.5310286304774925,1.8113819321756934,lower,yes,yes,142,380,23
426,no,56,male,more,2.4098202176702666,2.174403022845565,upper,yes,yes,364,442,33
50,no,51,male,more,2.342700654558133,1.8994487977765084,lower,yes,yes,230,44,34
306,no,42,female,more,1.764730496332844,1.2449790217992163,upper,yes,yes,324,189,55
352,no,32,male,more,0.835447423953869,1.2355820212573672,upper,yes,yes,235,545,18
180,no,35,male,more,2.9232030284287047,0.8585600351851147,upper,yes,yes,277,236,78
121,no,66,female,more,2.5856790506314726,-0.2080894825415769,upper,yes,yes,368,203,53
67,no,41,male,more,0.6289304384753369,0.8923255381607479,upper,yes,yes,121,174,91
218,no,57,female,more,1.8428011214639595,1.554456853665795,lower,yes,yes,30,227,64
194,no,45,male,more,2.7304468064854994,1.5308305574984558,upper,yes,yes,161,183,15
169,yes,31,female,more,2.230208703012093,1.3303617289745677,lower,yes,yes,76,184,86
176,no,52,male,more,3.5574053147086735,2.1125730922595927,lower,yes,yes,127,283,44
285,no,43,female,more,1.1729765551591043,1.7120797515057922,upper,yes,yes,223,113,5
86,no,32,female,more,0.7634020069545113,1.1199946707346138,upper,yes,yes,377,484,8
134,no,73,male,more,1.485554039305198,1.3135686385400303,upper,yes,no,314,329,81
102,no,56,female,more,1.975136321468498,2.14505542041345,upper,yes,no,356,561,62
107,no,70,male,more,2.7501291509640904,2.3135633629563945,upper,yes,yes,153,450,6
34,no,48,male,more,0.8577405139817973,1.7537164290874123,upper,yes,yes,294,213,58
55,yes,73,male,single,1.8414792132525024,1.6707834254221474,lower,yes,no,38,20,48
198,no,71,male,more,2.0917790383790114,1.5355843817794972,upper,yes,yes,119,24,83
395,yes,44,female,more,1.9341251453721202,1.4247520840697856,lower,yes,yes,191,203,52
240,no,53,female,more,3.0175244663156544,0.48167847866248104,upper,yes,yes,257,521,94
401,no,65,male,more,2.435227864232454,0.29231692636795614,upper,yes,yes,82,433,8
21,yes,69,female,more,1.5123936727899994,1.3516278645556057,upper,no,yes,286,565,18
12,no,69,male,more,2.827728303920293,1.958410234223663,upper,yes,yes,180,84,58
421,yes,34,male,more,1.6303522844260718,2.648457939992285,upper,yes,yes,149,376,69
277,no,48,male,more,1.8053979653578398,1.738900023899311,upper,yes,yes,351,137,52
315,no,31,female,single,2.6286797462576135,1.9137957582481637,upper,yes,no,189,396,69
273,no,72,male,more,3.0768610411905035,1.9018294507164812,lower,yes,yes,45,94,75
49,no,73,male,more,1.4310802353305232,0.585302733619001,lower,yes,yes,38,35,34
272,no,41,male,more,1.2358201316032351,1.6211057728958838,upper,yes,no,134,393,41
292,no,62,female,more,1.2777046869139221,1.464148349642287,upper,yes,yes,20,462,60
135,no,45,male,more,1.966328991945474,1.8698139145443977,upper,yes,yes,129,49,14
452,no,72,male,more,2.373285024924793,1.364372593803573,upper,yes,yes,157,65,27
362,no,56,male,more,1.7437199355338038,1.412655427881935,upper,yes,yes,10,444,57
383,no,70,male,more,1.2219409716780611,1.442047808242798,upper,yes,yes,102,322,54
186,no,48,male,more,2.270514093486912,1.3218123221534905,upper,yes,no,219,564,15
68,no,67,male,more,1.1989052297049465,1.1430293629709485,upper,yes,yes,80,35,15
263,yes,72,female,single,0.7393195729981391,2.2722515070670126,lower,no,yes,121,393,26
363,no,57,male,more,1.9192335557807838,1.032927633201398,upper,yes,yes,337,183,93
262,yes,51,male,single,1.0562444062121223,2.716502242535678,lower,yes,no,181,532,59
462,no,31,female,more,1.1784327798624994,1.5839811884585608,upper,yes,yes,131,542,63
130,yes,37,female,more,1.896984936815451,1.0700369398550966,upper,yes,yes,24,429,43
299,no,32,male,more,2.9954206382717157,1.3991378042418665,upper,yes,yes,183,581,69
68,no,62,female,more,1.0279177555071013,1.1750964639876258,upper,yes,yes,183,367,34
140,no,71,male,more,-0.19326288591097107,0.8306631515943046,upper,yes,yes,287,468,7
453,no,46,female,more,1.6283532796688842,1.2641203554069513,upper,yes,yes,315,382,8
365,no,53,male,more,0.43600694747476165,1.245467444373361,upper,yes,yes,40,533,91
183,no,34,male,more,0.861782631406041,0.7265555797016529,upper,yes,yes,149,559,17
96,no,33,male,more,2.807102983172989,0.8705044899111786,upper,yes,yes,223,501,49
394,no,42,female,more,0.5940504169017513,1.2082723785824745,upper,yes,no,177,267,30
31,no,71,male,more,0.7286479167100529,1.1997047400268097,lower,yes,yes,160,109,61
215,no,29,male,more,1.1616595027575474,2.806580034674095,lower,yes,yes,102,478,15
31,no,35,male,more,2.705927025201833,2.322071981735508,upper,yes,yes,192,29,19
181,no,37,female,more,1.3924962499023172,0.9523903403005726,upper,yes,yes,369,19,63
77,no,34,male,more,1.870880796614522,0.7026876935162094,upper,yes,yes,329,116,70
92,no,55,male,more,3.757564845394138,2.0224272928983167,lower,yes,yes,102,525,9
202,no,66,male,single,2.204099711078775,1.553586843045869,lower,yes,no,339,239,47
25,no,58,female,more,0.734433699026136,1.7212248459583543,upper,yes,no,355,484,62
61,no,50,male,more,1.6746258080643917,1.7143649597558956,upper,yes,yes,218,268,94
199,no,30,male,more,0.5879566708012014,1.5074107458894745,upper,yes,yes,284,20,75
65,no,58,female,more,1.2548629280942634,1.5099090491971259,upper,yes,yes,230,112,66
409,yes,69,male,more,0.348347648617338,1.4783180221477206,upper,no,yes,112,102,2
159,no,45,female,more,1.276723833119208,1.5626325111220953,lower,yes,yes,316,380,9
350,no,36,female,more,1.4531820175394448,1.114441652038156,upper,yes,yes,43,149,41
189,no,39,male,more,2.783176066087522,1.5052833043003921,upper,yes,yes,256,217,18
100,no,46,male,more,2.2612610719487956,0.6780119131774401,upper,yes,yes,137,538,79
374,no,60,male,more,2.4038542802339147,1.165050012044072,upper,yes,yes,73,532,14
333,no,40,male,more,2.5359842586733583,1.2266528596724622,upper,yes,yes,213,513,64
36,no,71,female,more,1.362764997965103,0.9300761612591933,lower,yes,yes,81,153,57
30,no,63,female,more,2.2529489206877065,2.3037214241763286,upper,yes,yes,126,560,23
224,no,58,female,more,0.3520599809987903,0.49552832743773056,upper,yes,yes,55,223,28
44,no,45,male,more,1.7398755269673845,0.2831819320266098,upper,yes,no,110,530,30
243,yes,30,male,more,2.1397782583162224,0.31671370750396965,upper,no,yes,300,75,62
102,no,57,female,more,1.8836341721049905,1.9039286525093666,upper,yes,yes,273,273,37
166,no,58,female,single,2.0805686261657677,1.1257198940965527,upper,yes,no,216,486,53
287,no,68,male,more,1.2687565042500861,2.7782567978207853,lower,yes,yes,87,9,10
245,yes,44,female,more,0.9941278266177342,1.3836981732564084,lower,yes,yes,37,21,45
127,no,73,female,more,2.3776445507058686,1.860705446337003,lower,yes,yes,209,433,47
390,no,31,male,more,0.8076146516102302,2.5241249919904387,lower,yes,yes,155,475,68
462,no,72,male,more,2.1632773630733393,1.1361257917111949,lower,yes,yes,279,519,66
186,no,54,female,more,1.7816964148575984,0.6555915642817254,upper,yes,yes,36,28,13
286,no,31,female,more,0.8285392608514864,2.0190723458256628,upper,yes,yes,380,96,6
68,no,56,male,more,1.3037767303126704,1.5088315912862422,upper,yes,yes,62,350,44
275,yes,31,female,more,2.1335283738465316,0.7738724299888868,upper,yes,yes,225,270,1
263,no,59,female,more,1.8994552115820778,1.359030903407934,upper,yes,no,59,186,81
257,no,71,female,more,1.9854851135590328,1.1755386637811516,upper,yes,no,85,355,27
157,no,61,female,more,0.9771634677778339,1.1992107815796271,upper,yes,yes,240,394,18
328,yes,60,male,single,2.4228951985860063,1.1691071378858222,lower,yes,no,170,283,6
120,no,37,male,more,1.5724853401824417,1.1090436914780166,upper,yes,yes,167,285,55
447,no,37,female,single,1.606298284987213,1.9153227557488226,upper,yes,no,232,194,48
248,no,56,female,more,1.2077986357442616,1.4620912737405136,lower,yes,no,147,198,47
181,yes,70,female,single,1.5984584854017223,1.6160196048232165,lower,yes,yes,98,525,43
61,yes,39,male,more,0.673823232688372,1.6632956038210613,upper,no,yes,122,537,37
366,yes,52,female,more,1.2627803853547888,1.0897187128641368,upper,yes,yes,124,172,66
97,no,58,male,more,1.976532876126654,1.687893341038314,upper,yes,yes,7,241,27
307,no,56,female,more,2.501755552586476,1.4454036549618114,upper,yes,yes,209,175,40
56,no,59,female,more,1.6808450553035557,1.528319627574902,upper,yes,no,28,195,78
174,no,63,female,more,0.987328161265124,1.845824717112868,upper,yes,yes,130,219,93
371,no,33,female,more,1.6898861691135634,1.9395596750680586,upper,yes,yes,250,89,32
224,yes,55,male,more,0.08322857102580072,1.3635178386019982,upper,yes,yes,336,188,88
303,no,38,male,more,1.2757594860447325,0.7939295608520827,upper,yes,no,208,130,25
129,no,35,male,more,1.6250367771355638,1.578516068134746,upper,yes,yes,48,439,57
85,no,38,male,more,2.119430480272547,1.6351668545880702,lower,yes,yes,150,169,3
149,no,50,male,more,1.1487057279336979,1.4091067348542579,lower,yes,yes,178,543,42
213,no,38,male,more,2.696418433080072,1.8804679786116778,upper,yes,yes,277,147,81
427,no,31,female,more,1.7508968210488602,0.6027786306858461,upper,yes,yes,23,186,55
198,no,64,female,more,1.9131849518849606,1.5708290107419367,upper,no,yes,245,141,36
443,no,70,male,more,0.6995283691693763,1.3386964446451732,upper,yes,no,224,163,65
250,no,55,male,more,2.4934839319191964,1.8757856078375026,upper,yes,no,101,119,21
41,no,65,female,more,2.6898706150681613,0.3960576488041745,upper,yes,no,310,514,55
251,no,31,female,more,2.2593118240560566,1.1741922298335492,upper,yes,no,15,337,75
84,no,58,male,more,1.600758315785614,1.0974667247137417,upper,yes,yes,352,568,8
262,no,45,male,more,1.775356552515516,1.4005062764168807,lower,yes,yes,234,513,93
92,no,45,female,more,0.9884756130296874,1.2613599788675063,lower,yes,no,221,554,66
147,no,39,female,more,0.8840650624233192,1.1943406532513672,upper,yes,yes,131,552,10
176,no,42,male,more,2.8457550095970046,-0.14378249964971324,upper,yes,yes,185,576,69
23,no,71,female,more,1.7377336461627582,0.6362595878848458,lower,yes,yes,369,67,89
453,no,60,male,more,2.1449258326970986,1.4596837475453668,upper,yes,yes,127,528,81
304,no,33,female,more,1.0385606968260839,1.463354757873662,upper,yes,yes,180,512,6
183,no,47,male,more,3.993987626823595,2.0868154427728607,upper,yes,yes,292,226,71
116,no,56,male,more,1.84214905014056,1.5173287092674468,lower,yes,yes,352,112,85
6,no,61,male,more,0.5192864855385035,1.8314201778229493,lower,yes,no,51,553,82
332,no,73,male,more,3.017283121811362,0.5539059683620333,upper,yes,yes,301,350,4
220,no,67,male,more,2.5217013043198517,1.5647319269350584,lower,yes,yes,30,86,30
203,no,56,male,more,2.5256315840699184,2.353967133441489,upper,yes,yes,165,153,40
318,no,56,male,more,2.685383927076095,1.1276040268982923,upper,yes,yes,333,178,75
75,no,46,male,more,2.4874090271196865,1.7335940185909064,upper,yes,yes,170,259,19
