feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10
492,-3.1506413737133636,male,37.0,10.0,yes,1,16,6,4
503,3.6054207219540335,male,37.0,15.0,yes,3,17,5,5
508,-2.706847942165046,male,37.0,15.0,yes,4,20,6,5
509,-0.15671957010978255,female,27.0,10.0,yes,5,14,1,5
512,7.95522456885198,male,37.0,10.0,yes,2,18,6,4
515,-0.8106292740749701,female,22.0,0.125,no,4,12,4,5
517,5.238754357141627,male,57.0,15.0,yes,5,20,6,5
532,-2.842927706197451,female,37.0,15.0,yes,4,18,6,4
533,0.6785869530078823,male,22.0,4.0,yes,4,14,6,4
535,-2.9222600649522885,male,27.0,7.0,yes,4,18,5,4
537,0.03251249855415317,male,57.0,15.0,yes,4,20,5,4
538,5.735864244585156,male,32.0,15.0,yes,3,14,6,3
543,-7.4411252845578435,female,22.0,1.5,no,2,14,5,4
547,3.7729869951366934,female,32.0,7.0,yes,4,17,1,5
550,2.82179401504502,female,37.0,15.0,yes,4,17,6,5
558,-1.961057522031593,female,32.0,1.5,no,5,18,5,5
571,-5.3211134341063815,male,42.0,10.0,yes,5,20,7,4
578,1.2611025262617523,female,27.0,7.0,no,3,16,5,4
583,-1.6483719173049955,male,37.0,15.0,no,4,20,6,5
586,2.7973265530086184,male,37.0,15.0,yes,4,14,3,2
594,1.0179587454910148,male,32.0,10.0,no,5,18,6,4
597,8.658561704314334,female,22.0,0.75,no,4,16,1,5
602,0.5145575107100739,female,27.0,7.0,yes,4,12,2,4
603,-3.2775908727071164,female,27.0,7.0,yes,2,16,2,5
604,2.5390787556865675,female,42.0,15.0,yes,5,18,5,4
612,2.736007738895079,male,42.0,15.0,yes,4,17,5,3
613,8.24519056502577,female,27.0,7.0,yes,2,16,1,2
621,4.950919501593711,female,22.0,1.5,no,3,16,5,5
627,3.3979389067495065,male,37.0,15.0,yes,5,20,6,5
630,7.988885000052724,female,22.0,0.125,no,2,14,4,5
631,-4.83663552765878,male,27.0,1.5,no,4,16,5,5
632,-2.1815889773567174,male,32.0,1.5,no,2,18,6,5
639,-3.5686858356556175,male,27.0,1.5,no,2,17,6,5
645,-0.21304623607544593,female,27.0,10.0,yes,4,16,1,3
647,-4.985628469445708,male,42.0,15.0,yes,4,18,6,5
648,3.9839017224366047,female,27.0,1.5,no,2,16,6,5
651,-0.16239912215957575,male,27.0,4.0,no,2,18,6,3
655,-5.440798100035242,female,32.0,10.0,yes,3,14,5,3
667,-3.2392970481089884,female,32.0,15.0,yes,3,18,5,4
670,2.42844899046257,female,22.0,0.75,no,2,18,6,5
671,5.725314067558036,female,37.0,15.0,yes,2,16,1,4
673,11.328381202195125,male,27.0,4.0,yes,4,20,5,5
701,15.003861997279682,male,27.0,4.0,no,1,20,5,4
705,3.6761972961122464,female,27.0,10.0,yes,2,12,1,4
706,-3.1133616871571395,female,32.0,15.0,yes,5,18,6,4
709,-8.638586990380773,male,27.0,7.0,yes,5,12,5,3
717,2.966758739078461,male,52.0,15.0,yes,2,18,5,4
719,-3.0191421662355755,male,27.0,4.0,no,3,20,6,3
723,-0.33659498683023337,male,37.0,4.0,yes,1,18,5,4
724,-1.2880370121541684,male,27.0,4.0,yes,4,14,5,4
726,0.9912214156387065,female,52.0,15.0,yes,5,12,1,3
734,6.827225517257716,female,57.0,15.0,yes,4,16,6,4
735,2.431587570894596,male,27.0,7.0,yes,1,16,5,4
736,0.9049271983374806,male,37.0,7.0,yes,4,20,6,3
737,-4.096191462670713,male,22.0,0.75,no,2,14,4,3
739,-6.42675554452411,male,32.0,4.0,yes,2,18,5,3
743,-0.6797157924683415,male,37.0,15.0,yes,4,20,6,3
745,1.41199797897064,male,22.0,0.75,yes,2,14,4,3
747,10.221888489799728,male,42.0,15.0,yes,4,20,6,3
751,2.30210697603728,female,52.0,15.0,yes,5,17,1,1
752,6.424669328232097,female,37.0,15.0,yes,4,14,1,2
754,-0.7425248934755801,male,27.0,7.0,yes,4,14,5,3
760,-4.058352943183783,male,32.0,4.0,yes,2,16,5,5
763,-2.9952588072877946,female,27.0,4.0,yes,2,18,6,5
774,-1.8351356689901341,female,27.0,4.0,yes,2,18,5,5
776,11.965476674534724,male,37.0,15.0,yes,5,18,6,5
779,-2.3001731013056324,female,47.0,15.0,yes,5,12,5,4
784,5.727067792212963,female,32.0,10.0,yes,3,17,1,4
788,-2.694506938954129,female,27.0,1.5,yes,4,17,1,2
794,6.177225642511641,female,57.0,15.0,yes,2,18,5,2
795,2.7739223876451735,female,22.0,1.5,no,4,14,5,4
798,0.9145844947789593,male,42.0,15.0,yes,3,14,3,4
800,1.4749634546679338,male,57.0,15.0,yes,4,9,2,2
803,-1.4944922734401014,male,57.0,15.0,yes,4,20,6,5
807,3.0695076691176646,female,22.0,0.125,no,4,14,4,5
812,-0.528229324191249,female,32.0,10.0,yes,4,14,1,5
820,-4.254996349653218,female,42.0,15.0,yes,3,18,5,4
823,-5.267887864611305,female,27.0,1.5,no,2,18,6,5
830,2.5067366282915504,male,32.0,0.125,yes,2,18,5,2
843,8.548843193068912,female,27.0,4.0,no,3,16,5,4
848,2.445820285806271,female,27.0,10.0,yes,2,16,1,4
851,1.0983522799484582,female,32.0,7.0,yes,4,16,1,3
854,3.054362203624626,female,37.0,15.0,yes,4,14,5,4
856,7.987981274692956,female,42.0,15.0,yes,5,17,6,2
857,2.7330375217861356,male,32.0,1.5,yes,4,14,6,5
859,-0.3151711484033193,female,32.0,4.0,yes,3,17,5,3
863,6.262346971523044,female,37.0,7.0,no,4,18,5,5
865,3.7455801143745884,female,22.0,0.417,yes,3,14,3,5
867,9.099084057927104,female,27.0,7.0,yes,4,14,1,5
870,1.7984113954210446,male,27.0,0.75,no,3,16,5,5
873,-4.249499057919361,male,27.0,4.0,yes,2,20,5,5
875,-4.944391730675802,male,32.0,10.0,yes,4,16,4,5
876,9.65606118973125,male,32.0,15.0,yes,1,14,5,5
877,9.248012368599275,male,22.0,0.75,no,3,17,4,5
880,0.8039293341346861,female,27.0,7.0,yes,4,17,1,4
903,-0.18101958936560347,male,27.0,0.417,yes,4,20,5,4
904,8.73970904606388,male,37.0,15.0,yes,4,20,5,4
905,-3.681634000021206,female,37.0,15.0,yes,2,14,1,3
908,-2.6548505686272605,male,22.0,4.0,yes,1,18,5,4
909,4.783252843840009,male,37.0,15.0,yes,4,17,5,3
910,-0.9960489580273904,female,22.0,1.5,no,2,14,4,5
912,1.647323425475303,male,52.0,15.0,yes,4,14,6,2
914,0.12186285650503925,female,22.0,1.5,no,4,17,5,5
915,3.304620039611046,male,32.0,4.0,yes,5,14,3,5
916,8.478744092774622,male,32.0,4.0,yes,2,14,3,5
920,1.3503537387095648,female,22.0,1.5,no,3,16,6,5
921,4.026400177419602,male,27.0,0.75,no,2,18,3,3
925,-8.24263945589335,female,22.0,7.0,yes,2,14,5,2
926,0.6766761289939476,female,27.0,0.75,no,2,17,5,3
929,-2.4058097752800016,female,37.0,15.0,yes,4,12,1,2
931,-4.981958825803446,female,22.0,1.5,no,1,14,1,5
945,-3.3345070628687243,female,37.0,10.0,no,2,12,4,4
947,0.05625573432994946,female,37.0,15.0,yes,4,18,5,3
949,6.101442481218733,female,42.0,15.0,yes,3,12,3,3
950,-5.5022193063502485,male,22.0,4.0,no,2,18,5,5
961,1.8202284185028559,male,52.0,7.0,yes,2,20,6,2
965,-1.4291863407780787,male,27.0,0.75,no,2,17,5,5
966,-0.6723623970274386,female,27.0,4.0,no,2,17,4,5
967,5.7616665529562034,male,42.0,1.5,no,5,20,6,5
987,3.514633254552899,male,22.0,1.5,no,4,17,6,5
990,7.380003312332702,male,22.0,4.0,no,4,17,5,3
992,0.9248960072093984,female,22.0,4.0,yes,1,14,5,4
995,-1.6935194597573884,male,37.0,15.0,yes,5,20,4,5
1009,0.5895008441149425,female,37.0,10.0,yes,3,16,6,3
1021,2.844819357448505,male,42.0,15.0,yes,4,17,6,5
1026,2.526010414450948,female,47.0,15.0,yes,4,17,5,5
1027,-4.331873013129975,male,22.0,1.5,no,4,16,5,4
1030,2.109706029737471,female,32.0,10.0,yes,3,12,1,4
1031,2.775816382066627,female,22.0,7.0,yes,1,14,3,5
1034,13.846720505894972,female,32.0,10.0,yes,4,17,5,4
1037,10.748605290900262,male,27.0,1.5,yes,2,16,2,4
1038,-2.454233520817854,male,37.0,15.0,yes,4,14,5,5
1039,0.28229304144659517,male,42.0,4.0,yes,3,14,4,5
1045,-5.4051840207872575,female,37.0,15.0,yes,5,14,5,4
1046,-1.1845949660401525,female,32.0,7.0,yes,4,17,5,5
1054,3.198374245259327,female,42.0,15.0,yes,4,18,6,5
1059,6.7438477463491875,male,27.0,4.0,no,4,18,6,4
1063,-2.613604370266646,male,22.0,0.75,no,4,18,6,5
1068,-1.491391131171203,male,27.0,4.0,yes,4,14,5,3
1070,-9.47211399104433,female,22.0,0.75,no,5,18,1,5
1072,0.8854326814892725,female,52.0,15.0,yes,5,9,5,5
1073,-3.465794996136748,male,32.0,10.0,yes,3,14,5,5
1077,-0.8883019229093012,female,37.0,15.0,yes,4,16,4,4
1081,-2.5684485549941796,male,32.0,7.0,yes,2,20,5,4
1083,1.2162347039735517,female,42.0,15.0,yes,3,18,1,4
1084,-6.828367383234959,male,32.0,15.0,yes,1,16,5,5
1086,-5.422609482716545,male,27.0,4.0,yes,3,18,5,5
1087,11.969236120240183,female,32.0,15.0,yes,4,12,3,4
1089,-4.553945500304479,male,22.0,0.75,yes,3,14,2,4
1096,-4.391827959122409,female,22.0,1.5,no,3,16,5,3
1102,10.555496622142382,female,42.0,15.0,yes,4,14,3,5
1103,15.72113983376158,female,52.0,15.0,yes,3,16,5,4
1107,-3.9936604520062824,male,37.0,15.0,yes,5,20,6,4
1109,-0.10877692929254357,female,47.0,15.0,yes,4,12,2,3
1115,3.3238723605322003,male,57.0,15.0,yes,2,20,6,4
1119,10.032159318664558,male,32.0,7.0,yes,4,17,5,5
1124,-3.100396038930798,female,27.0,7.0,yes,4,17,1,4
1126,-0.2738949487458855,male,22.0,1.5,no,1,18,6,5
1128,5.431335532100118,female,22.0,4.0,yes,3,9,1,4
1129,3.014830686303777,female,22.0,1.5,no,2,14,1,5
1130,-0.14701612118072815,male,42.0,15.0,yes,2,20,6,4
1133,1.024918626493724,male,57.0,15.0,yes,4,9,2,4
1140,-4.976970301640946,female,27.0,7.0,yes,2,18,1,5
1143,0.52027315707062,female,22.0,4.0,yes,3,14,1,5
1146,0.3838301023514752,male,37.0,15.0,yes,4,14,5,3
1153,2.7948779563842576,male,32.0,7.0,yes,1,18,6,4
1156,-1.77330886909753,female,22.0,1.5,no,2,14,5,5
1157,3.95247636390179,female,22.0,1.5,yes,3,12,1,3
1158,6.569636212940664,male,52.0,15.0,yes,2,14,5,5
1160,2.423756848196109,female,37.0,15.0,yes,2,14,1,1
1161,3.373204205751448,female,32.0,10.0,yes,2,14,5,5
1166,1.9291548820167,male,42.0,15.0,yes,4,20,4,5
1177,1.6725011523704576,female,27.0,4.0,yes,3,18,4,5
1178,-1.8173968918398646,male,37.0,15.0,yes,4,20,6,5
1180,2.4428624193080575,male,27.0,1.5,no,3,18,5,5
1187,0.44179795711500275,female,22.0,0.125,no,2,16,6,3
1191,11.794757265171508,male,32.0,10.0,yes,2,20,6,3
1195,8.521101905084091,female,27.0,4.0,no,4,18,5,4
1207,3.5380658089921018,female,27.0,7.0,yes,2,12,5,1
1208,-2.0180889359099488,male,32.0,4.0,yes,5,18,6,3
1209,-3.7075832224142733,female,37.0,15.0,yes,2,17,5,5
1211,6.672706237913372,male,47.0,15.0,no,4,20,6,4
1215,2.1829487959731706,male,27.0,1.5,no,1,18,5,5
1221,3.9940899882237764,male,37.0,15.0,yes,4,20,6,4
1226,-6.764810073329538,female,32.0,15.0,yes,4,18,1,4
1229,6.157230846999197,female,32.0,7.0,yes,4,17,5,4
1231,3.869691987856942,female,42.0,15.0,yes,3,14,1,3
1234,-3.698004036923364,female,27.0,7.0,yes,3,16,1,4
1235,-1.368036312020949,male,27.0,1.5,no,3,16,4,2
1242,2.187629990738022,male,22.0,1.5,no,3,16,3,5
1245,1.925825024329293,male,27.0,4.0,yes,3,16,4,2
1260,0.2591388893559117,female,27.0,7.0,yes,3,12,1,2
1266,1.1716187010813601,female,37.0,15.0,yes,2,18,5,4
1271,0.45351810729520725,female,37.0,7.0,yes,3,14,4,4
1273,1.6500804665069373,male,22.0,1.5,no,2,16,5,5
1276,8.788300121238258,male,37.0,15.0,yes,5,20,5,4
1280,-11.500204959515878,female,22.0,1.5,no,4,16,5,3
1282,0.526673568446004,female,32.0,10.0,yes,4,16,1,5
1285,1.7659033982463335,male,27.0,4.0,no,2,17,5,3
1295,2.3437221020679404,female,22.0,0.417,no,4,14,5,5
1298,-0.8863163901877797,female,27.0,4.0,no,2,18,5,5
1299,-6.823499373504473,male,37.0,15.0,yes,4,18,5,3
1304,3.258295212700844,male,37.0,10.0,yes,5,20,7,4
1305,10.025643080163825,female,27.0,7.0,yes,2,14,4,2
1311,-5.745735695702683,male,32.0,4.0,yes,2,16,5,5
1314,5.849607515578302,male,32.0,4.0,yes,2,16,6,4
1319,-0.6764833333616083,male,22.0,1.5,no,3,18,4,5
1322,1.375525489707738,female,22.0,4.0,yes,4,14,3,4
1324,-4.179587954576659,female,17.5,0.75,no,2,18,5,4
1327,0.05464662778438156,male,32.0,10.0,yes,4,20,4,5
1328,7.199359899116381,female,32.0,0.75,no,5,14,3,3
1330,4.489842249760688,male,37.0,15.0,yes,4,17,5,3
1332,9.289824289206177,male,32.0,4.0,no,3,14,4,5
1333,6.606302140790088,female,27.0,1.5,no,2,17,3,2
1336,3.795537662150028,female,22.0,7.0,yes,4,14,1,5
1341,10.105845623542411,male,47.0,15.0,yes,5,14,6,5
1344,3.795085393934375,male,27.0,4.0,yes,1,16,4,4
1352,5.676284312715315,female,37.0,15.0,yes,5,14,1,3
1358,0.2378613975771282,male,42.0,4.0,yes,4,18,5,5
1359,1.9939118410608834,female,32.0,4.0,yes,2,14,1,5
1361,-1.7006826715896262,male,52.0,15.0,yes,2,14,7,4
1364,5.69795697363306,female,22.0,1.5,no,2,16,1,4
1368,-4.026240885649192,male,52.0,15.0,yes,4,12,2,4
1384,4.695765193686063,female,22.0,0.417,no,3,17,1,5
1390,-0.009717130076385638,female,22.0,1.5,no,2,16,5,5
1393,7.336301209909786,male,27.0,4.0,yes,4,20,6,4
1394,5.303332150164147,female,32.0,15.0,yes,4,14,1,5
1402,9.717014501019822,female,27.0,1.5,no,2,16,3,5
1407,4.446342823431305,male,32.0,4.0,no,1,20,6,5
1408,-5.930370483791634,male,37.0,15.0,yes,3,20,6,4
1412,0.5884918853998719,female,32.0,10.0,no,2,16,6,5
1413,-3.9957910399272407,female,32.0,10.0,yes,5,14,5,5
1416,-0.8343336244451427,male,37.0,1.5,yes,4,18,5,3
1417,8.220655263717902,male,32.0,1.5,no,2,18,4,4
1418,4.755237691103132,female,32.0,10.0,yes,4,14,1,4
1419,-1.7079686883489935,female,47.0,15.0,yes,4,18,5,4
1420,-3.2302937045070443,female,27.0,10.0,yes,5,12,1,5
1423,1.8306288265726645,male,27.0,4.0,yes,3,16,4,5
1424,-4.211251316393413,female,37.0,15.0,yes,4,12,4,2
1432,-2.333386480538607,female,27.0,0.75,no,4,16,5,5
1433,3.180986076592938,female,37.0,15.0,yes,4,16,1,5
1437,7.259238493715851,female,32.0,15.0,yes,3,16,1,5
1438,4.6160932550817115,female,27.0,10.0,yes,2,16,1,5
1439,-10.168507344579274,male,27.0,7.0,no,2,20,6,5
1446,3.144025400235832,female,37.0,15.0,yes,2,14,1,3
1450,2.0204509039230256,male,27.0,1.5,yes,2,17,4,4
1451,3.673686671479429,female,22.0,0.75,yes,2,14,1,5
1452,9.488162033132603,male,22.0,4.0,yes,4,14,2,4
1453,-9.0656404420229,male,42.0,0.125,no,4,17,6,4
1456,-1.1865120301108214,male,27.0,1.5,yes,4,18,6,5
1464,4.529744879793893,male,27.0,7.0,yes,3,16,6,3
1469,-5.976574790153837,female,52.0,15.0,yes,4,14,1,3
1473,8.050042432560412,male,27.0,1.5,no,5,20,5,2
1481,2.6936712835577055,female,27.0,1.5,no,2,16,5,5
1482,5.006402232599539,female,27.0,1.5,no,3,17,5,5
1496,-1.8488307492343954,male,22.0,0.125,no,5,16,4,4
1497,5.607493999204504,female,27.0,4.0,yes,4,16,1,5
1504,6.839273687690808,female,27.0,4.0,yes,4,12,1,5
1513,2.798302510143666,female,47.0,15.0,yes,2,14,5,5
1515,2.805667196278937,female,32.0,15.0,yes,3,14,5,3
1534,2.979486140973576,male,42.0,7.0,yes,2,16,5,5
1535,-3.262899193009804,male,22.0,0.75,no,4,16,6,4
1536,0.19882479390672259,male,27.0,0.125,no,3,20,6,5
1540,0.9344866020451289,male,32.0,10.0,yes,3,20,6,5
1551,2.766392167470106,female,22.0,0.417,no,5,14,4,5
1555,6.507291945969256,female,47.0,15.0,yes,5,14,1,4
1557,-3.4470392032849224,female,32.0,10.0,yes,3,14,1,5
1566,1.067543243033386,male,57.0,15.0,yes,4,17,5,5
1567,8.83648445527437,male,27.0,4.0,yes,3,20,6,5
1576,-1.923935992851343,female,32.0,7.0,yes,4,17,1,5
1584,-2.3043482463866227,female,37.0,10.0,yes,4,16,1,5
1585,2.650455654311521,female,32.0,10.0,yes,1,18,1,4
1590,4.995768750785581,female,22.0,4.0,no,3,14,1,4
1594,1.7273499863755744,female,27.0,7.0,yes,4,14,3,2
1595,8.099011389225467,male,57.0,15.0,yes,5,18,5,2
1603,5.815590597249661,male,32.0,7.0,yes,2,18,5,5
1608,4.983363687713,female,27.0,1.5,no,4,17,1,3
1609,3.5920151836291625,male,22.0,1.5,no,4,14,5,5
1615,12.928737176489452,female,22.0,1.5,yes,4,14,5,4
1616,0.6799210689821646,female,32.0,7.0,yes,3,16,1,5
1617,-8.017038699813451,female,47.0,15.0,yes,3,16,5,4
1620,8.67053319916754,female,22.0,0.75,no,3,16,1,5
1621,-0.5413637941077654,female,22.0,1.5,yes,2,14,5,5
1637,2.1938081245660963,female,27.0,4.0,yes,1,16,5,5
1638,8.005144137232627,male,52.0,15.0,yes,4,16,5,5
1650,-6.076512424928061,male,32.0,10.0,yes,4,20,6,5
1654,-4.3809340762222755,male,47.0,15.0,yes,4,16,6,4
1665,-6.071765340299705,female,27.0,7.0,yes,2,14,1,2
1670,-2.9282012088259353,female,22.0,1.5,no,4,14,4,5
1671,3.7981971364214995,female,32.0,10.0,yes,2,16,5,4
1675,3.4472787283577513,female,22.0,0.75,no,2,16,5,4
1688,2.2483561354028923,female,22.0,1.5,no,2,16,5,5
1691,-5.160111837700672,female,42.0,15.0,yes,3,18,6,4
1695,-9.49968009855061,female,27.0,7.0,yes,5,14,4,5
1698,1.9349496186397919,male,42.0,15.0,yes,4,16,4,4
1704,-0.6094389326447982,female,57.0,15.0,yes,3,18,5,2
1705,3.8937050669506648,male,42.0,15.0,yes,3,18,6,2
1711,5.066775066413346,female,32.0,7.0,yes,2,14,1,2
1719,1.5808230234975331,male,22.0,4.0,no,5,12,4,5
1723,4.588321452802438,female,22.0,1.5,no,1,16,6,5
1726,2.020758109278473,female,22.0,0.75,no,1,14,4,5
1749,4.235511845526666,female,32.0,15.0,yes,4,12,1,5
1752,-2.4955536371533027,male,22.0,1.5,no,2,18,5,3
1754,0.8034834477742694,male,27.0,4.0,yes,5,17,2,5
1758,2.6237118437752183,female,27.0,4.0,yes,4,12,1,5
1761,5.640208832263562,male,42.0,15.0,yes,5,18,5,4
1773,-0.9918708505323748,male,32.0,1.5,no,2,20,7,3
1775,3.4326710216097958,male,57.0,15.0,no,4,9,3,1
1786,-0.37332868835276334,male,37.0,7.0,no,4,18,5,5
1793,1.1036533573898484,male,52.0,15.0,yes,2,17,5,4
1799,5.683687651771505,male,47.0,15.0,yes,4,17,6,5
1803,-8.726256659991089,female,27.0,7.0,no,2,17,5,4
1806,-4.597710518123301,female,27.0,7.0,yes,4,14,5,5
1807,-6.2556403194889825,female,22.0,4.0,no,2,14,3,3
1808,-9.61338858372267,male,37.0,7.0,yes,2,20,6,5
1814,-2.3678392798201267,male,27.0,7.0,no,4,12,4,3
1815,5.29639198960567,male,42.0,10.0,yes,4,18,6,4
1818,-0.4654325664804846,female,22.0,1.5,no,3,14,1,5
1827,2.628615526169721,female,22.0,4.0,yes,2,14,1,3
1834,6.179789749441223,female,57.0,15.0,no,4,20,6,5
1835,8.092848047231838,male,37.0,15.0,yes,4,14,4,3
1843,1.3377385919249891,female,27.0,7.0,yes,3,18,5,5
1846,7.45828821784664,female,17.5,10.0,no,4,14,4,5
1850,2.1176220459719044,male,22.0,4.0,yes,4,16,5,5
1851,-2.3776057135422484,female,27.0,4.0,yes,2,16,1,4
1854,-1.2024561302512393,female,37.0,15.0,yes,2,14,5,1
1859,-6.247666231633566,female,22.0,1.5,no,5,14,1,4
1861,-2.6229656993834487,male,27.0,7.0,yes,2,20,5,4
1866,-0.059293177709392575,male,27.0,4.0,yes,4,14,5,5
1873,4.798457129276738,male,22.0,0.125,no,1,16,3,5
1875,9.993820026379854,female,27.0,7.0,yes,4,14,1,4
1885,-5.012204336803221,female,32.0,15.0,yes,5,16,5,3
1892,3.5718258585138347,male,32.0,10.0,yes,4,18,5,4
1895,-3.3600283212687696,female,32.0,15.0,yes,2,14,3,4
1896,3.207939021549479,female,22.0,1.5,no,3,17,5,5
1897,1.038151573899989,male,27.0,4.0,yes,4,17,4,4
1899,-7.182257032851623,female,52.0,15.0,yes,5,14,1,5
1904,6.161382643367196,female,27.0,7.0,yes,2,12,1,2
