rownames,minority,age,gender,credits,beauty,eval,division,native,tenure,students,allstudents,prof
80,no,51,male,more,0.8846435,4.5,upper,yes,yes,12,285,39
326,no,64,male,more,-1.052108,4.0,lower,yes,no,30,27,8
451,no,63,female,more,-1.069162,3.7,lower,yes,yes,113,52,10
210,no,47,female,more,-1.052108,3.5,lower,yes,yes,39,48,5
174,no,60,male,more,-1.069162,4.5,lower,yes,yes,46,15,2
186,yes,58,female,single,-0.6779634,5.0,upper,yes,yes,8,30,49
73,no,51,female,more,-1.090389,3.6,upper,yes,yes,31,67,88
149,yes,38,male,more,-0.5835869,3.6,lower,yes,yes,11,87,6
79,yes,38,male,more,-0.9823852,2.1,upper,yes,no,20,16,4
127,no,63,female,more,-0.6562689,4.0,upper,yes,no,62,17,56
133,yes,34,male,more,-0.5835869,3.5,upper,yes,yes,8,136,82
459,no,57,female,more,-0.6562689,4.6,upper,yes,yes,35,15,18
76,no,48,male,single,-0.6563948,4.7,upper,yes,yes,90,22,84
297,no,64,female,more,-1.181626,3.8,upper,yes,yes,6,33,3
196,yes,50,male,more,-0.0620358,4.7,upper,yes,yes,10,130,17
132,no,51,male,more,-0.0666737,4.6,upper,yes,yes,9,48,85
228,no,60,female,more,-1.052108,3.8,upper,yes,no,23,24,17
366,no,57,female,more,0.7566829,4.7,upper,yes,yes,22,21,93
34,no,56,female,more,-0.5324199,3.1,upper,yes,yes,15,11,78
374,no,62,female,more,-0.2577254,3.5,lower,yes,no,27,125,71
321,no,42,male,more,0.1496926,3.8,lower,yes,no,14,41,9
410,no,45,male,more,-0.7668921,4.1,lower,yes,yes,27,24,25
141,no,35,male,more,-0.6562689,3.7,upper,yes,yes,7,24,85
12,no,39,female,more,-0.1513687,3.7,upper,yes,yes,20,21,1
408,no,62,male,single,-0.5835869,4.4,lower,yes,no,71,34,82
16,no,52,male,single,1.415695,4.2,upper,yes,yes,15,22,7
422,no,60,male,more,-0.0680143,4.5,upper,yes,yes,120,28,10
359,no,52,male,more,-0.2377786,4.3,upper,yes,yes,29,20,31
20,no,58,male,more,-0.0566766,4.7,lower,yes,no,42,527,34
298,no,46,male,more,0.5502878,3.6,lower,yes,yes,11,10,92
417,no,43,male,more,0.5885687,4.3,lower,yes,yes,61,134,55
57,no,32,male,more,-0.0252444,3.3,lower,yes,yes,12,67,21
197,yes,62,female,more,-0.0566766,4.0,upper,yes,yes,26,13,88
335,yes,60,female,more,-1.024997,2.8,upper,yes,yes,17,35,54
306,no,62,male,more,-0.2581899,3.7,upper,yes,yes,28,282,39
114,no,47,male,more,1.970023,4.2,upper,yes,yes,14,26,85
156,no,52,female,more,0.3918222,4.3,upper,yes,yes,19,16,35
395,no,38,female,more,-0.5835869,4.7,upper,no,yes,12,579,71
26,no,48,female,more,-0.3953965,4.0,upper,yes,no,52,25,59
450,no,34,female,more,0.540917,3.3,lower,yes,yes,22,19,78
256,no,47,female,more,0.4203998,4.3,lower,yes,yes,29,29,6
181,no,43,male,more,-1.024997,3.8,upper,yes,no,33,149,72
43,no,33,male,more,-0.6779634,3.9,upper,yes,no,23,37,13
303,no,52,female,more,0.7244775,3.5,upper,yes,yes,69,15,84
102,no,42,male,more,0.2116939,4.2,upper,yes,yes,28,136,28
433,no,62,female,more,-0.054344,3.9,lower,yes,yes,11,79,12
403,no,52,male,more,-0.3260148,4.8,upper,yes,yes,27,69,6
138,no,62,female,more,-1.024997,3.9,upper,yes,yes,17,35,58
300,no,57,female,more,1.070944,3.6,lower,yes,yes,12,87,29
23,yes,61,female,single,1.040902,4.8,upper,yes,yes,21,56,12
302,no,35,male,more,-1.079558,4.9,upper,yes,yes,12,25,37
47,no,47,male,more,0.1496926,4.3,lower,yes,yes,24,16,70
169,yes,32,male,more,0.5885687,2.7,upper,yes,yes,21,11,45
461,no,33,male,more,-1.069162,4.6,lower,yes,yes,14,34,7
413,yes,47,male,more,0.0294137,4.4,upper,yes,yes,22,581,32
266,no,38,female,more,-1.090389,4.7,upper,yes,no,109,50,49
58,no,35,male,more,1.773151,4.6,upper,yes,yes,52,39,33
200,no,62,female,more,0.2899157,3.0,lower,yes,yes,133,35,46
176,no,38,male,more,0.2316134,3.6,upper,yes,yes,35,30,93
25,yes,64,female,more,-0.6563948,4.3,lower,yes,yes,49,11,41
18,no,34,male,more,-0.0836015,3.3,upper,yes,no,102,43,13
67,no,63,male,more,-0.6562689,3.0,upper,yes,yes,12,149,50
420,no,48,female,more,1.774334,3.4,upper,no,yes,10,53,39
87,yes,45,male,more,-0.0680143,4.6,upper,yes,yes,40,16,13
32,no,60,male,single,1.509794,4.0,upper,yes,no,45,23,71
85,no,43,male,more,0.4203998,4.5,upper,yes,yes,22,47,89
318,no,70,male,more,0.2168924,3.6,upper,yes,no,23,69,4
445,no,50,female,more,-0.6563948,4.2,upper,yes,yes,79,26,19
193,no,57,female,more,-0.2581899,3.8,upper,yes,yes,65,27,88
118,no,42,female,more,1.063938,4.0,lower,yes,no,13,19,70
95,no,60,female,more,0.2394859,3.4,lower,yes,yes,11,24,77
251,no,57,female,single,1.509794,4.2,upper,yes,no,24,22,43
285,no,52,female,more,1.063938,4.1,lower,yes,no,22,13,91
250,yes,57,male,more,-0.6779634,3.9,lower,yes,yes,21,29,54
454,no,49,male,more,0.5502878,4.1,upper,yes,yes,31,26,27
238,yes,52,male,more,1.231394,4.2,upper,yes,no,17,23,45
221,no,47,female,more,0.6318343,4.3,upper,yes,yes,12,21,18
105,yes,52,female,more,-0.7668921,4.8,upper,yes,yes,36,15,31
299,no,43,female,more,0.5766805,4.3,lower,yes,no,64,62,31
6,yes,54,female,more,0.8808186,3.3,upper,yes,yes,13,19,48
117,no,58,female,more,-0.1111221,3.3,upper,yes,yes,24,286,3
46,no,62,female,more,1.040902,4.4,upper,yes,no,23,57,41
444,no,32,male,more,1.232602,3.4,upper,yes,yes,17,31,34
229,no,54,male,more,0.2116939,3.4,upper,yes,yes,28,22,56
401,no,47,male,more,-0.0620358,4.6,upper,yes,yes,176,30,34
292,no,57,male,more,-0.0018324,4.2,upper,yes,no,84,21,47
17,no,45,male,more,-0.5583452,4.3,upper,yes,yes,14,57,8
430,no,56,female,more,-0.9005804,3.7,upper,yes,yes,22,15,72
64,yes,33,female,more,1.231394,3.7,lower,yes,yes,29,75,10
452,yes,33,male,more,-1.052108,4.8,upper,yes,yes,10,41,77
4,no,47,female,more,0.1496926,4.3,lower,yes,yes,81,122,75
154,no,43,male,more,-0.5040575,4.8,upper,yes,yes,47,111,58
61,no,51,female,more,0.0294137,3.5,upper,yes,yes,171,122,34
111,no,49,female,more,-1.052108,4.5,upper,yes,yes,45,21,52
440,no,57,female,more,-0.6779634,3.4,upper,yes,yes,186,32,14
230,no,57,male,more,-0.4899626,3.9,lower,yes,yes,8,10,87
30,yes,33,female,more,-0.4899626,4.4,lower,yes,yes,27,46,50
155,no,57,female,more,0.0294137,4.6,lower,yes,yes,7,12,51
232,no,43,male,more,1.769452,3.6,upper,yes,no,10,48,65
27,no,62,male,more,-0.4899626,4.4,lower,yes,no,21,254,6
8,no,58,female,more,1.05095,4.5,upper,yes,yes,19,14,37
423,no,64,male,more,-0.3260148,3.9,lower,yes,yes,65,18,34
109,no,60,male,more,-1.090389,4.4,upper,yes,yes,40,10,68
239,no,49,female,more,-0.126001,4.8,upper,yes,yes,35,39,51
434,no,38,male,more,-0.6562689,4.5,lower,yes,yes,34,41,10
119,no,63,male,more,-0.7668921,3.7,upper,yes,yes,15,31,5
115,no,47,male,more,-0.923957,3.3,lower,yes,yes,18,15,17
362,no,51,male,single,-0.126001,4.1,upper,yes,yes,53,88,8
424,no,40,male,more,-0.6563948,3.9,upper,yes,yes,22,14,1
240,no,64,male,more,1.509794,4.4,lower,yes,no,16,27,58
343,no,38,female,more,1.774334,4.0,upper,yes,no,12,85,74
353,no,60,female,more,0.4081676,4.0,lower,yes,no,30,103,58
383,yes,50,female,more,-0.2581899,3.5,lower,yes,yes,46,20,72
378,no,45,male,more,-0.7668921,3.8,upper,yes,yes,34,14,77
182,yes,35,female,single,-0.126001,4.4,upper,yes,no,41,20,39
415,no,40,female,more,-0.0836015,4.0,upper,yes,no,44,16,93
142,no,44,male,more,-0.5583452,3.4,upper,no,yes,30,19,54
339,no,70,female,more,-0.2586962,4.1,lower,yes,yes,16,155,65
245,no,43,male,more,-0.0836015,3.7,lower,yes,yes,49,132,37
382,no,64,male,more,-0.1111221,4.4,upper,yes,yes,59,16,20
322,no,33,female,more,-0.7330914,3.3,lower,yes,yes,15,12,81
110,no,52,female,more,-0.0666737,3.9,upper,yes,yes,34,13,21
209,no,52,female,more,-0.0566766,4.6,lower,yes,yes,24,41,50
146,no,50,male,more,-0.0836015,3.9,lower,yes,yes,12,15,42
357,no,38,male,more,1.040902,3.6,upper,yes,yes,155,11,80
153,no,64,female,single,0.540917,3.8,upper,yes,yes,20,27,76
407,no,52,male,more,-1.422919,4.4,upper,yes,no,14,57,32
194,no,61,male,more,-0.3415543,2.8,upper,yes,yes,16,50,60
84,no,52,female,more,1.040902,3.8,upper,yes,yes,40,67,6
397,yes,73,male,more,-0.6563948,4.3,lower,yes,yes,25,21,9
166,no,39,male,more,-0.2577254,4.3,lower,yes,yes,93,15,13
282,no,64,male,more,0.7566829,4.9,upper,yes,yes,37,89,48
438,no,32,female,more,0.3394037,4.5,lower,yes,yes,76,17,10
75,yes,47,male,more,-0.054344,4.4,upper,yes,no,86,40,41
432,no,42,male,more,-0.0102077,3.5,lower,yes,yes,12,30,51
319,yes,47,male,more,0.7244775,4.6,upper,yes,yes,55,45,50
211,no,36,female,more,-0.0836015,3.5,upper,yes,no,174,32,20
120,yes,39,male,more,-0.4899626,4.7,upper,yes,yes,18,17,42
443,no,60,male,more,0.540917,4.0,upper,yes,no,33,91,76
275,no,50,male,more,1.774334,4.3,upper,yes,no,13,15,19
377,no,43,female,more,-1.052108,3.6,upper,yes,yes,49,14,58
341,no,58,male,more,0.773524,4.9,upper,yes,no,9,123,8
457,no,42,male,more,-0.717645,3.7,lower,yes,yes,22,59,15
336,no,47,female,more,-0.3953965,4.4,upper,yes,yes,111,38,70
437,no,57,female,more,0.7566829,3.4,lower,yes,yes,18,41,34
356,no,47,female,more,-0.5835869,3.3,lower,yes,yes,20,21,20
246,no,54,male,more,-0.7668921,3.1,upper,yes,yes,21,21,52
37,no,56,female,more,-1.181626,4.0,upper,yes,yes,43,19,2
140,no,57,male,more,-1.052108,4.0,lower,yes,yes,94,18,91
370,no,61,female,more,0.773524,3.1,lower,yes,yes,58,40,50
205,no,52,female,more,1.349395,4.4,upper,yes,yes,10,22,16
347,no,52,male,more,0.5885687,4.8,upper,yes,yes,10,22,39
262,no,56,female,more,1.232602,4.6,upper,yes,no,13,44,66
60,no,62,male,more,-0.054344,3.2,upper,yes,yes,37,36,17
112,yes,57,male,more,1.05095,4.3,upper,yes,yes,48,65,12
249,no,43,female,more,-0.2577254,4.3,lower,yes,yes,67,43,19
348,no,43,male,more,-0.6563948,4.0,upper,yes,no,23,33,70
7,yes,38,female,more,-0.3218485,4.9,lower,yes,yes,14,137,49
334,no,52,male,more,1.231394,4.1,lower,yes,yes,30,78,85
419,no,59,female,more,1.970023,2.8,lower,yes,yes,36,16,71
159,no,62,male,more,1.970023,3.2,upper,yes,yes,32,27,20
151,no,52,female,more,-0.7377322,4.2,upper,yes,no,13,44,63
178,no,43,male,single,-0.2581899,4.2,upper,yes,yes,22,17,13
185,yes,34,female,single,-1.450494,3.9,upper,yes,yes,26,45,10
11,no,37,male,more,1.070944,3.9,lower,yes,yes,48,23,1
324,no,43,female,more,-1.090389,4.2,lower,yes,yes,35,184,71
104,no,31,male,more,1.774334,3.9,lower,yes,yes,58,43,50
82,no,43,female,more,-1.450494,3.5,lower,yes,yes,15,37,90
39,no,56,male,more,-0.5324199,4.3,upper,yes,yes,20,45,66
290,no,45,male,more,-0.9823852,4.7,upper,yes,yes,18,22,72
168,no,57,male,more,-0.3953965,3.3,upper,yes,yes,10,16,53
462,no,42,male,more,-0.0666737,4.4,upper,yes,no,19,161,34
269,no,52,female,more,0.1496926,4.1,upper,yes,no,14,18,4
199,no,62,male,more,1.774334,3.9,lower,yes,yes,27,63,90
273,no,33,male,more,-0.5665014,4.1,upper,yes,yes,13,62,19
313,no,46,male,more,-0.3415543,4.4,lower,yes,yes,12,30,21
219,no,51,female,more,0.2899157,4.5,lower,no,yes,15,32,18
195,no,47,male,more,0.3394037,4.2,upper,yes,yes,78,26,94
90,no,64,male,more,-0.5583452,2.9,lower,no,no,18,80,59
254,no,60,male,more,-0.7467875,4.0,lower,yes,yes,54,60,8
164,no,52,male,more,-0.5835869,3.8,lower,yes,yes,35,92,11
330,no,62,female,more,-0.6779634,4.2,upper,yes,no,348,13,53
148,yes,44,female,more,1.232602,4.0,upper,yes,yes,11,37,19
3,yes,39,female,more,0.1496926,3.6,upper,yes,no,20,20,30
93,no,60,male,more,-0.054344,4.5,upper,yes,yes,31,24,57
372,no,62,male,more,-0.5583452,4.7,upper,yes,no,14,247,83
70,no,52,male,more,1.769452,3.4,lower,yes,yes,9,44,82
263,no,47,male,more,0.274908,2.9,lower,no,no,14,15,16
124,no,64,male,more,0.9889485,5.0,upper,yes,no,19,48,93
342,no,50,male,more,0.540917,3.1,upper,yes,no,13,78,43
97,no,48,female,more,-1.079558,4.6,lower,yes,yes,40,12,65
144,no,62,male,more,-0.7668921,4.2,lower,yes,yes,33,69,18
380,no,57,male,more,0.0294137,4.4,lower,yes,yes,23,28,73
332,yes,43,male,more,-0.1111221,4.9,upper,yes,yes,17,35,31
247,yes,35,male,single,-0.7330914,3.7,upper,yes,yes,10,55,25
98,no,59,female,more,0.0294137,5.0,upper,yes,yes,13,51,26
295,no,70,female,more,1.15588,4.3,upper,yes,yes,31,16,92
69,no,57,male,more,0.6430142,4.8,lower,yes,yes,44,86,44
24,no,42,male,more,-0.3260148,4.7,upper,yes,yes,61,69,50
38,no,52,female,more,0.7245926,3.4,upper,yes,yes,36,16,36
145,no,31,female,more,0.2116939,4.5,upper,yes,no,25,80,81
123,yes,43,female,single,-0.5665014,3.5,upper,no,yes,53,20,60
184,no,50,male,more,-0.2581899,3.9,upper,yes,yes,5,17,92
203,no,44,male,more,-0.054344,3.7,upper,yes,yes,28,23,40
183,no,34,female,more,0.540917,4.1,upper,yes,yes,322,84,8
68,no,50,male,more,-0.2377786,4.3,lower,yes,yes,66,20,27
248,no,47,male,more,-0.0836015,4.9,upper,yes,yes,24,12,37
281,no,33,male,more,0.8808186,3.5,upper,yes,yes,7,29,16
412,no,38,female,more,-0.5324199,3.0,lower,yes,yes,343,90,70
325,no,40,male,more,-0.3953965,4.3,lower,yes,yes,25,24,85
276,no,49,male,more,-0.2377786,3.2,lower,yes,no,86,151,74
368,no,49,female,single,0.274908,3.1,lower,yes,yes,19,18,82
393,no,47,male,more,1.231394,4.3,lower,yes,yes,46,29,83
126,no,40,female,more,1.231394,4.0,upper,yes,yes,39,37,57
147,no,56,male,more,1.070944,3.8,upper,yes,yes,16,23,9
354,no,31,male,more,1.154256,3.7,upper,yes,no,11,10,82
278,no,64,female,more,-0.0252444,4.0,upper,yes,yes,12,30,2
224,no,57,male,more,0.6318343,4.0,upper,yes,yes,23,19,68
391,no,47,female,more,-0.7330914,4.5,lower,yes,yes,20,157,80
220,no,50,female,more,-0.7668921,4.0,upper,yes,yes,24,15,33
130,no,62,female,more,-0.0566766,3.5,upper,yes,yes,27,13,27
392,no,70,male,more,-0.0836015,5.0,upper,yes,yes,36,17,82
406,yes,36,male,more,1.774334,4.3,lower,yes,yes,98,199,34
379,no,64,male,more,1.063938,4.8,lower,yes,yes,72,26,88
350,no,50,male,more,-0.0252444,3.0,upper,yes,no,13,13,14
267,no,47,male,more,1.509794,3.4,upper,yes,yes,19,23,8
441,yes,37,male,more,0.2899157,4.6,upper,yes,yes,60,17,89
381,yes,47,female,more,-1.052108,4.2,lower,yes,yes,166,26,66
402,no,57,female,more,-0.0836015,4.0,upper,yes,yes,11,57,78
315,no,37,male,more,-0.0620358,4.4,lower,yes,yes,15,17,19
113,no,57,male,more,-0.1513687,3.2,lower,yes,yes,34,21,49
180,no,43,female,more,0.2394859,4.7,lower,yes,yes,19,15,34
291,no,57,female,more,0.1115635,4.3,lower,yes,yes,17,25,23
435,no,35,female,more,-1.450494,4.9,upper,yes,yes,28,60,62
305,no,37,female,more,-0.7377322,3.9,lower,yes,yes,14,16,4
447,no,35,female,single,0.0294137,3.2,upper,yes,no,67,17,92
333,yes,32,male,more,-0.7377322,3.4,upper,no,yes,39,26,58
234,no,33,male,more,1.509794,3.2,lower,yes,yes,23,21,65
287,no,49,male,more,-1.422919,2.9,upper,yes,yes,30,20,15
165,no,40,male,more,-0.0102077,3.6,lower,yes,yes,13,44,12
137,no,42,male,more,-0.923957,3.4,lower,yes,yes,24,10,7
198,no,57,male,single,1.070944,4.6,lower,yes,no,24,248,86
259,no,60,female,more,-1.181626,4.7,upper,no,yes,10,65,87
233,no,42,male,more,-0.0102077,3.7,upper,yes,yes,23,20,70
116,no,47,male,more,0.4203998,3.2,upper,yes,yes,20,67,24
121,no,48,male,more,-0.6563948,3.7,upper,yes,yes,10,22,23
323,no,42,female,more,1.232602,4.4,upper,yes,yes,52,96,37
225,no,42,male,more,-0.7467875,2.5,lower,no,yes,18,149,84
375,no,57,male,more,-0.3953965,4.0,upper,yes,no,10,49,11
312,no,38,male,more,-0.6563948,3.9,upper,yes,yes,11,25,52
128,no,43,male,more,0.8808186,3.0,upper,yes,no,21,48,11
286,no,62,male,more,0.2116939,4.4,lower,yes,yes,182,47,4
384,yes,62,male,more,0.0294137,4.3,upper,yes,yes,14,19,71
108,no,33,male,more,-0.6563948,3.6,upper,yes,no,94,51,14
355,no,47,female,more,1.154256,2.9,upper,yes,yes,19,20,23
394,yes,51,male,more,-1.024997,3.8,upper,yes,no,29,16,84
134,yes,37,female,more,1.970023,3.7,upper,yes,yes,51,14,58
337,no,73,male,more,-0.0680143,3.6,upper,yes,no,76,16,88
45,no,33,male,more,0.2168924,3.3,upper,yes,yes,17,26,38
428,no,43,male,more,-0.7277681,3.6,upper,no,yes,9,20,33
66,no,58,male,more,-0.0836015,4.6,upper,yes,yes,16,24,31
284,no,62,female,more,-0.0566766,4.1,lower,yes,yes,18,101,85
86,no,52,female,more,0.274908,3.9,lower,yes,yes,12,29,51
243,yes,43,female,more,-0.3218485,4.6,lower,yes,yes,28,15,71
187,no,50,female,more,-0.5719836,4.7,lower,yes,yes,31,164,6
160,no,50,female,more,-0.6779634,3.9,upper,yes,yes,67,25,16
13,no,48,female,more,-1.450494,4.0,upper,yes,yes,20,29,26
36,no,52,male,more,-0.4899626,4.7,lower,yes,no,18,36,34
29,yes,42,male,more,-0.7277681,3.4,upper,yes,no,60,10,4
171,no,33,male,more,1.769452,3.5,upper,yes,yes,27,23,46
143,no,47,female,more,-0.9823852,3.0,upper,no,yes,47,82,4
371,no,33,male,more,0.5766805,4.8,upper,yes,yes,28,16,86
317,no,52,male,more,-0.7326927,3.6,upper,yes,yes,16,168,39
222,no,52,female,more,1.070944,4.8,lower,yes,yes,38,13,23
96,no,34,female,more,-1.090389,3.8,upper,no,yes,44,292,75
52,no,51,male,more,1.774334,4.2,upper,yes,yes,28,17,65
241,no,52,male,more,-0.0566766,4.6,upper,yes,yes,30,13,80
405,no,34,female,more,-0.7330914,4.5,upper,yes,yes,47,272,38
352,no,47,male,more,-0.2581899,4.5,lower,yes,no,19,19,72
179,no,63,female,more,0.2394859,4.0,lower,yes,no,18,14,33
42,no,62,female,more,0.5885687,2.6,upper,yes,yes,15,15,21
361,no,38,female,more,0.2168924,4.4,upper,yes,yes,89,22,82
207,no,45,male,more,1.15588,3.8,upper,yes,yes,40,108,18
283,no,43,female,more,0.6318343,3.4,upper,no,yes,25,20,68
255,no,47,male,more,-0.5835869,4.1,lower,yes,yes,18,45,56
385,no,52,female,more,-0.7668921,4.8,upper,yes,yes,10,21,85
5,no,61,female,more,0.7244775,4.0,lower,yes,no,23,27,50
257,yes,58,male,more,0.2418185,3.3,upper,yes,yes,13,12,43
418,no,62,female,more,-0.3953965,4.0,lower,yes,yes,9,103,71
101,no,60,female,more,1.349395,3.8,upper,yes,no,69,157,36
227,no,45,male,more,-0.6563948,3.0,lower,yes,no,24,34,10
398,no,35,male,more,1.154256,4.3,upper,yes,yes,12,27,23
214,no,52,female,more,-0.0018324,3.8,upper,yes,no,22,51,74
172,no,38,male,more,0.540917,4.5,upper,yes,yes,7,40,27
99,no,42,female,more,-1.090389,2.8,upper,yes,yes,14,45,48
293,no,34,male,more,-0.5040575,3.5,upper,yes,yes,42,97,20
216,no,63,female,more,-0.4899626,4.1,upper,yes,yes,18,77,79
62,no,36,male,more,-0.0836015,4.7,upper,yes,yes,15,11,20
48,no,45,male,more,0.0294137,2.8,lower,no,yes,35,13,50
33,no,46,male,more,0.0294137,4.8,lower,yes,yes,13,33,27
268,no,52,male,more,0.5766805,3.4,upper,yes,yes,24,52,92
328,no,46,male,more,0.2418185,4.1,upper,yes,yes,23,19,26
201,no,41,male,more,-0.0102077,4.1,upper,yes,no,10,28,1
416,no,51,female,more,0.4203998,4.2,upper,yes,yes,25,14,49
28,no,46,male,single,-1.181626,4.7,upper,yes,yes,160,17,77
363,no,56,male,more,1.154256,3.7,upper,yes,yes,21,29,94
231,no,32,male,more,0.540917,4.3,lower,yes,no,10,42,24
261,no,43,female,more,0.0294137,3.1,upper,yes,yes,166,67,82
289,no,37,male,more,-1.079558,4.2,upper,no,no,17,34,18
163,no,51,male,single,-1.181626,3.4,upper,yes,no,36,17,37
396,no,50,male,more,-0.7330914,4.2,lower,yes,yes,10,67,64
139,no,50,male,more,-0.0566766,3.4,upper,yes,yes,34,18,19
63,no,57,male,more,-0.0620358,2.3,upper,yes,yes,11,45,65
136,no,37,female,more,-0.054344,4.5,lower,yes,yes,46,24,67
129,no,39,female,more,-0.0680143,5.0,lower,yes,yes,24,246,71
442,yes,52,female,more,-0.5324199,3.6,lower,yes,no,111,86,45
9,no,58,male,single,-0.6779634,3.9,upper,yes,yes,21,14,66
327,no,52,male,more,0.9889485,4.4,upper,yes,no,18,27,15
431,no,51,female,more,-0.5583452,4.9,lower,no,yes,77,62,49
65,no,57,male,more,-0.717645,4.3,upper,yes,yes,18,15,33
301,no,52,female,more,-0.0102077,4.2,upper,no,yes,54,16,28
15,no,52,male,more,0.2899157,4.4,upper,no,no,20,22,52
157,no,60,female,more,-1.181626,4.6,upper,yes,yes,17,12,53
41,no,31,female,more,0.274908,4.7,upper,yes,yes,35,36,26
427,no,42,female,more,-0.7668921,3.6,upper,yes,yes,34,100,93
376,no,52,male,more,-1.024997,4.4,upper,yes,no,23,23,5
217,no,46,male,single,0.7244775,3.6,upper,yes,yes,15,68,6
280,no,73,male,more,-0.2377786,3.8,upper,yes,yes,17,73,19
404,no,47,male,more,-0.4899626,3.5,upper,yes,yes,16,27,20
400,no,62,male,more,-0.3218485,4.1,upper,yes,no,25,26,64
338,no,47,male,more,-0.2586962,3.5,upper,yes,yes,16,18,39
237,yes,47,male,more,0.2168924,4.5,upper,yes,yes,61,38,24
208,no,33,male,more,-0.0102077,3.6,upper,yes,yes,24,15,29
213,no,38,male,more,1.774334,3.9,lower,yes,yes,36,302,35
296,no,52,male,more,-0.7326927,3.5,upper,yes,yes,22,135,38
425,no,43,female,more,0.2418185,3.9,lower,yes,yes,372,21,31
252,no,33,male,more,-1.069162,3.5,upper,yes,no,63,15,94
453,no,39,male,more,0.8846435,3.1,lower,yes,yes,27,27,85
426,no,54,male,more,-0.0680143,4.6,upper,yes,yes,51,13,88
304,yes,38,male,more,-0.3953965,4.6,upper,yes,yes,5,68,29
351,no,58,male,more,0.2116939,4.3,upper,yes,yes,80,21,58
270,no,40,female,more,0.5885687,3.8,upper,yes,yes,13,34,28
202,yes,52,female,single,-0.6563948,3.7,upper,yes,yes,49,33,66
162,no,35,male,more,-0.0680143,4.2,upper,yes,no,12,11,80
44,no,60,male,more,0.2168924,4.1,upper,yes,yes,23,15,24
218,no,52,male,more,0.2168924,4.5,upper,yes,yes,12,21,84
191,no,47,female,more,-0.5872612,4.4,upper,yes,yes,85,70,64
310,no,42,female,more,0.8808186,4.5,upper,no,yes,20,38,91
260,no,47,female,more,0.540917,4.6,upper,yes,yes,19,66,69
106,yes,40,female,more,0.5502878,3.6,lower,yes,yes,15,39,83
54,no,73,female,more,0.7566829,4.5,upper,yes,yes,22,12,82
390,no,47,female,more,0.2168924,3.8,upper,yes,yes,13,40,13
2,no,39,female,more,-0.5872612,4.0,lower,yes,yes,16,79,5
411,no,51,female,more,-1.024997,4.6,upper,yes,yes,20,537,46
448,no,34,female,more,-0.1111221,3.9,upper,yes,no,51,140,22
50,no,50,male,more,1.773151,4.1,upper,yes,yes,25,14,72
81,no,57,female,more,-0.0680143,4.6,upper,yes,yes,15,8,37
