rownames,district,school,county,grades,students,teachers,calworks,lunch,computer,expenditure,income,english,read,math
139,68691,San Carlos Elementary,San Mateo,KK-08,26561,753.3239789668121,17.668650753117678,62.591835366497236,2638,554.1456706934634,11.642049077505469,41.87216369663614,33.347264155798534,65.53548411832331
212,67906,La Mesa-Spring Valley,San Diego,KK-08,207,692.881443710452,39.988771926526695,59.13149661743307,1635,1530.377820594412,13.355559963048696,41.48327387706429,37.69825844807811,30.478691011736768
340,73150,Susanville Elementary,Lassen,KK-08,2347,805.9133077115433,27.31016734676721,42.00422560586218,2758,2608.3957042205616,30.99098229191487,68.35809850832668,36.31964435578402,47.72638427346064
337,71335,Nuestro Elementary,Sutter,KK-08,1537,635.1630021452044,53.11858482830479,116.87997576605413,1841,2188.681564326236,24.718428745344806,60.09459073959914,37.833786806335176,49.37650531607255
352,70965,Bishop Union Elementary,Inyo,KK-08,8451,816.2114107667647,28.77364897192963,12.685565708410152,1811,1156.104489075178,26.099443615792993,39.0180852373704,54.08894964548614,35.42214256477286
196,61767,Shaffer Union Elementary,Lassen,KK-08,16846,729.5922136100122,47.63401173281048,59.11459891651947,2102,2938.56436603913,14.196726446534619,13.463095437651301,44.34564211574733,55.97073072540543
44,65111,Ocean View Elementary,Orange,KK-08,26304,584.9795476253715,33.33560477882468,14.228935086797101,1675,1614.3882712482232,39.031364722300985,50.745788304657346,62.61079219028796,88.75116522910743
11,72207,Southside Elementary,San Benito,KK-08,22056,762.4768633893849,43.163826529039675,51.99855797315065,1773,1112.2407940809608,22.90465337974447,28.133387405954284,36.38649294105642,68.23439454339874
199,67746,Rosemead Elementary,Los Angeles,KK-08,20116,736.5351408258125,27.372109325379785,80.21757598813936,1336,1433.2923976639768,36.6590493955532,31.34455632160308,65.67734492315178,38.85003783572433
152,73719,Browns Elementary,Sutter,KK-08,25124,832.9936465665494,52.78412615053913,30.029359271656148,54,2631.2815917115013,22.390872153857764,34.41368060876269,6.075967974328144,48.2788752306905
363,61436,Cottonwood Union Elementary,Shasta,KK-08,5039,1147.6142638882684,37.78372953570887,-14.216509228419355,1336,-341.16330758528443,26.790932419178787,15.58851428857324,75.81163843427103,50.96002052422833
25,74761,Douglas City Elementary,Trinity,KK-08,26881,687.8214625521596,29.31723326632815,77.19029643485482,1222,1108.8439217682394,25.95282792706597,54.85193957813725,34.48700541833541,37.10682637200888
27,72590,Salinas City Elementary,Monterey,KK-06,6284,504.41920251419674,16.768235306579385,17.799560885060757,1770,966.8354742336265,34.06976650520282,36.44544655790657,64.61138945587741,73.26854102058311
325,64628,Colfax Elementary,Placer,KK-08,3510,328.0256324306873,41.587635125645036,88.72308140713407,2628,1199.8978226102402,17.957464722455384,6.214173552003494,29.8608162495651,17.994060894013302
191,62657,Moraga Elementary,Contra Costa,KK-08,26104,827.105100390428,24.015690348335553,71.37670227903581,2449,1100.031725936908,24.720789600727603,62.69338658300177,33.33374804388129,53.86027947340909
218,64080,Oakley Union Elementary,Contra Costa,KK-08,14592,632.0546147998427,45.04603624345314,23.879595541108152,1039,1049.164671119273,30.069629940541226,42.22638533101399,73.71623188194867,88.83946927544653
192,73865,Bishop Union Elementary,Inyo,KK-08,26987,1052.2089929846852,46.65706186303814,28.16018829305187,1751,2406.7589391928773,27.8356539507232,40.85623868992432,70.9066786186153,30.996029092742788
29,67591,Janesville Union Elementary,Lassen,KK-08,16754,999.9360509531755,41.88858312346928,36.80485605604452,3292,-82.63471336071007,21.37243081791459,65.59399487040005,72.53917345083804,49.93545991006759
365,73983,Rincon Valley Union Elementary,Sonoma,KK-06,13990,515.7924387580113,38.568400502005254,31.855030799749052,2058,2458.2681317644624,20.317676332535953,38.31540617161701,68.03873855318163,70.04289242546729
401,65283,Oxnard Elementary,Ventura,KK-08,10106,912.3967008876167,28.112757308317526,44.93284282207881,1988,2235.148577383938,21.538624715960232,51.855858222306935,77.13633372158799,63.9087842681722
4,67097,Westminster Elementary,Orange,KK-08,16412,979.6603048917034,36.05037200220764,53.33158014068874,2240,1588.2205128513465,27.597891569199454,41.435753486474574,67.03285486690899,36.96588408819634
207,71212,Woodville Elementary,Tulare,KK-08,22876,682.7249143700263,50.691983358162815,56.90857568032901,780,2382.637624495984,25.013774037565536,43.659976584152034,58.60659634433792,68.11694783815824
228,67688,Petaluma City Elementary,Sonoma,KK-06,2630,738.395462979437,40.01891756958417,57.24615955518989,1700,2505.924553974532,22.064633692616027,55.37538631309693,37.919882768565216,68.85356967922888
47,66078,Armona Union Elementary,Kings,KK-08,7101,853.1821234878236,44.73419181620349,17.771452263049156,191,2128.609041278233,28.099650140800073,30.8626493438457,24.286293582722916,85.32823566660593
86,65278,Gold Trail Union Elementary,El Dorado,KK-08,1625,740.1988930790936,35.935219725886355,45.2877903363784,1094,2716.8040792013235,32.15517879574897,62.628864745256124,34.36030754694844,49.93236553862178
218,68539,Cardiff Elementary,San Diego,KK-06,19856,1154.173378001365,42.81574848434524,27.430643773234245,1980,2104.836543560144,32.42456204632771,46.98358206391033,24.945336261114818,10.104210683798811
58,73580,Orange Center Elementary,Fresno,KK-08,24599,588.2693792231909,45.19920299156931,73.88025472768368,1966,1414.9521484214174,21.186690820582857,57.6125201798353,27.039351903348386,46.32326154128325
340,70053,Rocklin Unified,Placer,KK-08,17592,565.671668340926,47.26238129392667,60.07626707195647,965,2027.5812941440888,26.733123117205633,34.761715567945686,34.77313779622518,71.55964483796494
335,74290,Corning Union Elementary,Tehama,KK-08,19509,915.179933956927,42.16865961350896,48.12582007140726,260,1687.3987667598121,21.40202128097858,16.895698702360406,27.514127583471527,58.745442307006854
274,66518,Camino Union Elementary,El Dorado,KK-08,2013,964.2622668071897,49.155999640941864,60.32794649953159,272,2756.170274537989,31.09422741895255,29.608762685852227,70.6497680101964,56.17787531772373
382,75127,Anaheim Elementary,Orange,KK-06,10538,376.99994219542026,41.85554492888563,-18.55499920831187,2922,1289.4548677105909,10.813284672596179,42.10732195294097,88.45679218030514,32.33396383505817
384,74682,Washington Colony Elementary,Fresno,KK-08,1317,620.762896451266,16.011512418605125,67.48588957654114,2419,3160.5267791262313,27.983231861468724,35.200319570334045,73.67832455795107,49.41973802157102
378,66564,Santa Paula Elementary,Ventura,KK-08,2126,1047.8178227801734,25.53321751799987,58.80159914301278,797,1666.0528499929076,19.394702964638242,42.47945676461109,19.53530765149266,84.859612353165
349,74113,Burlingame Elementary,San Mateo,KK-08,2795,902.7889300963664,43.35452767283404,97.67703269405193,2066,1201.6930564904699,27.864075824909758,15.9539940396979,10.620919699976085,42.44081710165408
380,65305,Franklin Elementary,Sutter,KK-08,15635,860.1305313468181,23.181778773906117,41.858774790910545,2101,1464.028125760624,29.034054927723147,76.54908234690708,40.18064723794972,82.02949139063324
393,70610,Plumas Elementary,Yuba,KK-08,21330,590.1897409064957,23.71644485090434,103.76308991778245,2047,2357.4252925491287,24.88823998170182,44.4912449009515,63.489723116853725,57.65894245963477
75,74319,Wilmar Union Elementary,Sonoma,KK-06,10484,1027.4446661654176,34.4104614507689,66.03992577057645,1201,2198.324926654262,19.384775287417124,57.728827247791806,19.536700248097603,78.08276517185018
249,66004,Hermosa Beach City Elementary,Los Angeles,KK-08,11470,431.760221290516,35.91865395789802,41.963540221515856,2441,3472.828387916697,26.62001527082709,74.29205075540548,67.42676872459694,61.05757986446035
159,64674,Westside Union Elementary,Los Angeles,KK-08,26936,617.5886505219698,53.59623110426233,73.88681408522179,522,1984.2057359237417,16.275010720051,45.15607903208607,82.40351920286986,75.37769568463801
168,67246,Central Union Elementary,Kings,KK-08,19204,623.1482249852561,23.253138899285506,38.19965411310241,1468,1973.785464991959,25.28699147546207,19.863868338713083,40.172349686100176,57.075362239878885
173,72924,Oxnard Elementary,Ventura,KK-08,21231,772.9250854745948,23.8768024316243,51.37037725525621,1585,1333.9088448000693,25.70220992320557,28.518374359618843,59.36579300556325,35.76140589162503
379,67482,Arvin Union Elementary,Kern,KK-08,12376,1134.047140296207,24.292421923255354,49.4453820010162,852,2789.430791215041,37.596225305732084,40.544515853603244,113.6586522579536,75.75607368124318
347,74007,Redwood City Elementary,San Mateo,KK-08,21338,781.6824097293824,61.17728474419675,29.388597012509674,2367,1496.765161033877,24.59949415353255,47.813471364150324,51.77958543993844,24.05205527170969
97,69186,Lakeside Union Elementary,Kern,KK-08,9820,807.0776949966029,41.13903415569072,54.86774826370025,2563,1509.1919772148738,25.664664901368276,25.973396645785936,58.19283721704338,21.262771908764904
279,71608,Saucelito Elementary,Tulare,KK-08,19574,371.21611481730343,42.34286071501126,43.23728232248061,2189,2441.260425186495,28.00926711399859,69.07862924852553,81.97784207479702,40.665217943366414
70,63809,Sonora Elementary,Tuolumne,KK-08,24614,651.6943652611857,62.93574364395972,30.19642128664766,2945,2346.4983407167847,18.633383909512844,57.646646730729984,38.511670367363266,48.215763061063626
252,68362,Somis Union Elementary,Ventura,KK-08,1319,559.1061778625287,45.77375012697112,50.283239771143826,570,2300.728242873412,14.905176161047121,33.10322125544475,38.017349967054194,24.290988442376946
11,67476,Mountain View Elementary,Los Angeles,KK-08,11667,758.3858459995708,20.86924871474972,6.866026269357349,2922,1679.1836063483365,25.147319919918196,37.218832174875836,67.2932333221824,56.51724152300587
275,61877,Edison Elementary,Kern,KK-08,2276,923.7987276872238,8.727080979610527,100.51587650799848,3234,1552.070081929375,25.74970147087283,40.891686961279014,29.92610551692717,59.77094176537263
134,74394,Lafayette Elementary,Contra Costa,KK-08,12444,597.6869117165518,38.95388624586342,18.253981085658022,1820,738.7944604209642,15.488374459526627,51.46985802734156,28.913075483955435,58.890205825102875
307,66304,North Sacramento Elementary,Sacramento,KK-06,21011,1144.1801998206533,47.46462475440585,68.67236867255683,208,2356.7384385825185,23.93410681013575,36.27591984066977,53.58088404359334,23.111696746977486
169,71625,Alvina Elementary,Fresno,KK-08,23883,568.5702500489182,33.30152740664921,11.172709142146182,791,1940.050724681497,30.5182704804971,51.27031520657552,52.05721730775361,77.67424526582198
180,74101,Alta Loma Elementary,San Bernardino,KK-08,357,733.957649857073,39.71672315050074,65.29603765644966,1723,3262.27110063467,23.815055569084002,23.787388706022938,60.14402785575355,75.85459863666368
239,62229,Meadows Union Elementary,Imperial,KK-08,23101,665.82644393496,51.822091407797885,67.42426421570119,481,625.188901220105,12.827334908867687,37.03136810008471,44.391941875349104,76.23411185701829
155,68397,Enterprise Elementary,Shasta,KK-08,21539,931.8355339262301,17.960117053323632,33.49761095225104,2229,2277.6111473102583,28.444892873847593,61.37560346217667,39.953085913534316,52.54717339012614
285,71983,Rescue Union Elementary,El Dorado,KK-08,15446,391.3177701565027,56.86691600801947,76.6797465462359,2528,2480.020732381831,22.480370804200692,32.337509765888385,87.78467684892334,38.6696540695668
372,70825,Lakeside Union Elementary,San Diego,KK-08,10174,806.6048917871072,39.14643092137614,41.725771296508945,686,1027.427747092323,30.415530386573842,46.92346911307186,29.68101126195125,33.367477679671985
320,65746,Ontario-Montclair Elementary,San Bernardino,KK-08,7890,887.8561569817703,56.926335635336855,13.057168428242058,2788,2148.350630745921,31.832100923806525,34.25921090883486,65.52612390576695,72.93808015795234
167,69447,Central Elementary,San Bernardino,KK-08,14339,542.4197686887564,57.848252065646484,82.50837043655278,2614,1558.3583593033954,36.90486742756357,68.2967373297498,58.65335840136073,78.10325155257893
238,67749,Pond Union Elementary,Kern,KK-08,13386,664.4090085981243,23.834713726763667,48.09503528988156,2116,1982.1934945899668,26.39749649067469,54.7093513389648,66.86889305776793,69.88757179614059
