rownames,minority,age,gender,credits,beauty,eval,division,native,tenure,students,allstudents,prof
92,no,43,male,more,1.3917168220242362,2.1189487284557007,upper,yes,yes,103,280,53
20,no,52,male,more,1.4791857212233657,1.3029896383562782,upper,yes,yes,157,207,54
246,yes,40,female,more,2.76378316592545,2.0688887537652354,upper,no,yes,190,298,20
158,yes,53,female,more,2.803746907100796,0.7072520629886295,upper,yes,yes,290,166,76
305,no,59,male,more,2.3364728409093223,1.6300964264401867,upper,yes,yes,151,48,38
303,no,54,female,more,1.7471667727362414,2.1054303710085596,upper,yes,yes,337,548,48
20,no,68,female,more,1.3283793525285787,0.7625059969659044,lower,yes,no,194,215,40
81,no,46,male,more,1.906495418903857,0.8323075016846854,upper,no,yes,269,25,53
289,no,55,female,more,1.8704032695193695,1.2699231500705164,upper,yes,no,191,57,39
44,no,67,female,more,2.2215727753731547,0.3753545973999508,upper,yes,no,378,38,78
377,no,63,male,more,2.3913696734935472,2.1196479069673733,lower,yes,yes,169,474,34
415,no,50,female,more,1.861977065625494,2.2106910098244783,upper,yes,no,74,302,24
321,yes,48,female,more,1.9381614273929801,1.7905239317197297,lower,yes,yes,231,216,18
87,no,71,male,more,1.9992578051508718,1.263204696453024,upper,yes,no,273,455,62
444,yes,39,female,more,2.097705455063789,1.1406554524748476,lower,yes,yes,17,462,26
235,no,73,female,more,0.370122115004736,1.3845251056099646,upper,yes,yes,116,339,23
94,no,65,male,single,2.0758254929044373,1.5651685345235338,lower,yes,yes,238,306,91
254,no,39,male,more,0.7826542847135842,2.2941093016499217,upper,yes,yes,185,306,90
280,yes,72,female,more,2.4969835476084423,2.0364153197856996,lower,yes,yes,309,251,85
77,no,58,female,more,2.2089731464769966,1.2797327167703312,upper,yes,yes,341,190,69
192,no,29,female,more,2.2704797088116075,1.5542707289039088,upper,yes,yes,313,187,88
250,no,73,male,more,1.3648823408605149,0.31607128470663226,upper,yes,yes,316,214,34
449,no,34,male,more,1.878344390501534,1.3686910265480752,upper,yes,no,34,520,79
240,no,56,female,more,1.8823721083587082,2.225535600834878,upper,yes,no,157,336,17
355,no,71,male,more,1.9298349890362338,2.192433513037291,lower,yes,yes,90,219,67
127,no,42,female,more,0.9532326362858775,2.0219302769776424,upper,yes,no,86,174,69
209,no,38,male,more,1.9501307212469081,0.9107880860466623,upper,yes,yes,244,421,20
322,no,44,male,more,0.9083100454845056,2.112710085436558,lower,yes,yes,244,411,92
106,yes,30,female,more,2.763362575323934,2.2772962492614455,lower,yes,yes,356,205,32
328,no,37,male,more,2.0580930166266462,1.1211910296157894,upper,yes,yes,224,296,73
76,no,46,male,more,2.088822035214334,1.0019969006323186,upper,no,yes,36,73,24
311,yes,33,female,more,2.628303998257712,1.0439809021004294,upper,yes,yes,204,276,7
387,no,57,male,more,0.8261425974073491,2.3192663793153057,upper,yes,yes,114,220,93
238,no,64,female,more,2.1139653179369478,1.5604088003005812,upper,yes,yes,174,338,88
143,no,56,female,more,0.9162080076716196,0.5468534553270155,upper,yes,yes,195,412,82
281,no,68,male,more,1.757044985960937,0.9596496692628901,lower,yes,yes,241,441,30
5,no,46,female,more,1.883180545430583,1.1489638135170563,lower,yes,yes,303,210,93
283,no,35,female,more,0.905909235831262,1.1115445830063488,upper,no,yes,326,193,65
290,no,31,male,more,1.9829863683039413,1.6778599288299993,lower,yes,yes,181,75,56
96,no,66,male,more,2.436714341849162,1.9006072745816638,lower,yes,yes,253,336,15
79,no,69,female,more,0.505616284874497,1.4790860305574527,upper,no,yes,265,406,28
53,yes,39,female,more,1.643933181602243,1.2261293344584594,lower,yes,yes,40,440,15
121,no,33,male,more,1.0882360259284085,2.0295858651493313,upper,yes,yes,97,73,80
106,no,34,male,more,2.012819674850049,1.7096884184636458,lower,yes,no,266,39,6
80,no,64,male,more,1.346116230369524,1.7324263469410282,upper,yes,yes,103,505,15
276,no,70,male,more,2.959893858264437,2.461562631466487,upper,yes,yes,64,57,35
61,no,37,male,single,2.340168244929801,1.4419914018471187,lower,yes,no,24,86,16
18,no,32,male,more,2.413323613685465,0.8802598526134637,lower,yes,yes,293,547,83
185,no,62,male,more,2.520927155527186,2.497215996007367,upper,yes,yes,338,334,81
126,no,66,male,more,2.6190096343682754,1.2941194842299304,upper,yes,yes,48,69,82
393,no,31,male,more,3.417708529482173,2.0470706931819507,lower,yes,yes,114,173,2
214,no,41,male,more,0.032146494051006114,0.9724313960035003,upper,yes,yes,130,329,21
236,no,30,male,more,2.37864879562135,1.1165659571526398,lower,yes,yes,145,27,69
20,no,40,female,more,3.201758217865641,2.124851854411089,lower,yes,yes,329,313,45
462,no,58,female,more,2.1264427197255804,1.8410193662188377,upper,yes,yes,289,302,89
15,yes,64,male,more,2.0926345924713265,1.278371854867184,upper,yes,yes,167,251,19
103,no,60,female,more,0.2930572861615288,1.8893000869594472,upper,yes,yes,308,254,29
275,no,36,female,more,1.212164306647176,2.064783689502104,upper,yes,no,150,343,69
105,no,43,male,more,3.3933924454103526,1.6841686529878195,upper,yes,yes,20,570,84
176,yes,37,male,more,3.302423484491273,1.7009926300037252,upper,no,yes,363,548,89
438,no,66,male,more,1.1146493471069312,1.0180299869968648,upper,yes,yes,329,413,67
100,no,48,male,more,2.02527552986749,1.1028820842235243,lower,yes,yes,295,384,86
205,no,49,male,more,1.3724096398827168,1.4000979132150289,lower,yes,yes,299,238,81
440,yes,60,female,more,0.8295896227689279,1.8010151423237284,lower,yes,yes,353,318,8
114,no,35,male,more,2.252082080593963,2.4837225687573317,upper,yes,yes,41,14,82
270,no,35,female,more,0.3729158806796433,1.4082542408678047,upper,yes,no,157,149,32
66,no,33,male,more,2.796456649065574,1.2486258533247863,upper,yes,yes,362,147,23
170,no,65,male,more,1.881558061462102,1.1380287387657537,lower,yes,yes,158,465,1
448,no,45,male,more,1.140344146192453,0.9456975034642575,lower,yes,yes,219,359,22
107,yes,43,female,more,3.1095217865000606,0.5372040294206376,upper,no,yes,327,544,23
278,yes,54,male,more,2.43338254789927,2.211618728839518,upper,no,yes,55,287,47
430,no,71,male,more,1.0389254040430476,1.2051935392397144,upper,yes,yes,126,315,15
365,no,34,female,more,0.29670896636270294,1.3827756099830737,upper,yes,no,42,45,65
3,no,67,female,more,1.9868609198281797,1.4292891695608243,upper,yes,no,280,301,5
7,no,45,male,more,0.6655965461956239,0.9321914567320013,upper,yes,yes,42,51,94
416,no,42,male,more,2.735509422064233,2.9080560325815217,upper,yes,yes,184,522,79
412,no,62,male,more,2.072069168905903,1.9471867441603372,upper,yes,yes,308,478,26
253,no,40,female,more,2.0802793858785518,1.3803726594235253,lower,yes,yes,111,50,59
126,no,72,male,more,2.1679183499092956,1.8613107817250258,lower,yes,yes,164,467,42
441,no,66,female,more,2.926466518074719,0.6950456658240228,upper,yes,yes,235,34,77
305,no,51,female,more,1.7965165497791835,2.2357560663380642,upper,yes,no,17,221,9
293,no,37,male,single,1.7026909888670685,1.7320304070356904,lower,yes,no,269,32,89
191,yes,57,male,more,1.431107417244736,2.9503929398260764,upper,no,yes,261,8,65
332,no,73,male,more,2.1917910656262665,1.2687476400237176,upper,yes,yes,301,264,89
43,no,42,female,more,2.136700343479553,1.606296105848668,upper,yes,no,304,428,88
285,yes,62,male,single,1.4723273416257947,1.0950071185089083,lower,yes,no,273,171,23
188,no,49,male,more,1.5831574515798301,1.0110735228578032,upper,yes,yes,61,271,58
235,no,56,male,more,1.315285455402798,0.0090674302578726,upper,no,yes,41,519,66
398,no,70,female,more,1.0550178642064125,1.757496562501296,upper,yes,yes,14,276,72
293,no,73,male,more,0.857438549311148,1.2987267508241176,upper,yes,yes,351,449,50
459,no,63,female,more,0.59390160811349,1.4942837331516998,upper,yes,no,361,184,14
356,no,71,female,more,0.8801415620809377,1.9420192697468315,upper,yes,yes,380,84,2
439,no,36,female,more,1.6115367153652937,0.7270606178398605,upper,yes,yes,310,43,18
210,no,33,female,more,1.1032395969050406,1.8286440357175646,upper,yes,yes,268,224,31
261,no,52,male,more,0.9669815165310216,2.080604661909641,lower,no,yes,113,192,83
322,no,43,female,more,0.16981746476602622,2.367744162288545,upper,yes,yes,139,403,37
371,no,39,male,more,1.2147594960518364,1.2786457122692179,upper,yes,no,177,228,18
131,no,73,female,more,0.6280920269977297,2.096173513847419,upper,yes,yes,100,149,18
347,no,51,male,more,1.1625770936214734,1.7054208097883847,lower,yes,no,106,225,70
93,no,42,male,single,1.866050817073609,0.7502249017582617,lower,yes,no,206,168,5
432,no,30,male,more,3.3694990176974295,0.4900781502975563,lower,yes,yes,235,9,15
154,no,34,male,more,1.8269761138028127,1.8035849118964968,lower,yes,yes,145,152,59
122,no,57,male,more,1.5211256507648097,0.9634663593074344,lower,yes,yes,105,467,19
113,no,61,female,more,1.421347258136978,0.7623574631449035,upper,yes,yes,112,435,1
228,yes,49,male,single,2.1367082603759218,1.557391086419706,lower,yes,no,282,370,46
278,yes,61,male,more,0.41009192580197085,1.672639927942997,upper,yes,yes,240,537,66
414,no,66,male,more,0.5727657867708422,2.650630700097208,upper,yes,no,194,365,80
399,no,34,male,more,1.4183124748209455,1.6266962949755732,upper,yes,yes,257,91,38
383,no,37,male,more,1.0253206097104837,2.2051981442607764,upper,yes,yes,35,374,66
342,no,52,male,more,0.023287837289479363,0.8675829569699395,upper,yes,no,294,419,22
5,no,40,male,more,2.975216215618485,2.011714142774142,upper,yes,yes,235,86,85
23,no,39,male,more,1.3344816013577039,0.8744714993791224,upper,yes,yes,164,163,43
33,no,43,male,more,2.908314424274768,2.428045979044417,upper,yes,yes,110,410,68
248,no,29,male,more,1.2425743702061347,1.3357937833493476,upper,yes,yes,326,104,35
70,no,42,male,more,1.9258842622170782,1.750946770443923,lower,yes,yes,310,574,68
149,no,32,female,more,3.3127211021801584,1.8521255200000764,upper,yes,yes,188,190,19
34,no,59,female,more,1.5737330379200247,1.2586996942191666,upper,yes,yes,372,150,20
31,no,56,male,more,0.9725789425629149,0.5504323830756123,upper,yes,yes,94,70,15
377,yes,66,male,more,1.6021657573795913,1.0726002543521942,upper,no,yes,73,278,21
34,no,46,female,more,1.542963909325935,1.169160166182261,upper,yes,no,179,550,44
402,no,48,male,more,1.2131887856459664,1.7082184714866655,upper,yes,yes,91,182,32
293,no,44,male,more,0.9438962818869818,2.0032041641486966,upper,yes,no,292,77,75
113,no,73,male,more,1.2435127828908152,1.7520801311800782,upper,yes,yes,297,559,12
302,no,62,male,more,1.712639784133853,1.6213114096536183,lower,yes,yes,364,198,25
338,no,45,male,more,2.2826756492128966,1.2486241190581362,upper,yes,yes,32,523,38
279,no,52,female,more,1.766947072532374,2.0868545889272907,lower,yes,yes,22,331,2
28,no,56,male,more,1.8098573757107432,2.8236741368515155,upper,yes,no,42,540,17
31,no,38,female,more,1.1807837928452316,2.033435731863478,upper,yes,yes,288,377,60
150,no,46,male,more,0.7168744707247546,0.5533254144350443,lower,yes,no,71,481,14
63,yes,59,female,more,0.5466943391816712,1.1628367906105583,upper,no,yes,149,154,48
23,no,62,female,more,1.6389268975845117,1.827790232741862,upper,yes,yes,217,220,31
309,yes,65,male,more,3.008597476789509,2.3768405507109,upper,yes,yes,74,62,77
328,no,29,female,more,1.9950761192635176,1.3274600854894603,upper,yes,yes,299,300,63
279,yes,45,male,more,2.3605046756925248,0.7824160198789061,upper,no,yes,154,9,83
375,yes,69,female,more,2.6345983900904573,1.4164864830219837,upper,yes,yes,137,66,77
90,no,45,female,more,2.7625415238270588,1.7199367531807983,lower,yes,no,108,395,56
97,no,54,male,more,2.5091179511630592,1.023622721136177,upper,yes,yes,195,172,31
189,no,31,male,more,1.4437710940839634,1.1067540663683537,upper,yes,yes,229,565,71
391,no,68,female,more,1.9434138740556743,2.291367859272628,lower,yes,yes,285,48,58
142,no,32,male,more,2.0164434920421224,0.7137776236501976,upper,yes,yes,309,348,9
152,no,66,female,more,1.3687210925920774,1.8061105113275462,upper,yes,yes,132,272,82
47,no,58,female,more,0.6526702489326341,1.5839585298714014,upper,yes,yes,317,404,88
157,no,34,male,more,1.7311134048904115,1.8854769960028726,upper,yes,yes,169,242,55
58,yes,50,male,single,2.691438411140499,0.8739416554413525,lower,yes,no,92,368,58
153,yes,43,female,more,0.6654572604660891,1.7350916140496806,upper,no,yes,232,33,61
355,no,57,female,more,1.874911548754186,2.4825023783658855,upper,yes,yes,196,341,6
301,no,41,female,more,2.0291066567074063,1.1807865690950428,upper,yes,yes,91,271,91
7,no,30,female,more,2.3237627982563605,1.318849635628494,upper,yes,no,41,37,91
398,no,70,male,more,1.2022594275419582,2.284163175722484,upper,yes,no,307,431,80
14,yes,39,female,more,1.6650892081111361,1.3340287748171933,lower,yes,yes,341,460,72
2,no,72,male,more,2.47973783235733,0.5793688821912538,upper,yes,yes,239,473,65
211,yes,58,female,more,1.6448108345672514,0.8525049987374835,upper,yes,yes,182,107,33
322,no,36,male,more,1.1748149574505868,1.1096986260521948,lower,yes,yes,318,547,78
224,no,71,male,more,1.3811298231347355,1.5253827117133454,upper,yes,yes,187,79,90
350,no,56,female,more,0.7753599059135644,1.6476138466614976,upper,yes,yes,207,498,38
284,no,69,male,more,1.4504895499531698,0.7084888124501604,upper,yes,no,36,63,18
343,no,53,male,more,2.8216853904654697,1.3078550059743648,upper,yes,yes,308,32,83
70,no,63,male,more,1.1357277093611557,1.9484985707091038,lower,yes,no,222,121,54
296,no,68,male,more,2.237571300165041,1.0245463853139043,upper,yes,no,96,310,58
430,no,45,male,more,1.7367455147601607,0.9747558804250063,upper,yes,yes,294,376,92
1,yes,50,female,more,1.3892854169352513,1.7567975157000382,upper,yes,yes,88,442,28
255,no,41,male,more,1.7937569986978872,1.774910530335875,upper,yes,yes,56,164,82
202,no,44,female,more,2.2290949154087745,0.8949411956537008,upper,yes,yes,76,440,79
366,no,46,female,more,1.9828626246545928,0.4872054947466785,upper,yes,yes,142,526,90
439,no,41,female,more,0.3158311435970693,0.8921326075511464,upper,yes,no,208,128,60
38,yes,61,female,more,1.963572345198576,1.3491783031043685,lower,yes,yes,60,410,8
253,no,36,male,more,1.2507771339873743,1.9246827908877748,lower,yes,yes,43,485,57
275,no,69,male,more,0.8769540352726645,0.27264729518861075,upper,yes,yes,145,321,73
110,no,69,male,more,1.0785617623322112,0.39652225157234455,upper,yes,yes,139,261,51
303,no,55,female,more,1.818990535285895,1.7890344178900686,upper,yes,no,133,374,78
456,no,70,male,more,1.0434685900192195,1.587514670377769,lower,yes,yes,340,326,23
374,no,41,male,more,0.8926677420931202,0.6135620936425628,upper,yes,yes,274,16,81
235,no,32,male,more,2.378708886480758,1.4370833959786604,lower,yes,yes,335,551,50
199,no,35,female,more,2.495916251142305,1.1602726788282494,upper,yes,yes,45,377,89
368,no,52,male,more,1.6792243377292777,0.8813645214990476,upper,yes,yes,301,21,31
85,no,66,male,more,2.2989756522869147,0.5501362711787939,upper,yes,yes,372,358,62
347,no,45,female,more,2.085810056802701,2.06380049524174,upper,yes,yes,360,283,56
70,no,65,male,more,1.6736204953073204,1.3356509682510795,upper,yes,yes,111,579,3
144,no,48,female,more,2.1828957159940288,1.4275358087304155,lower,yes,yes,374,531,81
288,no,50,male,more,1.9627312385006612,1.6459818500623797,upper,yes,yes,231,74,88
394,yes,41,female,more,1.7751421777657477,0.707895032054491,lower,yes,yes,136,221,82
380,no,50,male,more,1.0373464371522108,1.242110801840575,lower,yes,yes,299,281,49
386,no,67,female,more,2.1455016079401004,0.5186884276182266,upper,yes,yes,70,74,88
71,no,53,female,more,0.29387811916268913,1.9695244922344295,upper,yes,yes,63,48,77
365,no,38,male,more,2.8670018414518657,2.02595218174652,upper,yes,no,74,479,82
33,no,70,female,more,1.8745668764706829,1.9078795367140602,upper,yes,no,153,521,86
215,no,50,male,more,1.26114632788249,1.1889646351829986,upper,yes,yes,57,354,64
136,no,62,male,more,1.4247489912956581,0.5898497088784912,upper,yes,yes,166,152,93
298,yes,57,male,single,2.0749570709104845,1.3106532142420255,lower,yes,no,313,303,84
75,no,33,male,more,3.103658187870926,2.056998341427768,upper,yes,yes,106,235,46
150,yes,49,female,more,0.5944639574990165,0.6467262616680522,lower,yes,yes,36,526,72
345,no,45,female,more,1.3542766631682064,1.654544347561662,upper,yes,yes,200,488,4
252,no,59,male,more,2.511668004400194,1.3382805049088342,upper,yes,yes,20,228,51
220,yes,37,female,more,2.4108445799231077,1.539913489233489,upper,no,yes,372,436,7
133,no,67,male,more,1.8661909846876292,1.8979222519092285,upper,yes,yes,201,461,31
164,yes,56,male,more,1.7512692303498985,0.9141551590491902,upper,yes,yes,301,238,65
203,no,56,male,more,0.6100477544583716,1.8000483821006366,upper,yes,yes,57,368,81
131,no,57,female,single,0.6158558540667116,2.120750450483455,upper,yes,no,380,75,75
388,no,49,male,more,1.9197585888730304,0.3868242796658312,lower,yes,yes,111,562,68
198,no,54,male,more,2.4491045955135724,1.6973541361746234,lower,yes,yes,366,469,93
452,no,34,male,more,2.703790924198181,0.9618865620914168,upper,yes,no,184,403,23
417,no,40,female,more,0.6513671833455332,1.9865640535547024,upper,yes,yes,360,67,61
37,no,41,male,more,1.7191631251225425,1.7805549652915613,upper,yes,yes,245,98,31
154,no,60,male,more,2.4483085158489613,1.7554797806991014,upper,yes,yes,166,92,43
24,no,32,male,more,1.085165873925714,1.7192904417229922,upper,yes,yes,73,534,49
172,no,49,male,more,1.074299326493998,1.4560046181512298,upper,yes,yes,124,39,32
313,no,68,male,more,1.027011596706944,0.6759726005997928,upper,yes,no,145,317,27
273,no,68,male,more,0.5289863699534785,0.9825856657315617,upper,yes,yes,185,536,25
147,yes,33,female,single,1.0057038217475558,1.2706299331332176,lower,no,yes,280,179,6
311,no,61,male,more,1.5424260197503594,1.0392302291862507,upper,yes,yes,12,390,68
66,yes,62,male,single,1.2209759146844843,1.4071759386051725,lower,yes,no,299,345,29
271,no,65,female,more,0.7127369894458233,1.8679542739558932,upper,yes,yes,133,410,15
138,yes,38,female,more,1.066116083321627,1.231202214340579,upper,yes,yes,264,544,94
355,no,55,male,more,0.5494370411376324,1.236642811245655,upper,yes,yes,254,171,43
413,no,41,female,more,2.2633388573784217,1.5763081682477185,upper,yes,yes,52,10,34
350,no,35,male,more,0.27601430087595014,0.708655417662433,upper,yes,yes,7,83,51
285,no,50,female,more,2.029532076535598,0.6528392906149652,upper,yes,yes,259,33,79
33,no,57,male,more,0.5398570650254708,0.7985528232430117,upper,yes,yes,298,30,16
48,no,30,male,more,2.119985601397363,1.8149479577619652,upper,yes,yes,126,443,80
57,no,53,male,more,1.5305710903709373,0.8343998153648591,upper,yes,yes,33,375,46
93,no,31,female,more,1.0544040664256218,2.1553183927775033,upper,yes,no,172,522,91
50,no,52,male,more,0.34357968450538157,1.3996521554004333,lower,yes,yes,23,472,56
139,no,39,male,more,1.45925892362773,0.8850662506043434,lower,yes,yes,187,44,50
413,no,66,male,more,0.9916308752439595,0.9120320214950184,upper,yes,yes,197,357,66
108,no,70,female,more,1.1459612338925602,2.5696086295525946,upper,yes,yes,326,211,84
19,no,64,male,more,1.8646699896417178,1.2548888894573829,upper,yes,yes,148,266,2
313,no,44,male,more,0.8730363767549962,2.3999950398583025,lower,yes,yes,323,224,22
1,no,72,male,single,-0.2606578084975717,1.482659656983485,lower,yes,no,16,35,65
73,no,33,female,more,0.3738302743734052,2.4568570141119563,upper,yes,no,135,492,3
11,no,56,male,more,1.5895855145562359,1.4450899537700852,upper,yes,yes,61,357,78
272,no,41,male,more,1.154213174582594,0.8761714141455726,upper,yes,yes,12,390,8
60,no,33,female,more,1.735927799392923,1.5329970791753595,upper,yes,yes,296,242,90
33,yes,42,male,more,1.0746991370410988,0.9184999608035584,upper,no,yes,204,455,75
90,no,37,female,more,2.0555474822081576,1.0607677747724253,lower,yes,yes,169,259,4
120,no,64,female,more,0.20564750542133936,1.435206800376473,upper,yes,yes,135,221,79
25,no,35,male,more,1.741245209484868,1.4078683599739865,upper,yes,yes,100,182,18
319,no,34,male,more,1.583871435693396,1.9949221550095808,upper,yes,yes,150,193,46
285,no,55,male,more,1.9464673161531385,2.018191824643952,upper,yes,yes,285,516,9
388,no,57,male,more,-0.6168338415255477,1.1535739175262787,upper,yes,yes,119,504,32
12,no,32,female,more,2.078057359783088,1.7792117771738294,lower,yes,yes,282,362,80
95,no,58,female,more,0.5734510853891239,1.4469866075201439,upper,yes,yes,272,269,44
415,no,71,female,more,2.645327983302611,2.038163575746041,upper,yes,yes,315,239,63
135,no,39,male,more,0.735622213095477,1.159516608781506,upper,yes,no,199,328,65
263,yes,72,male,more,1.3507002490166755,0.7859991273879042,upper,no,yes,338,72,31
88,no,33,female,more,1.27405149519599,1.7219180303700239,upper,yes,yes,54,511,51
300,no,52,female,single,0.2951820299693064,2.8305503710637336,upper,yes,no,22,20,60
98,no,38,male,more,1.7729035511659268,1.7924912558145127,lower,yes,yes,80,385,60
147,yes,60,female,more,1.9829449754348767,1.3887099091171056,lower,yes,yes,112,217,17
175,no,48,female,more,1.1299150213441034,1.1240537778230275,lower,yes,yes,198,470,62
139,no,70,male,more,-0.17466607317068084,0.7959435989188668,lower,yes,yes,20,356,83
20,no,39,male,more,-0.15145674538871745,0.2580664393902805,lower,yes,yes,107,298,88
14,no,43,female,more,1.4489627897424497,1.300214834754773,upper,yes,yes,159,36,16
20,no,67,female,more,1.0493211095575667,2.478790992480225,upper,yes,yes,18,486,61
305,no,70,male,more,1.692703385374457,1.7032312480301384,upper,yes,yes,286,506,55
39,yes,57,female,more,1.4258416878418678,2.1523835989224676,upper,yes,yes,80,177,72
423,no,43,female,more,2.05146800851456,2.1418612992619948,upper,yes,no,13,103,26
269,no,52,female,more,1.7632493900976502,1.2385936089487082,upper,yes,no,251,20,59
217,no,50,female,more,-0.1344794447370834,2.7338125136482248,upper,yes,yes,158,108,10
280,yes,67,male,single,0.6279312723031074,1.3484550709514007,lower,yes,no,91,89,30
196,no,66,male,more,1.2796658632813394,1.3845143969556915,upper,yes,yes,27,472,48
445,no,63,female,single,1.1862992340881515,2.1492971402060363,upper,yes,no,332,190,17
162,no,51,female,more,2.0342932906557922,2.513250816974169,lower,yes,no,44,78,39
84,yes,60,female,single,2.0198311935380735,0.21050569070393244,lower,yes,yes,215,578,67
150,yes,45,male,more,2.51395396639892,1.8557131088736714,upper,no,yes,37,17,45
230,yes,55,female,more,2.120635423871332,1.354425895374549,upper,yes,yes,343,560,57
355,no,32,male,more,1.8287145842243262,1.8599034581352443,upper,yes,yes,296,517,89
337,no,31,female,more,0.8412117052588969,0.034652258026029115,upper,yes,yes,303,303,82
259,no,33,female,more,1.8048562917886972,1.1752173901200558,upper,yes,no,294,400,89
211,no,33,female,more,0.7322355965436949,1.5150971005853733,upper,yes,yes,84,372,50
242,no,56,female,more,2.8390332338249187,1.1027766633759868,upper,yes,yes,86,116,41
348,yes,60,male,more,0.3017322235936497,0.7841818898362082,upper,yes,yes,285,555,20
12,no,37,male,more,1.2283075596010495,2.2341310738389613,upper,yes,no,179,351,29
127,no,52,male,more,1.035523700224767,2.036001021587853,upper,yes,yes,330,79,74
452,no,57,male,more,1.2552980250478796,0.5737430979375572,lower,yes,yes,187,501,46
390,no,29,male,more,1.707340687092307,1.9111296354312504,lower,yes,yes,350,448,51
135,no,66,male,more,1.8360382170126839,1.5242143793095515,upper,yes,yes,255,429,43
320,no,38,female,more,3.064454558468505,1.8995141102154014,upper,yes,yes,288,435,17
96,no,34,female,more,2.3730335422362545,2.271429128666179,upper,no,yes,36,273,27
319,no,44,male,more,2.3645264545813616,1.0403215942370596,upper,yes,no,224,516,81
316,no,47,male,more,2.4940144488112965,1.3907039612524814,upper,yes,no,149,551,24
316,no,52,female,more,3.588242819481394,0.5289464870112092,upper,yes,no,299,170,80
47,no,39,female,more,1.294321817885178,1.93306356115494,upper,yes,no,365,526,59
442,no,44,male,more,1.1917537789412214,2.4542813067980465,upper,yes,yes,217,290,2
210,no,30,male,more,1.0393451715163493,1.9902072765710932,lower,yes,yes,112,226,89
407,no,32,female,more,0.8099593389024557,2.020385443095665,lower,yes,no,178,275,64
97,no,70,female,more,2.0116011235797946,1.7569645018010807,upper,yes,yes,147,543,10
342,no,67,male,more,1.1571223200306908,1.3811632429058889,upper,yes,yes,155,294,73
80,no,50,female,more,1.6847159451239464,1.3552330686555862,lower,yes,yes,250,426,78
418,no,43,male,more,2.263572863436935,0.5805842233698032,upper,yes,yes,67,225,25
193,no,44,female,more,0.7307903664211902,1.4718664953737681,upper,yes,yes,358,386,42
304,no,66,male,more,2.711712947469937,1.1800282619323856,upper,yes,yes,327,154,3
329,no,66,male,more,2.0918423893195084,1.2344701117366308,lower,yes,yes,179,327,49
202,no,51,male,more,2.5018656417813014,1.9300157324300544,lower,yes,no,320,130,27
223,no,61,male,more,1.15871528823339,1.4569931575642554,upper,yes,yes,258,463,27
351,no,55,male,more,0.7718260395669375,2.099199639040479,lower,yes,yes,151,471,81
434,no,56,male,more,1.671181155054066,0.8420835074779995,upper,yes,yes,127,82,66
354,no,55,male,more,1.8926695780525333,1.9962226231899238,upper,yes,yes,183,490,65
280,no,52,male,more,2.67861289355836,1.0894697164958946,upper,yes,yes,9,275,1
