ind,year,name,masfem,min,gender_mf,category,alldeaths,ndam,elapsedyrs,source,masfem_mturk,wind,ndam15
14,1957,Bertha,14.906861017156512,986,1,3,444,36650.582961514025,34.8905304398714,MWR,3.9117666465983723,167,71411
18,1970,Andrew,5.841508804449816,935,0,2,484,41396.142747143254,40.12866832156619,MWR,2.2448153427311617,119,42159
71,1996,Cleo,6.738306377966916,962,0,5,1732,32326.344133955914,65.32532361322129,MWR,-0.6643221690512204,175,72021
67,1967,Fern,3.654137209123249,995,0,4,352,35527.95960947071,61.89810763773528,MWR,0.6594128550302174,122,61374
79,1971,Alex,3.762859240668536,945,0,5,271,26495.80208738997,28.27114915643413,MWR,6.104604536459362,190,71222
9,1972,Jerry,8.774901624280917,971,0,2,395,35673.115024294035,29.0136615969681,MWR,3.7646357707051754,94,39544
24,1952,Dora,4.746118903798393,1000,0,3,498,30546.483700848818,36.801265749112815,MWR,9.583469474482687,80,65940
83,1952,Dolly,2.5865009712012847,953,0,4,91,53423.45149829735,40.843798886083,MWR,4.693896944987472,111,19719
32,1999,Gloria,6.075469597333513,980,1,3,780,62893.85205207474,26.81714775670943,MWR,6.683484117760804,94,42872
1,1989,Ike,3.1666346804769274,918,1,5,1618,29307.640909517686,0.015201502829423674,MWR,1.5287629688452693,146,77477
20,2001,Bob,0.10213847586731095,920,1,1,1670,42522.17892223154,30.97130206527841,MWR,9.409808277465057,118,52720
70,2005,Frederic,6.572164092459987,933,0,4,69,26610.182067154485,39.53116546244043,MWR,4.592172273176171,140,75229
77,1988,Irene,1.3323032482023711,948,1,1,915,38499.50124109466,61.46549022630343,MWR,-3.7826448328680016,89,50005
64,1965,Andrew,4.653172295213483,966,1,2,466,43151.22061438396,23.904572713600395,MWR,4.5598721595621186,106,26001
59,2003,Ivan,3.0711140158638015,975,1,2,1336,55451.25128872201,61.04383033739134,MWR,1.6090612924236645,118,84051
87,1952,Debra,6.1875236329247025,997,0,5,341,29933.292404447726,12.706845783509376,MWR,3.806559227643247,133,55875
77,1986,Erin,5.176610708965111,947,1,3,214,20216.157376541476,5.404770008635854,MWR,7.940501601855386,105,73191
76,2007,Erin,4.408212462079997,977,0,1,976,2651.9029762564314,21.500447181625265,MWR,6.735044071675427,139,68773
68,2003,Danny,7.018551698961739,995,0,1,223,-615.0466236985812,17.844224247055166,MWR,7.9503355754322484,173,18054
31,1985,Erin,5.396021409504502,916,1,4,1795,46671.09910338441,32.492077307930735,MWR,9.86519370104674,161,88168
14,1986,Kate,1.8818827503858953,965,1,5,1058,45983.76862747342,23.046411285786824,MWR,5.25034321096747,94,71237
3,1987,Florence,5.213375482819778,914,0,5,1583,39046.845387323374,2.294419995124983,MWR,9.956125214072891,160,78446
13,1960,Bertha,2.708464123794019,961,1,4,173,23039.668136463508,45.06011127956692,MWR,5.263684194298308,132,83760
23,1993,Able,2.3163274747524407,940,1,1,1,47003.00835935268,36.549426958450866,MWR,9.191165349686795,163,2420
67,1994,Kate,2.323237431618266,988,1,2,1215,54619.395601326425,24.735456164228722,MWR,6.184148912624549,116,71845
50,1951,Edna,3.7736898196101514,947,1,4,227,58818.01521266458,-3.9381831827595377,MWR,11.86682722004352,187,13456
4,1966,Cleo,12.462276994492607,994,0,4,1334,42661.53184340814,7.437482468414277,MWR,4.616489530984569,108,28130
47,1978,Lili,7.229352597697769,967,1,5,1674,42063.256814964676,48.41950626632817,MWR,3.885762875686486,144,140
3,1958,Babe,3.0527414595164934,944,1,5,665,29851.7950733469,18.652029192949684,MWR,4.107543922056516,181,30918
57,1989,Ethel,1.612918038730839,938,1,1,555,40565.26982950285,45.910555699322146,MWR,4.156051815857968,189,62152
64,1976,Barbara,1.0666297494888721,961,0,4,1220,28166.831122026175,57.316476382382085,MWR,6.534598984083544,183,46444
28,2006,Dolly,11.638804831044828,910,1,2,1649,39355.499173812095,37.18554826300097,MWR,6.521248139260274,114,65508
30,1966,Andrew,6.402527120176616,988,1,2,222,60204.797714183485,32.53237266635047,MWR,-1.9898496933291208,123,50416
19,1962,Helene,8.145192981582108,914,1,1,1006,42677.50798538277,50.76607420509845,MWR,6.789771946689622,110,45238
48,1950,Connie,3.3023023625896597,940,0,1,573,25655.058193292156,22.974718507444607,MWR,7.474484082454731,128,49935
56,1988,Gustav,2.224452064639711,948,1,5,193,67378.40328166255,67.48044649965325,MWR,6.5774324499706385,176,34657
13,1982,Charley,8.917996271116603,921,1,2,721,27014.985748001473,15.990129408849272,MWR,3.9910300255353977,102,10244
50,2001,King,3.3589179760395065,955,0,5,268,21575.715119017717,30.031979966659982,MWR,5.54423622343261,114,62261
87,1980,Katrina,11.711037961166745,958,1,4,1568,31556.045283938965,28.106887450338444,uri,9.230427394871546,117,61642
22,2009,Irene,15.48850877337657,974,0,2,9,39316.8912919503,18.874786055676466,MWR,6.369647643770509,170,77223
39,2011,Andrew,3.9163725163432175,980,0,2,1217,14313.681016521532,41.278228127430786,MWR,6.054812336560707,184,51185
60,1970,Floyd,5.097554521012812,1001,1,5,1062,41326.828051578625,40.68916388338953,MWR,6.787015859201515,189,60174
27,1978,Alicia,4.073241795292393,989,1,4,1523,46584.81067834772,43.13834163011979,MWR,3.7714485901786046,166,50687
13,1981,Hazel,3.6984094890317536,949,0,2,912,32811.570996071285,52.791725037007716,MWR,4.996117373716478,138,84992
62,1980,Danny,-2.3561293677707607,955,1,3,95,27759.978469253692,20.70689530863136,MWR,6.110891035517284,90,22814
6,2010,Agnes,11.191427003388037,972,1,4,906,38434.78373192625,58.41985890067171,MWR,1.7346208420542788,81,65470
17,1988,Frances,5.906878838799633,914,1,1,224,37684.85773256999,49.719060796543545,MWR,5.521982253624382,188,86481
51,1972,Jeanne,7.0774919542480745,953,0,2,209,21665.01916109915,43.68039917866676,MWR,6.781103736438233,110,21569
15,1958,Carmen,3.447582785511675,998,1,1,1078,-16773.641687346077,36.97251860767102,MWR,3.569402185920313,127,17546
91,1984,Juan,11.702432517146304,996,1,2,225,21433.879330785465,33.59327283920051,MWR,3.117523232514592,83,14689
16,2001,Barbara,3.758696595806514,975,1,5,1583,46785.33207828068,42.69407321608987,MWR,9.016837264730176,93,64427
9,1966,King,6.701643849186695,962,0,1,1251,33734.914895500886,25.4999715039568,MWR,4.351875151319937,171,76831
31,1956,Carol,5.454157806053961,967,0,2,990,25063.54351429605,18.982173559232812,MWR,2.6704906483759023,113,5024
25,1967,Floyd,0.6188882620421712,941,1,1,100,38361.530043152234,43.72116442629805,MWR,7.6319503327545934,159,55349
67,2002,Barbara,7.440752350665685,920,1,3,757,30079.771371133782,11.79451643901045,MWR,-0.2017634247670408,147,16786
51,2009,Floyd,4.529953630736312,1000,1,2,1748,35885.48068239936,-1.662253699375455,MWR,4.951372670506305,176,50660
65,1977,Isaac,1.3987273150576414,989,0,2,1594,42719.437164189745,33.111877136130126,MWR,5.6110284275815605,81,36585
18,2010,Opal,5.281186460984545,994,0,4,1358,16887.976729378875,69.20586427561769,MWR,2.831528490514353,98,62677
44,1951,Ethel,7.411923356894892,963,1,5,167,18861.83072058566,28.737840297624533,MWR,0.037946982189668965,133,12684
68,1963,Gustav,-0.5768252879166997,981,0,3,801,42645.992140552225,35.66661896677034,MWR,6.733521052882825,91,36204
33,2001,Alicia,-0.13440291232721346,963,1,2,1500,55425.44071483046,19.93635255809235,MWR,-1.0145056732639421,142,1837
21,2002,Ginger,6.681976389610201,955,0,4,703,32584.03704486839,25.615892253931875,MWR,-1.3121005002128854,92,42879
10,1964,Claudette,5.3257458109259765,977,0,3,308,11598.531924577452,15.119351840950355,MWR,1.7307557571761873,130,30804
75,1974,Erin,3.3573326708208557,926,0,1,863,64446.51232343526,24.97783720722596,MWR,3.1840794808508317,114,69220
65,1980,Helene,3.822520559972356,990,1,4,1444,28980.117396429752,7.9991880208081625,MWR,1.0907464005599459,118,65681
18,1955,Elena,2.6256470820819273,1000,0,5,1534,33155.667108861155,29.103368126464648,MWR,0.9397203309233624,133,82917
66,1958,Debra,6.566297081430104,910,1,3,577,40580.58484118932,44.24524755678652,MWR,6.582258286476333,144,71875
71,1981,Irene,4.941376127369591,929,0,5,299,74959.26903642753,2.652415033574247,MWR,1.1992876026501929,170,78563
19,1986,Frances,3.7329363451394,998,1,2,1043,38730.234756869555,35.53142397106803,MWR,5.991192167132857,138,20559
4,1952,Wilma,7.871478326108042,918,1,4,920,44402.83977850532,42.937732653959934,MWR,6.568254535435471,111,59707
54,1970,Erin,0.6463964148530144,935,0,2,1526,54753.10859654641,31.143065232708913,MWR,7.159193173898484,139,33447
62,1979,Bob,6.880770214702161,916,0,4,171,22793.697727410414,27.65861456634253,MWR,5.73946926343565,88,71203
3,1984,Ophelia,4.887896496009438,978,1,1,491,55334.37851687857,40.07167465280648,MWR,5.969921391656143,181,67884
80,1963,Ivan,4.957452254895575,957,0,1,1512,34579.865424276475,24.373606143257287,MWR,8.159493029088543,141,87182
