rownames,district,school,county,grades,students,teachers,calworks,lunch,computer,expenditure,income,english,read,math
267,63404,Soquel Elementary,Santa Cruz,KK-08,17440,674.457663764854,44.48627874871128,57.412535901412106,880,2115.5039730134386,37.092713577536216,40.39947911056134,54.766742247884515,51.29637451809933
324,66303,Redwood City Elementary,San Mateo,KK-08,9790,644.6253778080583,45.53592568910491,93.21688255276146,567,2926.534625990488,23.208018939669753,39.03387832750593,38.49426366558445,45.452843324617156
106,67559,Westmorland Union Elementary,Imperial,KK-08,23969,1068.0798461261777,40.58270845838879,63.451861623602724,2758,1911.9837094926374,26.19215210062618,35.05449807953736,60.61299117051889,61.72271398277352
418,66325,Bonsall Union Elementary,San Diego,KK-08,13035,815.0610990018438,39.4513548295785,89.73965813954408,885,1999.8051943815242,24.115230110960827,54.371608914597786,68.07645580777422,13.703770901330927
375,61503,Marcum-Illinois Union Elementary,Sutter,KK-08,24976,702.5964668970016,40.45528066715191,43.76189133798457,3254,1455.7261519385884,23.458642462092588,45.807114339271806,18.914697804366867,46.0297781721654
319,68599,Hughes-Elizabeth Lakes Union Elementary,Los Angeles,KK-08,4184,899.791072886497,40.497377799900434,75.90933799640794,3179,1745.6630211880565,21.080130559072323,44.33998324009785,73.5943294067807,85.81134242769
171,67335,Ballard Elementary,Santa Barbara,KK-06,15959,554.2486484263509,43.77549124340561,26.93181144225715,2849,1757.1578886450895,18.647728549877627,33.22782000314639,50.15159303138701,59.65917921161508
247,64540,Greenfield Union Elementary,Kern,KK-08,7320,552.5802153351128,36.97932063016879,33.524577385033176,2349,2231.8833610209626,38.61618637971244,61.33889073246576,27.200851375162777,84.40955416128962
358,74704,Fort Jones Union Elementary,Siskiyou,KK-06,7116,635.2675643604522,58.18469648363181,56.113784247954754,1151,1316.2194977019594,37.68698164364084,36.35677585512987,4.674534122416816,55.7577311548401
370,75155,Sunnyside Union Elementary,Tulare,KK-08,168,712.7929511674648,49.785731892869634,78.87111021835108,1192,2134.890686268377,18.600272639505746,43.282632821454634,51.54074752861468,52.89752619007328
148,65113,Antelope Elementary,Tehama,KK-08,24775,777.1369466085793,44.27347969786456,80.63136999437982,756,2353.851444750642,27.83339496069486,20.714171674744748,16.53402669678367,54.467885920848865
71,62309,Harmony Union Elementary,Sonoma,KK-08,8825,367.58054287140965,44.29158182469146,23.012865002406528,1820,2288.836268441065,21.8620007250711,43.483773279614795,73.02307703219502,71.73304147693467
123,67316,Hydesville Elementary,Humboldt,KK-08,3869,553.2716149535555,24.388093692721647,60.024173797949075,769,2952.87252789787,23.122207493503236,59.744194636475505,65.08067301790389,68.33984916713577
219,73673,Salinas City Elementary,Monterey,KK-06,759,783.5669176972733,46.864744697294306,76.66417487218996,301,1531.7433283953778,15.212014546040473,42.01238108878409,57.8255314193005,31.36808851239001
129,67548,Knights Ferry Elementary,Stanislaus,KK-08,8458,758.4194342470118,22.616561280715537,1.8466574131839408,2197,2113.3737154885625,29.664816451009056,43.443853328715136,36.557537801915686,50.027024865001984
143,61963,Union Elementary,Santa Clara,KK-08,26175,804.0364215644956,38.66584788381218,55.765034139859694,879,1110.7046090873446,10.90001610040518,62.7182208519764,67.45100952045566,86.32683780923702
181,72284,Lucerne Elementary,Lake,KK-08,636,723.7457821527954,62.98019895704062,19.719623334283135,1413,2750.6968828499803,28.984021415584515,44.68608689670687,71.42577306609479,64.04825629463983
233,73180,Douglas City Elementary,Trinity,KK-08,16410,689.7027448305897,40.72558654366637,38.53542777614833,89,1582.1271529792314,19.797199430343245,63.4217732553202,27.544264820385976,10.218486969207959
270,70896,Evergreen Elementary,Santa Clara,KK-08,13780,826.2561952003799,47.49967651982149,63.9599638232512,2110,1529.3927939459575,25.213182739634473,64.3337360607374,5.712862471887846,63.74338958455989
37,63632,Ontario-Montclair Elementary,San Bernardino,KK-08,8759,662.78177275071,43.10441120998123,14.69304114934259,3051,1072.627929149736,31.1204976893694,24.536565031834304,59.29419357478264,48.80693636826323
9,65298,Loleta Union Elementary,Humboldt,KK-08,4509,732.0756418675562,67.19883315161121,32.51539909150148,1056,2040.5521838013071,24.497892430220784,77.55817793744279,26.541198395314357,38.571466386226
22,66583,Santa Paula Elementary,Ventura,KK-08,888,659.9818690987786,39.0005627080329,94.90744012655077,1084,2387.301276046849,41.71314139019755,42.795399439088044,49.50412071642219,11.028853220738938
316,61602,Wheatland Elementary,Yuba,KK-08,16027,669.0145592976751,22.193563345488336,67.63141074091476,1404,552.1341128523063,7.698833407503756,49.691657223239744,35.17161616404171,62.98847011414346
376,63261,Franklin-McKinley Elementary,Santa Clara,KK-08,13460,651.6831266061844,30.317627663197534,47.5087895698973,194,2048.855687299799,17.81805751277106,21.54940324115865,53.665912181944094,19.266655243403314
264,71555,Rescue Union Elementary,El Dorado,KK-08,22514,972.7556075685927,36.008088629049574,67.43660881614596,906,2362.6676318469335,25.251686063292954,59.41151407915388,83.47482274829105,23.524702736017957
217,68098,Ballard Elementary,Santa Barbara,KK-06,10122,1086.6747555353618,52.76164545577497,21.645749654118504,1433,124.88381325063278,24.085628624674797,22.91435607451455,57.56652962763204,93.52832755419472
107,73659,Manzanita Elementary,Butte,KK-08,7737,801.9385688205235,50.89235306607685,62.58911778823783,1903,1504.444446169873,37.32511796751331,38.53942909978647,44.64931965566963,80.85294193022227
201,65434,Ross Valley Elementary,Marin,KK-08,26347,450.07293061314755,54.64646566579335,12.11877268566613,2479,2038.4154903727665,22.963510888644482,30.524744409166264,40.32104490231529,72.47083202625952
233,73057,Santa Maria-Bonita Elementary,Santa Barbara,KK-08,160,650.2532327300485,38.42807603760066,39.2116430217454,3045,531.4379917509971,27.852177456813966,9.325922236408957,56.152899696618356,64.49632808486534
21,70835,Hollister School District,San Benito,KK-08,16545,617.2718497224043,17.21488459323328,71.78845545873745,392,1962.8896540730213,12.756686306071732,35.20501256442065,73.05801990565804,56.70301060052257
251,68776,Columbia Union Elementary,Tuolumne,KK-08,13343,924.0879056140836,54.397772705540284,24.20449823030905,2787,1863.4036785912888,36.29881358107187,69.64151713317264,54.873212217010334,64.33423070561622
222,66755,Pleasant Valley Elementary,Nevada,KK-08,19808,765.153950755142,41.648194428606,43.07763822212026,192,1850.0662383744304,27.265886835691603,48.580194264161634,17.18899118733615,26.3350633725101
206,63560,Fullerton Elementary,Orange,KK-08,19106,763.2065015207891,37.447236175126775,13.731592709159457,1834,2101.7533853378613,19.34655221771501,32.724266924061055,17.895626182372553,57.73301591544837
368,61516,Montecito Union Elementary,Santa Barbara,KK-06,13752,403.38384377813236,39.99921943691932,51.479130363074184,784,1829.7603717267637,24.148298562863978,24.836976655110984,32.73200177619027,34.27830258197863
186,72453,Etna Union Elementary,Siskiyou,KK-06,25880,832.7508956758472,77.75186384675527,47.78681662015883,14,1931.9197510181061,21.56362921692331,27.43990599571563,74.64403674231457,54.33226968513589
44,68221,Delano Union Elementary,Kern,KK-08,3015,707.2788100132484,56.28537972419174,41.12941928675906,1026,1559.2797280986938,19.307999654609418,56.622855510208986,60.37187781632225,48.86881163698607
381,70809,McSwain Union Elementary,Merced,KK-08,17170,699.8658674405091,33.89367773369515,51.6454084163369,1861,1453.9447021757724,8.348300821114819,66.67925864787883,48.832218008594815,53.35213990637006
58,68914,Whisman Elementary,Santa Clara,KK-08,15909,509.1448820418138,38.30558967378606,39.81855844951875,1094,2075.6811533169166,32.69094930734221,84.26392146253775,38.37750374749804,40.72787288684111
420,67441,Gratton Elementary,Stanislaus,KK-08,8108,879.3072955704852,22.504238989846662,76.69081919674124,496,1325.838459602374,23.882807598004728,44.90354634664991,92.3851303260897,27.093360469454346
360,70599,San Carlos Elementary,San Mateo,KK-08,8120,909.0644173807639,14.671890871823088,35.833486943042814,854,1472.5167287008285,21.827177713811277,48.605248555890434,68.54198492230088,54.41068227571819
112,73652,La Mesa-Spring Valley,San Diego,KK-08,21221,532.8535522666841,25.785531573395303,31.87619837082884,671,2125.477062552494,15.538982979765345,44.75729948075632,54.37319483166851,53.67227957535649
132,71867,Susanville Elementary,Lassen,KK-08,13933,799.0775257945505,37.40432569863226,64.62424491267417,1873,1522.2115429173496,23.169270806641933,49.53598753028458,79.59396498295006,42.37781243062654
408,63139,Nuestro Elementary,Sutter,KK-08,26321,541.0358757199081,45.7290541991962,18.010724893563836,2372,2683.574460393873,30.643714223965887,62.03517203621293,23.190904642730224,25.739345478032753
270,74972,Bishop Union Elementary,Inyo,KK-08,9959,517.0904172921405,31.551610613554498,88.2201072856323,3111,2156.0146449436947,21.64907240592882,13.907235559121261,63.77618001898214,75.80607543031084
71,63500,Shaffer Union Elementary,Lassen,KK-08,14876,702.0127243016369,39.95830673227181,59.595425185237936,2767,2109.48932889362,33.099330256750214,37.86530965445022,34.22162078316875,53.579286287214984
347,69294,Ocean View Elementary,Orange,KK-08,19175,622.8014570994436,22.80667840574701,39.69638596144093,386,2098.6353137443043,30.632601738744434,29.990901598669474,33.78748855379377,40.55966812461381
331,64561,Southside Elementary,San Benito,KK-08,14566,753.343953400385,62.58334165438083,14.058435563687851,1143,2309.561116207673,19.2632773197542,31.821548201183326,32.622075694834145,89.84497276957897
224,69674,Rosemead Elementary,Los Angeles,KK-08,12816,509.838765195873,44.028479418111125,51.72768568070313,2957,1598.387677877308,27.521992392810105,61.94373587471962,62.81923660072624,57.56206544256693
252,62776,Browns Elementary,Sutter,KK-08,19901,757.321188375312,57.12780271304062,21.313222746601994,2308,2541.929397338316,21.419205706432177,25.207752261135624,66.72182368916893,57.569547269099026
289,71568,Cottonwood Union Elementary,Shasta,KK-08,19465,617.6874946663363,65.76899214281732,36.6711975732178,1813,1776.7494748869713,31.787514682356644,51.13148230770557,62.99336716782706,77.54908913192965
283,74812,Douglas City Elementary,Trinity,KK-08,6879,692.6954102446341,26.081366690256857,26.484054913118705,1094,1288.453080644264,29.417868682687125,32.470938200302555,48.990393637002214,53.030519137719125
102,74434,Salinas City Elementary,Monterey,KK-06,2121,598.9316538821113,40.201355431406874,17.76640641172454,2845,1156.0942779310053,25.302891691125517,75.42914438001715,33.68382398103567,67.41046849704958
326,74385,Colfax Elementary,Placer,KK-08,23161,683.0365905512069,43.98935231955958,37.10381273265262,341,2237.990574388236,27.509842625217253,18.58249057941081,38.238942389934444,88.94913522917426
20,62590,Moraga Elementary,Contra Costa,KK-08,21904,692.1862524326003,26.909442105259423,23.274161115504707,1432,1185.8280035985053,21.30927051531183,30.022790917899513,24.435047863318808,26.18144751072025
267,62716,Oakley Union Elementary,Contra Costa,KK-08,3500,693.9684496678951,36.10810512928626,25.672325679483535,2956,2504.577586334923,8.973262498835687,47.93411748399473,48.202056814057634,62.57655090299381
18,74614,Bishop Union Elementary,Inyo,KK-08,17350,658.0061287608637,50.388997463229124,53.098057450016675,2924,1846.8938967896413,17.830833552452162,63.19711859852994,79.34097974118393,43.939382670156206
88,66488,Janesville Union Elementary,Lassen,KK-08,10027,888.273901422824,75.00207378586094,0.36822036956477433,425,1892.7809785927848,27.75519649858247,53.16590593138063,67.34830580983882,44.49253061783164
366,63378,Rincon Valley Union Elementary,Sonoma,KK-06,6597,603.7000512594184,58.89249539841296,2.227366364033699,2773,2715.074767334597,19.134703386129708,87.55887881972853,12.431624957558789,84.72613391233998
76,62156,Oxnard Elementary,Ventura,KK-08,3025,507.2342445329744,31.28881530874028,49.13143793421815,2243,1762.00793767535,21.422769727472996,34.50495062052021,62.81546128552921,64.95885444057038
137,71889,Westminster Elementary,Orange,KK-08,10348,555.8504011163668,39.610929803922815,70.37584371730078,71,2083.8794453646924,19.947984071872657,11.107090097501732,51.75084118856372,58.63270137950478
417,64762,Woodville Elementary,Tulare,KK-08,2597,870.5624645684496,35.81954705489792,30.0948286677188,1577,1760.9935563200315,16.79421895711757,31.353889668832664,51.51324211478092,28.89467754940167
68,66541,Petaluma City Elementary,Sonoma,KK-06,8560,469.1746367122113,37.87667483282589,45.84264742229346,1767,1838.6832085504384,12.125339900617142,55.23269979909777,71.62269127854402,61.67139820861593
310,72748,Armona Union Elementary,Kings,KK-08,18991,740.8485155772023,43.151904121700724,77.17707685867714,593,2448.869181199393,16.77875063911756,18.634709858400424,37.895100240154704,58.2944814911449
123,62498,Gold Trail Union Elementary,El Dorado,KK-08,6061,780.1209427577335,28.8356446740612,26.547123528012172,2535,1665.3906298534541,24.168290214376707,33.680778062710516,32.80470683540812,36.06480235102813
350,64441,Cardiff Elementary,San Diego,KK-06,15647,685.2697573228874,44.22305914480398,66.58035505006919,3093,1539.5323369733449,13.978913377060866,9.193099684724054,64.89281039275997,46.08293515901474
200,70385,Orange Center Elementary,Fresno,KK-08,9478,620.4102708874889,42.143087722580276,78.36754139898133,1686,1844.803475291119,13.757454402450536,77.75406527153842,53.61490866667654,50.44991362242012
186,63877,Rocklin Unified,Placer,KK-08,1151,678.3309646538373,29.775459349656806,15.812935541144945,297,1938.5636535952915,34.89682144547277,74.29176082471409,52.34070262086793,71.67139341009363
249,66444,Corning Union Elementary,Tehama,KK-08,8288,717.1781732407026,18.39669826351838,-8.033861731726205,446,1659.3500746765517,21.882164160604333,30.76801694820903,71.86260736350407,50.09517493322296
320,68624,Camino Union Elementary,El Dorado,KK-08,22017,471.22302917771424,45.52159466603082,37.45146259435359,1895,1367.2832463350956,30.269866380272575,23.110856706793463,61.83953106637763,63.81116643715809
143,65676,Anaheim Elementary,Orange,KK-06,24801,869.7705999637408,40.741550552055386,57.44590977967483,2512,2850.3882908876076,13.840572851792642,49.31722580319491,35.530520706462205,75.68225748845661
185,66032,Washington Colony Elementary,Fresno,KK-08,16205,1170.3607993812282,40.54534119298713,56.937317086644995,530,1915.6926750260964,37.032540031067334,35.737717505763165,62.281318088701404,51.30472482364536
311,61580,Santa Paula Elementary,Ventura,KK-08,17340,996.9566500040188,47.430004506231654,96.51669604879154,1851,2475.7940537287705,20.08446638911025,60.95739444296298,12.960843022608245,47.678919369038994
384,68156,Burlingame Elementary,San Mateo,KK-08,24187,748.8872436366183,38.37295379945527,36.74664567094319,416,2422.362177856057,23.73096113605943,48.61898753891819,53.810398830331536,57.68533454355783
187,71884,Franklin Elementary,Sutter,KK-08,3786,420.5022527983948,48.701554111883176,62.76255179114132,2092,2358.5864373993713,14.021177743370975,32.13123862642156,50.781905228547814,62.931218309779126
257,64171,Plumas Elementary,Yuba,KK-08,4175,1055.8477193062558,29.614905447639412,82.33541167213399,2338,1579.7681824487627,24.53397035701753,47.09963136853846,102.4231196688117,64.44102206502434
351,74190,Wilmar Union Elementary,Sonoma,KK-06,9341,350.8816954363132,39.25948022271961,34.64388830932017,2366,792.8640615512063,32.2522326820897,61.773381253018954,51.325287892783976,66.81639626166526
248,68349,Hermosa Beach City Elementary,Los Angeles,KK-08,18020,690.6074937082643,29.138617608471677,87.52786355278556,1377,1637.3708457554085,28.274866715362435,33.47420113174019,28.041906825765295,23.127873555409415
260,71232,Westside Union Elementary,Los Angeles,KK-08,21386,833.0500687861489,38.87270514161458,62.0213159930944,88,2053.91611603285,28.427162685839058,43.856045594182035,95.96406234294354,34.880408094386254
18,66596,Central Union Elementary,Kings,KK-08,12737,695.6335094341033,51.77556367907648,68.97914503008454,1914,1065.048353909996,21.884857518862052,17.87370848486239,34.30636550352057,40.19142889996397
12,61829,Oxnard Elementary,Ventura,KK-08,24880,563.0565610567277,60.5687869573931,144.84776319749704,2311,2134.2036150023937,25.40387376595202,23.706056612979843,41.77375149864656,48.590023676878346
331,74747,Arvin Union Elementary,Kern,KK-08,3515,555.8976366586888,34.18483700186649,43.04147077508546,1858,1768.8498557802477,22.258909199714573,35.30631154713082,61.202279879915565,45.03245086320996
166,64428,Redwood City Elementary,San Mateo,KK-08,13124,789.6616910496867,38.35457603146195,26.229661588088018,2114,2622.7077848803688,26.494147221283303,36.07794227646601,69.98007253400091,51.105366223920235
180,73021,Lakeside Union Elementary,Kern,KK-08,17091,572.1670353105688,44.01515941701819,50.21021493448176,2301,1336.8716118444313,28.809176085212105,38.16178003287164,68.78610318056803,80.50982425314824
103,66397,Saucelito Elementary,Tulare,KK-08,8931,984.4722099895398,48.575331093791505,55.92619769874407,1111,1846.8811854446985,15.87849455331921,2.9682328856570237,63.09229675766576,47.31022021885497
335,67555,Sonora Elementary,Tuolumne,KK-08,20250,308.06421852353054,30.491150735091175,74.24231075749123,509,3133.9287317376875,22.132615208251156,43.01565940334957,46.723680603419886,56.24782993906084
2,68352,Somis Union Elementary,Ventura,KK-08,10997,1076.890003269628,54.15218171019213,35.91858409347314,5,2164.9793498630747,28.4409585318203,40.63785770767512,46.12627284328849,57.01473220890876
420,75027,Mountain View Elementary,Los Angeles,KK-08,24215,643.7648767930198,22.523584405999124,64.68718392336729,3049,2408.082250126222,25.600954077982635,25.879298080082016,57.05234463144115,62.90407189835118
260,69974,Edison Elementary,Kern,KK-08,3490,843.6709174346116,20.87070676190342,117.02984513233268,977,2075.882314689986,17.474655484144748,33.9822684821289,55.616180159584715,67.66778311570322
382,71649,Lafayette Elementary,Contra Costa,KK-08,17315,628.7754131883735,38.572572781795294,57.407432569248726,130,2602.3476292263185,22.06964653180669,8.550007644142653,41.919742982376206,16.244617607410248
397,74432,North Sacramento Elementary,Sacramento,KK-06,18817,973.1414072932093,32.47564805169235,17.51376268341356,3101,1544.5539195476154,22.018466044346752,41.373580221188426,24.59756321818949,28.487327898913936
10,61909,Alvina Elementary,Fresno,KK-08,501,456.97735780165306,51.0438391392879,28.38282825614336,1567,2726.8836824039045,13.142601539033352,67.91700475585877,40.330330506030855,72.80940133435985
232,67647,Alta Loma Elementary,San Bernardino,KK-08,19428,781.7032430378247,32.045611725103704,64.88164064716001,2525,1157.4641021751295,25.4061070986861,-10.89973463467578,31.030022067325344,36.95207161351098
111,64745,Meadows Union Elementary,Imperial,KK-08,23164,948.4950906507175,23.740753656889275,-19.238933976907347,1766,2147.828337999268,14.02763530076486,30.76789927673289,53.92367940189123,60.6363043272131
153,66528,Enterprise Elementary,Shasta,KK-08,9983,935.9468698776813,41.11720028224975,108.14416725119082,2815,2359.3318721556957,30.775399826355073,43.8409133538496,39.17638223661752,50.51714563173219
219,61620,Rescue Union Elementary,El Dorado,KK-08,4562,517.1570628844694,26.80014348385709,40.28419796409366,2708,1760.9779076192056,28.1395344789325,28.439207403608876,31.391971550061527,52.907975309396946
181,67124,Lakeside Union Elementary,San Diego,KK-08,5537,1031.6281186158017,57.39248839795022,39.23569488056829,1256,1984.7421301579316,24.087235226053892,41.46082985605442,47.60944448280926,36.19338166218713
357,68328,Ontario-Montclair Elementary,San Bernardino,KK-08,4571,650.4510428754635,47.19306897962716,52.11262331869341,1331,2123.3962106228046,41.03396123299414,52.19125995466526,57.41620607657652,36.10248004493303
273,72568,Central Elementary,San Bernardino,KK-08,26052,449.24875022738337,37.58505226528659,75.16533737090886,1725,1359.182865487258,29.02060919942229,42.791031322239625,34.42633394038617,88.29674915408691
330,62496,Pond Union Elementary,Kern,KK-08,14364,686.6742007971791,36.226170710303215,78.20999981599576,1379,1200.9873136333476,19.715208313314257,30.654093507274602,22.60307569986535,51.4724383084557
