rownames,affairs,gender,age,yearsmarried,children,religiousness,education,occupation,rating
4047,4,female,18.08039677776959,4.499796358059452,no,2,14,1,5
1573,4,male,11.357319544500836,4.817406356737083,yes,3,17,5,1
3664,12,female,26.479395783383076,4.049132406182867,yes,2,12,3,5
3387,4,male,3.901097891042445,5.085068586034833,yes,5,9,7,4
1618,6,female,17.238896726874227,14.205715554153208,yes,1,17,3,4
1343,8,female,7.457293243671888,15.413419544925336,yes,4,15,5,1
8794,0,male,12.994306434071095,13.665259510488482,yes,1,16,2,4
7962,7,female,22.299316163650733,11.099394726842894,yes,2,11,3,2
8825,0,female,26.00559290833247,-2.423212549036389,yes,2,14,2,1
7120,10,female,15.198618316824533,12.69093696316476,yes,3,20,4,1
7458,12,female,33.74448298403236,4.482928903593104,no,1,9,3,2
3534,0,female,23.009174896766865,10.165520985704005,yes,2,12,4,3
7440,10,male,17.240906235306177,19.49433600709559,yes,4,13,3,2
5584,0,female,32.59815055134933,-0.9337043973240888,no,1,10,5,2
158,9,female,17.357125878170883,12.430353170459545,yes,4,20,7,4
7673,5,male,21.233567315390367,11.235136675578515,yes,4,15,4,4
8751,12,female,29.344558855081228,4.0982125527422255,no,3,16,3,5
5074,4,female,22.623759473843325,14.489848295873443,yes,4,10,3,3
7160,4,male,0.44341153018783785,11.12940789002642,no,4,12,4,4
2662,4,female,7.457159881606369,12.657351135806003,no,4,18,7,1
1329,4,female,30.24034804205977,-2.28382961417266,yes,2,15,2,3
1926,3,male,39.94166045881019,3.6689735260737715,yes,1,11,6,1
1954,7,female,9.108420898763892,6.714681178478809,yes,5,15,6,4
638,3,female,16.666032425147804,10.986954904194274,yes,3,19,2,2
6001,4,female,10.24843397373747,13.665912274431326,yes,1,15,5,1
8035,9,male,12.684318267931049,0.7397195788099982,yes,4,12,2,5
8511,12,male,19.240308960501554,10.117294269396897,yes,3,10,1,1
8510,3,female,19.503680753859275,7.541941537480398,no,4,19,6,1
1069,4,male,27.822286380180405,4.99599384599343,yes,1,12,6,2
788,9,female,12.90061487792904,8.372410269774637,no,4,20,1,1
2574,7,female,35.72230218329944,7.913163942936775,no,3,15,5,1
2519,5,female,24.30077645198376,4.915856520369373,no,1,19,6,3
5279,8,female,32.152687636237246,3.8077840644837826,yes,4,14,5,4
5252,1,female,26.44899051707618,9.347365125837378,yes,4,14,3,4
8350,11,male,14.206560583902666,5.2509510495916665,yes,3,19,5,2
3662,1,female,37.079343071237446,-1.1559939874453544,yes,3,17,4,5
4612,9,female,8.591026496269256,13.077526560730146,yes,2,18,3,2
3997,5,male,10.556442083261981,15.169882031428973,yes,2,18,7,4
1509,7,female,29.011694113516818,10.299396718455887,yes,4,13,6,3
1276,0,male,11.751401055920967,2.300756069873162,yes,2,16,4,4
8098,1,female,24.106525647746707,4.638390690262863,yes,1,14,4,1
8734,11,male,9.503592277054295,10.369813330940353,yes,1,11,4,2
3598,6,male,23.490741835916364,0.006584800311705941,no,2,14,1,4
7356,1,female,42.02967172660006,9.742585890510828,yes,2,11,5,1
1532,6,male,17.915402505935027,0.8089142707465378,yes,4,17,5,1
4162,9,male,16.32142024287637,10.985662692057414,no,3,18,3,1
8697,9,female,13.699542491246078,3.9254733010403715,yes,5,13,4,5
6695,9,male,18.885356185395377,0.9710050363188074,yes,4,10,6,3
3578,1,male,14.108482142200398,9.060794122929497,no,2,9,5,1
9007,0,male,23.723649583328765,7.192031695777203,yes,5,14,6,4
1307,12,female,39.11441637226095,5.889711694246496,yes,5,15,5,4
2633,9,female,23.804359696749874,10.829351027407187,no,4,20,4,2
3412,0,male,12.955390095046393,10.417136550230166,yes,5,11,5,4
2711,0,female,11.3140041204516,1.2970391100099574,yes,4,10,3,4
5039,6,female,19.729028719086987,8.97077686023659,no,4,12,6,4
6363,1,male,25.091771308475195,13.611160372686214,no,1,17,6,2
6124,8,female,6.0605937931775955,11.833672588466339,yes,2,12,1,3
3728,8,female,21.39422655278852,4.461776775333029,yes,3,17,3,4
5136,11,male,6.587733066681059,6.350966030261709,no,1,16,2,2
5298,4,female,9.822863812020557,4.749478645090893,yes,1,19,4,3
772,0,female,20.00794821198824,16.720739398428883,no,4,9,5,4
2723,4,male,2.720629757430082,15.805635996222362,yes,2,13,7,3
2808,12,female,14.938803942623835,14.696498708284352,yes,4,11,3,1
998,4,female,14.71898886737663,11.694186693819265,yes,4,15,5,2
3263,12,male,32.18760839244112,9.96191178204026,yes,5,12,1,2
7986,5,female,7.303170287765283,4.803723082837918,yes,3,16,4,3
2931,12,female,17.476122849912002,8.449246762412448,yes,1,20,6,4
6482,6,female,16.16626041981763,6.906149046230686,no,3,18,4,5
7728,8,female,3.100331329184076,2.8565552600511976,yes,2,18,1,4
3134,2,female,27.719010735286133,9.960708029065595,yes,4,15,6,5
3598,2,male,8.332484794001422,1.2215690845730958,yes,1,16,1,5
2578,3,male,12.029677739088477,1.8484679806857924,yes,5,12,5,4
8281,7,female,17.065579280427833,9.556302145129523,yes,5,9,5,2
4648,0,male,15.114151223100885,12.936263012247073,yes,3,15,7,2
6350,6,male,9.862634604886518,6.572295522679998,no,3,10,1,5
8058,3,female,13.94989792808964,10.91983947870651,yes,2,11,6,4
4712,4,male,4.032312949615957,12.842829996538516,yes,3,14,5,5
8352,8,male,28.260842882664033,16.38464112363031,yes,1,17,7,3
8270,11,female,25.65466243536738,18.231494308079064,no,3,17,3,5
4446,7,male,12.622767421721804,4.545301074573125,yes,5,17,5,2
2238,3,female,20.772622568926636,6.787663723921057,no,3,18,4,3
3784,8,female,16.262697265474994,7.206694485882395,yes,2,11,6,5
266,0,male,14.280664663415164,12.414749063777492,no,5,13,3,4
6837,6,male,18.714009912739247,7.6607395340225155,no,1,19,7,1
3325,12,male,30.31638565878928,-3.5942219263412607,yes,3,17,4,1
861,6,female,23.201378605358705,5.079546046940083,no,5,19,2,5
4423,4,female,18.454380818223427,-3.559332743779379,yes,3,17,6,1
2680,9,female,32.986971614077895,1.9631432554210164,yes,5,19,7,5
234,8,female,31.687479028632296,2.8535095654972027,no,4,11,1,1
4894,2,female,21.75279415252243,13.334084819877118,yes,4,19,2,2
957,5,female,25.294563182589524,0.41305849641569026,yes,1,12,6,1
8402,3,male,26.999914904403933,4.577563784940537,yes,5,11,5,2
4509,2,male,11.629446975949758,12.681553648165263,yes,3,14,1,3
5663,3,male,22.454547844744166,13.998594882503994,yes,5,18,2,1
4687,12,female,23.046477574535796,5.307729955470775,yes,5,16,5,1
4635,9,female,29.625528209337126,5.72325495229945,yes,2,20,7,3
7344,4,male,9.349592064321842,1.7233226727678783,yes,3,18,4,4
3055,7,female,27.076506684735715,5.831094089770602,yes,2,18,3,1
346,1,male,17.895190736688637,8.70505298144122,yes,1,12,2,3
6609,1,female,10.290138788096773,11.911973669937058,yes,3,20,2,1
3470,1,female,18.308365439332622,14.728464822917315,no,4,10,4,5
3578,9,male,13.723045622430128,-7.183038398116674,yes,1,11,5,4
6157,4,male,25.279063451265525,4.319605114325323,yes,4,16,6,3
7244,5,male,21.593867378472652,-4.81987154789153,yes,1,15,6,3
996,2,female,4.193533788758087,4.493532283967658,no,5,15,5,4
1883,5,male,25.663141407083167,9.424626425269835,yes,2,10,3,2
2923,0,male,12.465256703243373,-1.0375658264064054,yes,2,19,5,3
1598,4,female,27.277956953461235,12.56219139103667,no,4,15,1,1
7557,6,male,18.198727998482557,9.982852223372346,yes,5,14,6,5
4959,7,male,32.06836012929948,7.756976564685857,yes,5,11,5,3
3963,12,female,23.11817544909856,14.838683510997743,yes,5,16,1,1
4714,9,male,16.70966633818565,4.7979014347852935,no,2,9,7,3
5659,5,male,24.536772733241705,9.069143192664196,no,1,9,3,5
6804,1,male,28.373286535864064,7.195686595782505,yes,4,20,1,1
4925,8,female,8.79625988741089,8.906364702273526,yes,5,10,6,3
6208,0,female,21.167671978244428,5.41532601189131,yes,3,20,5,4
6724,8,male,26.55349221952496,1.4854590004384463,yes,1,19,5,1
4237,2,female,13.64556031214848,7.056461626244133,yes,2,19,4,5
6526,1,female,22.56867975881366,-4.827638496391426,yes,3,11,3,5
809,11,female,19.23102153677678,1.376570245985799,yes,3,17,1,2
265,10,female,15.56381349351744,9.686535185523187,yes,5,19,4,4
381,10,male,34.8876747044316,18.211550190911268,yes,1,10,1,5
6786,8,male,18.3260745150949,5.771037360088406,no,2,16,1,2
7853,1,male,34.965982323921395,11.849283730241888,no,2,19,1,3
8051,1,female,21.324912497314926,7.242958067379494,no,5,15,6,1
1248,2,male,27.437811296419476,-0.774909196134514,yes,4,16,7,5
150,2,female,44.117295912667544,14.640894139820144,yes,5,10,2,1
459,6,male,16.707135961148555,7.5091558879617635,no,3,15,1,3
6488,0,female,33.10001247196594,15.990393060036675,no,1,14,1,1
1287,10,female,39.529921789953804,4.402246595580682,yes,2,16,7,1
4292,8,female,25.708278407410752,-0.2271680492390571,yes,3,10,1,3
3630,5,female,8.977862022380297,21.204816435750846,no,4,9,5,3
3863,3,female,10.127315285559595,4.95478052174009,yes,4,16,4,1
4853,10,male,29.585347645123733,1.0151443563547975,yes,5,9,5,3
6751,0,male,10.203523420575305,6.026407622554408,yes,5,17,3,1
8031,10,female,21.98356703764874,4.932961660129518,yes,4,9,5,5
5489,0,male,9.88758008805479,-10.375273064735083,no,4,20,2,3
6426,12,female,25.065615071515964,7.981095744949802,no,5,15,4,4
7037,11,female,-6.6591852563880245,-2.2242248030554457,yes,2,12,6,4
3210,6,female,14.237898657997402,10.197187378176462,no,4,10,4,1
2346,2,male,15.220854160776433,2.827048410284603,yes,5,15,6,1
5806,10,female,26.26617599609414,8.476527176213516,no,5,14,4,5
2041,1,female,18.986710548724574,-1.0563218558690135,no,5,9,7,4
1248,3,male,10.929977863127293,0.6437642039537392,yes,3,20,2,3
4304,8,female,21.93769431413795,8.119264598911732,yes,5,18,6,2
2668,6,female,34.359167290636904,5.755032288047146,yes,4,10,4,1
8508,3,female,30.560274763805303,13.957035499798204,yes,5,14,3,4
3009,1,male,14.338408023111313,13.921101937523078,yes,1,12,7,2
7121,9,male,7.594566531888368,10.531663960480445,no,1,9,4,2
7923,4,male,40.73946887624931,5.343886013698578,yes,1,12,3,5
2528,1,female,20.506533575051126,13.952162172082392,yes,4,20,2,1
3161,8,female,22.164888384923948,6.1299274719878785,no,5,17,4,3
2549,12,male,25.327036488902557,6.714408547886083,yes,4,17,4,3
6974,10,female,13.225795515350825,10.338983752919312,no,5,18,2,2
3287,5,female,22.391965453301154,10.58211456770337,no,4,14,7,2
6445,7,male,33.428246536887215,12.371108570798583,yes,1,17,3,5
6014,10,male,34.18437684887047,8.30780950854044,yes,2,17,3,3
2154,0,female,22.896098451508927,6.648208697600145,no,4,18,5,4
7913,7,male,29.029533776976912,16.286718448285242,no,4,19,2,2
8301,3,female,23.184389550617258,9.30631180800373,no,4,14,6,4
7589,9,male,21.21040153962242,9.15702963012472,yes,2,18,4,2
4200,5,male,19.67626802137505,-1.8615509300082582,yes,5,16,2,2
6173,10,male,13.626692178217294,-3.2690001027097573,yes,2,11,3,5
5454,1,female,8.963834130102603,5.189059854399014,yes,1,14,6,3
7999,4,male,15.264603883704911,4.740320949867309,no,3,12,7,4
3622,5,male,28.253771624671444,6.769578128854556,no,5,16,7,2
4937,0,female,16.705675424963555,4.802474044484105,yes,1,10,1,2
8503,12,female,23.889686997155763,3.180197454424741,yes,4,14,5,5
2860,3,male,26.17095852955117,-0.20436132824267084,yes,4,13,3,5
2076,11,male,13.355806773223621,7.14245522074406,no,5,20,3,5
8713,3,male,42.2501184963786,7.775439922130691,yes,3,11,3,1
521,1,male,22.17485442947334,10.8059867571737,yes,2,17,7,4
4220,3,female,31.22258316852235,19.714992832745267,yes,5,14,6,4
5008,4,male,5.841672715322543,16.02430352249796,yes,5,13,5,5
3814,11,female,33.78522853553167,-1.9053056205975345,yes,1,10,1,4
8173,3,female,18.929198436492115,13.881808934701295,yes,5,9,4,5
5226,2,female,8.022979147840472,10.40401540892461,yes,4,11,4,1
6601,1,male,18.00822191451417,9.439870883649027,yes,4,10,6,4
8445,2,female,6.106494850344976,7.727564812811482,no,3,10,1,1
2247,4,female,36.359762502299496,9.86597224467001,no,2,14,7,3
6264,11,male,24.600828643008597,-0.1934814650133898,yes,3,11,4,5
4319,6,male,19.820160250431837,6.2152315307573485,yes,1,20,7,2
2352,1,male,9.05955571888104,11.891382018348693,no,4,18,2,1
8252,1,female,8.203574998864712,6.566839553590529,yes,1,20,6,4
6179,10,female,32.748151368945805,-2.4669360231905504,no,3,16,3,3
1877,1,male,20.89942291811731,10.906490258076218,no,4,15,4,2
5582,4,female,9.296056767763615,3.9520649393050635,yes,4,19,6,5
3078,10,female,15.393486857516717,9.13995178319179,yes,3,17,7,5
5498,6,female,11.472238652392587,8.016235046896139,yes,5,19,3,5
5852,0,male,34.272518414470305,10.269070841830526,yes,5,13,5,3
1631,10,female,15.323862138289629,8.608787174825823,yes,1,14,6,4
2452,5,female,13.837309150308922,5.032302126765908,yes,3,19,4,2
3541,6,male,24.76080288817332,13.05883873061003,yes,1,17,2,2
5581,0,female,1.599640552906049,10.552234931828995,no,4,16,3,5
8541,11,female,7.6403422946912976,7.583985314645662,yes,1,10,3,3
1362,0,male,13.36711227041523,15.172777683829786,no,2,20,3,5
967,4,male,27.21820192997471,11.67819214753218,no,1,12,7,2
1562,6,male,-4.257822347827052,8.540856046223174,yes,5,9,7,4
1864,2,female,9.299178290155599,14.6658126083002,yes,5,16,4,4
6214,7,female,22.288909290775607,4.615158321253104,yes,1,10,3,2
659,4,female,4.888877184829337,10.390526768194881,no,2,13,7,4
5362,12,female,23.94069582552286,4.269097674248404,yes,3,9,3,2
3868,11,male,12.624150197411506,12.999687849000592,yes,3,14,7,5
1679,11,female,29.279946589660064,6.929489155727118,yes,2,10,3,5
4181,11,female,31.985112547084775,3.799541023421655,yes,3,15,3,2
3379,4,female,8.424204750106622,-2.008240080607841,yes,5,10,4,1
3011,9,male,13.69150524135258,5.4107744679055365,no,5,15,5,1
5634,0,female,5.83321827215754,8.807576356429623,yes,3,12,7,4
5207,2,male,8.559491999841988,14.379235222920443,yes,4,13,6,1
826,9,male,4.385911765452871,21.08365796178317,yes,5,9,7,5
7445,12,female,17.446201055875996,10.302239588348245,yes,5,19,4,2
4688,8,male,28.078658778326655,6.789044806696795,yes,3,17,1,3
1584,8,female,28.342296356121025,7.033362288293945,yes,4,16,2,2
1066,10,male,11.218381923973002,2.748227293967127,yes,2,15,2,4
1149,2,female,28.714614820808052,2.760011443079849,no,1,18,7,2
1918,5,male,22.295074790584344,8.66838536277665,yes,3,10,4,2
4769,2,male,19.230145518176766,4.207764591217185,no,3,15,2,5
1304,0,male,16.640550407937262,3.161607067678675,yes,5,16,7,5
1820,6,female,15.04695862192866,3.015970683689617,yes,1,12,3,3
8939,9,female,12.386165592388307,8.76808858233096,yes,1,12,4,2
3313,9,male,22.565395545680005,15.828277651323326,yes,2,16,6,3
433,2,male,-3.39671676128458,10.453364355247617,no,5,20,5,3
4682,8,male,22.942346253507846,8.834995803733932,yes,2,10,7,3
177,6,male,5.224366776585629,6.539717386208926,yes,4,10,6,2
799,12,male,26.549718826655592,17.964264569195272,no,3,14,5,2
988,6,female,22.91378293746762,7.04008000587641,no,3,18,1,5
5245,3,female,15.451445757764287,-7.336395234432327,no,1,12,2,2
7107,8,male,20.47134770879871,-0.8696415797817743,yes,4,18,3,5
4390,0,male,42.07764686181096,5.32949317402159,yes,2,9,3,1
1745,12,female,9.385418654543953,8.25415468238027,yes,2,15,7,3
7039,2,female,18.55628421020197,11.809710476040465,yes,1,12,1,3
6261,7,female,30.86382185180959,10.45104149952617,yes,2,14,3,4
3005,2,female,19.198641842864554,13.040378198119523,no,2,16,6,2
8336,9,female,-1.3061419170371131,3.4201972246539905,yes,3,11,3,3
7958,12,male,2.4711726659562707,4.584388807938738,yes,5,11,3,3
6789,9,female,16.9442768679978,13.10256328698015,yes,5,17,6,2
3094,3,female,33.660343544871466,-1.4876693456916996,yes,3,12,7,1
353,6,female,12.86145648674065,10.899379721414427,yes,3,12,3,5
4609,4,male,10.351846403138278,10.460624356431698,yes,4,11,2,3
902,4,female,32.281398299314645,6.7281955193026075,no,5,18,7,1
2477,8,female,26.380539448459274,-4.387772830872347,yes,3,9,4,5
351,0,male,26.646970209235796,10.52315562508616,yes,4,11,5,5
129,9,male,20.246521102652153,3.3642442570834676,yes,1,16,4,2
432,1,female,29.96426397127855,7.09993570521788,yes,4,18,2,3
5358,3,female,10.75889214522526,0.5298463640589048,no,5,17,7,3
3952,9,male,20.434364489213138,6.902586024485714,yes,4,17,3,2
1872,8,female,15.481356329135181,8.067562295718146,yes,4,16,1,2
5943,3,female,25.006645600550975,5.620979766307977,yes,5,20,5,2
1274,4,male,21.424747364510093,6.76283624910343,no,3,19,7,4
4683,9,male,10.50670697202652,-0.5200046728548768,yes,1,14,2,4
4614,9,female,30.092305722465902,19.344445045096627,yes,4,10,4,4
4413,11,male,17.521533511373327,12.918214897672073,yes,2,11,4,5
3717,2,female,17.5984089059399,2.4738654932597663,yes,5,19,3,3
4652,4,male,17.706062980962585,3.330488835073827,no,1,19,7,5
294,4,female,15.222897926117035,6.273557725323775,yes,4,11,1,5
6176,12,female,9.97100232573875,7.376955281446684,yes,3,19,5,2
6433,4,male,30.515743464561318,10.654088352717581,yes,1,20,1,4
2373,0,female,6.092765773212017,18.878674966823702,yes,3,9,6,4
2468,11,male,22.66090014801369,3.502060858116026,yes,3,12,4,4
6934,0,male,12.299663825549036,7.692553940933719,no,2,12,3,2
3241,7,male,27.756078095473534,2.5635091819436537,no,5,14,6,4
3786,3,male,12.53398199826827,2.8015853605665715,yes,3,18,4,4
3313,7,female,2.925434496993166,8.108679647992991,yes,3,13,6,2
6827,2,female,36.08379084249677,13.639214062701267,yes,2,11,4,1
3063,12,male,6.655804221312604,21.986178253002315,yes,2,17,3,5
3016,6,male,10.575623145752607,8.719278455612763,no,2,18,1,1
5904,1,female,29.581251514247953,9.539718630642009,no,5,18,3,5
2770,9,female,19.513497626024943,4.021568332536776,yes,4,18,2,2
8957,5,female,8.145685882283722,3.0761762895499336,yes,4,12,5,5
4884,3,male,15.439787686076354,8.079573748314713,yes,3,9,1,5
1900,8,male,24.24836798959624,18.461061886776342,yes,1,9,4,4
456,7,male,-1.4106861947479388,4.866150593552164,yes,5,11,3,4
2448,11,female,25.7243980395115,11.028550217334056,yes,2,12,6,1
5452,5,female,11.459004388697634,-1.7123274716393944,no,3,10,1,1
4668,11,male,16.510598748061746,14.217177988409611,yes,2,16,2,4
6513,5,female,18.303188491981587,0.5135931391128779,yes,3,10,3,2
2641,7,male,23.827598613720863,5.769751935985135,yes,1,20,2,1
8539,7,male,26.47977503884549,10.570007313693484,yes,3,15,4,2
6745,3,male,21.31035075994751,3.9815152406351246,yes,5,18,4,2
4367,10,female,4.0425995868232185,7.898054805487579,yes,1,12,4,1
7771,5,female,4.997196837871977,-0.7862091948324252,yes,2,13,6,1
1056,2,male,3.100360539416304,4.60224483886561,yes,5,12,1,3
7266,6,male,8.484930167055301,2.3163841710767086,yes,5,16,3,3
6195,10,male,39.99181821384148,13.63292002578023,no,2,17,5,2
1683,7,female,16.500164238647532,10.0384881675641,no,4,9,7,1
7943,10,female,17.138190710216236,8.983113731874035,yes,2,9,6,4
6187,7,female,22.493835142716073,0.3173561676901633,no,4,10,1,5
6766,3,male,8.459119784736608,4.088476553024877,yes,4,18,6,5
6245,5,male,21.956706142422792,11.656967674376233,no,2,9,6,4
3759,1,female,22.229455294193443,14.941027224170888,yes,5,17,5,3
1323,5,male,34.90966710138477,2.862121508140155,yes,2,11,4,4
475,11,male,12.924899698232647,-6.123892902071873,yes,2,20,3,2
2491,2,female,12.460361825979358,4.662391247905511,yes,2,19,3,1
1693,0,female,28.249664040450007,2.575527748569315,no,5,17,1,1
3004,6,male,-3.268222511442797,5.1289445787743855,yes,4,14,2,2
47,3,male,12.376156137217487,-3.378419314498224,yes,1,10,1,1
2019,6,female,31.520171523125725,11.447649009466707,no,4,17,4,2
3930,6,male,30.8912497412283,3.1528940268790997,yes,2,16,3,2
5728,2,male,11.766638347898482,1.1499679394916607,yes,2,12,3,2
296,8,female,15.591264781991748,5.507927504618884,yes,5,14,6,4
7439,7,female,19.005627407602624,12.16651471271738,yes,1,12,5,1
3960,11,female,8.039593165240259,7.2491139932351505,yes,4,18,3,3
4962,1,male,35.762220916669406,11.377176043822693,yes,3,13,1,1
42,2,female,6.593462134551695,10.461915194839104,no,5,13,1,1
1131,8,female,1.2092763545031602,-1.0299184053434,no,2,17,6,3
7504,2,male,18.29480491804602,9.170678848479657,yes,4,15,3,4
8058,6,female,9.685190277491294,7.73994317959062,yes,1,17,1,4
8285,12,male,6.438413120240801,4.953732133418335,no,2,15,3,5
5145,0,female,16.39229250453589,8.238863965433072,no,3,17,7,3
8494,0,male,9.829421610046468,10.584995385292565,yes,3,16,3,2
8562,0,male,6.2343947784594,1.7581534991249663,no,4,9,4,4
6543,0,female,11.332690523958584,2.520802829881431,yes,2,18,4,3
8009,7,male,11.084817680272463,8.01830718952388,yes,5,16,1,5
1820,8,female,19.443832391589293,10.658501537800142,no,3,10,2,2
2696,6,male,21.15688982175034,9.888033031428712,yes,5,20,3,2
3611,11,female,17.917420247014352,5.734416590159034,yes,2,11,6,1
2245,11,female,30.26287240847163,20.353557195320285,yes,2,18,1,1
8338,10,male,34.39500888510017,9.343350395168255,no,5,15,3,1
2577,7,male,11.015479588535971,11.970009680447305,yes,2,17,2,3
4238,1,male,33.7116426479952,13.292516890707436,yes,1,14,4,4
8367,12,female,19.826309067913225,-5.474163696621789,no,2,15,5,3
8911,6,female,27.617702692875085,12.891065049616781,yes,3,13,1,2
1234,1,female,29.418266177145185,5.729959081263375,yes,4,10,4,4
1546,5,female,12.892294292087584,0.0601861108260886,yes,1,18,1,2
6331,1,female,10.239797889760357,8.366848036072481,yes,3,9,3,3
7522,2,male,33.09262588849139,9.203117262592146,no,3,12,6,2
4349,2,male,33.99866514349023,2.47642779214497,yes,3,13,5,5
3582,3,female,27.713803898211417,5.562656239069479,yes,4,9,5,4
4803,0,female,38.78046258940876,7.754355645250774,yes,2,16,1,3
8821,1,female,13.629257155534805,7.535085062162651,no,4,16,1,3
5910,3,male,7.80209471317176,7.389543860875491,no,2,10,2,5
6206,10,male,18.63303237253923,-0.8153411846154164,yes,5,13,5,1
427,7,female,43.94408080770847,10.360028520426424,no,5,20,6,1
9012,9,male,29.376406362317596,8.493544708924425,yes,5,9,7,1
3987,10,female,26.30923111024948,7.089800471420698,no,4,10,2,2
2983,6,male,9.363465468772958,8.180304530801424,yes,2,11,2,5
892,9,male,33.058308420737106,12.964687613225033,yes,3,19,1,5
5182,6,female,10.100228979841958,8.804246731932993,yes,3,12,1,4
2798,1,female,25.361764724956647,9.250098138361404,no,5,19,1,2
392,8,female,21.027257042720592,9.584009985519083,yes,1,9,2,2
4316,7,male,9.303321128415112,8.968004666568381,yes,1,13,6,5
538,5,female,22.967337374944844,13.249336093920792,no,4,19,6,5
3486,7,female,5.063542689107267,9.681360349089509,yes,2,17,4,1
8798,7,male,17.06047949942539,9.136422865497106,yes,4,14,7,1
7615,9,female,6.882476145423272,12.987638568841056,yes,1,18,4,5
2020,3,male,22.73932705544807,4.26282042191593,no,5,14,6,3
7368,12,male,9.161269880558253,3.5604592924758647,no,3,16,7,3
2653,0,male,11.568464384083198,11.000824281181632,yes,2,9,7,4
5257,8,female,29.856271026086766,3.2763013417315454,no,1,10,1,2
498,3,male,17.616956588467687,8.20348051076889,no,1,9,7,4
5001,4,female,25.953015478792288,17.440012480417238,yes,2,13,7,5
2611,12,female,11.862281750232398,-2.9670533057549555,yes,3,12,4,1
7135,9,female,22.28609850743222,-1.7906485114112556,yes,5,14,4,1
829,12,female,18.90477085166205,7.414698083170741,yes,1,14,6,1
2909,3,female,32.111840924641434,14.804276790015514,yes,3,9,7,4
1831,12,female,12.639226160779529,7.901301302985112,yes,4,11,4,3
1940,6,male,19.48429812616861,4.363366897184565,yes,5,16,1,4
2272,6,female,24.99138218433073,8.011027416370972,yes,1,14,6,3
5142,0,female,28.45105345138941,1.4159384976390808,yes,4,9,3,1
1832,11,male,22.3369426858271,11.84404134326202,yes,1,10,2,5
2521,10,female,21.948806216514154,12.436729376956187,no,4,14,4,3
3575,10,male,17.148470136568797,-0.5030283501654624,yes,2,12,6,1
1000,6,female,23.557270231026536,9.367610748233478,yes,2,15,3,4
4221,10,female,21.951771679779245,9.144782404257768,yes,3,13,5,5
5880,10,male,20.195944782250393,5.093338348285931,yes,1,17,1,1
4551,11,female,16.48450007047329,0.4023931731742705,yes,4,18,1,2
3807,6,male,8.604778740349316,-0.9415857909577898,yes,2,15,2,1
1245,3,female,24.73005889228972,-1.0174347459831914,yes,3,14,6,1
2808,12,female,28.957052293446843,7.359986732151045,yes,1,13,4,4
7714,6,male,19.108099580520214,4.2330373470664195,yes,4,12,1,1
3920,12,male,13.050459174842135,4.0582513137753455,no,4,17,3,5
358,5,female,16.353055442422903,11.083230996705417,yes,2,20,2,3
7070,2,female,14.023710550050684,4.133468363451056,yes,5,15,6,3
3720,8,female,30.415009573476684,-6.269771981188473,no,1,16,4,5
6070,5,female,8.047775837193619,10.952893709035477,no,3,13,4,4
2813,10,female,27.231109216123023,12.487916256446645,no,5,19,4,1
7946,6,male,19.89150841034166,0.9757209777940696,yes,2,17,1,3
3054,1,female,35.3561174254055,2.321899021576816,yes,3,16,5,4
4152,1,female,16.12624489200443,18.190570495248593,no,3,20,4,3
2468,9,male,29.581079311574808,3.7185870823141998,yes,5,14,2,5
5151,1,male,30.237901967435793,4.0231027573358205,yes,4,10,2,4
