rownames,minority,age,gender,credits,beauty,eval,division,native,tenure,students,allstudents,prof
120,yes,63,female,more,1.283868628679911,1.0169263358527167,lower,yes,yes,367,59,32
119,no,46,male,more,1.2950434468449736,1.6692307858351734,upper,yes,yes,233,397,31
212,no,36,female,more,1.7287170975188766,1.8810993399049596,upper,yes,no,19,575,47
170,no,47,male,more,1.3293856177273589,2.170896926197375,upper,yes,yes,74,54,75
224,no,70,male,more,1.6886499055658777,2.294067583959875,lower,yes,yes,63,29,94
239,no,54,male,more,3.1093646766337955,0.7226402088738237,lower,yes,yes,13,12,87
411,yes,36,female,more,1.2555531116941134,1.1163458931939332,upper,no,yes,135,183,43
260,yes,66,male,more,1.5725887753836836,2.103787642667958,upper,no,yes,6,545,47
381,no,47,male,more,2.1593719140156877,0.6630773958738169,upper,yes,yes,243,269,8
299,no,68,female,more,0.40603748404958995,1.794186512973809,upper,yes,no,160,350,5
204,no,57,female,more,2.270855621581924,1.0413309090054754,upper,yes,no,106,479,37
409,no,43,male,more,2.9717189773019497,0.9941877752608174,upper,yes,yes,39,66,27
406,no,35,male,more,1.9520414995239288,2.255317112573019,upper,yes,yes,42,567,72
248,no,64,male,more,2.128146018727469,1.286428520481359,upper,yes,yes,179,209,87
50,no,72,female,more,1.986414498575523,0.7298693567611266,lower,yes,yes,359,321,49
422,no,48,male,more,2.1751938641650623,1.3588082143844502,lower,yes,yes,73,204,61
366,no,29,female,more,1.5638844645223844,0.5681291686028286,upper,yes,yes,87,134,50
208,no,41,female,more,1.8908266309046429,2.2023240463316336,upper,yes,no,303,364,32
356,no,37,male,single,1.8767605449595306,1.2692264789913839,lower,yes,no,284,192,88
194,yes,69,male,more,0.9306461476492155,1.4130453004899541,upper,no,yes,34,179,28
234,no,38,male,more,2.8580906680085034,1.290273340320077,upper,yes,yes,261,160,7
360,no,29,female,more,2.7639136645844773,1.5062305001262688,upper,yes,no,132,447,58
381,yes,43,male,single,1.464449918343762,2.7567580968906134,lower,yes,no,114,191,31
154,no,60,male,more,1.904916462605721,1.0901060372927263,upper,yes,yes,237,214,29
355,no,59,male,more,1.609643519608173,1.866320869530725,upper,no,yes,303,500,53
42,no,29,female,more,2.922363821556674,1.705005808891863,upper,yes,yes,273,455,49
388,no,67,male,more,1.678308173750316,1.8991287855752095,upper,yes,yes,253,573,15
462,no,29,female,more,2.827301499973828,1.388525416019842,upper,yes,no,178,229,48
187,no,52,female,more,-0.8236320520292071,0.8719649545581456,upper,yes,yes,305,337,64
266,no,38,female,more,1.8474196650357169,1.8318174150155566,upper,yes,yes,297,344,82
64,no,33,female,more,1.3141781548601998,1.8031796281370942,upper,yes,yes,107,214,93
83,no,67,male,more,1.6311176274578238,1.3519435251670158,lower,no,yes,174,314,38
366,no,60,female,more,2.219473297347388,1.8709990555612224,upper,yes,yes,65,568,22
61,no,33,male,more,1.362741163544791,1.8938264371334463,upper,yes,no,112,481,2
90,no,59,female,more,1.789289935819,1.5544710479311508,upper,yes,yes,291,42,29
431,no,38,male,more,0.3551472484143634,1.368510013882784,lower,yes,no,112,550,25
97,no,71,male,single,2.1072003870560616,1.7418734384928332,lower,yes,no,13,40,23
164,no,57,male,more,1.9776850470192593,0.9783146393195679,lower,yes,yes,164,357,30
442,no,30,male,more,1.2955949729961669,1.540049033122675,lower,yes,yes,112,191,48
388,no,42,male,more,1.5516352081335278,1.1108354816834771,lower,yes,yes,299,348,19
167,no,68,female,more,1.1207060735146464,1.6500318448917342,upper,yes,yes,291,67,19
401,yes,66,male,single,1.3559648595527696,1.2454458930827341,lower,yes,no,372,580,80
58,yes,33,male,more,0.5707581206306553,0.8850230924182797,upper,yes,yes,125,492,29
116,no,56,male,more,0.1461652424417894,0.9101210002684079,upper,yes,no,294,48,74
169,no,48,male,more,1.3133092668236968,0.6774273737088893,upper,yes,yes,335,355,36
237,no,59,male,more,2.5091917713551926,1.3390377819816075,upper,yes,yes,332,340,44
150,no,63,male,more,1.7397806439369194,2.308559530841177,upper,yes,no,309,269,88
329,no,63,male,more,0.9480087450213994,1.5162221908569917,upper,yes,yes,271,394,5
157,no,34,male,more,0.27601071140796507,1.2606069041776007,upper,yes,yes,50,472,84
264,no,68,male,more,2.1603559065090776,0.8936259274950048,upper,yes,yes,198,202,21
193,no,68,male,more,1.081669890676786,1.1808355618032196,upper,yes,yes,269,251,87
228,no,68,male,more,1.8576409564961007,2.2941600901386603,lower,yes,yes,19,20,32
348,no,30,female,more,1.170296757192875,1.3342454166115087,upper,yes,yes,69,312,45
21,no,32,female,more,2.644708579957901,1.4375701189557226,upper,yes,yes,119,367,83
148,no,61,male,more,1.3053097576757242,1.0469812082956031,upper,yes,yes,18,121,22
244,yes,59,male,more,1.7551174197849122,1.1999501339792646,upper,no,yes,277,507,90
305,no,44,female,more,0.7140704743558023,1.8467073763536377,upper,yes,no,41,358,27
31,no,52,male,more,1.7510460567470676,0.8733004026921456,upper,yes,yes,293,325,17
374,no,35,male,more,1.5635139941743064,0.25733767456224754,upper,yes,no,79,473,20
94,no,43,male,more,0.5469131763997388,0.7524791071924015,upper,yes,yes,16,559,92
228,no,41,male,more,0.892389685885162,1.6257502952569591,lower,yes,yes,160,324,81
172,no,53,male,more,3.191320101236991,1.3634194640202484,upper,yes,yes,26,468,46
351,no,57,female,more,2.4482634540831225,0.7144776270403064,lower,yes,yes,339,491,82
365,no,56,male,more,1.87492759617208,0.4806831359318374,upper,yes,no,221,433,89
153,no,38,female,more,1.5562702015193106,0.6528892882357996,upper,yes,yes,186,565,5
370,no,32,male,more,1.2503294789878194,1.584615848381253,lower,yes,no,55,415,25
295,yes,51,female,more,1.3229044765859184,0.19097475324126822,upper,no,yes,185,199,8
128,no,38,female,more,1.5491132749943184,1.3855371971021948,upper,yes,yes,124,568,60
8,yes,60,male,more,3.4574099108953202,0.6128548343183983,upper,yes,yes,255,379,63
389,no,72,female,more,2.3424709296996777,1.8701061856438508,upper,yes,yes,243,185,15
428,yes,33,male,more,1.1681400350181175,1.0077602704734452,upper,no,yes,102,56,7
33,yes,51,female,more,1.1738488000916416,1.8319269047155236,upper,yes,yes,215,488,89
444,no,61,female,more,0.7851833044697968,2.2375861121158174,lower,yes,no,59,62,2
107,no,35,male,more,2.7460915143032,1.3970724630390658,upper,yes,yes,377,58,25
378,no,48,male,more,1.293116937895273,1.4765639769548726,upper,yes,yes,239,506,9
415,no,50,female,more,1.8542909255862403,1.2187934943975836,lower,yes,yes,309,574,42
387,no,32,male,more,1.330780343451205,1.0264733124938563,upper,yes,yes,230,434,54
42,no,51,female,more,1.4147354937582002,1.0502302143590905,upper,yes,yes,41,29,49
121,no,65,female,more,2.294345225086215,1.3842854190331944,upper,yes,yes,102,498,93
43,no,53,male,more,3.0696297374800077,-0.291099743264144,upper,yes,yes,310,554,88
275,yes,51,male,single,1.3727369815451478,0.757461250241165,lower,yes,no,310,266,83
430,yes,54,female,more,3.3124051941312422,1.4899544082434149,upper,no,yes,39,244,63
306,no,56,female,more,2.0498442473981213,1.4561989430312987,upper,yes,yes,338,70,46
378,no,40,female,more,0.935405949535025,1.527829751729158,upper,yes,yes,85,254,73
289,no,53,female,more,1.4961246925160052,2.2713880219196563,upper,yes,no,34,381,1
325,no,38,male,more,1.3598294631932972,1.0325919936496963,upper,yes,no,378,65,9
364,yes,37,female,more,0.6255868230330752,2.2541642911760262,lower,yes,yes,112,363,14
29,no,36,male,more,0.431727945583368,1.0779535321650404,upper,yes,yes,14,473,11
231,yes,68,female,more,2.900204160096383,1.3967118813597381,upper,yes,yes,235,44,16
167,no,70,male,more,2.0004503447412194,1.0243380747430308,lower,yes,yes,169,396,64
213,no,47,male,more,1.3388128891861402,0.5060689939465963,upper,yes,yes,21,168,46
315,no,72,female,more,2.0076210646091974,1.3693422572417846,upper,yes,yes,62,62,85
170,no,72,male,more,1.6010283414109288,1.6931420298070896,upper,yes,no,374,397,70
80,no,33,male,more,1.873906560373611,2.103656129130056,upper,yes,yes,34,178,55
400,no,73,male,more,0.3314809779344441,2.3034470180556306,lower,yes,no,335,429,72
372,no,55,male,more,1.375535209613179,2.048710962519465,upper,yes,no,121,29,6
93,no,64,male,more,2.0489042611851023,0.7546883747501935,upper,yes,yes,365,508,9
351,yes,66,female,more,0.8166636090342787,2.2978884510618913,upper,yes,yes,16,415,25
253,no,50,male,more,0.29161978057218074,0.13122979563176784,upper,yes,yes,138,548,32
70,no,36,female,more,1.4781702534460937,1.9115186972318603,upper,yes,yes,82,177,54
173,no,40,female,more,2.075092544943719,1.5496125157283742,upper,yes,yes,373,241,16
80,no,62,female,more,2.1828455262032547,1.6492855461273148,upper,yes,no,229,576,36
365,yes,49,female,more,1.610426924068034,2.2621595448768064,lower,yes,yes,308,460,19
106,no,63,male,more,1.645598443419096,1.0559826484213874,lower,yes,yes,136,255,73
76,no,56,male,more,2.285123865160353,0.26392231775673114,upper,yes,yes,173,559,31
99,no,66,male,more,0.6111201995348325,1.2930176276099399,upper,yes,yes,289,113,28
248,no,68,female,more,0.24625258291317387,1.1706260736366523,upper,yes,no,194,168,51
105,no,29,male,more,1.90184869204644,1.796780514875902,lower,yes,yes,368,57,33
102,no,54,male,more,0.05443079662748218,1.7322028152167706,upper,yes,yes,129,305,57
266,no,64,male,more,3.501656213050591,0.9944842326910865,lower,yes,yes,122,352,78
414,no,69,female,more,0.5476875554747076,0.7826189207642802,upper,yes,yes,142,395,74
184,no,66,male,more,1.6402550943210543,1.9457959458088334,upper,yes,yes,165,85,94
455,no,41,male,more,2.3169188207367406,1.9992128100802704,upper,yes,yes,78,66,18
304,no,39,female,more,3.7931592616519225,1.5702031105221717,upper,yes,yes,268,232,75
207,no,45,male,more,1.1192809246649076,1.7941250703250178,upper,yes,yes,257,236,19
226,no,72,female,more,3.3759343066863132,1.0894649445907048,lower,yes,yes,131,227,1
140,no,73,male,more,1.9843009008804207,2.5411159187955836,upper,yes,yes,302,146,24
329,yes,45,female,more,0.7859162596639921,1.5692635567666269,lower,yes,yes,143,159,52
132,no,49,male,more,-0.2772946748110985,1.8938345145278765,lower,yes,yes,366,513,46
137,no,31,female,more,1.5775314360226536,1.709255519079374,upper,yes,yes,53,457,92
280,no,45,female,more,0.9578170995073401,2.0303933869670336,upper,yes,yes,30,277,53
362,no,52,male,more,1.4138254595593016,1.5404389212488188,upper,yes,no,187,448,7
146,no,46,female,more,2.9350316010940447,0.8538441480522189,upper,yes,no,116,124,48
159,no,45,male,more,1.0235366433530413,0.9520526759934365,upper,yes,yes,23,336,19
359,no,68,male,more,0.1991803722953709,1.7718213265526273,upper,yes,yes,324,532,58
251,yes,37,male,single,2.072893515525783,0.6629195211027282,lower,yes,no,135,487,8
279,no,40,male,more,2.6775917171661625,1.5235882885698309,upper,yes,yes,290,146,56
410,yes,47,female,more,2.0580931219636738,1.3547524417136827,lower,yes,yes,23,172,14
203,no,67,female,more,1.3728042820495783,1.5606691920819047,upper,yes,yes,82,316,27
12,no,66,male,more,3.0327276544318886,1.795705315642806,upper,yes,yes,53,424,22
98,yes,42,female,more,2.401702949537732,1.8538944932570296,upper,no,yes,53,466,87
231,no,32,male,more,2.5160058048202467,2.216735701799985,upper,yes,yes,284,232,9
28,yes,59,male,more,2.2754141726486656,1.3375082938174305,upper,yes,yes,374,53,92
46,no,70,male,more,2.8427143199432754,0.47556196582086663,upper,yes,yes,211,289,37
116,no,31,female,single,0.7359282532452806,1.1761222094864667,upper,yes,no,155,72,71
327,no,30,male,more,1.866537405488297,1.459153921589987,lower,yes,yes,295,518,65
326,no,42,male,more,1.4075925094319581,0.769066392102597,lower,yes,yes,138,216,66
220,no,33,male,more,2.064053383550741,1.1295430626824594,upper,yes,no,248,474,85
403,no,35,female,more,2.562107587688356,1.4457999040038998,upper,yes,yes,158,207,54
299,no,33,male,more,2.544943301656318,1.5249405059342793,upper,yes,yes,301,61,68
311,no,43,male,more,-0.10556461199720646,1.3899254581184912,upper,yes,yes,11,113,72
315,no,47,male,more,1.5834913065380698,2.2626820039886977,upper,yes,yes,141,419,37
403,no,67,male,more,0.8226719589611697,1.6073226809963495,upper,yes,yes,92,402,83
50,no,47,male,more,1.3851722779108573,1.317145177410032,upper,yes,no,128,423,20
384,no,71,male,more,1.9903325863636434,1.3570841120221564,upper,yes,yes,256,567,15
145,yes,37,female,single,1.2689875398422101,1.2701116814334448,lower,no,yes,288,45,41
240,no,69,male,more,1.4148904191255316,2.1072962396351005,upper,yes,yes,216,572,93
5,yes,45,male,single,1.8120701752924806,2.9994114585702474,lower,yes,no,209,65,33
116,no,49,female,more,0.588521130625338,1.5497860418611764,upper,yes,yes,69,170,5
352,yes,35,female,more,2.1380687619757124,0.8070448659242021,upper,yes,yes,347,384,79
321,no,45,male,more,2.1925973465949875,1.2909382447136215,upper,yes,yes,324,219,36
325,no,43,female,more,1.060264242494818,0.46505615961660385,upper,yes,yes,249,88,78
124,no,43,male,more,0.9892688835276928,0.3705529916077215,upper,yes,yes,248,268,39
16,no,72,female,more,1.6820665703647475,2.244332031795611,upper,yes,yes,315,80,73
443,no,40,male,more,1.7331418042506772,1.2714143033751866,upper,yes,yes,257,81,4
236,no,35,male,more,0.5300129118302466,2.303459618463875,upper,yes,yes,112,417,2
66,no,29,male,more,0.740351760087408,0.9464657494280311,upper,yes,yes,349,255,87
355,no,39,female,more,2.672681438461249,2.2954688141967226,upper,yes,no,55,473,62
114,no,39,male,more,3.1764887123187804,2.0784787145253945,lower,yes,yes,111,185,87
36,no,71,male,more,0.71404589613005,0.7160436120194559,lower,yes,yes,69,461,61
417,no,32,male,more,2.4252842296363566,1.8209776486499054,upper,yes,yes,317,62,15
136,no,49,female,more,1.0703941019165661,1.2566636496564578,upper,yes,yes,339,95,66
387,no,50,male,more,2.1091286363055635,0.7699220781340136,upper,yes,yes,10,151,88
401,no,53,male,more,3.538285634001289,1.8228028296708831,lower,yes,yes,316,171,58
13,no,52,male,single,4.1780095352839135,1.3022691652291867,lower,yes,no,153,185,41
202,no,45,female,more,1.5048343158592812,1.2441500426196346,upper,yes,no,49,35,61
149,no,40,male,more,0.7807647067043901,1.2255155430797133,upper,yes,yes,303,176,51
185,no,58,male,more,3.3437494543432384,1.7200093331722406,upper,yes,yes,141,447,10
117,no,49,female,more,3.888827140109874,2.0481142196180193,upper,yes,yes,70,395,27
293,yes,47,male,more,1.6077742645358428,0.8595789497146932,upper,no,yes,171,240,61
117,no,70,female,more,2.062477650837316,1.4983904987657446,lower,yes,yes,99,193,89
159,no,65,female,more,0.905142897005294,1.4422872225088987,upper,yes,yes,289,102,56
72,no,56,male,more,1.7740418637391606,1.278394120622503,upper,yes,yes,14,389,16
462,no,52,male,more,1.509267222060681,0.8633565738428741,upper,yes,yes,300,155,39
290,no,60,male,more,2.633198494528248,1.8006828970642996,upper,yes,yes,246,329,1
45,no,38,male,more,1.7543290413258756,1.447255655037072,upper,yes,yes,123,225,30
362,no,29,female,more,1.7428581684142306,1.191170239196568,lower,yes,yes,218,39,17
187,no,38,female,more,1.8938415983206773,2.842319552600255,upper,yes,yes,324,142,88
363,no,56,female,more,1.62261071358335,1.2763803297283869,upper,yes,yes,50,481,32
6,no,34,male,more,2.868037274447457,1.357668492973295,upper,yes,no,132,441,52
412,yes,34,male,more,0.2572282537068702,1.8757254400359056,upper,no,yes,228,355,36
98,no,63,female,more,2.863863902654743,0.7962490015135919,upper,yes,yes,29,326,86
450,no,58,female,single,2.171023089746611,1.1899720373475478,upper,yes,no,106,422,68
287,no,72,male,more,0.15733203414048913,1.4773956095312448,lower,yes,yes,24,366,43
118,yes,31,female,more,1.746175460695404,1.1650235053411033,lower,yes,yes,286,301,15
372,no,35,female,more,2.777345995634074,1.48572348157197,lower,yes,yes,345,539,49
73,no,36,male,more,0.1822375821947222,1.028627192283139,lower,yes,yes,292,84,63
212,no,29,male,more,1.9867531920591406,1.5118832418589703,lower,yes,yes,376,290,7
426,no,30,female,more,1.148980783838129,1.5563796716992235,upper,yes,yes,161,373,1
447,no,52,female,more,0.7377813410692442,0.8395958833673128,upper,yes,yes,203,461,47
150,no,46,male,more,2.410967780444288,0.9665840550943785,upper,yes,yes,311,25,12
246,yes,36,female,more,3.094586503984493,2.1887642114503443,upper,yes,yes,353,29,57
14,no,63,female,more,3.412990432791905,1.7447230395569766,upper,yes,no,269,186,47
423,no,29,female,more,0.13837901717441836,1.7217459639302806,upper,yes,no,378,427,51
305,no,50,female,more,2.0950227361350717,0.5182518946136755,upper,yes,yes,319,23,40
365,yes,72,male,single,1.3028619755893636,2.0488503467067383,lower,yes,no,61,223,81
354,no,60,male,more,1.918415029673255,1.9634164368302123,upper,yes,yes,128,268,56
390,no,67,female,single,1.5819062114205131,0.9522458735622708,upper,yes,no,38,530,13
217,no,41,female,more,1.5557684385045727,2.233984404935102,lower,yes,no,253,380,48
459,yes,46,female,single,2.156533183510067,0.481034842584645,lower,yes,yes,276,25,1
284,yes,72,male,more,1.9212370063901036,1.3538510182801269,upper,no,yes,288,78,24
82,yes,53,female,more,2.845356396696278,1.2357618843363116,upper,yes,yes,375,403,57
28,no,37,male,more,1.625465402727972,0.5749964042419926,upper,yes,yes,272,132,80
412,no,64,female,more,1.5284009327650796,2.111259753865324,upper,yes,yes,198,220,74
454,no,60,female,more,1.8241737774287625,1.1575023948930427,upper,yes,no,329,299,35
330,no,29,female,more,3.2669252530935182,2.4058693071685955,upper,yes,yes,80,286,34
92,no,36,female,more,0.9439561299153643,1.411231952512802,upper,yes,yes,82,566,38
14,yes,38,male,more,2.6645246489390892,0.5299972726587286,upper,yes,yes,209,496,72
336,no,29,male,more,2.9665438847028796,1.35257845805051,upper,yes,no,362,549,94
92,no,52,male,more,2.378868756424824,0.511562436258095,upper,yes,yes,247,317,68
328,no,42,male,more,0.9441735057106058,2.0841265806973843,lower,yes,yes,323,227,16
221,no,56,male,more,2.027514655081645,2.1744419262063115,lower,yes,yes,186,285,88
47,no,51,male,more,0.42903358934059943,1.1061112750025943,upper,yes,yes,133,234,70
103,no,48,female,more,0.8337336276640274,2.957303053433795,upper,yes,yes,27,182,80
250,no,47,female,more,0.7491458888266288,1.3341829006890193,upper,no,yes,174,349,56
425,no,66,male,more,2.3573151231273286,1.0622448224079286,upper,yes,no,154,350,61
462,no,34,male,more,1.3629292605527175,1.6289345020952544,upper,yes,no,138,66,92
442,no,59,female,more,2.861818050853357,1.3094810122185996,upper,yes,no,48,423,6
60,no,43,female,more,2.243839018251617,1.0438902249212267,upper,yes,no,373,466,87
106,no,42,male,more,0.9640422221169461,2.128779771531146,upper,yes,yes,101,357,16
208,no,31,male,more,2.235495189915127,1.6054428728891512,lower,yes,yes,176,126,82
153,no,59,female,more,1.324710957736606,1.7146287627556311,lower,yes,no,182,412,80
69,no,41,female,more,1.2558226749649148,1.1112534083110854,upper,yes,yes,323,361,76
94,no,61,male,more,1.5847693121097692,0.9269371946848248,upper,yes,yes,103,472,14
234,no,45,female,more,3.2342050075551345,0.9118525992559715,lower,yes,yes,122,371,10
260,no,53,male,more,2.5787598126493703,2.1864210729985643,upper,yes,yes,15,351,71
225,no,66,female,more,2.7171489890663123,1.3955961165552417,upper,yes,yes,357,165,40
144,no,53,male,more,1.8020482115439753,1.4559596831959707,upper,yes,yes,351,8,42
176,no,54,male,more,2.1155113852494773,0.34192816961379635,lower,yes,yes,15,405,71
333,no,34,male,more,0.6196673423715264,1.4618255884790605,lower,yes,no,50,288,68
316,no,73,male,more,1.2477496508200125,1.7562787927938142,upper,yes,yes,17,256,72
377,no,61,male,more,1.780005255238729,2.102045217748491,lower,yes,yes,162,40,38
370,no,66,male,more,2.1501749521201114,1.9525441034552637,upper,yes,yes,119,559,78
290,no,66,male,more,2.0437626031272926,0.720629390393626,upper,yes,yes,59,262,31
273,no,38,male,more,2.4953814403870016,1.5725831311368867,upper,yes,yes,323,259,77
