feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9
Anterior,AMNH99.1/84-A,0.9019396551724153,12,30.7794746,5.44029653,0.25,Homo sapiens,Alaska
Posterior,AMNH99.1/84-A,0.9019396551724153,12,30.7794746,5.44029653,0.25,Homo sapiens,Alaska
Premolar,AMNH99.1/84-A,0.9019396551724153,8,30.7794746,5.44029653,0.25,Homo sapiens,Alaska
Anterior,AMNH99.1/84-B,0.9019396551724153,12,48.8,10.5,0.25,Homo sapiens,Alaska
Posterior,AMNH99.1/84-B,0.9019396551724153,8,48.8,10.5,0.25,Homo sapiens,Alaska
Premolar,AMNH99.1/84-B,0.9019396551724153,8,48.8,10.5,0.25,Homo sapiens,Alaska
Anterior,AMNH99.1/84-C,0.9019396551724153,6,46.1073874,8.74186019,0.25,Homo sapiens,Alaska
Posterior,AMNH99.1/84-C,0.9019396551724153,6,46.1073874,8.74186019,0.25,Homo sapiens,Alaska
Premolar,AMNH99.1/84-C,0.9019396551724153,4,46.1073874,8.74186019,0.25,Homo sapiens,Alaska
Anterior,AMNH99.1/84-D,0.9019396551724153,6,33.137615,5.94640065,0.25,Homo sapiens,Alaska
Posterior,AMNH99.1/84-D,0.9019396551724153,6,33.137615,5.94640065,0.25,Homo sapiens,Alaska
Premolar,AMNH99.1/84-D,0.9019396551724153,4,33.137615,5.94640065,0.25,Homo sapiens,Alaska
Anterior,AMNH99.1/86-C,0.9019396551724153,12,47.2736416,8.3605854,0.25,Homo sapiens,Alaska
Posterior,AMNH99.1/86-C,0.9019396551724153,11,47.2736416,8.3605854,0.25,Homo sapiens,Alaska
Premolar,AMNH99.1/86-C,0.9019396551724153,8,47.2736416,8.3605854,0.25,Homo sapiens,Alaska
Anterior,AMNH99.1/86-D,0.9019396551724153,12,50.8236683,9.7611705,0.25,Homo sapiens,Alaska
Posterior,AMNH99.1/86-D,0.9019396551724153,8,50.8236683,9.7611705,0.25,Homo sapiens,Alaska
Premolar,AMNH99.1/86-D,0.9019396551724153,8,50.8236683,9.7611705,0.25,Homo sapiens,Alaska
Anterior,AMNH99.1/87,0.9019396551724153,12,45.2,12.6,0.75,Homo sapiens,Alaska
Posterior,AMNH99.1/87,0.9019396551724153,9,45.2,12.6,0.75,Homo sapiens,Alaska
Premolar,AMNH99.1/87,0.9019396551724153,8,45.2,12.6,0.75,Homo sapiens,Alaska
Anterior,AMNH99.1/89-A,0.9019396551724153,12,43.749247,8.23260632,0.75,Homo sapiens,Alaska
Posterior,AMNH99.1/89-A,0.9019396551724153,12,43.749247,8.23260632,0.75,Homo sapiens,Alaska
Premolar,AMNH99.1/89-A,0.9019396551724153,8,43.749247,8.23260632,0.75,Homo sapiens,Alaska
Anterior,AMNH99.1/89-B,0.9019396551724153,12,28.4213341,4.93536963,0.75,Homo sapiens,Alaska
Posterior,AMNH99.1/89-B,0.9019396551724153,12,28.4213341,4.93536963,0.75,Homo sapiens,Alaska
Premolar,AMNH99.1/89-B,0.9019396551724153,8,28.4213341,4.93536963,0.75,Homo sapiens,Alaska
Anterior,AMNH99.1/90,0.9019396551724153,12,55.0,15.0,0.75,Homo sapiens,Alaska
Posterior,AMNH99.1/90,0.9019396551724153,10,55.0,15.0,0.75,Homo sapiens,Alaska
Premolar,AMNH99.1/90,0.9019396551724153,8,55.0,15.0,0.75,Homo sapiens,Alaska
Anterior,AMNH99.1/91-A,0.9019396551724153,12,31.9585448,5.69322104,0.75,Homo sapiens,Alaska
Posterior,AMNH99.1/91-A,0.9019396551724153,12,31.9585448,5.69322104,0.75,Homo sapiens,Alaska
Premolar,AMNH99.1/91-A,0.9019396551724153,8,31.9585448,5.69322104,0.75,Homo sapiens,Alaska
Anterior,AMNH99.1/91-B,0.9019396551724153,12,50.8236683,9.7611705,0.5,Homo sapiens,Alaska
Posterior,AMNH99.1/91-B,0.9019396551724153,10,50.8236683,9.7611705,0.5,Homo sapiens,Alaska
Premolar,AMNH99.1/91-B,0.9019396551724153,8,50.8236683,9.7611705,0.5,Homo sapiens,Alaska
Anterior,AMNH99.1/94,0.9019396551724153,12,34.3166852,6.19980411,0.25,Homo sapiens,Alaska
Posterior,AMNH99.1/94,0.9019396551724153,12,34.3166852,6.19980411,0.25,Homo sapiens,Alaska
Premolar,AMNH99.1/94,0.9019396551724153,8,34.3166852,6.19980411,0.25,Homo sapiens,Alaska
Anterior,AMNH99.1/96-A,0.9019396551724153,12,37.8538959,6.96111299,0.75,Homo sapiens,Alaska
Posterior,AMNH99.1/96-A,0.9019396551724153,12,37.8538959,6.96111299,0.75,Homo sapiens,Alaska
Premolar,AMNH99.1/96-A,0.9019396551724153,8,37.8538959,6.96111299,0.75,Homo sapiens,Alaska
Anterior,AMNH99.1/97,0.9019396551724153,12,36.6748257,6.70718105,0.75,Homo sapiens,Alaska
Posterior,AMNH99.1/97,0.9019396551724153,10,36.6748257,6.70718105,0.75,Homo sapiens,Alaska
Premolar,AMNH99.1/97,0.9019396551724153,8,36.6748257,6.70718105,0.75,Homo sapiens,Alaska
Anterior,AMNH99.1/98,0.9019396551724153,12,30.7794746,5.44029653,0.75,Homo sapiens,Alaska
Posterior,AMNH99.1/98,0.9019396551724153,12,30.7794746,5.44029653,0.75,Homo sapiens,Alaska
Premolar,AMNH99.1/98,0.9019396551724153,8,30.7794746,5.44029653,0.75,Homo sapiens,Alaska
Anterior,AMNH99.1/99,0.9019396551724153,12,31.9585448,5.69322104,0.25,Homo sapiens,Alaska
Posterior,AMNH99.1/99,0.9019396551724153,12,31.9585448,5.69322104,0.25,Homo sapiens,Alaska
Premolar,AMNH99.1/99,0.9019396551724153,8,31.9585448,5.69322104,0.25,Homo sapiens,Alaska
Anterior,BM1868.4.16.2,0.01754385964912175,12,12.47378,3.29146087,1.0,Pongo,Borneo
Posterior,BM1868.4.16.2,0.01754385964912175,12,12.47378,3.29146087,1.0,Pongo,Borneo
Premolar,BM1868.4.16.2,0.01754385964912175,8,12.47378,3.29146087,1.0,Pongo,Borneo
Anterior,BM1884.10.30.1,0.01754385964912175,6,13.686453,3.71761878,1.0,Pongo,Borneo
Posterior,BM1884.10.30.1,0.01754385964912175,6,13.686453,3.71761878,1.0,Pongo,Borneo
Premolar,BM1884.10.30.1,0.01754385964912175,4,13.686453,3.71761878,1.0,Pongo,Borneo
Anterior,BM1884.10.30.2,0.01754385964912175,12,13.686453,3.71761878,1.0,Pongo,Borneo
Posterior,BM1884.10.30.2,0.01754385964912175,12,13.686453,3.71761878,1.0,Pongo,Borneo
Premolar,BM1884.10.30.2,0.01754385964912175,8,13.686453,3.71761878,1.0,Pongo,Borneo
Anterior,BM1886.12.20.10,0.01754385964912175,12,14.1715222,3.88831042,1.0,Pongo,Borneo
Posterior,BM1886.12.20.10,0.01754385964912175,12,14.1715222,3.88831042,1.0,Pongo,Borneo
Premolar,BM1886.12.20.10,0.01754385964912175,8,14.1715222,3.88831042,1.0,Pongo,Borneo
Anterior,BM1898.2.28.11,0.01754385964912175,12,13.9289876,3.80295048,1.0,Pongo,Borneo
Posterior,BM1898.2.28.11,0.01754385964912175,12,13.9289876,3.80295048,1.0,Pongo,Borneo
Premolar,BM1898.2.28.11,0.01754385964912175,8,13.9289876,3.80295048,1.0,Pongo,Borneo
Anterior,BM1899.11.6.1,0.0399999999999987,12,17.1217143,3.06608828,0.0,Papio,Arabia
Posterior,BM1899.11.6.1,0.0399999999999987,12,17.1217143,3.06608828,0.0,Papio,Arabia
Premolar,BM1899.11.6.1,0.0399999999999987,8,17.1217143,3.06608828,0.0,Papio,Arabia
Anterior,BM1899.6.10.2,0.0399999999999987,12,18.5922731,3.4773143,1.0,Papio,East Africa
Posterior,BM1899.6.10.2,0.0399999999999987,12,18.5922731,3.4773143,1.0,Papio,East Africa
Premolar,BM1899.6.10.2,0.0399999999999987,8,18.5922731,3.4773143,1.0,Papio,East Africa
Anterior,BM1899.7.8.1,0.0399999999999987,12,23.0253446,4.35428022,1.0,Papio,East Africa
Posterior,BM1899.7.8.1,0.0399999999999987,12,23.0253446,4.35428022,1.0,Papio,East Africa
Premolar,BM1899.7.8.1,0.0399999999999987,8,23.0253446,4.35428022,1.0,Papio,East Africa
Anterior,BM1900.3.18.1,0.0399999999999987,12,18.5922731,3.4773143,1.0,Papio,East Africa
Posterior,BM1900.3.18.1,0.0399999999999987,12,18.5922731,3.4773143,1.0,Papio,East Africa
Premolar,BM1900.3.18.1,0.0399999999999987,8,18.5922731,3.4773143,1.0,Papio,East Africa
Anterior,BM1900.6.28.1,0.0399999999999987,12,11.454619,2.00186723,1.0,Papio,Arabia
Posterior,BM1900.6.28.1,0.0399999999999987,12,11.454619,2.00186723,1.0,Papio,Arabia
Premolar,BM1900.6.28.1,0.0399999999999987,8,11.454619,2.00186723,1.0,Papio,Arabia
Anterior,BM1901.2.13.1,0.0399999999999987,12,18.9952796,3.55691242,1.0,Papio,West Africa
Posterior,BM1901.2.13.1,0.0399999999999987,12,18.9952796,3.55691242,1.0,Papio,West Africa
Premolar,BM1901.2.13.1,0.0399999999999987,8,18.9952796,3.55691242,1.0,Papio,West Africa
Anterior,BM1901.8.9.23,0.0399999999999987,12,18.5922731,3.4773143,0.0,Papio,East Africa
Posterior,BM1901.8.9.23,0.0399999999999987,12,18.5922731,3.4773143,0.0,Papio,East Africa
Premolar,BM1901.8.9.23,0.0399999999999987,8,18.5922731,3.4773143,0.0,Papio,East Africa
Anterior,BM1902.11.22.1,0.0399999999999987,12,12.485,2.19399907,1.0,Papio,Arabia
Posterior,BM1902.11.22.1,0.0399999999999987,12,12.485,2.19399907,1.0,Papio,Arabia
Premolar,BM1902.11.22.1,0.0399999999999987,8,12.485,2.19399907,1.0,Papio,Arabia
Anterior,BM1902.9.2.1,0.0399999999999987,12,19.8012926,3.71619727,1.0,Papio,East Africa
Posterior,BM1902.9.2.1,0.0399999999999987,12,19.8012926,3.71619727,1.0,Papio,East Africa
Premolar,BM1902.9.2.1,0.0399999999999987,8,19.8012926,3.71619727,1.0,Papio,East Africa
Anterior,BM1902.9.9.3,0.0399999999999987,12,22.6223381,4.27445115,1.0,Papio,East Africa
Posterior,BM1902.9.9.3,0.0399999999999987,9,22.6223381,4.27445115,1.0,Papio,East Africa
Premolar,BM1902.9.9.3,0.0399999999999987,8,22.6223381,4.27445115,1.0,Papio,East Africa
Anterior,BM1904.11.5.2,0.0399999999999987,12,21.4133186,4.03507241,1.0,Papio,East Africa
Posterior,BM1904.11.5.2,0.0399999999999987,12,21.4133186,4.03507241,1.0,Papio,East Africa
Premolar,BM1904.11.5.2,0.0399999999999987,8,21.4133186,4.03507241,1.0,Papio,East Africa
Anterior,BM1904.8.2.1,0.0399999999999987,12,12.485,2.19399907,1.0,Papio,Arabia
Posterior,BM1904.8.2.1,0.0399999999999987,12,12.485,2.19399907,1.0,Papio,Arabia
Premolar,BM1904.8.2.1,0.0399999999999987,8,12.485,2.19399907,1.0,Papio,Arabia
Anterior,BM1904.8.2.3,0.0399999999999987,12,17.1217143,3.06608828,1.0,Papio,East Africa
Posterior,BM1904.8.2.3,0.0399999999999987,12,17.1217143,3.06608828,1.0,Papio,East Africa
Premolar,BM1904.8.2.3,0.0399999999999987,8,17.1217143,3.06608828,1.0,Papio,East Africa
Anterior,BM1905.5.10.1,0.0399999999999987,12,21.8163251,4.1148462,1.0,Papio,West Africa
Posterior,BM1905.5.10.1,0.0399999999999987,12,21.8163251,4.1148462,1.0,Papio,West Africa
Premolar,BM1905.5.10.1,0.0399999999999987,8,21.8163251,4.1148462,1.0,Papio,West Africa
Anterior,BM1906.11.1.6,0.0399999999999987,12,20.2042991,3.79588028,1.0,Papio,East Africa
Posterior,BM1906.11.1.6,0.0399999999999987,12,20.2042991,3.79588028,1.0,Papio,East Africa
Premolar,BM1906.11.1.6,0.0399999999999987,8,20.2042991,3.79588028,1.0,Papio,East Africa
Anterior,BM1907.7.8.11,0.0399999999999987,12,19.8012926,3.71619727,1.0,Papio,Central Africa
Posterior,BM1907.7.8.11,0.0399999999999987,12,19.8012926,3.71619727,1.0,Papio,Central Africa
Premolar,BM1907.7.8.11,0.0399999999999987,8,19.8012926,3.71619727,1.0,Papio,Central Africa
Anterior,BM1908.7.17.1,0.01754385964912175,6,16.5968682,4.74312763,1.0,Pongo,Borneo
Posterior,BM1908.7.17.1,0.01754385964912175,6,16.5968682,4.74312763,1.0,Pongo,Borneo
Premolar,BM1908.7.17.1,0.01754385964912175,4,16.5968682,4.74312763,1.0,Pongo,Borneo
Anterior,BM1908.8.9.41,0.0399999999999987,6,19.3982861,3.63654073,1.0,Papio,East Africa
Posterior,BM1908.8.9.41,0.0399999999999987,6,19.3982861,3.63654073,1.0,Papio,East Africa
Premolar,BM1908.8.9.41,0.0399999999999987,4,19.3982861,3.63654073,1.0,Papio,East Africa
Anterior,BM1908.8.9.42,0.0399999999999987,12,23.8313576,4.51398683,0.0,Papio,East Africa
Posterior,BM1908.8.9.42,0.0399999999999987,12,23.8313576,4.51398683,0.0,Papio,East Africa
Premolar,BM1908.8.9.42,0.0399999999999987,8,23.8313576,4.51398683,0.0,Papio,East Africa
Anterior,BM1909.6.11,0.0399999999999987,12,14.0305714,2.48359763,1.0,Papio,East Africa
Posterior,BM1909.6.11,0.0399999999999987,12,14.0305714,2.48359763,1.0,Papio,East Africa
Premolar,BM1909.6.11,0.0399999999999987,8,14.0305714,2.48359763,1.0,Papio,East Africa
Anterior,BM1910.10.3.1,0.0399999999999987,12,13.0001905,2.29036872,1.0,Papio,East Africa
Posterior,BM1910.10.3.1,0.0399999999999987,9,13.0001905,2.29036872,1.0,Papio,East Africa
Premolar,BM1910.10.3.1,0.0399999999999987,7,13.0001905,2.29036872,1.0,Papio,East Africa
Anterior,BM1911.12.1.1,0.0399999999999987,12,18.1892666,3.39774848,1.0,Papio,East Africa
Posterior,BM1911.12.1.1,0.0399999999999987,12,18.1892666,3.39774848,1.0,Papio,East Africa
Premolar,BM1911.12.1.1,0.0399999999999987,8,18.1892666,3.39774848,1.0,Papio,East Africa
Anterior,BM1913.10.18.2,0.0399999999999987,12,19.3982861,3.63654073,1.0,Papio,East Africa
Posterior,BM1913.10.18.2,0.0399999999999987,12,19.3982861,3.63654073,1.0,Papio,East Africa
Premolar,BM1913.10.18.2,0.0399999999999987,8,19.3982861,3.63654073,1.0,Papio,East Africa
Anterior,BM1913.10.18.3,0.0399999999999987,6,24.2343641,4.59386268,1.0,Papio,East Africa
Posterior,BM1913.10.18.3,0.0399999999999987,6,24.2343641,4.59386268,1.0,Papio,East Africa
Premolar,BM1913.10.18.3,0.0399999999999987,4,24.2343641,4.59386268,1.0,Papio,East Africa
Anterior,BM1914.3.8.2,0.0399999999999987,12,26.6524031,5.07338879,0.0,Papio,East Africa
Posterior,BM1914.3.8.2,0.0399999999999987,12,26.6524031,5.07338879,0.0,Papio,East Africa
Premolar,BM1914.3.8.2,0.0399999999999987,8,26.6524031,5.07338879,0.0,Papio,East Africa
Anterior,BM1918.11.8.1,0.0399999999999987,6,22.6223381,4.27445115,1.0,Papio,East Africa
Posterior,BM1918.11.8.1,0.0399999999999987,6,22.6223381,4.27445115,1.0,Papio,East Africa
Premolar,BM1918.11.8.1,0.0399999999999987,4,22.6223381,4.27445115,1.0,Papio,East Africa
Anterior,BM1922.12.19.6,0.0399999999999987,12,18.1892666,3.39774848,1.0,Papio,Central Africa
Posterior,BM1922.12.19.6,0.0399999999999987,12,18.1892666,3.39774848,1.0,Papio,Central Africa
Premolar,BM1922.12.19.6,0.0399999999999987,8,18.1892666,3.39774848,1.0,Papio,Central Africa
Anterior,BM1923.3.4.3,0.0399999999999987,12,28.2644291,5.39328887,0.0,Papio,East Africa
Posterior,BM1923.3.4.3,0.0399999999999987,12,28.2644291,5.39328887,0.0,Papio,East Africa
Premolar,BM1923.3.4.3,0.0399999999999987,8,28.2644291,5.39328887,0.0,Papio,East Africa
Anterior,BM1924.2.25.1,0.0399999999999987,12,20.6073056,3.87558812,1.0,Papio,East Africa
Posterior,BM1924.2.25.1,0.0399999999999987,12,20.6073056,3.87558812,1.0,Papio,East Africa
Premolar,BM1924.2.25.1,0.0399999999999987,8,20.6073056,3.87558812,1.0,Papio,East Africa
Anterior,BM1924.8.6.15,0.0399999999999987,12,19.3982861,3.63654073,1.0,Papio,West Africa
Posterior,BM1924.8.6.15,0.0399999999999987,12,19.3982861,3.63654073,1.0,Papio,West Africa
Premolar,BM1924.8.6.15,0.0399999999999987,8,19.3982861,3.63654073,1.0,Papio,West Africa
Anterior,BM1924.8.6.16,0.0399999999999987,12,24.2343641,4.59386268,0.0,Papio,West Africa
Posterior,BM1924.8.6.16,0.0399999999999987,12,24.2343641,4.59386268,0.0,Papio,West Africa
Premolar,BM1924.8.6.16,0.0399999999999987,8,24.2343641,4.59386268,0.0,Papio,West Africa
Anterior,BM1925.5.12.1,0.0399999999999987,12,21.8163251,4.1148462,1.0,Papio,West Africa
Posterior,BM1925.5.12.1,0.0399999999999987,12,21.8163251,4.1148462,1.0,Papio,West Africa
Premolar,BM1925.5.12.1,0.0399999999999987,8,21.8163251,4.1148462,1.0,Papio,West Africa
Anterior,BM1927.8.14.1,0.0399999999999987,6,16.0913333,2.87155209,0.0,Papio,East Africa
Posterior,BM1927.8.14.1,0.0399999999999987,6,16.0913333,2.87155209,0.0,Papio,East Africa
Premolar,BM1927.8.14.1,0.0399999999999987,4,16.0913333,2.87155209,0.0,Papio,East Africa
Anterior,BM1930.12.1.2,0.0399999999999987,12,20.2042991,3.79588028,0.0,Papio,East Africa
Posterior,BM1930.12.1.2,0.0399999999999987,12,20.2042991,3.79588028,0.0,Papio,East Africa
Premolar,BM1930.12.1.2,0.0399999999999987,8,20.2042991,3.79588028,0.0,Papio,East Africa
Anterior,BM1931.4.1.1,0.0399999999999987,12,19.3982861,3.63654073,1.0,Papio,East Africa
Posterior,BM1931.4.1.1,0.0399999999999987,12,19.3982861,3.63654073,1.0,Papio,East Africa
Premolar,BM1931.4.1.1,0.0399999999999987,8,19.3982861,3.63654073,1.0,Papio,East Africa
Anterior,BM1932.7.6.1,0.0399999999999987,12,13.515381,2.38690817,1.0,Papio,East Africa
Posterior,BM1932.7.6.1,0.0399999999999987,12,13.515381,2.38690817,1.0,Papio,East Africa
Premolar,BM1932.7.6.1,0.0399999999999987,8,13.515381,2.38690817,1.0,Papio,East Africa
Anterior,BM1934.11.20.1,0.0399999999999987,12,18.5922731,3.4773143,1.0,Papio,East Africa
Posterior,BM1934.11.20.1,0.0399999999999987,12,18.5922731,3.4773143,1.0,Papio,East Africa
Premolar,BM1934.11.20.1,0.0399999999999987,8,18.5922731,3.4773143,1.0,Papio,East Africa
Anterior,BM1935.10.22.24,0.0399999999999987,6,21.0103121,3.95531929,0.0,Papio,West Africa
Posterior,BM1935.10.22.24,0.0399999999999987,6,21.0103121,3.95531929,0.0,Papio,West Africa
Premolar,BM1935.10.22.24,0.0399999999999987,4,21.0103121,3.95531929,0.0,Papio,West Africa
Anterior,BM1935.2.14.1,0.0399999999999987,12,19.3982861,3.63654073,1.0,Papio,East Africa
Posterior,BM1935.2.14.1,0.0399999999999987,12,19.3982861,3.63654073,1.0,Papio,East Africa
Premolar,BM1935.2.14.1,0.0399999999999987,8,19.3982861,3.63654073,1.0,Papio,East Africa
Anterior,BM1936.12.28.1,0.0399999999999987,12,18.5922731,3.4773143,1.0,Papio,East Africa
Posterior,BM1936.12.28.1,0.0399999999999987,12,18.5922731,3.4773143,1.0,Papio,East Africa
Premolar,BM1936.12.28.1,0.0399999999999987,8,18.5922731,3.4773143,1.0,Papio,East Africa
Anterior,BM1936.12.28.2,0.0399999999999987,12,18.5922731,3.4773143,1.0,Papio,East Africa
Posterior,BM1936.12.28.2,0.0399999999999987,12,18.5922731,3.4773143,1.0,Papio,East Africa
Premolar,BM1936.12.28.2,0.0399999999999987,8,18.5922731,3.4773143,1.0,Papio,East Africa
