rownames,affairs,gender,age,yearsmarried,children,religiousness,education,occupation,rating
1001,8,female,26.26154600261204,10.58640643170549,yes,2,14,2,1
3042,11,male,22.291028188026207,14.401021197591401,yes,1,14,4,1
2553,1,male,33.71338851611521,5.21492199262282,no,2,11,5,5
417,0,female,31.594265407576685,4.753360279982729,yes,3,12,2,4
7619,9,male,30.97745504478928,2.9863210119351633,yes,2,10,6,5
5361,6,male,14.060370576711296,12.13053443747309,no,1,16,4,3
7155,4,female,35.618329014404,5.385881071112325,yes,3,19,4,5
2134,5,male,25.86887150154953,15.199622891193346,yes,4,16,4,5
1705,0,male,21.7417699860335,9.192507650087716,no,4,11,3,2
3383,4,male,21.23075707186469,-4.694408460484016,yes,1,20,4,3
7068,9,female,31.878062579240655,1.9743639231303227,yes,2,10,2,2
1464,12,female,19.7776599765851,13.118922119379956,no,2,10,7,1
3292,2,male,7.163177109030427,3.611953299548243,yes,3,17,5,2
8247,12,female,30.99828028485679,11.964706855193384,yes,5,15,2,4
1510,4,female,16.398306150916135,4.879219125546829,no,5,14,4,2
3681,7,male,37.25929510239348,8.984030781893416,no,2,15,5,2
6056,7,female,12.989457066869111,8.063661086925984,yes,1,11,4,3
576,5,female,29.233515378867008,5.779257612806333,yes,1,12,4,3
4537,4,male,27.930155508403224,9.280786063372512,no,1,16,2,2
7462,4,female,11.62145634562175,8.781018887306217,yes,1,14,2,2
1036,2,female,6.788204929541797,4.680817113611805,no,3,13,5,3
8603,2,male,22.505843790716025,12.62163725018586,yes,5,17,5,5
2194,2,female,21.728247796300288,4.779349062882176,yes,2,14,1,4
7160,7,female,9.809767722645333,-1.011039667740997,yes,4,12,2,1
3509,12,male,13.065622552380596,10.861847954912573,yes,3,9,6,1
6623,2,female,27.83354477854992,9.032504667083394,yes,5,17,4,1
740,0,female,22.602303021175814,1.6634554536224186,yes,5,16,3,3
1064,2,female,2.8063263171732515,3.4450559114584025,no,3,15,4,4
7516,11,female,14.542114311525694,13.47763854859155,yes,1,10,1,2
176,6,female,19.252527223553322,1.4111314977846003,yes,1,9,7,5
6,6,male,32.11869366283675,16.252501408525717,yes,2,18,2,4
5329,2,male,14.668739447991875,5.511858761860071,yes,3,15,2,1
3726,9,female,8.88501612334425,11.594843747058274,yes,2,17,1,4
3044,9,male,23.316341371056215,10.98200461599344,yes,4,19,4,5
4013,6,male,14.595240186420593,15.41957890967073,no,5,16,7,5
9029,7,female,13.077554893106392,5.942656257430909,yes,1,17,1,1
5388,11,male,15.45386813143024,4.451868633312479,yes,2,9,6,5
466,4,male,34.24826366867647,5.954537769994017,yes,2,10,2,4
4546,0,female,17.451302556571022,7.945754218620912,no,2,15,4,2
2488,5,male,7.333325627642434,16.245247034232897,yes,1,17,5,5
3711,3,female,19.74782753211904,10.886362553486093,no,4,9,1,2
3770,12,female,6.321016959688274,17.654217825167002,yes,5,18,6,4
1401,11,male,30.89532459961802,15.853667862909038,no,4,14,1,3
4256,9,male,29.801782328346704,7.8279619866170815,no,2,10,3,2
4146,1,male,21.488742683334397,5.571884004386666,yes,5,18,2,2
4068,8,female,6.5968404965793255,12.897486061826726,no,1,12,6,2
7077,4,female,30.82942340267885,8.001715472322607,yes,5,16,5,2
7419,6,female,17.31917389568348,-0.8882976031007388,yes,2,19,6,4
6217,7,female,25.99693163360146,4.8459460751778884,no,2,18,2,1
7312,10,female,21.939590423412188,6.8076320855328785,yes,3,20,1,5
6240,1,female,11.874984318963264,14.629251353489286,yes,4,19,1,5
2276,0,male,21.154205977284757,8.499004980230572,yes,4,16,1,3
4510,9,male,8.143633585056344,1.9404127105377453,yes,1,20,7,3
2384,0,male,6.838739115590137,7.718879412306149,yes,4,13,3,3
5854,8,female,16.487156662468152,6.0503478134700455,yes,5,12,1,4
5444,2,female,35.86618091819187,5.479153923651209,yes,2,19,6,4
1263,2,male,23.577577523055783,3.667153093127362,yes,3,18,1,4
8669,7,female,24.21176300519153,4.215838022567462,yes,3,13,3,2
5183,7,male,21.314457381985747,5.439810297757593,yes,4,13,1,5
7298,4,female,16.350558564997616,7.3535495423178485,yes,4,17,1,2
3477,8,female,20.7797033967605,4.462078418441088,no,2,20,5,5
222,7,male,19.53460581682976,9.733172113308212,yes,3,19,2,1
4095,1,male,19.78041881126966,3.7600776855440534,yes,2,13,1,1
8903,10,male,23.46087405264403,-2.3206690056172867,yes,3,11,4,4
634,5,female,4.240270628482001,2.074196019573403,no,1,20,6,5
8602,3,male,21.289377919665064,10.842335915193337,yes,5,16,5,2
741,3,male,-3.143717059293717,8.78739783984906,yes,1,13,4,4
5085,6,female,17.51342923736785,10.185090996032308,no,3,17,3,3
4509,7,male,36.583823852574255,4.272839228523517,yes,2,15,1,4
1134,8,male,22.15054584553599,-2.791104660293742,yes,5,15,5,2
4892,10,female,25.569951735645066,0.7563157182396454,yes,5,18,5,4
4865,5,male,21.02376442782894,15.683896984127466,no,1,9,6,5
137,3,male,20.085600468216715,5.282157591344248,no,3,14,6,2
8170,9,male,19.503272401663473,0.7145563040212819,yes,3,9,6,5
4786,1,female,22.209495174160672,14.571877610637998,yes,1,14,4,1
7398,10,female,33.21359294661865,4.2451974247372615,yes,2,12,6,3
8095,2,male,29.906619050983334,2.733850985503852,yes,4,18,1,5
357,9,female,21.85988286949632,4.514942360402763,yes,5,9,2,5
6803,9,female,16.112591402793615,-0.7317404640073608,yes,2,20,5,1
8086,10,female,29.6702701956362,3.7174017446841088,yes,5,17,5,5
4873,11,female,18.06434011837669,7.2260731905607,yes,5,18,5,2
7600,6,male,1.027725738283209,6.8823435403620215,yes,5,18,2,4
2543,11,male,27.37733283510122,4.455669704983046,no,4,20,7,5
3051,3,male,39.09246822221671,7.265799162980941,no,5,10,6,3
3429,8,female,26.3948473682216,5.6017142969946425,no,4,19,2,2
7272,9,male,14.711748728605087,8.974789316520653,yes,1,18,7,5
1185,1,female,12.386372697936324,-2.691667346937251,yes,1,16,6,5
3633,8,male,24.953384892998237,6.176931720416219,no,4,14,3,3
2892,11,female,-2.422232934208843,6.773173909548245,no,1,17,4,2
6442,7,female,21.986918199842645,6.064499371656152,yes,5,14,5,5
7914,12,female,20.060227742542857,10.18533502335141,yes,5,18,7,1
2065,5,female,28.178391203378503,7.362386702361246,no,5,19,5,1
2260,3,female,15.375831378618411,5.226206888323555,yes,4,10,7,2
4378,9,male,22.467815473428857,6.665843219084128,yes,2,18,7,3
3455,1,male,37.8947507209605,2.655314812565166,yes,2,19,7,4
8487,2,female,7.140496604364772,-0.6256517357923528,yes,4,12,3,4
8998,6,male,7.09183916150435,10.307556997819548,no,3,12,3,3
2989,8,female,19.80085344102178,4.03724831066655,no,1,12,7,5
3252,9,female,0.09307376576930793,11.49485622967832,yes,3,10,6,4
1292,11,female,31.515992333392454,2.74417676301311,no,3,9,7,4
5412,12,male,9.465392742795043,-3.0958964621265324,yes,1,19,6,4
6259,3,female,15.599144810217261,13.207171312945388,no,2,18,4,5
1176,11,female,19.937835612399596,7.7321318970566875,no,5,14,1,3
5276,1,male,-1.0119070728282757,9.095084973011092,yes,1,19,3,1
2185,2,female,15.9545338062929,6.426035455819199,yes,4,17,3,1
4122,3,female,6.309456396071596,9.651454005588388,yes,2,14,3,3
4729,11,female,28.477913812277734,7.171486627892553,yes,4,12,4,3
4998,5,male,11.192771223348421,3.905436287559829,yes,5,13,7,3
7280,10,male,17.173836161316213,0.3750355766207907,no,5,18,6,1
2283,10,male,8.864580682842236,1.344553836388278,yes,1,19,5,5
8330,4,female,31.476890753764316,20.884270231651072,yes,1,13,7,2
5265,1,female,18.833300653279675,14.28057242741033,no,3,19,6,5
2475,10,male,18.368859233054856,9.323193618563597,yes,4,15,6,2
5932,5,female,38.67087955721286,8.954509469871109,no,2,10,2,2
4641,12,female,30.418529706441362,15.864254008723083,no,3,16,3,5
3324,7,male,8.135597300606516,6.14885774143911,yes,1,20,3,2
7016,4,male,14.861029179211105,7.19422011244221,yes,4,15,4,5
936,7,female,30.918039185604,11.330168221694239,no,1,17,2,4
5036,2,male,20.99257162308387,6.668059043705477,no,4,13,1,2
6806,0,female,35.44576848877746,6.484305778513343,no,5,11,1,1
5298,9,male,27.100373481091147,9.838417781751996,yes,5,10,2,2
7235,1,male,15.223559194128104,15.260815791789998,yes,4,16,2,5
7318,4,male,7.993950077297814,2.6432562308430976,yes,5,13,3,3
4762,3,female,26.750592183379904,6.696562128870708,yes,5,13,5,2
7468,7,male,32.099315471944685,3.1516977115961256,no,4,17,2,2
1931,3,male,15.936376717518577,6.8365796085245005,no,1,14,5,2
7875,11,female,15.512396966667037,5.17191642657939,yes,3,18,7,4
5222,3,female,32.17200842232069,14.1856741640079,yes,2,20,7,2
4077,8,male,27.327835304029165,10.702334077481893,yes,4,15,7,4
5332,7,male,0.09849759595383745,7.251415774895126,no,1,16,3,1
7132,1,male,-3.71128180858695,-2.078926158436568,yes,4,15,1,4
7567,11,male,17.61031597712292,10.050078398840014,yes,4,12,3,1
7602,11,female,28.009775487841328,12.188389880907676,yes,5,13,6,4
306,7,male,29.17042079823206,10.13322269030707,yes,5,19,1,5
6794,7,female,10.86282602613405,10.192081256662158,yes,5,20,1,4
2920,2,female,19.888571960212115,3.2812093260041078,yes,1,14,4,4
1814,12,female,15.20499600872311,9.66162498245169,yes,1,13,4,1
18,1,male,13.388804888278836,5.700405983586883,yes,5,9,7,3
4139,6,female,32.60877062194098,13.182301831458913,no,3,16,3,1
807,11,female,20.7653193783426,1.6927673538994688,no,1,19,5,1
3728,9,male,20.7065843865066,10.077775279517601,yes,4,10,3,5
5529,9,male,15.696822930126345,16.67021776568415,yes,2,13,3,1
154,6,male,24.302767156918136,9.472565778241574,no,2,18,1,2
3672,10,female,2.9551801119083834,10.282836000386864,yes,4,19,1,4
6098,10,female,44.30052426534443,11.307290461852453,no,3,13,2,4
3264,10,male,18.85161864712959,4.829943945160743,no,3,13,3,5
7626,1,female,18.678537396181714,4.5839696393661455,yes,4,17,1,5
4214,10,female,26.75566858673354,7.675328424632485,yes,4,18,1,3
7322,12,female,15.85620762365609,3.9123598154993107,yes,5,9,4,4
1084,11,male,20.056999334586035,4.995661707227008,yes,2,18,7,4
4169,11,female,41.4820568880432,5.263510427530607,yes,2,9,4,3
3170,2,female,29.177394817785803,16.115485568273165,yes,1,9,4,2
5559,3,male,16.088520760060415,3.860543581262012,yes,1,13,6,1
6940,2,female,21.02789567311756,-1.2997292802265648,no,1,19,7,3
470,11,female,19.261134617341117,9.394018537929291,yes,4,19,1,2
6870,3,male,3.920374155952203,6.129445751462153,no,5,9,6,4
7350,7,male,38.617700318435794,11.373491548580315,no,1,16,1,2
4990,7,male,11.590158036337826,-2.5239355540907376,yes,1,13,4,1
3679,4,female,4.814411317985547,1.6430459356783853,yes,4,19,6,5
6326,3,female,28.40872896527128,5.202248651038215,yes,5,12,2,1
2837,0,female,22.16375997275904,2.568135164397942,no,1,14,7,4
8449,4,female,19.430479431259517,10.329187793857466,yes,4,12,5,1
3258,6,male,12.545668002353509,5.1710015397829245,yes,1,14,4,3
8528,9,female,10.527464673535478,0.32679726722328795,yes,4,18,1,2
73,10,female,16.233306353376452,-4.32466322609805,yes,3,9,6,3
2580,11,female,-4.012599404628869,3.9105441963600356,yes,2,12,2,2
8874,1,male,32.65308351211836,-0.7827538676955168,no,2,16,3,4
2719,11,female,21.07133061352383,12.820605741973932,yes,2,20,6,5
2350,3,male,21.950861365675824,4.750951203905946,yes,2,15,6,2
6108,8,male,-8.088379796384192,2.8324833761231716,yes,2,12,3,5
62,0,female,18.088360200597965,2.1338486588046823,yes,5,16,5,5
6452,5,male,29.820917478454657,16.36835607069003,yes,5,19,2,5
6282,12,female,5.742966998764993,1.913235274096511,yes,5,12,3,2
4511,5,male,14.207969726362606,6.819504960650103,yes,1,12,6,2
6007,6,female,23.19369964224394,8.52007702433987,no,2,20,3,2
7717,11,male,16.243505740568533,-1.6278045072225158,yes,1,11,6,2
1564,12,male,9.646322534852304,8.146289971402974,no,5,17,7,5
685,6,male,16.17531758346364,15.00026058983061,yes,4,20,5,4
7946,12,female,14.464323638076591,8.886125585682581,yes,4,11,5,3
6245,12,female,26.83137570542469,2.579675816926371,yes,1,12,1,2
2778,10,male,14.600660513178717,11.13960229926552,yes,1,20,6,1
8902,4,male,6.83528893571172,3.4774736031635483,no,4,14,5,4
6134,11,male,26.990540451909176,10.399978941793616,yes,1,11,4,2
8156,10,male,18.178413277959958,10.133345863926639,yes,1,20,2,3
4339,7,male,17.24347338879944,5.5480193849135215,no,4,20,5,5
3756,12,female,4.902049699804072,-0.8671196348089776,no,4,12,1,2
2066,8,female,26.151790183992333,3.5197564600132867,no,5,16,7,1
6323,8,male,25.82196943844883,14.445161737074141,yes,2,10,7,2
7572,2,male,28.026314130943785,5.448415489146205,yes,1,17,7,3
8981,3,female,13.620602179662708,16.589242944313924,yes,2,16,2,5
5843,0,female,12.618515611709078,0.5207311435896225,yes,5,15,6,4
193,11,female,23.240370358978716,8.229996876685165,yes,5,9,7,2
7914,4,female,15.436918620502325,7.952831579365214,no,3,16,4,2
4862,1,female,24.183561694458167,4.687340553174634,yes,3,11,4,1
3513,5,male,19.88202982845332,2.2580874413847027,yes,1,13,6,2
4199,0,female,21.12103451403663,19.38693269065536,yes,4,15,7,5
8662,7,female,14.109562329608632,13.548070263394298,yes,4,14,5,2
2754,5,female,35.9544372040816,13.275343997350173,yes,3,12,4,1
505,6,male,0.5292117912979819,-0.8675830936596718,yes,5,11,5,2
1873,9,female,13.374945575658067,10.094683794919373,no,2,15,4,3
1595,11,female,25.219855194271517,3.274204651698315,yes,1,17,5,4
3654,3,male,28.403139087001314,10.577628726479746,yes,5,14,6,2
1648,7,male,13.363893938849468,18.12169583625495,yes,5,10,7,3
7762,0,female,22.661161834980867,5.533370052074057,yes,1,15,2,4
3640,6,female,11.4653547690271,17.392684158467766,no,5,16,4,3
3495,5,male,11.895422286393757,8.004460981079792,yes,4,12,7,1
3834,11,female,25.389815579900038,1.7391772435820432,yes,2,16,2,5
4724,10,female,7.400528744378237,5.630618500502337,yes,3,13,2,1
4504,5,male,6.514317159432059,3.749734929920329,no,2,10,6,2
7639,0,male,16.713137328544814,-8.711460054664109,yes,1,15,1,2
3651,7,female,18.145006088081068,5.801361385911811,yes,3,16,6,2
5870,11,male,9.807113292520166,3.1522188430133227,yes,2,19,4,1
2716,12,female,18.30713766131466,8.970157257789449,yes,4,14,5,4
1177,2,male,15.458662357824803,-9.278383856748974,no,2,19,6,2
3874,1,female,15.620705556981491,5.455405635087641,yes,4,19,1,2
6999,4,female,15.598062528999005,-2.0836357756732315,yes,2,12,2,4
7003,0,male,31.92254068295688,-1.8677019382742497,yes,5,9,5,5
4265,4,female,9.533772584603929,1.1276750153845274,yes,1,19,7,2
362,1,male,15.767939644701979,-2.7519192578320784,yes,3,14,7,3
7167,11,male,0.20413845376836548,14.118573817811107,no,1,19,1,2
2635,2,male,21.734796118576746,14.982546393160845,no,1,14,5,4
2147,1,male,6.203486404317127,11.291908726907142,yes,3,14,2,2
2209,10,female,16.968962104589846,10.274431802220077,yes,2,13,7,2
5357,1,female,28.283011633300944,6.551405680492768,yes,3,18,2,1
6795,3,male,24.21739813319506,2.7125497899824715,yes,3,18,6,4
5843,11,male,15.666170584909795,2.7948785303465744,no,1,20,4,3
5317,6,female,25.190666919487605,10.052851985399036,no,2,18,4,5
7239,7,female,30.19153697370053,4.885758437508653,yes,3,15,6,3
5778,8,female,16.76811157003026,5.094259344868044,yes,5,15,6,4
6757,12,male,13.540839625805608,-1.4057598969651899,yes,3,11,2,3
6798,6,male,14.673911432198116,8.875482017498388,yes,1,18,3,5
1984,11,male,41.34986047664158,-0.09751147771286028,yes,4,18,5,1
2384,4,female,18.822338857066605,12.820727435217297,yes,2,14,5,2
6938,11,female,21.53951638000152,11.530006655484948,no,3,16,2,3
3401,9,male,-4.533690266880104,8.829706194697131,yes,2,11,5,5
7227,9,female,13.044739985958884,20.891869588693787,yes,5,16,2,1
3699,10,male,19.13179473850905,11.165678920521486,yes,3,19,5,5
4085,11,male,22.920403204724998,12.895654841896647,yes,4,9,3,1
7379,12,male,31.92507115036109,3.301596765771766,yes,2,19,1,4
2022,2,female,31.271928646145412,1.1516328277273882,yes,1,11,7,2
8144,12,female,10.893100750765747,18.37971653105659,yes,2,14,7,4
964,3,male,36.69858552114769,12.956108135750597,yes,1,18,3,5
344,9,male,23.876173213483867,3.6172376987905728,yes,2,14,3,2
7971,0,male,35.96926842516139,-0.3541333610864106,no,4,13,4,3
7472,4,female,21.23679305609854,9.476003286996294,no,5,13,3,5
4994,9,female,34.83065069209733,11.027498910046091,yes,4,18,1,4
157,0,female,8.743932104070925,9.091311183626365,no,1,15,2,2
2331,5,male,10.862940630661694,8.470767645738645,yes,2,19,3,1
1938,1,male,18.540787924524807,9.34089873801915,no,3,18,3,5
3882,9,female,-2.8693638381027924,8.402194488500742,yes,1,11,5,2
183,3,male,23.02907407043059,3.687304989743427,yes,5,17,5,4
4450,3,male,3.1767824725731337,7.053960657718793,yes,1,18,1,1
4151,2,female,11.949486432797169,1.3072455854793352,yes,2,13,3,4
8059,0,female,31.804343431891215,4.96036570600861,no,4,15,3,5
2551,4,male,13.828121138349385,16.29344787833506,yes,1,13,5,4
3132,0,male,29.329953943485233,5.197106041203757,yes,1,13,2,2
597,6,female,25.79405444117114,17.559395418948938,no,5,17,4,1
2664,8,male,19.3136635643073,14.316055319942318,yes,3,9,2,3
8995,6,male,15.134805475189992,5.882683114578543,yes,3,20,4,3
6912,7,female,19.740103946573694,11.017897802908058,yes,3,12,2,3
3667,8,female,19.386366030176102,12.022328678937008,yes,5,10,1,4
546,3,female,11.815481180468222,2.561526982734949,yes,3,9,4,2
2267,12,male,18.459412881199032,7.020683897212029,yes,5,12,1,5
8967,6,female,9.004815654136356,-3.3924977158481564,no,4,17,2,1
1980,4,female,28.985791169129783,16.429900120738026,no,4,9,3,2
4318,1,male,-4.264534988505982,4.294224952201988,yes,4,17,2,2
2906,10,female,16.673090105037865,6.1594999791883005,yes,4,11,4,3
5012,2,male,23.776697400359772,14.663701258908608,no,1,13,1,2
8761,3,female,26.882450164349915,-1.2853178182751765,no,5,20,6,4
4659,1,male,21.117797377305404,6.095668402766216,yes,5,20,5,5
2564,10,male,5.299945024994466,4.537962025093374,no,5,13,4,4
5488,6,female,10.304380854780373,4.311405085175965,yes,1,11,6,1
5340,7,male,9.058612706234333,14.028577572532782,yes,5,14,5,5
114,10,female,25.040268137508797,11.729383961307548,no,5,11,5,4
1068,11,male,22.015589561633515,5.567025866568998,yes,2,9,4,2
6353,5,female,11.139284058069865,8.878303836945005,yes,5,13,5,1
2933,5,female,0.5067693774964646,3.7355876703770377,yes,1,17,7,4
4368,7,male,14.316514372588468,4.615189245282813,no,4,20,7,1
8492,10,male,45.64762588799203,3.657405309409808,yes,1,10,4,1
6154,4,male,8.63900360055821,10.431583673688866,yes,3,9,5,2
2937,9,female,28.182035446560477,13.523128911558,no,2,17,1,1
4305,4,female,20.894560515052532,7.85056354579994,yes,3,10,4,1
8976,8,female,13.103930983223126,12.333751682234643,yes,2,20,2,4
2130,4,female,14.637038633531624,7.1250837066609405,yes,2,11,4,1
7171,9,female,24.169700391685225,12.826110770867079,yes,3,12,3,4
1753,8,male,14.278303091700971,4.914330628583346,no,1,9,7,3
6625,5,male,22.07505156003596,4.778374481379254,yes,4,12,2,2
4613,4,female,36.74362865255799,10.716380290204986,yes,4,20,1,4
6804,9,female,21.54230940169572,9.422208400299196,yes,5,18,5,2
3963,4,female,20.974086257051923,-2.2384780531647444,no,3,12,2,5
6796,9,male,13.381137628289023,10.348903106561629,no,3,11,1,3
1506,8,male,21.676176791503252,9.607953231965825,yes,5,9,5,4
3415,7,female,10.89192398861488,9.91370407239164,no,5,13,2,4
8429,6,male,16.92359306095629,-1.9933630804884892,yes,5,20,5,2
1967,7,female,14.689217735518966,2.351923583560083,no,1,11,2,5
6258,2,male,16.00788779044258,4.371649061180085,yes,3,11,5,2
2949,0,male,22.190859947231935,13.661044405642743,yes,2,11,3,3
1988,12,female,18.780093486897808,14.725515322698907,yes,3,17,1,4
5966,3,female,25.723535971988703,9.611780903938053,no,5,15,1,5
3507,2,female,11.251250456392262,11.281511073686401,yes,4,13,3,4
5416,3,male,33.6939629442068,9.992841406607456,yes,3,13,5,2
8908,10,female,10.712037548876538,12.445555446671262,no,4,12,6,4
8814,6,female,12.250361184039852,9.601271293655914,yes,4,12,6,4
6755,11,male,18.080118535416688,10.163209954431673,yes,1,18,3,5
7232,11,female,19.53847638324923,-3.0802093142790543,yes,2,15,6,2
2045,5,male,6.856328276559966,2.656323638095926,no,1,11,1,3
167,1,male,18.68723087845973,-2.4141684501487077,no,4,9,4,2
7429,10,male,11.899854859980755,6.523982597783247,yes,3,20,4,4
8650,11,female,17.054937675946455,5.481534413652412,no,5,10,1,3
1675,10,male,26.098124456171792,8.948779346057947,no,5,19,5,2
3842,8,female,28.707850947443976,3.1662070847600923,yes,4,20,2,5
4237,12,female,13.420418743819873,18.17608988757921,yes,2,9,3,3
5848,3,female,26.996067507872958,6.461993568452899,yes,3,9,3,3
4468,0,female,22.15276149992116,15.23054150082408,yes,2,16,7,3
1316,9,female,26.817286577645255,9.545728029150194,yes,2,18,7,4
8831,3,female,25.591894771607784,3.1682961053157017,yes,2,17,5,3
1278,12,male,27.85297565260617,9.727103321688057,yes,5,11,3,4
4414,12,female,9.309262718435269,8.766322454355034,yes,4,12,5,5
6546,7,female,14.66123157712516,3.2861045913497877,yes,1,20,4,5
4687,11,male,14.736378364341991,-2.5587165239562264,yes,4,19,3,1
6560,12,female,27.03915406838595,0.4244291121582604,no,4,11,4,1
2410,5,male,15.538920619081674,6.921054012666627,yes,2,11,1,4
325,2,female,28.29974161765879,1.3016176566330007,yes,5,16,7,3
200,10,female,18.190171120019652,0.0032543642461977385,yes,5,20,6,1
4599,12,male,16.992738368601437,17.305105764094883,yes,4,20,2,1
5531,10,female,8.507409000177606,16.6345941317596,yes,2,17,3,1
16,6,male,16.856793446228778,2.3244641289907584,yes,2,10,5,5
8557,0,female,28.412568599574506,15.70464018383221,yes,5,14,2,3
766,3,female,17.156187614132094,13.9096016597824,yes,4,18,5,4
5274,6,male,4.849039826532799,18.705993278170993,yes,5,17,5,3
7221,0,male,20.468195790395747,-3.7761785670572525,no,5,14,7,2
2217,12,female,26.180404921135946,7.072380383466026,yes,5,18,4,1
4860,8,female,10.810739100445675,8.441195779823259,yes,5,17,3,1
1362,3,female,27.978873780040168,2.1912080164355885,no,3,18,6,2
53,1,female,25.234153542830942,13.641477712094106,no,3,19,3,2
7178,12,female,23.94744667582297,19.22269726105108,no,4,19,7,1
7057,7,male,20.909616895460914,10.540510180903075,yes,2,18,3,3
5398,1,female,14.844001561086813,6.084251468862984,yes,1,12,1,1
7011,12,female,24.33514108966918,8.999794812987277,no,2,13,5,5
3029,12,male,36.06744839068656,3.7305337963042526,yes,1,9,1,3
