rownames,minority,age,gender,credits,beauty,eval,division,native,tenure,students,allstudents,prof
26,no,72,male,more,1.9502036958143703,1.566199613734954,upper,yes,yes,262,442,54
423,no,43,male,more,2.273800614588425,1.2022083799034142,lower,yes,yes,325,243,18
95,no,64,male,more,1.1118022953335356,2.312760227915339,lower,yes,yes,85,65,73
95,yes,66,female,more,1.837389652853284,1.3699447767150186,lower,yes,yes,318,27,50
151,no,47,male,more,2.425562568476754,1.6629333566772135,upper,yes,yes,22,34,94
96,no,64,female,more,1.8824273236234292,1.3575207847808124,upper,yes,no,137,196,34
237,no,50,male,more,2.194862681333417,0.7556538341297598,upper,yes,yes,247,288,17
325,no,55,male,more,1.275889417435875,1.7057261419694647,lower,yes,yes,66,100,74
310,no,70,male,more,1.8917242047082945,2.0055076340146867,lower,yes,yes,112,152,34
381,yes,30,female,more,2.411624971368433,1.3774019127001962,upper,no,yes,204,93,53
163,yes,33,male,more,0.9676810072829144,1.9822312084695026,upper,no,yes,303,253,55
423,no,62,male,more,2.6150605646727607,1.193074179005589,upper,yes,yes,375,287,86
219,no,29,female,more,2.464424940690191,1.4458730894617309,upper,yes,no,338,44,30
334,no,30,female,more,2.489601575045966,2.1073962828687716,upper,yes,no,91,95,58
313,no,69,male,more,1.987315465028635,1.4971895652002338,upper,yes,yes,134,432,9
351,no,52,male,more,1.959717247005684,1.0195551340435163,upper,yes,yes,63,158,69
90,no,58,male,more,1.2619075493418932,1.6027309911359926,upper,yes,yes,107,512,24
127,no,29,female,more,1.721676337533184,1.438135183644478,lower,yes,yes,18,17,74
15,no,42,male,more,-0.11018067003831677,1.4897244468371407,lower,yes,yes,28,521,55
55,no,70,female,more,1.4560246421777732,2.2352124489697887,upper,yes,yes,225,518,45
397,no,57,female,more,1.5472584244305025,1.5335009789158898,upper,yes,no,94,471,70
182,no,40,male,single,1.7128537097479248,0.9260215496008124,lower,yes,no,352,38,9
61,yes,39,male,more,1.203548546480952,1.47469907818655,upper,no,yes,282,481,82
271,no,36,male,more,1.585971782431582,1.1480958007868325,upper,yes,yes,53,213,18
188,no,71,female,more,0.6988984532530211,1.742608980437387,upper,yes,no,164,26,88
140,yes,72,male,single,2.384747111301254,1.5514983166280067,lower,yes,no,66,212,23
210,no,36,male,more,2.5823591992462473,1.4498427310223656,upper,yes,yes,102,530,66
326,no,53,male,more,-0.32194429413202696,1.8133679233950701,upper,no,yes,325,53,61
203,no,69,female,more,0.6546451383928753,1.3415562896822675,upper,yes,yes,110,388,46
33,no,47,male,more,3.023952297251822,1.8726735704801594,upper,yes,yes,50,205,5
272,no,73,female,more,2.5225190914483813,1.5666394502604313,upper,yes,no,15,263,57
448,no,37,female,more,2.5911930239597356,0.9935332401024131,upper,yes,yes,360,426,51
334,no,51,female,more,1.5145542206773333,2.2962107535395906,upper,yes,yes,163,296,7
81,no,45,female,more,1.9473601619926404,0.9539392271291014,upper,yes,yes,59,163,26
232,no,29,male,more,0.25933898999616223,1.7602747355556287,lower,no,yes,260,165,56
222,no,60,female,more,1.9346863545373427,1.6570699659346348,upper,yes,yes,348,511,49
180,no,34,male,more,0.10931018393269665,1.2869339310918313,upper,yes,no,157,477,70
210,no,73,female,more,1.2075100789128792,1.051446318637508,upper,yes,yes,36,494,83
275,no,73,male,more,1.5947286437888368,0.8556103126616804,lower,yes,no,193,244,30
288,no,51,male,single,1.426512526414156,1.1189465946542927,lower,yes,no,213,576,62
416,no,49,male,more,1.1683368743805995,1.3541083569336152,lower,yes,yes,328,115,82
302,no,58,male,more,0.6292731457781191,1.3248147780704802,lower,yes,yes,73,20,90
392,no,70,male,more,3.2140189253959432,1.5853140732104323,lower,yes,yes,110,359,21
194,no,58,female,more,2.2031312632758038,1.2055726702011134,upper,yes,yes,10,209,67
224,yes,30,male,single,1.3556170758111412,2.5796000093720863,lower,yes,no,206,196,80
86,yes,29,male,more,2.176837045681851,1.04636607444838,upper,yes,yes,288,301,11
207,no,43,male,more,1.3365889262216317,2.2620084388933934,upper,yes,no,64,551,57
212,no,59,male,more,1.6739240369797097,1.365091747403901,upper,yes,yes,100,94,52
29,no,42,male,more,1.72961780918983,1.841435056862266,upper,yes,yes,33,212,25
388,no,57,male,more,1.5442396856346443,2.3395902930472396,upper,yes,no,158,286,73
328,no,61,male,more,1.6116784804603397,2.064854005271734,upper,yes,yes,346,540,52
49,no,54,male,more,1.9217930124494265,1.6029800986116327,upper,yes,yes,224,553,54
387,no,70,male,more,0.6298219578743869,1.2915144458645318,upper,yes,yes,102,388,70
198,no,34,male,more,1.5396274061744124,1.062338180722742,upper,yes,yes,298,502,68
303,no,30,male,more,1.5247817480516823,1.8400156675732167,lower,yes,yes,283,60,38
432,no,47,female,more,1.144118631027803,1.0459659431517028,upper,yes,yes,208,543,3
351,no,60,female,more,2.0823185715294814,0.5267051310446987,upper,yes,yes,204,375,85
88,no,68,male,more,2.6832439132423653,1.4418634940388881,upper,yes,yes,202,521,91
131,yes,53,male,more,1.185119957539551,0.5127895033351331,upper,no,yes,84,197,70
153,no,40,female,more,2.5444277543908598,0.6115937085959167,upper,yes,no,310,26,48
458,no,73,male,more,2.35588452625604,1.315518390352603,upper,yes,yes,133,266,35
234,no,31,male,more,1.4094285310152308,1.6018962902825253,upper,yes,no,206,119,51
217,no,73,male,more,1.6162223738717487,0.9127326959110628,upper,yes,yes,157,492,47
12,no,50,male,more,0.8349544527897542,0.7902583571221603,lower,yes,yes,36,398,8
352,no,57,male,more,2.6978424020711342,1.47573916517248,upper,yes,yes,332,539,31
104,no,52,female,more,3.0591661137749777,1.6859883922430006,lower,yes,yes,186,155,49
337,no,56,male,more,0.6512467162813664,2.2905295160743693,upper,yes,no,368,523,44
380,no,36,female,more,1.0362592878525283,0.9768404973049815,upper,yes,yes,280,347,90
335,no,40,male,more,1.6576494947698288,1.3932545284171691,lower,yes,no,281,417,52
86,yes,47,female,more,1.871152229531894,1.8576618077550076,upper,no,yes,158,21,40
64,no,71,female,more,1.0033405439798768,2.124415130085921,upper,yes,yes,174,444,8
78,yes,57,male,more,0.923587692915589,2.054499883725148,upper,yes,yes,306,458,34
203,no,40,female,more,2.270779320615632,0.9318759071755424,upper,yes,yes,351,214,22
361,yes,50,male,more,1.8152624540610516,0.4074724464776738,upper,no,yes,368,108,12
329,yes,71,female,more,1.7918091981922977,1.5901104868281257,upper,yes,yes,278,174,72
29,no,51,female,more,1.1687751913625544,0.9896747464100234,lower,yes,no,323,329,35
434,no,48,male,more,1.8390797898835416,1.087141998133043,upper,yes,yes,214,77,74
318,no,32,male,more,2.170545223434686,1.1644812731655578,upper,yes,yes,13,368,34
337,no,48,female,more,0.7486802210700542,0.6168372777594077,lower,yes,yes,106,209,58
118,no,31,male,more,1.7735895100215016,1.7068555105390388,upper,yes,yes,308,270,29
159,no,50,female,more,1.2930068439926483,1.4955333247792595,upper,yes,yes,30,483,46
229,no,40,female,more,2.3012783665736665,1.663792893752235,upper,yes,yes,40,570,45
285,no,68,male,more,1.7769144124896399,1.1232533740774282,upper,yes,yes,376,351,43
420,yes,69,male,single,0.7231207121912706,2.15548084194534,lower,yes,no,6,531,73
260,yes,68,female,more,3.643056101356809,2.665622823635368,upper,no,yes,195,296,91
127,no,50,female,more,0.7242117153745746,2.448561697426276,upper,yes,yes,326,398,77
100,no,39,female,more,1.8559717462893401,2.0237290520920244,upper,yes,yes,160,118,68
137,no,51,female,more,1.226751203785244,2.047553025305226,upper,yes,no,296,171,66
127,no,29,male,more,2.3245863289544357,1.3586671637794903,upper,yes,no,91,242,59
368,yes,40,female,more,1.3399699152508378,1.573993857773168,lower,yes,yes,74,535,49
73,no,42,male,more,0.906566480917986,0.45037539481931765,upper,yes,yes,108,367,87
283,yes,62,female,more,2.912787555419402,2.2633081415962,upper,yes,yes,5,397,22
357,no,73,male,more,2.0122091268525883,2.4847901194036774,lower,yes,yes,298,500,8
143,no,70,male,more,0.9619929045392545,0.6815004040930454,upper,yes,yes,140,53,74
369,no,50,female,more,2.948128997028954,1.265380319359969,upper,yes,yes,98,125,52
420,no,57,male,more,1.309764383048139,1.233771229203797,upper,yes,no,142,493,88
462,no,48,male,more,2.0872157040051116,1.476057731783681,upper,yes,yes,100,535,94
349,no,73,male,more,1.701306094233896,0.9961323442976302,lower,yes,no,267,249,4
386,no,60,male,more,1.0936302117667638,0.6610863291831988,upper,yes,no,255,461,39
334,no,44,male,more,-0.016207947631866393,2.1314172101938516,upper,yes,yes,359,103,32
290,yes,35,female,more,4.153310461118792,1.4225584386033163,upper,yes,yes,377,294,57
144,no,46,male,more,1.3856893744333976,0.5342321698561943,upper,yes,yes,305,581,5
393,no,54,female,more,3.0617275789752405,1.2646773104997362,upper,yes,yes,215,566,24
320,no,35,female,more,1.605966820661672,1.4009566581671824,upper,yes,yes,346,246,25
243,no,56,female,more,1.040894566931728,1.640911635784522,upper,yes,no,219,549,10
425,yes,61,female,more,1.5856607723745895,1.5233791409265156,lower,yes,yes,250,118,79
429,no,53,male,more,1.9839144620788836,1.1441208161200636,lower,yes,yes,26,149,9
144,no,55,male,more,0.45324400272775933,1.9012813239195618,upper,yes,yes,177,219,90
185,no,60,male,more,1.3459949735370689,1.8654894582704817,upper,yes,yes,21,578,19
326,no,32,female,more,3.110812519283118,1.1113331609748147,upper,yes,no,192,32,44
427,no,58,male,more,2.4548705161686053,0.5501091933257682,lower,yes,yes,50,62,94
168,no,58,male,more,0.8408185659527112,1.4030390104548403,upper,yes,yes,112,498,41
78,no,44,male,more,2.0379998876397654,2.3300334145248405,lower,yes,yes,138,311,52
380,no,39,female,more,2.373571638055492,1.704025674564687,upper,yes,yes,320,286,93
379,no,44,male,more,3.173697578128376,1.2683141202546284,upper,yes,yes,331,547,43
394,no,47,male,more,1.8590510733910126,1.122970966756259,upper,yes,yes,340,147,30
367,no,38,female,more,0.9415779989658698,1.3749918036590527,upper,yes,yes,193,524,11
25,no,60,male,more,0.3923338653639332,3.1291698316700525,upper,yes,yes,278,324,20
223,no,71,female,more,0.6817640499171287,0.9599240651229143,lower,yes,yes,177,563,38
31,no,73,male,more,0.08352018108948323,1.5491074339236732,upper,yes,yes,40,167,25
323,yes,39,female,more,2.174781596619858,1.8065529758953478,lower,yes,yes,347,77,3
275,no,43,male,more,0.23723580224671537,1.3250992898493978,lower,yes,yes,200,33,29
122,no,57,female,more,1.710869177834737,0.6241790740853204,upper,yes,yes,289,264,4
5,no,35,female,more,1.8917924781329551,-0.02977768250489876,upper,yes,yes,29,493,81
343,no,30,male,more,1.9339796960265965,1.605363732300672,upper,yes,no,69,13,2
109,no,73,female,more,1.1222595414419436,1.0251212598193762,upper,yes,no,56,418,33
197,no,43,male,more,1.5996446612962387,1.5692230333963921,upper,yes,yes,148,517,20
62,no,68,male,more,1.1877274028325608,2.4709338825037657,upper,yes,yes,216,136,8
46,yes,56,male,single,1.9980835498759866,0.30860908090107375,lower,yes,no,206,79,47
302,no,39,male,more,2.7893425750063026,1.6510359205153022,upper,yes,yes,316,348,41
97,yes,34,female,more,3.299430521233531,1.3225552007156722,lower,yes,yes,340,412,94
119,no,64,female,more,1.37662482104181,1.7619894408062962,upper,yes,yes,214,101,51
243,no,36,male,more,2.3525697965178507,1.4014292787567089,upper,yes,yes,307,444,66
31,yes,44,female,more,1.4771576569627634,1.6626502323717962,upper,no,yes,124,280,6
405,no,67,male,more,3.1760815411124446,1.257445902628038,upper,yes,yes,254,62,31
125,yes,40,male,more,2.9385589935699183,1.892091895549757,upper,yes,yes,366,307,74
143,no,36,male,more,2.047972616918713,1.0923492740985667,upper,yes,yes,57,271,59
52,no,38,female,single,2.1965390853356284,1.1504497593665028,upper,yes,no,226,485,38
411,no,61,male,more,1.466908568396484,0.2867101024773242,lower,yes,yes,135,419,39
18,no,46,male,more,1.086024169227732,2.5901558106074423,lower,yes,yes,113,436,61
450,no,46,male,more,1.6189547010814238,1.0527614280201143,upper,yes,no,357,512,18
247,no,44,female,more,1.5065940445686221,1.189570808475441,upper,yes,yes,312,262,59
203,no,73,male,more,1.7012634456399778,0.558761902188875,upper,yes,yes,247,196,79
139,no,31,male,more,3.232988107317488,0.8065709031124736,upper,yes,yes,228,280,42
410,no,44,male,more,1.2888653095182014,1.9355301671910166,upper,yes,yes,192,408,61
230,no,29,male,more,2.1722059120341926,1.621231744525353,upper,yes,yes,129,289,81
62,no,69,male,more,2.6377747750510228,0.4478205125721353,upper,yes,no,35,144,19
366,no,55,male,more,2.3010500376449707,0.8043309486921929,upper,yes,yes,109,288,52
242,yes,36,female,single,1.9782746869635077,1.6194609363292611,lower,no,yes,268,60,67
280,no,62,male,more,0.42920254588519025,2.215192710557997,upper,yes,yes,211,257,88
145,yes,73,male,single,3.7600800490662087,1.7422602500626585,lower,yes,no,284,128,43
310,no,54,female,more,2.0103625032521792,1.9025237805900073,upper,yes,yes,373,309,48
355,yes,41,female,more,1.2618506010934012,1.5644351671543733,upper,yes,yes,198,164,59
299,no,29,male,more,1.0228099052919246,1.8345101948475895,upper,yes,yes,341,55,18
239,no,66,female,more,2.5874464061998728,0.64561797705638,upper,yes,yes,99,155,14
90,no,42,male,more,2.3053449758692515,1.4868662976196894,upper,yes,yes,203,265,71
222,no,73,female,more,2.5726437715701924,1.6479685007418132,upper,yes,yes,251,219,61
244,no,37,male,more,2.3419342188041568,1.6949245736642975,upper,yes,yes,131,178,4
429,no,65,male,more,1.5451536938446078,2.380656984066749,upper,yes,yes,266,415,37
151,no,60,male,more,1.7956739949055536,0.7247361012335998,upper,yes,yes,320,206,9
248,no,37,female,more,1.9679916604723198,0.7437602247781164,upper,yes,no,327,184,21
307,no,47,male,more,1.8295574368087488,2.0892554213248533,lower,yes,yes,228,41,17
411,no,55,male,more,3.4779505644533324,2.155268680957588,lower,yes,yes,181,144,82
120,no,35,male,more,2.0993882579147725,1.4429006797847892,upper,yes,yes,52,346,62
137,no,37,female,more,0.609557040454132,1.3560301695938772,upper,yes,yes,181,312,68
21,no,36,male,more,2.7221730496690464,1.9921950506476698,upper,yes,yes,242,392,87
134,no,64,male,more,1.237543323459663,0.9425671604792965,lower,yes,yes,68,38,37
398,no,34,male,single,2.0909587525585676,0.7206815745514282,lower,yes,no,340,184,49
99,no,56,female,more,1.980075605874096,1.3014074426025997,upper,yes,no,200,156,9
82,no,48,male,more,1.606285773787379,1.978501767687862,upper,yes,yes,67,435,62
413,no,70,male,more,1.284046240591275,1.8128422320589928,upper,yes,yes,261,455,78
58,no,54,female,more,2.2739171170244985,1.3495795102833525,upper,yes,yes,351,206,87
80,yes,66,male,more,1.6309109708412994,1.5339896020264685,upper,no,yes,103,429,21
280,no,29,female,more,3.149231569314248,1.4994616285449742,lower,yes,yes,347,426,3
326,no,39,female,more,1.7221634702407793,0.4784557637584833,upper,yes,yes,329,57,72
228,no,59,male,more,1.110363008488249,1.6324221078413872,upper,yes,yes,294,128,1
357,no,43,male,more,1.5918314832875056,1.19399921385006,upper,yes,yes,350,39,26
276,no,67,male,more,1.35648823308596,1.585379557307137,upper,yes,yes,71,199,18
201,no,46,male,more,2.654534312637739,2.0500260364212366,upper,yes,yes,291,504,26
59,no,72,female,more,0.15691521431396716,1.1039828656776467,lower,yes,yes,18,189,66
412,no,41,female,more,2.2786579906473516,1.0642023022892664,upper,yes,yes,26,323,10
335,no,54,female,more,2.3554503616438325,1.7974695963819498,upper,yes,yes,297,194,64
54,no,46,male,more,0.5861266849077369,1.5882940182330092,upper,yes,no,325,366,45
218,yes,38,male,more,-0.2692228828107386,1.748406312431177,upper,no,yes,283,394,93
28,no,43,female,more,1.2818212543329153,1.208551825729486,upper,yes,yes,339,88,40
338,no,58,female,single,-0.16531255037569692,1.7009795495472906,upper,yes,no,253,148,16
255,no,57,male,more,1.1347290466184778,-0.00346525447413093,lower,yes,yes,205,531,31
324,yes,43,female,more,0.7550116956811754,0.6638504121271754,lower,yes,yes,174,555,10
299,no,45,female,more,2.199385955304302,0.6361324655437494,lower,yes,yes,327,86,81
267,no,57,male,more,1.1799823050272664,1.25491971669125,lower,yes,yes,180,120,43
32,no,36,male,more,3.2904943107015843,1.6384356905403696,lower,yes,yes,115,419,52
238,no,44,female,more,2.2061256314665787,1.0556669482267722,upper,yes,yes,375,133,87
103,no,33,female,more,0.9674290628097533,0.37344334703969895,upper,yes,yes,358,62,75
215,no,71,male,more,2.3671538805337704,1.0709263676117553,upper,yes,yes,150,76,55
155,yes,35,female,more,3.157640026440512,1.2467233167095286,upper,yes,yes,352,99,39
293,no,42,female,more,2.546531216854179,0.8795399431557465,upper,yes,no,110,36,27
27,no,47,female,more,1.4060789584613385,2.092495595894357,upper,yes,no,200,508,77
260,no,58,female,more,1.584616490007908,1.3673931491948141,upper,yes,yes,56,35,7
237,yes,52,male,single,1.220052459995728,1.4216203475140645,lower,yes,no,275,35,60
210,no,33,male,more,2.8666751123433043,0.9256713312464382,upper,yes,yes,366,325,42
115,no,73,female,single,0.8154643308729557,2.227437912682629,upper,yes,no,116,180,90
152,no,51,female,more,0.9815384593226949,0.8543807523251744,lower,yes,no,170,471,2
319,yes,64,female,single,2.0275229457197304,1.566265180666161,lower,yes,yes,112,21,18
401,yes,69,male,more,1.3749834563016115,1.9315004208464506,upper,no,yes,64,463,90
262,yes,41,female,more,2.28774622377942,1.8702676647449301,upper,yes,yes,294,242,10
212,no,50,male,more,-0.28177300036226893,1.293378930987039,upper,yes,yes,368,377,7
326,no,62,female,more,0.4549912960871374,1.0844789349441863,upper,yes,yes,107,395,76
441,no,39,female,more,1.7320068130321409,0.012336417170087488,upper,yes,no,328,379,55
82,no,56,female,more,1.5800298075887909,1.4386470127173998,upper,yes,yes,285,287,90
187,no,43,female,more,2.7740744098313534,0.977299181064718,upper,yes,yes,252,264,17
29,yes,58,male,more,1.922208204379854,1.1147778005384814,upper,yes,yes,154,288,78
364,no,46,male,more,0.24810868853830437,2.031277966305764,upper,yes,no,199,26,64
135,no,47,male,more,1.839539980880329,1.710903830635627,upper,yes,yes,319,122,68
362,no,57,male,more,2.172474927962029,0.5290996242291368,lower,yes,yes,7,226,10
74,no,56,male,more,1.4596211381114028,1.9804865903038198,lower,yes,yes,8,186,77
231,no,51,male,more,0.21620661533977725,1.5889090075483208,upper,yes,yes,297,11,20
309,no,51,female,more,1.9891418550821627,1.0608590917479277,upper,yes,yes,351,524,78
70,no,62,female,more,0.7066330747109071,0.6855957510044424,upper,no,yes,96,45,27
94,no,55,male,more,2.2667512760222457,1.3409261383987443,upper,yes,no,203,193,81
65,no,71,male,more,1.5735506350960526,0.9472060341640334,upper,yes,no,65,478,57
112,no,55,female,more,1.9387826285202334,-0.09474207696211945,upper,yes,no,236,563,44
284,no,37,female,more,1.362798155157652,2.2364780587360054,upper,yes,no,162,472,69
80,no,69,male,more,2.535084133614024,1.3688935304904142,upper,yes,yes,58,398,28
163,no,72,male,more,2.237924026987764,1.2048756028062455,lower,yes,yes,293,176,5
225,no,66,female,more,2.119902996182336,1.7863405265534098,lower,yes,no,285,575,65
101,no,40,female,more,4.275968533229655,0.8190389029492794,upper,yes,yes,310,252,62
99,no,41,male,more,2.6667690665975936,2.7909683725532437,upper,yes,yes,22,254,6
306,no,59,female,more,2.401930926922416,1.8887615936407136,lower,yes,yes,267,368,20
365,no,63,male,more,1.35936949849321,-0.22209725160691907,upper,yes,yes,293,300,48
72,no,56,female,more,1.6952745071254718,1.5819699931570772,upper,yes,yes,292,140,24
461,no,55,male,more,1.957800184489031,-0.538966232922977,upper,yes,yes,273,161,42
144,no,44,male,more,0.878792879360921,1.31690281139659,lower,yes,yes,310,571,17
50,no,59,male,more,1.8565294148678038,1.6840018518178663,lower,yes,no,40,568,62
190,no,45,male,more,2.1400788788368783,1.4427687752988592,upper,yes,yes,23,203,56
357,no,59,male,more,1.6154223493426116,1.4601657069249885,lower,yes,yes,209,489,2
65,no,67,male,more,1.8192215545405985,1.6765661299343417,upper,yes,yes,315,43,31
406,no,54,male,more,1.3859833303453195,0.6936328877480374,upper,yes,yes,235,73,52
293,no,43,male,more,2.8880880569205774,0.7550960363426887,upper,yes,yes,61,453,2
