feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9
Premolar,AMNH99.1/160,1.260553287394264,4,55.0,15.0,0.25,Homo sapiens,Alaska
Anterior,AMNH99.1/59,0.8657446910129517,12,48.8,10.5,0.25,Homo sapiens,Alaska
Posterior,AMNH99.1/59,0.6350672369732819,6,48.8,10.5,0.25,Homo sapiens,Alaska
Premolar,AMNH99.1/59,0.6400464223941884,8,48.8,10.5,0.25,Homo sapiens,Alaska
Anterior,AMNH99.1/59-B,1.1085979090936517,6,40.0,10.0,0.25,Homo sapiens,Alaska
Posterior,AMNH99.1/59-B,1.1380314350308263,6,40.0,10.0,0.25,Homo sapiens,Alaska
Premolar,AMNH99.1/59-B,1.0744704836697991,4,40.0,10.0,0.25,Homo sapiens,Alaska
Anterior,AMNH99.1/60,0.6905431001387121,6,37.8538959,6.96111299,0.5,Homo sapiens,Alaska
Posterior,AMNH99.1/60,0.975684791225076,6,37.8538959,6.96111299,0.5,Homo sapiens,Alaska
Premolar,AMNH99.1/60,0.9390044459688773,4,37.8538959,6.96111299,0.5,Homo sapiens,Alaska
Anterior,AMNH99.1/61,0.9714052324094634,12,34.3166852,6.19980411,0.75,Homo sapiens,Alaska
Posterior,AMNH99.1/61,1.1787455974418117,12,34.3166852,6.19980411,0.75,Homo sapiens,Alaska
Premolar,AMNH99.1/61,0.9729639065306811,8,34.3166852,6.19980411,0.75,Homo sapiens,Alaska
Anterior,AMNH99.1/64,1.117593892559515,12,43.1468959,7.47240717,0.25,Homo sapiens,Alaska
Posterior,AMNH99.1/64,0.9234058822249648,10,43.1468959,7.47240717,0.25,Homo sapiens,Alaska
Premolar,AMNH99.1/64,0.9937773011257378,8,43.1468959,7.47240717,0.25,Homo sapiens,Alaska
Anterior,AMNH99.1/72,1.1024658904985591,12,46.1073874,8.74186019,0.75,Homo sapiens,Alaska
Posterior,AMNH99.1/72,0.43907980941636493,11,46.1073874,8.74186019,0.75,Homo sapiens,Alaska
Premolar,AMNH99.1/72,0.8003973438563574,8,46.1073874,8.74186019,0.75,Homo sapiens,Alaska
Anterior,AMNH99.1/75-A,0.7525276216430207,12,31.3690097,5.56672472,0.75,Homo sapiens,Alaska
Posterior,AMNH99.1/75-A,0.6990026059801324,12,31.3690097,5.56672472,0.75,Homo sapiens,Alaska
Premolar,AMNH99.1/75-A,0.8145417954319452,8,31.3690097,5.56672472,0.75,Homo sapiens,Alaska
Anterior,AMNH99.1/77,1.3768019144473627,12,45.2,12.6,0.75,Homo sapiens,Alaska
Posterior,AMNH99.1/77,0.6269117884201421,11,45.2,12.6,0.75,Homo sapiens,Alaska
Premolar,AMNH99.1/77,1.209509486585179,8,45.2,12.6,0.75,Homo sapiens,Alaska
Anterior,AMNH99.1/79,0.36738265563700145,6,39.4,9.1,0.25,Homo sapiens,Alaska
Posterior,AMNH99.1/79,0.7955647354739993,6,39.4,9.1,0.25,Homo sapiens,Alaska
Premolar,AMNH99.1/79,0.9536375296099542,4,39.4,9.1,0.25,Homo sapiens,Alaska
Anterior,AMNH99.1/80(a),1.0881508854158524,6,46.1073874,8.74186019,0.75,Homo sapiens,Alaska
Posterior,AMNH99.1/80(a),1.127857995911796,6,46.1073874,8.74186019,0.75,Homo sapiens,Alaska
Premolar,AMNH99.1/80(a),1.153943300844296,4,46.1073874,8.74186019,0.75,Homo sapiens,Alaska
Anterior,AMNH99.1/80(b),0.7911685001917713,6,43.749247,8.23260632,0.75,Homo sapiens,Alaska
Posterior,AMNH99.1/80(b),0.7550754169614651,5,43.749247,8.23260632,0.75,Homo sapiens,Alaska
Premolar,AMNH99.1/80(b),1.17447233743589,4,43.749247,8.23260632,0.75,Homo sapiens,Alaska
Anterior,AMNH99.1/83-A,0.8411725847599042,12,32.0178426,3.7220627,0.25,Homo sapiens,Alaska
Posterior,AMNH99.1/83-A,0.496722885073127,10,32.0178426,3.7220627,0.25,Homo sapiens,Alaska
Premolar,AMNH99.1/83-A,0.5419554050852058,8,32.0178426,3.7220627,0.25,Homo sapiens,Alaska
Anterior,AMNH99.1/84-A,0.6098792334387204,12,30.7794746,5.44029653,0.25,Homo sapiens,Alaska
Posterior,AMNH99.1/84-A,1.0598608206188682,12,30.7794746,5.44029653,0.25,Homo sapiens,Alaska
Premolar,AMNH99.1/84-A,0.9471806330630594,8,30.7794746,5.44029653,0.25,Homo sapiens,Alaska
Anterior,AMNH99.1/84-B,1.121269626700289,12,48.8,10.5,0.25,Homo sapiens,Alaska
Posterior,AMNH99.1/84-B,0.7662245234840411,8,48.8,10.5,0.25,Homo sapiens,Alaska
Premolar,AMNH99.1/84-B,0.9522991678326662,8,48.8,10.5,0.25,Homo sapiens,Alaska
Anterior,AMNH99.1/84-C,1.1006559964946971,6,46.1073874,8.74186019,0.25,Homo sapiens,Alaska
Posterior,AMNH99.1/84-C,0.8036769369997904,6,46.1073874,8.74186019,0.25,Homo sapiens,Alaska
Premolar,AMNH99.1/84-C,1.0470325224691663,4,46.1073874,8.74186019,0.25,Homo sapiens,Alaska
Anterior,AMNH99.1/84-D,0.6916814694593829,6,33.137615,5.94640065,0.25,Homo sapiens,Alaska
Posterior,AMNH99.1/84-D,0.7866170210845284,6,33.137615,5.94640065,0.25,Homo sapiens,Alaska
Premolar,AMNH99.1/84-D,0.7806821065097007,4,33.137615,5.94640065,0.25,Homo sapiens,Alaska
Anterior,AMNH99.1/86-C,0.5220858698983473,12,47.2736416,8.3605854,0.25,Homo sapiens,Alaska
Posterior,AMNH99.1/86-C,1.0566245586484084,11,47.2736416,8.3605854,0.25,Homo sapiens,Alaska
Premolar,AMNH99.1/86-C,0.7528358381178448,8,47.2736416,8.3605854,0.25,Homo sapiens,Alaska
Anterior,AMNH99.1/86-D,0.9059083631090367,12,50.8236683,9.7611705,0.25,Homo sapiens,Alaska
Posterior,AMNH99.1/86-D,1.0546469506838632,8,50.8236683,9.7611705,0.25,Homo sapiens,Alaska
Premolar,AMNH99.1/86-D,1.0437785363999286,8,50.8236683,9.7611705,0.25,Homo sapiens,Alaska
Anterior,AMNH99.1/87,1.1132966320385012,12,45.2,12.6,0.75,Homo sapiens,Alaska
Posterior,AMNH99.1/87,0.8706561262950733,9,45.2,12.6,0.75,Homo sapiens,Alaska
Premolar,AMNH99.1/87,0.7674806023025853,8,45.2,12.6,0.75,Homo sapiens,Alaska
Anterior,AMNH99.1/89-A,0.876617477337145,12,43.749247,8.23260632,0.75,Homo sapiens,Alaska
Posterior,AMNH99.1/89-A,0.36596447310983704,12,43.749247,8.23260632,0.75,Homo sapiens,Alaska
Premolar,AMNH99.1/89-A,0.44227003943855875,8,43.749247,8.23260632,0.75,Homo sapiens,Alaska
Anterior,AMNH99.1/89-B,0.481789297733917,12,28.4213341,4.93536963,0.75,Homo sapiens,Alaska
Posterior,AMNH99.1/89-B,0.5851681016332384,12,28.4213341,4.93536963,0.75,Homo sapiens,Alaska
Premolar,AMNH99.1/89-B,1.0289263743667858,8,28.4213341,4.93536963,0.75,Homo sapiens,Alaska
Anterior,AMNH99.1/90,0.6143177754884668,12,55.0,15.0,0.75,Homo sapiens,Alaska
Posterior,AMNH99.1/90,0.7818177992608604,10,55.0,15.0,0.75,Homo sapiens,Alaska
Premolar,AMNH99.1/90,1.3146344413585074,8,55.0,15.0,0.75,Homo sapiens,Alaska
Anterior,AMNH99.1/91-A,0.7887737984761402,12,31.9585448,5.69322104,0.75,Homo sapiens,Alaska
Posterior,AMNH99.1/91-A,1.1362085903211452,12,31.9585448,5.69322104,0.75,Homo sapiens,Alaska
Premolar,AMNH99.1/91-A,0.605379651447284,8,31.9585448,5.69322104,0.75,Homo sapiens,Alaska
Anterior,AMNH99.1/91-B,0.836683218591371,12,50.8236683,9.7611705,0.5,Homo sapiens,Alaska
Posterior,AMNH99.1/91-B,0.6001688659342999,10,50.8236683,9.7611705,0.5,Homo sapiens,Alaska
Premolar,AMNH99.1/91-B,0.7942471249164009,8,50.8236683,9.7611705,0.5,Homo sapiens,Alaska
Anterior,AMNH99.1/94,1.1688602477344445,12,34.3166852,6.19980411,0.25,Homo sapiens,Alaska
Posterior,AMNH99.1/94,0.3532630800555011,12,34.3166852,6.19980411,0.25,Homo sapiens,Alaska
Premolar,AMNH99.1/94,1.0399326260712543,8,34.3166852,6.19980411,0.25,Homo sapiens,Alaska
Anterior,AMNH99.1/96-A,0.9774554392270947,12,37.8538959,6.96111299,0.75,Homo sapiens,Alaska
Posterior,AMNH99.1/96-A,0.7132102460711824,12,37.8538959,6.96111299,0.75,Homo sapiens,Alaska
Premolar,AMNH99.1/96-A,0.44260503473157414,8,37.8538959,6.96111299,0.75,Homo sapiens,Alaska
Anterior,AMNH99.1/97,0.9248513111257287,12,36.6748257,6.70718105,0.75,Homo sapiens,Alaska
Posterior,AMNH99.1/97,0.7337483675237817,10,36.6748257,6.70718105,0.75,Homo sapiens,Alaska
Premolar,AMNH99.1/97,0.9758483434755014,8,36.6748257,6.70718105,0.75,Homo sapiens,Alaska
Anterior,AMNH99.1/98,0.9088809037119306,12,30.7794746,5.44029653,0.75,Homo sapiens,Alaska
Posterior,AMNH99.1/98,1.4107384538112135,12,30.7794746,5.44029653,0.75,Homo sapiens,Alaska
Premolar,AMNH99.1/98,0.8259092764693468,8,30.7794746,5.44029653,0.75,Homo sapiens,Alaska
Anterior,AMNH99.1/99,0.5768296805826113,12,31.9585448,5.69322104,0.25,Homo sapiens,Alaska
Posterior,AMNH99.1/99,0.9588858592866175,12,31.9585448,5.69322104,0.25,Homo sapiens,Alaska
Premolar,AMNH99.1/99,0.9718207412048616,8,31.9585448,5.69322104,0.25,Homo sapiens,Alaska
Anterior,BM1868.4.16.2,0.4492844757567685,12,12.47378,3.29146087,1.0,Pongo,Borneo
Posterior,BM1868.4.16.2,0.2828136799429131,12,12.47378,3.29146087,1.0,Pongo,Borneo
Premolar,BM1868.4.16.2,0.13090255550163646,8,12.47378,3.29146087,1.0,Pongo,Borneo
Anterior,BM1884.10.30.1,0.4823562985764541,6,13.686453,3.71761878,1.0,Pongo,Borneo
Posterior,BM1884.10.30.1,-0.3600620740930001,6,13.686453,3.71761878,1.0,Pongo,Borneo
Premolar,BM1884.10.30.1,-0.18567071200875057,4,13.686453,3.71761878,1.0,Pongo,Borneo
Anterior,BM1884.10.30.2,-0.2767793633557516,12,13.686453,3.71761878,1.0,Pongo,Borneo
Posterior,BM1884.10.30.2,-0.10627769937999204,12,13.686453,3.71761878,1.0,Pongo,Borneo
Premolar,BM1884.10.30.2,-0.41975510949991623,8,13.686453,3.71761878,1.0,Pongo,Borneo
Anterior,BM1886.12.20.10,0.21929707318221137,12,14.1715222,3.88831042,1.0,Pongo,Borneo
Posterior,BM1886.12.20.10,-0.05304431074491338,12,14.1715222,3.88831042,1.0,Pongo,Borneo
Premolar,BM1886.12.20.10,-0.44965200597763066,8,14.1715222,3.88831042,1.0,Pongo,Borneo
Anterior,BM1898.2.28.11,-0.3050508625318975,12,13.9289876,3.80295048,1.0,Pongo,Borneo
Posterior,BM1898.2.28.11,0.11713030681958081,12,13.9289876,3.80295048,1.0,Pongo,Borneo
Premolar,BM1898.2.28.11,0.28377148517380085,8,13.9289876,3.80295048,1.0,Pongo,Borneo
Anterior,BM1899.11.6.1,0.6742537564969157,12,17.1217143,3.06608828,0.0,Papio,Arabia
Posterior,BM1899.11.6.1,0.9655770132421988,12,17.1217143,3.06608828,0.0,Papio,Arabia
Premolar,BM1899.11.6.1,0.17163553530258518,8,17.1217143,3.06608828,0.0,Papio,Arabia
Anterior,BM1899.6.10.2,-0.2743229127362988,12,18.5922731,3.4773143,1.0,Papio,East Africa
Posterior,BM1899.6.10.2,-0.6372361604689637,12,18.5922731,3.4773143,1.0,Papio,East Africa
Premolar,BM1899.6.10.2,0.12503749872121872,8,18.5922731,3.4773143,1.0,Papio,East Africa
Anterior,BM1899.7.8.1,-0.2182275586843999,12,23.0253446,4.35428022,1.0,Papio,East Africa
Posterior,BM1899.7.8.1,-0.09193660881062782,12,23.0253446,4.35428022,1.0,Papio,East Africa
Premolar,BM1899.7.8.1,-0.15443015368710505,8,23.0253446,4.35428022,1.0,Papio,East Africa
Anterior,BM1900.3.18.1,-0.0047216742935579925,12,18.5922731,3.4773143,1.0,Papio,East Africa
Posterior,BM1900.3.18.1,0.3786044501748878,12,18.5922731,3.4773143,1.0,Papio,East Africa
Premolar,BM1900.3.18.1,0.08988586307204893,8,18.5922731,3.4773143,1.0,Papio,East Africa
Anterior,BM1900.6.28.1,-0.010389735402860534,12,11.454619,2.00186723,1.0,Papio,Arabia
Posterior,BM1900.6.28.1,-0.2889713630880693,12,11.454619,2.00186723,1.0,Papio,Arabia
Premolar,BM1900.6.28.1,-0.4919564859940153,8,11.454619,2.00186723,1.0,Papio,Arabia
Anterior,BM1901.2.13.1,-0.11447380487141515,12,18.9952796,3.55691242,1.0,Papio,West Africa
Posterior,BM1901.2.13.1,0.02291618313091429,12,18.9952796,3.55691242,1.0,Papio,West Africa
Premolar,BM1901.2.13.1,0.6015760208734193,8,18.9952796,3.55691242,1.0,Papio,West Africa
Anterior,BM1901.8.9.23,0.08138119210947119,12,18.5922731,3.4773143,0.0,Papio,East Africa
Posterior,BM1901.8.9.23,0.3521633611809357,12,18.5922731,3.4773143,0.0,Papio,East Africa
Premolar,BM1901.8.9.23,-0.11859929362214663,8,18.5922731,3.4773143,0.0,Papio,East Africa
Anterior,BM1902.11.22.1,-0.3363927518799639,12,12.485,2.19399907,1.0,Papio,Arabia
Posterior,BM1902.11.22.1,-0.26656556396810327,12,12.485,2.19399907,1.0,Papio,Arabia
Premolar,BM1902.11.22.1,-0.19036522230171476,8,12.485,2.19399907,1.0,Papio,Arabia
Anterior,BM1902.9.2.1,0.7161000838942152,12,19.8012926,3.71619727,1.0,Papio,East Africa
Posterior,BM1902.9.2.1,-0.22091026537541725,12,19.8012926,3.71619727,1.0,Papio,East Africa
Premolar,BM1902.9.2.1,0.3063428153812393,8,19.8012926,3.71619727,1.0,Papio,East Africa
Anterior,BM1902.9.9.3,-0.24681128585116258,12,22.6223381,4.27445115,1.0,Papio,East Africa
Posterior,BM1902.9.9.3,0.3359105232082727,9,22.6223381,4.27445115,1.0,Papio,East Africa
Premolar,BM1902.9.9.3,0.16227816844807258,8,22.6223381,4.27445115,1.0,Papio,East Africa
Anterior,BM1904.11.5.2,-0.009755415420678204,12,21.4133186,4.03507241,1.0,Papio,East Africa
Posterior,BM1904.11.5.2,0.027051943036850587,12,21.4133186,4.03507241,1.0,Papio,East Africa
Premolar,BM1904.11.5.2,-0.16799074991130958,8,21.4133186,4.03507241,1.0,Papio,East Africa
Anterior,BM1904.8.2.1,0.18169308975790027,12,12.485,2.19399907,1.0,Papio,Arabia
Posterior,BM1904.8.2.1,-0.10452372262627749,12,12.485,2.19399907,1.0,Papio,Arabia
Premolar,BM1904.8.2.1,-0.3493088762677604,8,12.485,2.19399907,1.0,Papio,Arabia
Anterior,BM1904.8.2.3,-0.36593187116668935,12,17.1217143,3.06608828,1.0,Papio,East Africa
Posterior,BM1904.8.2.3,0.09482187689723456,12,17.1217143,3.06608828,1.0,Papio,East Africa
Premolar,BM1904.8.2.3,0.5415921601639393,8,17.1217143,3.06608828,1.0,Papio,East Africa
Anterior,BM1905.5.10.1,0.09082071016138582,12,21.8163251,4.1148462,1.0,Papio,West Africa
Posterior,BM1905.5.10.1,0.002314999826568069,12,21.8163251,4.1148462,1.0,Papio,West Africa
Premolar,BM1905.5.10.1,0.13079155508748727,8,21.8163251,4.1148462,1.0,Papio,West Africa
Anterior,BM1906.11.1.6,0.45484634414967945,12,20.2042991,3.79588028,1.0,Papio,East Africa
Posterior,BM1906.11.1.6,0.10968599332973682,12,20.2042991,3.79588028,1.0,Papio,East Africa
Premolar,BM1906.11.1.6,-0.0905294273192459,8,20.2042991,3.79588028,1.0,Papio,East Africa
Anterior,BM1907.7.8.11,0.3914082809281839,12,19.8012926,3.71619727,1.0,Papio,Central Africa
Posterior,BM1907.7.8.11,0.17619280537404106,12,19.8012926,3.71619727,1.0,Papio,Central Africa
Premolar,BM1907.7.8.11,0.5278268829510648,8,19.8012926,3.71619727,1.0,Papio,Central Africa
Anterior,BM1908.7.17.1,0.07574756181607938,6,16.5968682,4.74312763,1.0,Pongo,Borneo
Posterior,BM1908.7.17.1,-0.37140393813090516,6,16.5968682,4.74312763,1.0,Pongo,Borneo
Premolar,BM1908.7.17.1,-0.41704655772662313,4,16.5968682,4.74312763,1.0,Pongo,Borneo
Anterior,BM1908.8.9.41,0.5644107992119879,6,19.3982861,3.63654073,1.0,Papio,East Africa
Posterior,BM1908.8.9.41,0.5875156731939425,6,19.3982861,3.63654073,1.0,Papio,East Africa
Premolar,BM1908.8.9.41,-0.017023575816664784,4,19.3982861,3.63654073,1.0,Papio,East Africa
Anterior,BM1908.8.9.42,-0.08171795352280671,12,23.8313576,4.51398683,0.0,Papio,East Africa
Posterior,BM1908.8.9.42,0.5042220622330471,12,23.8313576,4.51398683,0.0,Papio,East Africa
Premolar,BM1908.8.9.42,-0.31164873011748806,8,23.8313576,4.51398683,0.0,Papio,East Africa
Anterior,BM1909.6.11,-0.2442065373823144,12,14.0305714,2.48359763,1.0,Papio,East Africa
Posterior,BM1909.6.11,0.24435023962639635,12,14.0305714,2.48359763,1.0,Papio,East Africa
Premolar,BM1909.6.11,-0.08534477357365275,8,14.0305714,2.48359763,1.0,Papio,East Africa
Anterior,BM1910.10.3.1,0.03837305907320745,12,13.0001905,2.29036872,1.0,Papio,East Africa
Posterior,BM1910.10.3.1,-0.011916997324605223,9,13.0001905,2.29036872,1.0,Papio,East Africa
Premolar,BM1910.10.3.1,0.14722923482796613,7,13.0001905,2.29036872,1.0,Papio,East Africa
Anterior,BM1911.12.1.1,0.4870811071506632,12,18.1892666,3.39774848,1.0,Papio,East Africa
Posterior,BM1911.12.1.1,0.06877394130747067,12,18.1892666,3.39774848,1.0,Papio,East Africa
Premolar,BM1911.12.1.1,0.24454463858366526,8,18.1892666,3.39774848,1.0,Papio,East Africa
Anterior,BM1913.10.18.2,-0.6112291475805057,12,19.3982861,3.63654073,1.0,Papio,East Africa
Posterior,BM1913.10.18.2,0.024524790214205686,12,19.3982861,3.63654073,1.0,Papio,East Africa
Premolar,BM1913.10.18.2,-0.2278487966257805,8,19.3982861,3.63654073,1.0,Papio,East Africa
Anterior,BM1913.10.18.3,-0.3471512006238433,6,24.2343641,4.59386268,1.0,Papio,East Africa
Posterior,BM1913.10.18.3,-0.23894166400626576,6,24.2343641,4.59386268,1.0,Papio,East Africa
Premolar,BM1913.10.18.3,-0.06613300384140054,4,24.2343641,4.59386268,1.0,Papio,East Africa
Anterior,BM1914.3.8.2,0.3309328595513334,12,26.6524031,5.07338879,0.0,Papio,East Africa
Posterior,BM1914.3.8.2,-0.3813234579165981,12,26.6524031,5.07338879,0.0,Papio,East Africa
Premolar,BM1914.3.8.2,0.04972997379163756,8,26.6524031,5.07338879,0.0,Papio,East Africa
Anterior,BM1918.11.8.1,-0.11379452641844029,6,22.6223381,4.27445115,1.0,Papio,East Africa
Posterior,BM1918.11.8.1,-0.06408407656074121,6,22.6223381,4.27445115,1.0,Papio,East Africa
Premolar,BM1918.11.8.1,0.3585221004004452,4,22.6223381,4.27445115,1.0,Papio,East Africa
Anterior,BM1922.12.19.6,0.21093026344653787,12,18.1892666,3.39774848,1.0,Papio,Central Africa
Posterior,BM1922.12.19.6,0.46481927690251806,12,18.1892666,3.39774848,1.0,Papio,Central Africa
Premolar,BM1922.12.19.6,-0.009078124584595372,8,18.1892666,3.39774848,1.0,Papio,Central Africa
Anterior,BM1923.3.4.3,-0.18106344805655253,12,28.2644291,5.39328887,0.0,Papio,East Africa
Posterior,BM1923.3.4.3,-0.031107877442170237,12,28.2644291,5.39328887,0.0,Papio,East Africa
Premolar,BM1923.3.4.3,0.1170281570952725,8,28.2644291,5.39328887,0.0,Papio,East Africa
Anterior,BM1924.2.25.1,0.09608783655450516,12,20.6073056,3.87558812,1.0,Papio,East Africa
Posterior,BM1924.2.25.1,-0.3044516289983007,12,20.6073056,3.87558812,1.0,Papio,East Africa
Premolar,BM1924.2.25.1,0.06874372513635729,8,20.6073056,3.87558812,1.0,Papio,East Africa
Anterior,BM1924.8.6.15,0.11249583623508175,12,19.3982861,3.63654073,1.0,Papio,West Africa
Posterior,BM1924.8.6.15,0.8396657796166428,12,19.3982861,3.63654073,1.0,Papio,West Africa
Premolar,BM1924.8.6.15,0.6361723485220365,8,19.3982861,3.63654073,1.0,Papio,West Africa
Anterior,BM1924.8.6.16,-0.23102941240089997,12,24.2343641,4.59386268,0.0,Papio,West Africa
Posterior,BM1924.8.6.16,-0.05128620054695622,12,24.2343641,4.59386268,0.0,Papio,West Africa
Premolar,BM1924.8.6.16,-0.42485662687076053,8,24.2343641,4.59386268,0.0,Papio,West Africa
Anterior,BM1925.5.12.1,-0.14763577212850199,12,21.8163251,4.1148462,1.0,Papio,West Africa
Posterior,BM1925.5.12.1,0.14025069473773255,12,21.8163251,4.1148462,1.0,Papio,West Africa
Premolar,BM1925.5.12.1,0.42303468535299504,8,21.8163251,4.1148462,1.0,Papio,West Africa
Anterior,BM1927.8.14.1,-0.1915906288695083,6,16.0913333,2.87155209,0.0,Papio,East Africa
Posterior,BM1927.8.14.1,-0.16778705765430238,6,16.0913333,2.87155209,0.0,Papio,East Africa
Premolar,BM1927.8.14.1,-0.6420779600612249,4,16.0913333,2.87155209,0.0,Papio,East Africa
Anterior,BM1930.12.1.2,-0.011670193308936268,12,20.2042991,3.79588028,0.0,Papio,East Africa
Posterior,BM1930.12.1.2,-0.2974717817419366,12,20.2042991,3.79588028,0.0,Papio,East Africa
Premolar,BM1930.12.1.2,-0.12817436292579032,8,20.2042991,3.79588028,0.0,Papio,East Africa
Anterior,BM1931.4.1.1,-0.23853139588900207,12,19.3982861,3.63654073,1.0,Papio,East Africa
Posterior,BM1931.4.1.1,0.010057868398567423,12,19.3982861,3.63654073,1.0,Papio,East Africa
Premolar,BM1931.4.1.1,-0.5183355472477537,8,19.3982861,3.63654073,1.0,Papio,East Africa
Anterior,BM1932.7.6.1,-0.4260011830897278,12,13.515381,2.38690817,1.0,Papio,East Africa
Posterior,BM1932.7.6.1,0.7163470154808504,12,13.515381,2.38690817,1.0,Papio,East Africa
Premolar,BM1932.7.6.1,-0.3689447465202318,8,13.515381,2.38690817,1.0,Papio,East Africa
Anterior,BM1934.11.20.1,-0.3083896483502095,12,18.5922731,3.4773143,1.0,Papio,East Africa
Posterior,BM1934.11.20.1,0.6234883962308305,12,18.5922731,3.4773143,1.0,Papio,East Africa
Premolar,BM1934.11.20.1,0.9627832216315529,8,18.5922731,3.4773143,1.0,Papio,East Africa
Anterior,BM1935.10.22.24,-0.33214355645558086,6,21.0103121,3.95531929,0.0,Papio,West Africa
Posterior,BM1935.10.22.24,-0.07697284052684171,6,21.0103121,3.95531929,0.0,Papio,West Africa
Premolar,BM1935.10.22.24,0.14849378458448215,4,21.0103121,3.95531929,0.0,Papio,West Africa
Anterior,BM1935.2.14.1,0.5891140440475843,12,19.3982861,3.63654073,1.0,Papio,East Africa
Posterior,BM1935.2.14.1,-0.27347129035919215,12,19.3982861,3.63654073,1.0,Papio,East Africa
Premolar,BM1935.2.14.1,-0.037911548231944286,8,19.3982861,3.63654073,1.0,Papio,East Africa
Anterior,BM1936.12.28.1,0.28691824007672534,12,18.5922731,3.4773143,1.0,Papio,East Africa
Posterior,BM1936.12.28.1,0.17810174274122134,12,18.5922731,3.4773143,1.0,Papio,East Africa
Premolar,BM1936.12.28.1,-0.07948450449658372,8,18.5922731,3.4773143,1.0,Papio,East Africa
Anterior,BM1936.12.28.2,-0.002508341160555823,12,18.5922731,3.4773143,1.0,Papio,East Africa
Posterior,BM1936.12.28.2,-0.39673027491034324,12,18.5922731,3.4773143,1.0,Papio,East Africa
