rownames,affairs,gender,age,yearsmarried,children,religiousness,education,occupation,rating
5671,6,female,20.844770417387682,2.5070991243965954,yes,5,20,4,5
2970,9,female,10.53998005162789,2.7481082463018707,yes,1,18,1,2
6668,4,male,37.59813911496457,7.437089187865995,yes,5,20,4,3
7632,0,male,23.738370382366867,4.579026873557796,no,2,13,1,4
1490,1,male,23.223317937779605,5.635842504360159,yes,3,18,3,3
5959,8,male,14.136741467804132,13.462563813433952,yes,3,20,1,5
3295,2,female,28.519826855592676,6.5298889549172445,yes,4,15,4,4
186,10,male,3.7515575484898473,0.9149483823699045,yes,4,18,3,1
3028,9,female,14.79521824174811,6.463375170598606,yes,1,13,2,2
4082,1,female,12.047298503097053,6.680115014131729,yes,4,18,3,1
4558,0,female,19.145638975842726,9.035196648860051,yes,1,19,3,4
4258,11,male,14.268588981994984,-0.9192034396136624,yes,3,15,2,3
2925,1,female,16.018427170044106,13.413158060675451,no,2,13,6,4
8682,6,female,22.95493499008071,9.803653304655729,no,4,18,4,2
7629,11,male,23.31650088792409,11.330253045140026,yes,2,16,5,1
7889,0,male,14.523519294779206,6.738551054477734,yes,4,11,7,4
6986,11,male,3.844274553007951,-0.8948829919762122,no,3,13,1,4
4494,9,female,14.595157877989276,7.853770200335629,yes,2,15,1,4
383,4,female,22.23776080950326,-7.149418762468507,no,5,9,5,3
3666,5,male,21.928525278171996,3.8229283208479004,no,4,17,7,2
3305,7,female,26.24107377707038,5.190874965782033,yes,1,19,7,5
4375,7,female,6.333636639112656,5.7113803528596625,yes,5,13,7,5
6296,0,female,2.324612304608319,6.894650029452159,yes,3,11,6,4
3692,3,male,28.064577217290868,12.480268458834438,yes,1,15,3,5
6924,4,female,16.507223467529247,10.227889187742711,yes,2,12,3,4
606,3,female,3.1950384036284873,9.708434903080828,yes,3,9,3,1
8814,6,male,24.75582768862605,8.520738995696673,yes,1,12,5,4
1853,1,female,10.88396441239979,8.949299645297158,no,1,17,3,4
1626,6,female,19.05433695928792,15.895464270349361,yes,2,13,6,1
6747,4,male,33.82739382519225,2.750020581832924,no,3,19,4,1
8701,9,male,21.912777029487707,3.078589969088239,no,5,13,3,4
6659,11,male,14.257742063338384,15.073791115365802,yes,2,12,2,4
3554,12,female,14.764629313029968,8.48652311724108,yes,3,12,2,4
5586,9,female,12.120107596506163,16.008833384471558,yes,4,10,1,3
3151,9,female,20.771365037165513,4.743212181236329,no,3,18,7,2
134,5,female,28.36353029036937,14.324307122631204,yes,1,9,6,1
8401,8,male,22.95386884482467,4.480078530634609,yes,2,16,6,4
778,8,female,33.52683234758926,-0.8468720694687093,yes,1,14,3,1
2200,11,female,10.733196923584067,8.064446563228397,yes,4,12,6,5
1943,2,female,29.176037083205976,-4.199528032235429,yes,4,14,1,3
4388,2,male,20.202114787000085,13.303812474811888,no,2,14,1,3
5006,8,female,22.44100810546105,-5.749632688028457,yes,1,14,2,2
8612,4,male,28.71580652871671,4.399303289529362,yes,3,15,4,4
3874,9,male,26.80922010208006,11.194035670209542,yes,3,20,1,1
4164,4,female,19.2259354788249,12.641777178117636,yes,4,16,5,2
1897,9,male,42.140181997849936,15.436992585271032,yes,2,13,2,5
7599,8,female,27.154463741651902,6.922473365286727,yes,1,14,4,4
4802,12,male,15.78078318553913,8.50662335571269,yes,3,15,2,1
6573,1,female,30.267072549908875,9.964933596350722,no,2,10,3,1
1824,8,male,26.85228187469062,0.6974144871167303,yes,1,19,7,4
2152,12,male,25.016346528614065,14.995427452706778,no,5,12,3,2
4548,5,male,33.92463206478418,8.001631901400367,yes,4,17,3,4
4045,10,female,25.433361890588884,-0.5217633949830383,yes,4,20,3,3
8380,0,female,30.535741227043886,-4.84119061366839,yes,5,19,1,5
7809,4,male,18.816177900556617,10.75551754461626,yes,3,17,2,4
2255,0,male,21.70391062720158,9.27445363250088,no,4,17,5,3
5144,2,male,27.81312059326814,-0.06680662007244464,yes,1,18,2,5
1805,4,male,13.992487470934465,7.451656868783508,yes,2,15,4,4
8725,0,male,27.264003355829647,-1.5847175349027154,no,1,15,1,4
3935,6,female,28.356886809851815,5.140075673146217,no,5,15,4,4
4040,8,female,18.944697959561495,9.142080989822755,no,5,15,3,3
688,8,male,9.96229978827397,5.43956501326247,yes,3,9,4,2
1528,2,male,26.884460422900993,9.084149739772348,yes,3,18,1,2
6774,0,female,34.34639573988438,10.532830719796953,yes,3,19,6,2
3108,10,female,17.59360630596361,1.1526915246130036,yes,4,12,1,5
7953,11,female,33.683639045188514,0.8246333329981503,yes,1,10,7,3
1763,1,female,3.9409436042061614,1.4663861178639204,no,1,20,6,2
2156,10,female,17.16986131088329,3.2314879862396495,yes,4,17,6,2
1459,8,male,32.37163564612707,9.018399422457286,yes,3,11,3,3
6439,3,female,14.475514230699613,12.384189383710874,yes,4,19,5,1
7965,12,female,13.526647113606307,11.151658237023303,yes,2,17,4,1
87,5,female,15.960675000504699,14.97245479863416,yes,1,11,3,2
2225,7,male,29.714753386844773,11.303606736169051,yes,1,12,1,3
7666,1,female,26.19038901032511,8.141422708374497,no,4,14,5,4
6423,9,female,30.37278448643434,12.31127201420368,yes,1,12,4,1
1470,7,male,39.809870614136244,3.377660945012491,yes,3,16,3,4
1802,11,male,28.6050476023716,10.570130207226864,yes,2,20,6,5
7231,8,female,18.279290554945913,1.8239075422641644,yes,1,9,4,4
4183,8,female,4.853775484334916,2.579644854675955,no,5,10,2,4
5881,7,male,3.4626430263122323,-3.2412749910045786,yes,2,16,4,1
3318,12,female,45.08650627365047,12.22826513817139,yes,5,18,7,1
3198,5,female,11.285968983319004,0.9350812619487066,yes,1,14,5,3
5625,12,male,21.092407718711673,6.559754419864108,no,3,20,7,1
5127,10,male,21.684154965215903,7.523720981249271,yes,5,16,3,5
2936,9,female,20.880094618152977,3.5777601610887575,yes,4,15,5,1
2545,11,male,25.29992590379586,-1.7862346128060498,yes,5,13,1,4
8964,2,female,20.456411786805987,-3.615777905949818,yes,3,18,2,3
3637,10,male,26.48355428049841,15.026457993972368,no,4,16,2,1
2779,11,female,22.711521631020137,3.7259363044101153,yes,3,12,5,4
7883,1,female,26.397097262883236,6.810574646319609,yes,4,20,1,5
290,8,male,23.898680047127243,3.6000340678634655,yes,5,10,7,1
951,3,female,26.86209936177059,14.602134594885719,yes,4,16,3,2
8584,3,male,25.283762478411504,4.390381055589959,yes,3,19,5,2
5228,8,male,15.349591493535303,13.327323015077557,no,2,15,1,3
8014,9,male,28.138326670717248,8.621989766778341,no,4,15,3,1
2558,9,male,9.715046063279345,12.751503336475457,yes,5,13,1,5
4392,0,female,24.013219315763628,2.3382703020291116,yes,3,16,6,2
2414,3,female,32.413480284900835,11.362341665855373,yes,3,10,3,1
4467,5,male,10.001539086677692,-0.3516129077626049,yes,2,9,1,3
2778,11,male,22.84437311712761,9.931284988185043,no,1,13,6,2
4943,11,female,21.055462702443634,11.797570875020536,no,2,12,2,5
3127,3,female,32.56788631613438,11.093854422772168,yes,5,11,7,5
3146,6,female,8.287382581798372,9.426817793449263,yes,1,10,3,2
7006,7,male,28.771114428609568,3.4146906409740376,yes,1,19,2,4
3862,10,male,25.36078311631125,8.95274739976001,yes,2,11,2,5
6958,3,male,4.98412903655414,1.0799818116955624,yes,3,9,7,3
5927,8,female,17.27379473662667,14.310942874995755,yes,5,13,4,2
4931,10,female,22.257471620783786,1.0615949480201898,no,4,20,5,3
8381,7,male,24.81203287771043,8.267704547973239,yes,3,13,1,4
5856,4,female,21.93632646881751,11.364282656200912,yes,5,20,4,5
7873,8,male,1.3023682400233092,1.9277987787511934,yes,3,10,2,3
3131,8,male,13.838974118042035,18.484432930100677,yes,3,18,6,3
8186,8,male,18.884186113624217,3.200888533986329,yes,1,12,1,5
2462,4,female,30.623384423717216,9.031097274625912,yes,5,20,2,5
4589,8,female,24.056160404469,6.429502103620772,yes,5,17,3,1
4030,12,male,38.930285337052055,7.211582376711884,yes,4,19,4,3
6321,4,male,31.656229011025736,7.558087651432247,yes,5,14,1,3
8367,0,male,20.824790320890685,7.040825205702272,no,3,14,7,2
6324,3,female,20.043808144269757,5.142653325188699,no,1,20,5,5
5222,4,female,12.808056125609504,10.15272962713614,yes,3,18,5,1
5168,0,female,28.16061295796917,7.606692869281997,no,1,16,2,5
3939,6,male,14.083034610476258,12.431674098418648,yes,4,14,1,3
770,5,male,18.262825188534276,-0.08082153366449862,no,5,10,4,3
5836,1,female,22.24757833402838,7.6522884049896565,yes,1,18,7,3
5181,4,male,28.880869426722747,6.087061972537164,yes,5,20,2,3
6297,0,male,30.909740331668708,12.167060031417176,yes,2,14,7,3
188,0,female,26.282163172269527,-1.56315589062633,yes,5,15,3,3
8652,10,female,16.8110005910341,4.601091617903875,no,2,18,2,5
6880,2,male,33.041186306334794,1.7274393740912855,yes,1,11,7,5
1685,10,male,13.429429155703104,21.969288364624553,yes,2,12,4,4
773,9,female,28.19297511313981,10.93100165703052,no,5,19,6,3
5066,8,male,33.449975680474694,4.873653202746598,yes,5,16,3,3
3039,2,male,29.388823668942123,12.834450492412936,yes,5,19,1,1
4828,0,female,27.178309255319068,5.834982813653578,yes,5,15,7,1
690,2,female,22.004205949529755,0.6088248548149231,yes,5,12,5,5
3355,7,female,17.81196076966896,15.511851014185025,yes,2,9,6,4
7177,0,male,41.48428077367965,7.514886607165324,yes,5,18,2,5
8898,6,female,15.372418107773886,6.220539237808138,no,2,10,7,5
3110,6,female,35.37843448587104,15.454865054790421,no,5,15,1,5
2583,9,male,21.562183192208412,-1.6126888649960662,yes,3,15,5,5
1094,6,female,23.232352454773032,4.630457744880713,yes,4,15,4,3
3157,5,male,16.405096431137668,13.8094024797394,no,4,9,1,4
1001,10,female,21.47231205079363,5.923900122097694,no,4,15,3,1
1028,10,male,11.85199116606193,10.111576317308835,yes,1,14,2,3
1537,8,male,13.45631459113774,0.6328490163460891,no,2,10,6,2
7396,7,female,26.62430424474482,21.72629537656495,yes,3,18,4,4
6051,6,male,9.745211865942803,1.788610888347936,yes,1,18,1,1
4844,1,female,33.78012429631937,0.6257852006995686,no,3,11,5,3
3729,3,male,7.216329211758934,9.8334151182642,yes,1,16,4,5
7542,10,female,26.96381299323316,2.8273088805428213,yes,1,10,3,2
1319,11,female,6.928099366959696,3.8642516123873984,yes,4,13,1,5
2177,10,male,25.93967182940247,6.058047636795787,no,5,10,5,2
6545,9,male,13.108978523262138,8.194250669493556,yes,5,20,1,1
8388,10,male,29.957554169021,9.08081290111535,yes,2,14,6,2
1333,12,female,19.677175104363457,15.239284657139464,no,5,14,5,2
7458,8,female,28.728760599220877,0.5367128946400008,yes,2,10,7,2
4219,2,female,28.77201549401792,10.122421357105633,yes,4,9,1,2
3175,7,female,14.168542565894729,5.097466764988148,yes,4,15,4,1
6433,9,female,23.868470111517762,-1.0006179967536593,yes,3,19,1,3
4193,9,male,21.832412780608994,5.208668409556471,no,2,16,6,3
3047,5,male,13.144361599304332,14.29604284240824,yes,2,15,7,3
8959,1,female,15.222363858032303,14.000318507105838,yes,3,10,2,4
4664,5,female,3.592415946008792,-2.675326981319774,yes,2,13,5,2
3703,12,female,5.822768560892975,10.339601800479938,no,4,9,2,4
3508,8,male,-0.5228005427759967,3.585401733831292,no,4,18,1,5
640,3,male,17.853714340641996,0.9603744297051611,yes,2,19,2,1
4813,3,female,25.171990488991845,-5.482508268818879,no,4,17,4,2
8175,2,male,25.120174302436027,2.682121633829195,yes,2,20,2,5
869,2,female,20.343746244210344,8.328713089751018,no,2,9,7,2
287,3,male,-2.261262984219986,-3.1352087501211905,yes,5,13,5,2
2326,8,male,21.731315839951776,5.845543809425195,yes,2,14,7,1
8384,2,female,18.255154728837017,1.2807278498502512,yes,2,20,2,5
8569,9,female,20.83366955764498,19.71256217423494,no,2,14,3,1
3161,6,female,23.09396393074978,16.64577727004619,yes,3,13,6,5
3189,9,male,18.135261907972755,-0.39582553317035796,yes,2,19,2,2
8931,12,female,20.52628229583121,8.11388069727771,no,2,17,1,5
3892,8,female,26.42500589270805,18.077729574169705,yes,1,11,7,1
770,6,male,-3.057068887164796,6.001415457418696,yes,4,11,6,5
5200,2,female,26.93796493032975,16.199555702336333,yes,2,15,4,1
4752,4,male,30.20448266640577,-2.646734176425541,no,1,18,6,1
6140,6,male,11.490379740425233,7.221687044540429,no,1,15,7,3
5228,11,male,41.57537239429887,0.6323239320197631,yes,3,19,6,4
1829,10,female,2.4533317996369632,8.11716300864207,no,4,10,7,4
7128,7,male,22.44160201667819,11.278678101852694,no,1,12,6,4
3262,0,female,1.8498051730590532,8.448027821815565,yes,5,14,6,4
6690,1,female,27.587357247339156,7.589041803118333,yes,5,10,2,5
2661,3,female,13.549973403998317,10.562112136313868,yes,1,10,7,5
6767,4,female,18.20299618458784,4.77253043110588,yes,3,18,1,2
1379,10,female,25.31918126319546,8.828994269621688,yes,1,15,6,1
8353,9,female,17.092469708236194,6.453343173101339,yes,4,12,2,2
2935,3,male,22.03015373698288,9.732996034698516,yes,4,9,3,4
6119,9,female,19.467937373261464,14.944694457690327,yes,1,17,3,5
917,6,female,27.23273183789511,11.29389253092486,yes,1,16,5,3
8231,6,male,20.851430416053816,5.514751458009184,yes,3,11,7,5
5012,6,female,9.044710178206833,2.5908124581552894,no,3,17,2,1
3409,7,male,21.554725860783734,15.863501558053025,yes,1,20,6,2
8025,2,female,29.939419388929625,4.988737449090049,yes,2,12,1,3
983,11,female,34.70530597792524,15.752676263628691,yes,1,17,2,1
2205,10,male,27.037358521657595,11.130565062210836,yes,1,14,1,3
5183,2,female,27.825931420673356,11.184455244731055,yes,5,15,4,2
3141,10,male,21.573800821071675,10.724333459981965,yes,3,15,3,4
5725,0,female,16.604629455467624,2.9746590159693094,yes,3,14,2,1
2092,2,female,16.594549088874054,15.963957218491343,yes,5,20,5,1
8656,10,male,13.098698357309193,5.8072245438009436,yes,4,19,2,1
7787,4,male,26.68084534876018,2.8197014076108617,no,5,16,6,3
2211,0,female,14.184778521561782,-2.656836390372632,yes,4,20,6,5
7101,4,female,20.704465007635175,3.6656352622464614,yes,4,17,3,5
2327,6,female,22.780356384830593,10.856826940759163,no,3,11,2,4
5525,12,female,25.115669775286623,-4.393746212306334,no,4,13,6,5
3178,6,female,32.071483420342624,6.100907300627475,no,1,15,6,1
1015,3,male,23.062255965641764,8.106434986967558,yes,2,20,5,1
6367,5,female,29.402859056504212,14.273380385084957,yes,2,14,2,2
2288,12,female,18.45643305592675,2.4444019973332907,no,5,16,2,2
3722,0,male,13.659952724346942,6.561833662962112,yes,2,14,3,4
