rownames,affairs,gender,age,yearsmarried,children,religiousness,education,occupation,rating
2006,6,female,31.943811928412668,4.0905992469089245,yes,1,17,6,3
8766,6,male,7.769628532074147,10.50590420534346,yes,1,10,2,2
7606,11,female,12.966327394769063,11.624073546064086,yes,4,20,2,2
192,2,female,14.349517752422102,9.977668906443075,yes,2,11,5,2
1524,6,female,9.03727752585542,15.001860816556407,yes,3,14,3,2
2695,8,female,7.409752070105871,-0.03174912787265782,no,2,16,6,1
8372,9,female,15.603741806961374,4.331656134415562,yes,2,11,1,1
3308,12,male,26.671900075707743,2.1075510352886067,yes,5,17,4,2
4843,1,female,4.795276732409688,14.33230836253059,no,4,12,4,3
7529,11,female,27.13577790037286,6.200234630800329,yes,2,14,4,1
7663,0,male,17.3448896234029,15.994918271768903,yes,2,17,4,4
7160,0,female,24.338214349471816,5.4304998381455185,no,5,19,7,2
4524,4,female,17.46641687988314,8.008406459142535,yes,2,12,4,2
7717,5,male,11.66842706740484,1.5037269113843559,no,5,10,5,1
3109,6,female,17.19718475003365,4.871577648866301,no,2,11,2,3
2893,12,female,37.7273181909396,15.732655162505388,yes,4,20,2,3
876,1,male,28.26231020681908,11.200904321105657,yes,3,9,2,2
3531,2,female,12.329426599832871,2.415975691099206,yes,3,14,1,2
1503,7,female,36.83710081271406,6.916525511747793,yes,2,12,7,1
6659,8,female,30.300331578529814,13.526689295109502,yes,2,10,2,4
6387,7,male,16.607844780042026,7.777170162224066,yes,1,19,5,3
7961,9,male,8.237883324460496,3.4194788603504493,yes,5,14,6,5
3853,6,female,5.527501256317187,-2.2007606416090795,no,2,16,6,4
3237,8,male,22.55476210298415,-0.8261236461694619,yes,4,9,5,4
8420,12,female,17.558662771895207,-1.1825640944902513,no,3,19,2,1
3974,10,female,11.882365912279903,11.045558409444366,no,1,14,6,1
4555,2,female,13.518288403426535,10.289517674966804,no,3,19,6,5
3188,1,female,30.639396228438628,10.438264822124161,yes,3,9,6,4
7271,4,female,8.268055573977417,6.929094214385477,yes,1,12,1,1
484,8,male,28.008191781528634,7.505176914216602,yes,1,19,3,5
7737,7,female,25.02382169482206,11.295579875310908,yes,1,17,3,4
5694,7,female,1.2379942005713467,2.2601631703938985,yes,1,12,1,4
198,11,male,13.522876312865257,7.102210533575813,yes,2,14,5,2
352,8,female,19.917295664163134,7.632458739553436,yes,2,10,2,2
8148,1,male,19.349628568727915,5.886294374881686,yes,1,11,7,3
4067,7,female,27.63918432302861,0.6892482596003333,yes,3,20,1,5
3486,5,male,19.02490899511618,6.042869001129752,yes,2,9,4,3
127,2,male,11.452515288305309,4.346923730434996,no,1,20,5,1
5449,7,female,19.34105515221869,6.673996513244712,yes,5,20,7,5
3103,0,male,11.623209664802907,8.986872606752817,yes,2,16,7,4
6394,8,male,12.40344304992935,1.8285511920973034,no,5,13,1,5
2210,7,female,15.064401992047777,7.014082325653487,yes,3,9,5,3
7364,1,male,12.373882399590602,9.983768449929606,yes,2,13,5,1
1215,9,male,21.46395946556095,2.718390863789115,no,1,13,6,5
2180,6,male,46.362443934297644,10.341189291305845,yes,1,9,5,4
5020,12,female,18.83775614531373,-1.8780143935087317,yes,5,10,4,3
378,3,female,26.51211587066487,11.08997030829283,no,5,18,2,4
3345,8,male,10.576248197424796,11.541726628134345,yes,2,15,6,1
116,5,female,15.881990787975331,8.734528012463093,yes,4,20,4,1
582,2,female,14.415410255288556,5.923718737303128,no,3,20,6,2
511,6,male,17.725872328669542,0.9303093404077911,no,2,13,2,3
186,7,female,27.351530552755055,-1.5296391262679716,yes,3,17,6,1
1551,4,female,25.787719862070876,1.690792489917662,yes,3,10,6,4
5430,4,male,17.20810851971528,10.394853380245573,no,3,11,4,4
5140,6,female,20.110852909593607,11.924245433023316,yes,5,12,5,1
3915,10,female,14.393111471534151,12.341083418470499,no,1,16,4,4
6435,0,male,28.03882016021044,-3.9242583434305605,yes,3,11,2,2
2892,11,female,36.25084436490097,10.530168879998667,yes,2,11,1,3
234,8,female,27.76957340785015,13.804895633487561,yes,4,15,4,3
1255,8,male,13.895697896506505,8.367266393173836,yes,5,16,6,1
976,1,female,6.317937348120896,2.0045641138229326,yes,1,9,3,4
2980,8,female,-3.0133224036177495,12.489727180709153,yes,2,11,1,3
778,9,female,17.163689863020505,2.25269446416329,no,3,17,2,2
2584,8,female,26.554699484317375,-0.010044621519231356,yes,4,12,7,3
447,12,female,22.135775271154365,9.922359836336673,yes,1,15,6,4
5746,2,male,6.166231297982005,3.101440857283899,yes,1,19,7,3
1571,4,male,-2.8852015766403554,5.994580478226149,yes,5,20,3,1
2141,7,female,28.355670347163088,15.079604673135766,yes,3,9,7,2
5975,11,male,25.23947678403889,7.662765299825127,yes,4,18,2,5
2565,9,male,12.523501350347011,7.853906387825578,no,5,14,6,3
5787,3,female,20.119215567428963,10.9364707028992,yes,3,17,3,4
5095,2,male,9.496366287516222,5.400495424508966,yes,3,13,1,2
6739,8,male,19.296096359436703,7.1191494446804775,yes,1,9,2,5
2380,5,female,26.895021015431105,6.810235197392939,no,3,14,1,4
213,6,male,25.76766522647852,7.78749896384518,yes,4,12,4,3
7241,10,female,6.169077468288835,6.443752703422239,no,5,11,7,3
8695,8,female,11.793228977083485,15.651382838965597,yes,2,16,5,4
595,1,male,29.715445175656654,9.821957067231901,no,1,18,2,5
3534,6,male,6.56648022377745,13.888239005367787,no,3,12,1,1
600,4,male,18.94098276255259,0.49010827864074447,yes,4,15,2,1
7020,8,female,26.35051976210743,4.978712575045161,no,1,20,7,5
211,12,female,17.243356039154957,4.07017664422713,yes,4,20,7,3
4972,7,female,20.1047546411822,9.92819308377383,yes,3,18,5,4
5816,11,female,32.00860718761763,6.384016070819073,no,1,10,5,2
7384,12,female,32.56109034276528,9.141794623901736,yes,1,15,5,3
5631,2,female,20.64542471727684,19.894183503406634,yes,3,14,4,1
3695,10,male,10.103649806643752,9.489542739829618,yes,2,11,5,5
8730,6,male,15.370197866168464,2.648049657342723,yes,3,15,7,3
7109,4,male,12.654830528180153,-2.6575617759282917,yes,5,14,5,3
7456,7,female,20.217581954067597,13.671573949535578,yes,2,19,5,3
6403,8,female,12.824181140872168,5.646575018357315,yes,1,15,6,2
4767,8,male,10.110557339788885,3.7125320558702013,yes,3,12,6,3
2789,4,female,21.51576107777688,3.806124590965645,yes,1,18,3,5
237,4,male,9.094370127007426,7.172296283182512,yes,3,17,4,4
294,11,female,32.96493755168874,11.295349734356723,yes,3,20,4,2
5100,8,female,37.33591867214616,13.676208911048342,no,5,14,6,2
3814,3,male,33.842526578017974,11.72634321733354,yes,4,12,6,4
120,4,male,12.852397138355325,3.993592575184797,yes,1,15,6,1
6483,0,male,27.51762560420744,11.435223118817484,yes,4,18,7,1
8345,0,female,33.57349828593651,6.33456495978514,no,1,20,4,3
2543,8,male,26.55333094147725,11.433139665403871,yes,3,14,5,5
5268,0,male,17.401644756084693,-2.1445330239611273,yes,4,18,3,1
2355,10,female,31.80440492235697,9.440871167590089,no,2,19,4,3
5043,11,male,16.820090338776854,10.486324087116884,yes,2,11,2,5
8186,9,male,6.940451706643028,3.7039547911355597,yes,1,12,6,4
2617,10,female,16.69611970916877,-0.20572369102714827,yes,1,13,5,4
7495,5,male,22.331444373429356,9.887328898585057,no,1,15,1,2
89,12,male,27.49860638045564,15.116333845913651,no,5,19,2,3
8868,1,male,24.06594970074546,8.274666227032679,yes,4,14,4,5
2099,12,female,19.29865002068133,9.49086982281835,yes,5,15,3,1
1490,3,female,28.161856527604762,6.653774135069682,yes,1,11,7,5
7083,1,male,29.688258104356763,3.257696813818928,yes,5,9,4,3
6714,9,female,23.683028157900914,13.843265953209965,yes,2,17,2,2
162,2,female,14.051399221788827,11.499801176108718,yes,2,18,6,1
1247,12,female,32.27609502477152,14.598831588441993,yes,5,10,2,2
5805,8,female,29.294631457873507,2.8806865518280675,yes,1,18,7,4
2789,9,male,33.6076205542514,8.329086458609634,yes,2,9,2,2
1099,10,male,5.502157835469534,1.2524081941870389,no,4,9,7,5
5565,9,male,19.57011510980593,-1.237597866466098,no,4,20,1,4
1186,10,female,25.252186220137894,12.621724347787843,no,1,10,4,5
8133,1,male,23.116807134958755,12.45729632994486,yes,1,17,7,5
8651,10,female,24.564208351213864,4.117707823382624,yes,1,10,5,1
6941,6,male,20.82485900020841,9.939068106818159,no,2,16,6,3
8374,6,female,23.853001375575612,4.65057951466569,no,2,18,4,4
1312,4,female,26.677582488306307,3.6581307855994423,yes,5,11,3,5
1059,5,female,19.78404664009161,8.120039593361982,yes,2,13,6,4
3499,6,female,19.040146780291895,14.38984102640089,no,2,20,1,2
7692,4,female,15.843467181018276,13.220976500072968,yes,3,20,2,4
2014,11,male,17.604769939630323,6.717925826515664,yes,1,20,2,3
376,6,male,25.63750448168956,8.934352883908197,yes,5,13,2,1
2918,5,female,11.108806775172102,3.0254573005173757,yes,2,20,7,3
7399,5,male,22.169590423842426,8.210331962121696,no,5,12,4,2
8405,6,female,23.57851899368722,14.609447602746183,no,5,19,7,4
8044,1,female,16.620790217956184,10.336251927126005,yes,3,14,5,4
5225,5,female,27.8501424135625,7.527927096236984,no,2,13,6,2
41,9,male,24.880143450668918,7.726921625909073,yes,4,12,3,5
3555,6,female,10.573752082724896,15.05254731113255,no,2,15,7,5
3804,10,female,32.81458782485204,-1.4253776075540792,no,3,9,4,3
8613,1,male,25.058741514669904,19.42155827416296,yes,3,19,6,1
575,12,female,11.00005632926918,19.74086462079866,yes,3,20,6,3
40,10,female,8.632866673089568,8.86509550559662,yes,5,10,6,3
6484,10,female,25.1449319889782,3.0091818992828,yes,3,12,5,3
7206,1,male,26.81070323293156,1.473799189479342,yes,2,17,4,5
5153,8,male,9.314740714637646,-5.468237038899247,no,5,18,4,5
7244,11,male,24.606665125880568,-0.36625758423557375,yes,2,19,5,1
6964,10,female,23.840464470022127,8.265151076019128,yes,1,18,4,1
5231,10,female,21.083598620750177,2.974650699554906,no,3,19,2,3
3482,3,male,17.379539958394222,-1.5315768274481005,yes,5,13,7,3
1631,7,female,23.44592153813182,4.334065136323794,no,2,12,3,2
8611,11,female,28.836550054503036,7.360823382002543,no,1,12,6,3
7492,10,male,43.504762030641494,11.923224718968118,yes,2,10,1,2
1627,0,male,23.384885852215614,10.346870058217661,yes,1,19,5,1
6711,1,female,20.394057650624447,9.552890308864649,no,2,17,2,3
4021,8,male,20.936668405272272,14.269364933408903,no,3,16,7,3
2249,12,female,20.5078311083973,4.251866497465911,no,2,17,1,3
272,9,male,29.118645022413922,2.784634339668693,yes,4,11,7,1
2956,3,male,15.2648953311733,7.72773068292086,yes,3,9,7,1
7638,3,male,11.549624529929291,0.3266253708423541,yes,3,12,5,2
7950,4,female,28.549752175336874,11.486003915796136,yes,4,17,6,4
1597,5,male,12.137271341512616,4.196327439155616,no,1,17,2,4
8885,6,male,22.188329611271552,1.4643467683649831,no,5,17,7,4
1012,1,female,21.70608154088574,13.52497472825338,yes,5,9,1,3
5516,2,female,13.482322127955761,5.452476864759899,yes,4,13,3,2
4468,7,male,23.961162362371493,6.897064050175156,yes,3,12,2,5
3249,2,male,10.339978936888855,9.768091029371504,no,2,17,6,4
6363,0,male,11.151383729674357,5.887324296462269,yes,5,10,4,5
8343,4,male,4.768326187809418,10.775411119116985,yes,1,18,5,1
8487,8,female,25.682938731450196,1.7698351010533573,yes,5,15,3,1
5208,10,male,18.707542527694564,9.316038371045497,yes,2,17,1,5
121,9,female,15.925955605719393,-4.602874016522945,yes,1,9,3,3
3805,6,female,31.28658494597075,-0.7245932477520345,yes,4,12,7,4
6824,0,female,22.942478040372947,14.143726663705932,yes,3,19,6,5
7495,3,male,26.600411166990238,0.22294258427928604,yes,3,12,5,5
7429,11,female,28.389235768313647,7.16430940352483,no,2,16,6,4
3363,10,female,4.059183306083307,8.441740560922014,no,4,15,7,5
2514,5,male,27.72143678068888,10.109188259335491,yes,5,13,6,1
979,7,male,28.02293880425491,2.220951657029958,yes,5,19,7,5
6653,1,male,14.347637609560485,11.677836851479306,no,4,9,4,1
3760,8,female,33.916453690208975,3.9323240450494716,yes,1,13,4,5
5131,5,female,21.933138131608622,10.521541203464055,no,3,20,2,1
3829,5,male,13.110019478891004,3.7635295187310187,no,3,20,1,3
4997,2,female,24.63382823970911,5.477778783940579,yes,5,11,2,5
7368,10,female,9.502806203178142,3.810699456272281,yes,5,19,1,2
4085,12,female,10.8149358791754,11.58473637583892,yes,1,12,4,2
7175,0,male,30.151295103417738,4.066871610187411,yes,1,18,2,2
8835,10,female,21.365776221004083,-2.1649689081565064,yes,1,18,3,3
3405,9,female,16.808902109202588,-0.7972477771446105,yes,5,11,7,1
165,0,male,8.132181009053232,11.213078996508344,yes,1,16,2,1
6722,12,female,22.15070201938063,5.079122611818231,no,3,17,4,5
1028,7,female,12.30648430990523,5.517210759953352,yes,2,11,4,5
1127,0,male,17.59590955574126,8.05794170494446,no,4,17,3,5
3831,0,male,35.72692373889819,2.081856952758029,no,2,11,3,3
5054,0,male,15.94242385337633,-3.3591236894035035,yes,5,13,1,3
715,6,female,6.906108563128196,1.766034755795343,yes,3,11,6,5
5141,10,female,35.40588777970813,0.29766462390171444,yes,4,13,2,3
2126,10,female,13.372976828561903,9.512672802879074,no,3,14,1,4
6833,3,female,21.947370102411764,8.774914106707426,yes,3,11,7,3
4988,10,male,15.540818372883905,3.7817865958508596,yes,5,20,7,1
4595,1,female,15.335815393462397,13.103797467337944,yes,1,14,1,2
472,11,female,3.6649873041992365,8.390158118379981,yes,5,19,6,3
2666,9,female,28.380149940641342,9.183531578804924,yes,3,13,5,3
5065,5,male,19.16516059454788,12.312035293617058,no,2,10,6,3
2965,6,female,7.314067034833121,18.74601987609616,yes,3,15,3,1
4062,1,male,7.353128625031719,12.958672860504317,yes,4,11,6,4
6955,10,male,27.550183830513788,-4.211575816834483,yes,4,10,1,2
7441,3,female,28.957430423024356,-5.464145562093282,yes,1,9,5,1
1924,10,male,15.668252761777147,-3.3260437841326915,yes,4,11,4,5
2706,5,female,10.906218775822685,7.4292702188518485,yes,2,13,4,2
6288,4,male,31.947029694747407,7.206220741210611,yes,5,18,2,1
4938,9,female,17.05593393984534,13.364136233487976,no,3,11,3,4
5790,11,male,21.187442435021364,3.342235249414802,yes,5,16,4,5
1127,11,male,12.026282917651592,-4.070939614050886,no,5,20,6,2
4981,9,male,24.734546058637594,-2.04804471968548,yes,3,15,6,4
3705,9,female,20.411966256678546,8.509961976423652,yes,5,20,2,3
1741,3,female,23.69234194075547,7.992997525075803,yes,5,19,2,4
3134,2,male,37.87831544524708,10.704594434557954,yes,5,11,1,4
1172,9,male,28.546514683266153,11.275619904960791,no,2,16,5,4
2170,10,male,10.009129083684314,-1.8734150135488985,yes,2,9,2,1
8172,11,male,15.747707845817256,22.156027908820192,yes,4,17,1,5
8134,9,male,27.971740988925134,12.679601490520492,no,4,17,2,5
3332,1,female,9.379467444472786,-0.5270250940710168,no,3,15,7,3
2936,11,female,15.653270607285734,11.64379134462798,no,4,20,4,5
6543,8,male,12.993977303674827,7.7675296516491885,yes,4,20,5,5
5482,8,male,8.12436451119972,6.202393227645751,yes,1,12,4,1
5051,8,female,18.885701391343012,-2.6066385689255647,yes,4,15,1,4
2797,3,female,18.232192679666213,8.208403273604384,yes,2,11,5,2
8523,10,female,30.85149307237173,-0.9742717780389558,yes,2,17,5,3
7918,2,female,35.53512992013076,2.705814023730465,no,1,20,4,2
5656,5,female,28.78852262950354,6.370149849469158,yes,3,10,6,1
5415,4,male,15.951043056425737,10.737807932337825,yes,4,13,1,2
5602,1,female,23.79932614865035,9.098527580963676,yes,1,18,6,1
857,12,female,21.337163161582158,7.718342969851992,yes,4,17,4,5
7410,6,female,16.00324463111874,2.8784680006618455,yes,2,15,7,5
7194,7,male,16.990875516503657,4.4596093980116684,yes,2,19,2,4
5714,4,female,19.436568767553187,7.6019433902550775,no,1,11,2,5
1417,8,female,10.257032719642826,12.47630753846057,yes,1,14,7,5
2515,0,male,27.31429300800592,7.870036102101717,yes,5,13,6,5
6922,1,male,21.563356926148476,5.8594834974206105,yes,2,10,1,2
5967,12,female,19.423628961586317,3.730771616209279,yes,3,12,2,4
1043,12,female,14.448412640958807,0.16497660219312227,no,2,14,5,5
803,1,male,32.01464505109678,5.5703327411311285,yes,2,14,2,3
8753,9,female,22.18529668031138,8.868702735967625,yes,4,11,2,5
6373,8,female,17.51366341331702,5.679459474508238,yes,2,11,4,4
8948,4,male,-0.8115204455366047,-0.14344996340517646,no,4,13,5,4
5714,8,male,33.078570879753826,5.807187270997723,yes,2,18,5,4
3300,6,female,14.689295890315258,16.38115147463114,yes,5,9,6,5
8957,5,male,6.203743957799421,13.250597688582236,yes,2,19,4,5
8869,11,female,32.98948273118514,5.73361634574899,yes,2,20,7,2
5394,6,male,12.402839656612436,-0.16785497698076401,no,5,15,1,5
3486,2,female,15.993494830478683,3.82408467930386,yes,4,17,7,4
4433,11,female,16.587076621327082,6.799755736635202,yes,5,13,5,3
2743,2,male,36.69590160493514,-4.478443937908848,yes,3,9,4,5
1612,8,female,21.26857220677602,8.364132592513132,yes,3,20,4,1
8936,4,male,17.490001085369357,11.81375497725606,yes,2,17,3,5
1679,10,male,23.67685640770799,5.233740391205997,no,1,16,7,5
3230,2,male,15.042385952085844,3.8930728997514645,no,1,13,2,2
8128,11,male,25.664950152931333,7.005412756057104,yes,2,15,5,1
4747,11,female,16.797472673369995,7.531394795814186,yes,4,11,7,5
1173,11,female,26.537040478846095,16.604219504237697,yes,1,13,5,3
3908,5,male,16.77508135946741,11.141358839291321,yes,3,19,7,3
7730,6,male,11.435943496877488,2.528412993158768,no,5,16,2,3
6854,3,female,8.401369682602862,-12.13601843455979,no,4,9,2,4
315,2,female,28.594258754623553,0.9317580507635403,yes,4,13,7,2
3959,11,female,14.62523720527344,6.202165143822075,yes,5,17,6,4
1055,10,male,24.321890040771372,2.090026535589426,yes,5,12,4,2
1132,12,male,15.678019993930247,-3.07689347196796,yes,1,14,3,5
4999,5,male,18.294505446642155,10.52168344544248,yes,5,10,3,2
3081,2,female,19.66889752330229,18.87342199625435,yes,1,19,5,4
7887,4,female,21.090781196151458,4.087502915830305,no,1,15,3,4
6458,6,male,22.216448260026723,11.505141903429774,yes,5,16,7,1
3572,12,female,6.145402677675824,2.066446206169326,yes,4,19,4,5
3651,6,male,29.97560577173142,-1.4741345842284375,yes,1,16,5,1
426,5,male,22.236270885655976,15.023907419989998,yes,5,9,4,3
3012,10,male,13.53402599972759,1.308946255191663,yes,1,19,5,5
6201,1,female,5.779041684756775,1.2513834201820124,yes,3,14,2,1
1060,0,female,24.969948957463554,10.044186723202682,yes,4,18,7,4
8943,6,male,17.471735883740767,6.464787674958854,yes,2,15,6,4
4404,3,male,-1.2215661668765776,-0.5802046605599234,yes,3,12,5,2
5539,1,male,16.357151716416727,8.927990852035771,no,1,15,3,2
3278,8,female,27.540759163791613,14.788646298982226,no,4,13,5,3
4934,11,female,15.553306687327447,-4.955298615976265,yes,5,15,1,5
1931,12,female,2.2354289039476427,10.60943790672644,no,5,15,7,2
1954,5,male,16.450614544496577,12.814825247805771,yes,3,17,2,4
830,4,male,11.251961037240605,11.611784137967518,no,4,20,5,3
2296,2,female,17.82174839209074,6.3350273718645855,yes,4,12,4,2
1011,8,male,26.29368620176195,11.709908641085821,yes,5,17,2,5
6555,5,male,20.733439345163728,0.34948271124292507,yes,4,14,4,2
2931,4,female,14.714767511242087,3.843127991474684,yes,5,18,5,3
7375,7,female,42.369058789853185,11.69652636574683,no,5,11,7,5
8693,0,male,28.521866361636647,11.441361725391689,yes,3,12,6,1
9005,12,male,11.849019330485579,7.162056537674762,yes,4,19,3,5
4251,2,female,31.28454672802456,20.67541494568077,no,2,20,1,3
4167,3,male,22.50561108018816,5.938407078599237,yes,1,13,6,4
4092,3,male,19.17175086863941,3.5639871982887263,yes,5,15,5,4
4499,9,female,17.084651183918822,4.721305474415411,yes,5,16,5,2
2799,7,female,17.829929440982355,-2.495345526530791,yes,4,12,5,1
2624,7,female,21.2093392546606,17.20695661600572,yes,1,13,7,1
3325,1,male,21.3379325998391,-2.1155795443539827,yes,3,17,3,1
4353,7,female,17.31840720488567,11.31846200877361,no,1,10,6,5
8665,3,female,20.63181764152426,14.454892282164845,no,4,14,7,4
487,7,male,29.423278149841888,5.860904063835235,yes,2,15,7,4
8460,6,female,19.273545643643725,4.63763795578655,yes,5,12,7,3
2392,5,male,14.774566806500568,16.781946805144997,no,1,12,4,3
1084,2,female,19.595314352303248,0.37860666646212326,no,5,20,3,4
1975,0,male,26.949941035346377,19.113506596503008,yes,2,12,3,5
506,9,male,28.93135450157749,9.516451567500393,no,4,16,5,3
2587,3,female,25.013990047615746,7.932179465948626,yes,4,17,1,4
2379,1,male,44.30869592955236,22.050947841734807,yes,5,10,3,5
7025,8,female,11.36720403422173,5.12313849111101,no,4,15,2,5
1131,12,male,37.95234864195824,3.530416150060776,yes,5,20,5,4
4474,11,female,32.12315976919845,2.888287633004973,yes,3,11,5,1
2807,0,female,15.01885532612168,9.940329423309063,yes,2,20,4,2
7566,4,male,40.38255391768233,5.807271306885111,no,3,11,3,2
7093,3,male,11.114766183732655,12.512353594217473,yes,4,11,6,4
5869,12,male,15.875318041735845,11.663650629680898,yes,4,16,7,3
8293,9,female,28.91171851351757,7.503466132335378,no,5,16,4,1
7797,4,female,33.81362719278662,11.893103287042354,yes,1,11,2,2
5791,4,female,38.247148743120235,5.322513321154752,yes,1,15,1,5
8124,11,female,28.808882264372794,12.435074284027019,yes,1,17,4,2
7957,9,female,27.891506624733488,-2.244099406723805,yes,5,17,3,3
1836,1,male,27.40292461929337,5.681850719194349,no,1,20,6,1
2032,4,male,46.24008147106207,12.063499100401181,yes,4,20,7,2
6379,12,female,20.167370450683183,2.9356875647388447,yes,3,17,1,2
1642,10,female,23.58278113874734,5.441742652024174,yes,3,19,3,3
7986,8,female,8.2046048788331,17.068180260261386,no,1,12,4,3
3279,9,male,30.50836093993334,12.057976620829521,no,5,11,6,1
4205,1,male,4.4945250002940185,6.427229953698926,yes,1,13,7,4
4227,7,female,17.643554780557647,9.589928996117889,no,2,10,7,1
6527,10,male,36.39528676412359,2.5397307824891193,yes,2,19,7,2
5975,7,female,25.843987903209467,11.02429717842935,no,4,19,3,3
1598,7,male,15.547958185713721,-1.8484923404488605,yes,4,13,6,5
7050,9,male,35.041261808874516,2.768907243817673,yes,5,14,7,2
3857,0,female,21.686667585162965,8.148149435950423,yes,5,14,6,5
776,7,female,12.318739881352158,1.3750894002182452,no,2,12,5,1
5757,3,female,16.99991092166372,11.361110717278276,yes,5,20,3,4
7637,5,male,23.11577193449833,7.914312122431081,yes,2,12,3,4
1486,0,female,25.981530602458108,11.508772283822136,no,5,18,7,1
8041,11,female,22.824427184945336,3.380695993827369,yes,2,9,5,4
8850,0,male,7.164268554470377,12.013074044773973,yes,5,10,7,1
6997,9,female,10.316086042893826,6.613934550134225,yes,1,20,4,2
1772,12,male,10.28240922467797,11.94395794482919,no,4,13,4,2
6172,7,male,12.005046932248376,3.255251295413662,no,4,19,3,3
1793,7,male,6.1436480094205255,-1.5026938066180353,yes,4,19,7,5
3618,8,female,25.71944149409433,6.0651025421299956,no,5,19,4,3
8686,7,male,11.490280561826125,0.032054530126711,no,3,12,6,2
7295,0,female,5.903169946157201,8.58205273283442,yes,2,9,7,5
2241,0,female,25.756952053598983,3.0417746711698115,yes,1,9,2,4
4263,9,female,21.746000267100396,7.9033434535089535,yes,5,9,7,5
6404,1,female,19.22441988831736,8.926662131437013,yes,3,19,5,1
1504,1,female,11.669106245192413,11.446975417119123,yes,4,12,1,4
4593,8,female,9.517632313108058,14.447614958990663,yes,5,10,6,5
24,2,male,36.019549257925505,15.094633203439528,yes,1,15,3,1
7795,3,female,30.292631075541426,6.567621324320406,yes,4,18,4,1
2291,12,female,15.462836162763715,6.8135016947110785,yes,1,10,7,2
7594,6,male,11.389412759862369,4.152935033837297,yes,5,9,2,1
106,0,female,14.13269172519674,7.828981073066984,no,5,17,1,5
8174,10,male,14.878701688977586,11.830325554305277,yes,1,14,6,3
2138,7,female,22.311999746132276,7.274033715032775,yes,2,9,5,2
6745,8,female,24.53316844279499,13.226935922347053,yes,1,14,1,1
2404,6,male,36.08184319457934,4.170627196886159,yes,4,15,1,4
5440,3,female,-0.337782539388062,9.042325344273618,yes,5,14,6,4
4449,9,male,33.614255545803736,10.094719746004111,yes,2,11,1,2
3034,2,female,32.99736006819653,5.829713751219269,yes,3,16,1,4
1951,10,female,10.40371452232801,7.909331425360469,yes,1,14,5,3
826,0,male,6.606645910009963,0.20642031924866533,yes,4,16,1,2
1876,1,male,15.232662465660665,1.2579763289491153,no,1,11,5,4
3131,5,female,21.374463255606464,5.8946300624074714,yes,5,10,1,1
2177,1,female,13.03144310331567,9.111457498991776,yes,2,16,1,3
7068,9,female,25.842080984460818,0.9832979613999262,no,3,11,7,4
7717,6,female,5.998466129682669,0.9484813135981778,no,3,20,6,5
6468,11,female,12.484339882915165,5.884684150525253,no,1,19,7,3
2684,0,male,17.140399287878342,17.84903720794685,yes,5,19,5,4
7222,12,female,31.305366538199543,7.068009156805404,yes,1,14,3,3
3972,2,female,32.32463024284495,9.192766178998111,no,2,18,5,4
7926,12,male,30.37992248555507,4.5255941991474975,yes,4,13,5,4
3467,0,male,12.194758797709522,8.899935797639184,yes,3,15,3,3
