rownames,minority,age,gender,credits,beauty,eval,division,native,tenure,students,allstudents,prof
190,no,29,male,more,-0.2937982519110851,1.397967130228924,lower,yes,yes,358,305,91
224,no,70,male,more,1.5097185016069574,1.030211920567872,lower,yes,yes,369,383,82
438,no,59,male,more,2.2705767899571856,1.2707961275443824,upper,yes,yes,89,198,43
350,no,40,female,more,2.0454958077316308,2.609096291584493,upper,yes,yes,225,469,68
190,no,29,female,more,0.4473075126480668,2.4922081108436895,upper,no,yes,304,352,22
369,no,29,male,more,2.18418033297063,1.573309625982002,upper,yes,no,105,40,7
347,no,49,male,more,1.6108738411893184,1.107675182826068,upper,yes,no,358,210,81
364,no,65,female,more,1.2595090277613032,1.4069545839439193,upper,yes,no,359,580,55
17,no,62,female,more,2.5994052239139216,1.8929538754582085,upper,yes,no,8,208,14
287,no,57,male,more,2.4421904774051786,0.6279313101952709,upper,yes,yes,112,512,68
156,no,71,male,more,2.326881503314624,0.33562820546583083,lower,yes,yes,206,435,91
61,no,54,female,more,0.020891631891981177,1.6500954882674805,lower,yes,no,271,115,12
253,no,63,female,more,1.9591084593164554,1.1524112598673741,upper,yes,yes,300,114,1
228,no,44,male,more,1.4788402912590193,1.1601355954922332,upper,yes,yes,63,573,39
177,no,37,female,more,0.924220483297839,0.832190022755987,lower,yes,yes,237,48,83
361,no,62,male,more,1.3688949470599363,1.6961073838278882,upper,yes,yes,41,300,36
394,no,49,female,more,0.2765640451259883,2.309952872648373,upper,yes,yes,166,64,30
349,no,33,male,more,0.6141038903624148,1.2369554285469033,upper,yes,yes,346,180,68
346,no,67,male,more,1.1878619089814433,2.02531974657309,lower,yes,yes,320,19,19
201,no,66,male,more,2.3408125843615695,1.6141633566037021,lower,yes,no,273,412,46
212,no,65,male,more,2.356608176468004,2.25283045959403,upper,yes,yes,92,406,18
428,no,70,male,more,1.8426170048542625,2.231403762126517,lower,yes,yes,216,305,50
285,no,71,male,more,1.5695050511478155,0.3454344644449583,upper,yes,yes,345,167,54
104,no,57,male,more,1.532621668595937,0.6352140532575187,upper,yes,yes,193,170,61
177,no,63,male,more,0.8164376479857415,1.4839204434034678,upper,yes,yes,212,455,42
