rownames,district,school,county,grades,students,teachers,calworks,lunch,computer,expenditure,income,english,read,math
91,74219,Campbell Union Elementary,Santa Clara,KK-08,157,764.1161663976953,55.06394145223319,66.3736657370127,3003,2060.677213100472,31.948446950362303,56.748375542640346,63.79187778151991,67.81115455821518
290,72687,Gold Trail Union Elementary,El Dorado,KK-08,18209,666.4181913695858,21.010895156057597,88.23166230155489,2338,2509.2991902256863,21.498244963700657,62.64185322616285,36.36505588955798,56.85119549520893
362,64473,Bakersfield City Elementary,Kern,KK-08,17262,890.7933138260466,36.115818701806425,44.269668991499714,1965,1841.4572103940395,18.232625792192156,74.73139496876885,39.14746787383224,40.046971081658064
345,71671,Santa Rita Union Elementary,Monterey,KK-08,21993,806.9964760147957,28.034951906877446,60.417669338322725,320,1632.255842703039,23.041727315177724,76.44069659804603,36.311359209603985,10.251691618097475
136,64966,Savanna Elementary,Orange,KK-06,12179,1155.8851141747734,32.082170603038925,36.75342339498974,1813,1732.5876958278657,26.639748722305427,37.869312695986906,55.93140611489092,18.99732093738426
59,64006,Janesville Union Elementary,Lassen,KK-08,26137,870.7823597121292,49.6214573804659,-4.012535144548053,2309,1726.9971485426036,30.683451509009537,7.0983961393867645,61.429035953016076,43.77361718801173
131,68587,Susanville Elementary,Lassen,KK-08,4366,716.9380000195022,39.69522075872856,2.3779361216505492,1013,2066.7855375087206,15.60874839568627,44.556538306632625,30.638010658691698,34.996834925102576
244,75221,Shaffer Union Elementary,Lassen,KK-08,17833,913.0816871109425,30.416103853270023,42.31226668090821,1604,1257.7693491640962,27.56196763769732,63.11423502587432,36.87374361641589,34.640474791047474
29,61677,Weed Union Elementary,Siskiyou,KK-08,20964,707.623380763218,40.34286882455512,61.336759506242196,2573,2318.374475851919,30.04556920054332,32.87775929763748,61.03699250351475,58.63426118263152
351,61445,Hawthorne Elementary,Los Angeles,KK-08,13534,695.3401638974007,43.59352533667773,22.913199246202627,719,1347.7336639356922,33.88073590938265,39.50810875664788,54.919911036165004,54.13266483757943
390,66998,Union Hill Elementary,Nevada,KK-08,366,617.063667494499,51.89501458988542,61.95501396789744,3136,2575.9220949554933,29.23793085218241,35.061778020418146,48.42455225630536,38.05783110717384
272,68254,Whittier City Elementary,Los Angeles,KK-08,25504,542.9406994789475,48.079415579734324,40.026424594609594,576,2323.3235583732685,34.79082778666698,62.996705702849994,29.006252643983167,47.63104744894249
108,67382,Etiwanda Elementary,San Bernardino,KK-08,2630,548.0615739103985,42.90660609772732,51.443469215499775,2995,2010.918629886359,23.018476401807,10.251119410095207,79.14526938230247,53.31759283471663
316,71780,Freshwater Elementary,Humboldt,KK-06,8555,755.6847367116741,16.297964846990432,87.62618200445505,1076,2223.8693197994317,30.042242993515558,76.17977794324648,57.07428956438952,60.54201888268191
305,73966,Big Springs Union Elementary,Siskiyou,KK-08,23507,641.0984092472606,47.117259953320065,36.53984416179001,390,1971.8870536573772,32.80176294271702,70.95165298595927,71.12817471394646,74.37053548206069
239,66636,Soquel Elementary,Santa Cruz,KK-08,13803,618.0045430064094,30.160979365668645,65.44158166722912,1745,1395.6777877901995,15.228434124851962,54.72370040350007,37.33177103964769,39.44459425970346
359,61786,Redwood City Elementary,San Mateo,KK-08,12657,926.2553795371115,39.41934144944967,41.73113510279052,770,1416.5336174727881,10.732851940537296,21.151474863316924,33.851823969187976,73.33255292523945
98,63274,Westmorland Union Elementary,Imperial,KK-08,10233,423.2573171974764,51.40080952546102,32.35423497760878,1221,2929.3089374641927,35.48315241238619,62.607862187452014,47.54579117264243,48.60891822928673
179,70354,Bonsall Union Elementary,San Diego,KK-08,9078,863.3453111829451,35.43171049735637,67.79485490380185,1033,1658.4666472803506,21.517804830438553,57.36346377172524,91.1015315835656,28.216302456490407
148,69794,Marcum-Illinois Union Elementary,Sutter,KK-08,20069,920.5991229932654,46.030547670211135,57.30219350707901,1986,2440.776029031547,33.268962307348886,55.27848889342614,49.77097227913165,77.12394905159175
39,62324,Hughes-Elizabeth Lakes Union Elementary,Los Angeles,KK-08,18890,712.6237476245338,59.020696254140944,40.18913053066887,1589,2066.9896198831802,25.376748768176984,35.85157006665785,65.21423584916087,64.3598141043749
398,68091,Ballard Elementary,Santa Barbara,KK-06,981,828.9440488280244,32.847696822420446,31.59602033035185,2955,1397.2470795427726,22.406204719145048,24.65895064599248,51.295161977074294,89.72393509059944
232,74480,Greenfield Union Elementary,Kern,KK-08,14129,853.6386300672079,50.570492921986826,67.21659383481308,2091,1714.9198563240786,21.35405224961983,83.2836256713653,45.899917936496486,73.89720971948671
186,71913,Fort Jones Union Elementary,Siskiyou,KK-06,19470,906.2155034593277,39.31838515693824,2.1424643315843497,1995,1631.763160249265,30.15140676922939,47.0953166928129,41.894146706089245,65.8494129810532
254,63168,Sunnyside Union Elementary,Tulare,KK-08,20092,993.8830301240332,42.36663365439573,82.93100032311372,1190,2810.745336161836,21.787664305524192,57.18977005224634,34.712976156039986,76.17618810964402
236,66196,Antelope Elementary,Tehama,KK-08,4718,657.5106874533735,44.850395782236234,32.58856889157254,2708,2453.7570111014297,21.848540638837722,14.682919618840579,30.38930699497921,71.55073911964995
69,65396,Harmony Union Elementary,Sonoma,KK-08,23173,716.7481499954487,30.420277330648467,82.83058486464611,933,1421.6014505295127,22.013619843959916,30.709660923076957,37.08747226150725,59.19165787811473
277,68816,Hydesville Elementary,Humboldt,KK-08,26926,471.05313428715306,25.97391802100679,55.602293936726156,160,2369.6808774125384,21.816064116042206,27.052065976473624,57.57000675026572,55.046341016766156
126,68389,Salinas City Elementary,Monterey,KK-06,26137,545.6438740453209,22.95771941481945,58.29613859386131,1122,1691.7282495921206,31.56413624867569,59.75184722912352,68.0189335127383,42.42554082894242
125,74749,Knights Ferry Elementary,Stanislaus,KK-08,24561,711.9776128125707,33.20426535105768,72.57147003380987,222,1872.704726701287,41.20531909362873,60.68822570363482,36.28375465802418,50.07317268042443
149,61698,Union Elementary,Santa Clara,KK-08,18926,753.2567900745972,31.14602484253944,75.37047621060816,1526,1741.1888925831238,25.97550640231064,29.12372978588138,49.740611531463294,62.456973227778036
97,73184,Lucerne Elementary,Lake,KK-08,20635,679.6964300932648,38.46361347548808,55.71293245611544,2293,1500.5333543629235,30.281017386639185,66.15972264798728,28.969779582101694,25.85783458247929
138,72838,Douglas City Elementary,Trinity,KK-08,5478,941.9200272218853,53.06903374082233,83.98066357645979,1422,3117.4805023763615,21.755394157516413,50.42521897463409,22.10799114356508,57.612856472253696
411,62244,Evergreen Elementary,Santa Clara,KK-08,7007,865.2280020616594,53.05796268434207,62.502057696597355,2855,2014.0779994776708,10.8231830718997,65.65190827134357,50.90658884718787,20.08206322051169
265,73506,Ontario-Montclair Elementary,San Bernardino,KK-08,22359,329.97365362817465,21.87787647940746,33.11039170322749,3241,2068.11163758812,37.051191100697295,43.38528973723051,44.8748672668131,66.4126835893911
243,65476,Loleta Union Elementary,Humboldt,KK-08,1976,641.0403491775031,53.81066203114068,55.6599357677768,1389,841.9925726077674,21.493636046958517,26.235739026521077,67.41036340666412,38.21577068098999
199,67186,Santa Paula Elementary,Ventura,KK-08,24457,835.7056005778493,60.63755767949391,70.67954853986524,2110,1714.1767172833556,20.977408894958156,65.18401129091636,63.00873027029529,28.02731423050092
165,64455,Wheatland Elementary,Yuba,KK-08,4855,305.75864405228543,32.88103971541386,54.68417341968444,790,3467.1336489463156,25.95731219536779,45.85464144091818,34.70199497769669,54.95587562040562
261,74806,Franklin-McKinley Elementary,Santa Clara,KK-08,22906,687.2384511317773,26.06140152240446,36.53421312256266,1892,2384.917841703942,25.263198842239987,34.14067173033161,12.03069232097156,43.50267363751316
137,68292,Rescue Union Elementary,El Dorado,KK-08,19138,703.0005486588018,28.001339940505808,15.319036531789777,1944,1157.383267681461,19.567032286332807,44.0204636303261,42.35015238514284,47.67083946858486
120,71148,Ballard Elementary,Santa Barbara,KK-06,502,636.8598232047232,54.52791095568907,41.605271916125986,339,2209.579045970123,29.63428299480545,19.37580111883616,28.176191442805983,57.85930896728177
283,74535,Manzanita Elementary,Butte,KK-08,3394,674.7459975092803,37.96554803038905,87.62062775665763,2846,1216.5230330187906,28.119397250676947,20.9658669736042,92.98147796866533,78.72738559432973
60,63091,Ross Valley Elementary,Marin,KK-08,5989,565.7753982618146,46.88000473954895,78.92781774523121,3007,2552.6614381728637,29.13769458739763,23.82435736108856,34.48308373157429,35.06938036802826
305,73623,Santa Maria-Bonita Elementary,Santa Barbara,KK-08,663,476.2377426491474,42.589388086587945,23.57212842990204,2632,2537.354715732384,7.413984667284819,31.99785622251163,53.970754941191004,61.296300946467994
369,67934,Hollister School District,San Benito,KK-08,16115,753.5283327380885,46.13895970150966,38.66757011570009,816,3782.9231153477976,21.790841481054642,44.06021038701367,30.210294517050396,7.7743570379889775
43,63249,Columbia Union Elementary,Tuolumne,KK-08,6912,512.7649652333512,51.31661055548103,58.08984523353227,1336,1263.7091569772379,22.048201541534883,51.223410097575425,80.64956260690049,49.940346612803836
186,74154,Pleasant Valley Elementary,Nevada,KK-08,5003,465.8596653902253,51.354677793308745,36.03035970801088,2456,2535.25648029254,13.832059025005195,38.76366362148456,44.62859587252798,55.42041860551165
319,67288,Fullerton Elementary,Orange,KK-08,12218,797.1382449712389,45.05702223071657,54.00493753886442,145,2560.6358170420835,26.12082513443082,43.33668586711672,42.664129809686294,43.472663221061985
239,69896,Montecito Union Elementary,Santa Barbara,KK-06,5076,656.9326637883137,39.009041821875165,51.68709112387745,2965,884.1424713387104,23.17657056621513,68.66517366289601,29.593604128937578,24.8484002953533
372,75181,Etna Union Elementary,Siskiyou,KK-06,21633,403.2727133077766,37.54357903578043,30.773412071110766,1801,1689.2476901746268,26.62918800972801,33.89164184635817,27.439327594526635,14.047999173642083
29,71989,Delano Union Elementary,Kern,KK-08,9341,569.2600363378335,39.489309679356964,78.93296751197725,933,2225.8416160794445,30.66098876978292,11.815074502769203,50.54425835282176,61.45376676417301
55,70374,McSwain Union Elementary,Merced,KK-08,698,890.8051758404299,30.265155178322885,80.11731230863053,1851,1760.365391883765,13.800503189030188,53.75834640725239,53.811985628921036,55.35821913604537
290,71951,Whisman Elementary,Santa Clara,KK-08,14745,1026.2501068964748,16.338503494380525,102.62375281052044,2931,1524.8352263595664,29.148410762471805,57.5080230268186,16.96135633577518,56.34858843176136
22,66286,Gratton Elementary,Stanislaus,KK-08,5849,665.0459753961103,42.617317290987366,45.88439916425264,3167,2708.611466117946,28.28517882293522,22.53707466039046,56.399933642191044,40.1478270775561
184,66870,San Carlos Elementary,San Mateo,KK-08,8172,442.83944681546336,33.15981542141478,54.01627021144014,65,2429.307118718837,33.16820592201576,52.30563641403812,14.642591673055371,52.05000809522149
326,70319,La Mesa-Spring Valley,San Diego,KK-08,8175,795.9057931087362,45.30342065363209,70.663915287628,641,2538.0316405983667,17.24485769544288,79.39009023694913,25.071506723497098,71.24140017633854
301,65125,Susanville Elementary,Lassen,KK-08,14462,596.2085706935015,48.512404750164144,77.08701494498163,274,1794.1176893597428,18.321084179047116,33.80957192430717,6.453900280288906,53.34019295866143
101,69548,Nuestro Elementary,Sutter,KK-08,10822,826.4822246479958,39.041468571824446,84.20044916491726,3312,773.5915390114149,32.01844185582677,60.254619031594274,85.76149328259926,52.37463887939878
363,61880,Bishop Union Elementary,Inyo,KK-08,27113,876.0359396550987,45.78292343586936,54.728225270599076,2295,681.8758695330737,24.906008727204195,31.41176988615615,39.21617304630384,60.4136747762077
377,74611,Shaffer Union Elementary,Lassen,KK-08,22665,652.7375975572065,51.91147163404944,51.85933396671538,2237,1324.344442643845,15.737474705530394,54.68622940124864,63.00623883944003,27.74282679019811
57,69803,Ocean View Elementary,Orange,KK-08,1862,782.5187252892105,25.881126525140218,78.6583244099402,2332,2315.28309162845,21.07243150915509,60.691776613130145,52.83092336528813,6.27076064663882
14,67407,Southside Elementary,San Benito,KK-08,26832,1008.4507548562157,23.66119717261641,55.81680244433393,1478,2138.088322609493,13.157889913336486,43.587628649624904,16.046168940178347,97.49989917846416
184,68373,Rosemead Elementary,Los Angeles,KK-08,7050,932.4600667813505,49.214338639789005,16.07818502550994,1932,1814.6094750892833,1.6464324225470754,72.37896244617583,46.54234423739871,7.128045754895375
301,64941,Browns Elementary,Sutter,KK-08,17377,235.743665502903,15.317576852638862,10.923008850767395,1571,1883.6844443872772,27.394313129828213,39.7894706545882,34.99367016969546,40.2632608804115
293,73442,Cottonwood Union Elementary,Shasta,KK-08,17772,780.078496685516,41.79204142319522,57.152474871974505,591,1771.9781267394037,27.897047880481075,34.318262027718646,60.63394511921566,30.922188002932273
7,66935,Douglas City Elementary,Trinity,KK-08,8453,957.7876265293373,45.20473884205092,67.90461582874063,2206,2282.2135433916555,17.493891674097796,44.302146803125474,74.31501265523576,60.64210067750085
98,64422,Salinas City Elementary,Monterey,KK-06,20408,901.6976388699015,36.20630600407884,61.29464731740859,1737,1145.2376775268378,16.91106419937598,47.66668725005006,33.92103015934322,44.5834718562011
174,73905,Colfax Elementary,Placer,KK-08,1383,542.3836452081875,36.42266202055372,73.01640343588089,1133,2229.7132245773246,15.548307126508243,53.00794499360151,29.59424425593261,1.3003887618973948
106,70810,Moraga Elementary,Contra Costa,KK-08,13478,437.4348256158336,67.75590686854684,90.67971543924443,1734,1822.6764542320716,25.948275227123585,23.31299937510846,66.95975148106746,54.34024188106723
395,66490,Oakley Union Elementary,Contra Costa,KK-08,17309,645.5383700489139,40.801371540887395,93.24912107547259,735,1288.652119292693,16.292830155907296,43.42142919412972,35.31380938650865,61.580774532868666
200,73475,Bishop Union Elementary,Inyo,KK-08,6032,849.1159930613733,32.59582864804394,79.8650275835161,1090,2442.4529527910977,12.51131559148062,12.772852644655948,64.19301896083694,62.97929241874799
183,72651,Janesville Union Elementary,Lassen,KK-08,7056,569.9568758258038,14.748729921652856,23.541705720321303,2441,2503.9471146952933,25.266082102758187,24.75096442677173,30.963167532307825,2.759062498965001
22,72303,Rincon Valley Union Elementary,Sonoma,KK-06,18279,798.7469673235483,34.627788057785494,79.2783506509161,2395,2174.298067678828,14.325699787734507,23.410209480640976,66.68902141068467,45.4222102634409
314,63199,Oxnard Elementary,Ventura,KK-08,5081,758.2156663062685,45.39428823584149,44.53073297768598,1118,1873.2696731947397,27.0797427281587,54.140667097963885,70.39330687618074,71.4564547759802
289,67396,Westminster Elementary,Orange,KK-08,13452,641.3058593398581,36.62566943403367,62.79354040601231,2423,1264.355108928196,15.775873792673845,37.140683333383926,60.79895178129226,36.372791591717956
333,73839,Woodville Elementary,Tulare,KK-08,5417,737.245088678683,69.06452051277894,46.70647545395832,2474,1174.9057035796734,38.892413757452644,37.90946131002129,69.13177125163558,33.97793667514313
368,69345,Petaluma City Elementary,Sonoma,KK-06,15594,960.5683116565568,38.90345962148015,54.97875647064584,1685,1003.076169932821,28.703153135102987,66.53241618932267,32.69938799970919,23.827337079005545
351,69732,Armona Union Elementary,Kings,KK-08,16364,552.102170813883,31.47316378823156,50.914277980537584,1565,1678.8357860522592,15.711707133444392,27.334968511950667,76.49043657636156,30.514988354917367
89,74390,Gold Trail Union Elementary,El Dorado,KK-08,3297,636.9895324221053,39.82468823279786,69.44153843281603,356,1488.5574757522252,30.80152525763957,53.7019266551321,36.942092376362744,43.375176077184804
143,70813,Cardiff Elementary,San Diego,KK-06,14590,440.9702556570018,46.09552809728391,20.869081905918353,232,2259.766609503501,13.197172865921019,26.725018628833013,55.02290632007984,67.7623662810466
239,64572,Orange Center Elementary,Fresno,KK-08,12575,975.7672090916216,56.161094314599026,55.00801208073666,2168,912.0180622535012,19.14024284393715,43.11797018024326,52.411250272196874,46.50992621085862
194,73233,Rocklin Unified,Placer,KK-08,8300,600.119214954156,36.18299446725004,83.34635637278024,1315,661.7991415921406,26.58571838196521,29.963664338627908,26.501881203997613,38.26067104914745
354,71552,Corning Union Elementary,Tehama,KK-08,5639,773.1017880117867,43.544423753103516,26.23451410408387,2258,1669.0496116948134,21.429366710174488,41.82150899026128,58.66113975316715,55.75593795593133
225,75106,Camino Union Elementary,El Dorado,KK-08,12781,694.7478205059192,28.12996570179387,61.373454466183986,3068,1085.7382647901757,23.2984463368963,70.98865434292003,78.65716702226234,48.87443186967442
166,70823,Anaheim Elementary,Orange,KK-06,23470,565.1493305260753,37.239066834928586,60.54096392387445,17,1359.8580117202239,15.626414326910762,52.331109785501006,56.258353909221974,53.66006560197285
75,68775,Washington Colony Elementary,Fresno,KK-08,13018,492.45489243840404,35.68006097469159,52.98226551707841,568,2030.512973730379,19.08714703519106,24.56434733502671,48.608519650495545,44.731333004570395
218,61422,Santa Paula Elementary,Ventura,KK-08,8840,799.8100915873968,40.474986027487155,73.15427068683378,1639,2059.272109412179,26.492805193124074,35.959369116447455,51.70004674012805,20.943195654033957
106,63837,Burlingame Elementary,San Mateo,KK-08,13697,1154.1481492727241,46.656431451263586,57.40691090131507,1340,1654.519336765933,28.37579540253967,42.909956735903656,90.1393192387548,9.825062257950755
357,66523,Franklin Elementary,Sutter,KK-08,23983,911.8935293128142,46.13073571003692,26.781663303819716,2703,2184.2294063405216,33.00668932990711,47.02002001874032,64.63612141650448,53.32902384951062
70,70341,Plumas Elementary,Yuba,KK-08,20047,522.6632138305571,31.50798845772052,33.870304638105296,2972,1470.5551547405655,18.853880612894763,50.65584966409908,54.682681971842854,58.553940694199525
407,73121,Wilmar Union Elementary,Sonoma,KK-06,11713,536.9169650666278,34.948381699481594,24.570618399235823,681,932.3855516965446,32.91773799991585,46.06681058207159,41.1620447361916,22.848351299871748
209,64329,Hermosa Beach City Elementary,Los Angeles,KK-08,21719,704.6107784858289,36.43199125658836,24.58720128140304,1126,1204.7068690049123,14.568953214470602,27.411389998359326,54.258305412756684,22.979506704334494
299,61515,Westside Union Elementary,Los Angeles,KK-08,4862,824.4819162391631,21.305159107531384,49.62306907611407,1353,-446.98993741841855,39.50087395557176,13.164384965895223,61.793127883712394,54.18015611045377
185,63359,Central Union Elementary,Kings,KK-08,25003,637.1510485418992,46.06238166009573,10.749357894717768,2278,2294.3091803516563,21.15049538330465,51.90502568885705,42.048437753866985,30.995346002787635
236,64075,Oxnard Elementary,Ventura,KK-08,18699,467.2215413702314,36.116022375490495,89.58025446793178,2458,3451.573057988355,24.170436169713323,40.37582813324969,75.3143407965956,71.26722224456987
121,68674,Arvin Union Elementary,Kern,KK-08,6303,1036.2593643640125,29.67976469345416,32.401084033331585,3173,1558.6520431101344,21.781985849300252,57.55573660571477,94.15482287795585,35.9195409972499
49,73654,Redwood City Elementary,San Mateo,KK-08,22886,717.8474586533636,42.30114229122778,41.599407068355404,3276,2781.6403687645598,16.46882854231132,45.586981277814054,52.716338766595285,73.35674775837882
272,69953,Lakeside Union Elementary,Kern,KK-08,6455,568.2925764812585,43.88741531321501,34.31446001381275,1790,2690.5850418496475,21.323428290412384,46.8476290188125,14.744679582249475,51.69284105293757
3,69868,Saucelito Elementary,Tulare,KK-08,10817,656.9577289311594,37.34161139212438,98.50865258247711,2881,2995.2793970101047,29.625584396620184,33.030693486895736,77.20092586260202,37.39724884433082
52,67082,Sonora Elementary,Tuolumne,KK-08,8354,882.270390405512,24.197979966057225,38.40977476443463,252,408.0166038827774,10.630376942809672,48.26270509016574,54.30670550438038,72.13362836653658
308,65650,Somis Union Elementary,Ventura,KK-08,11987,805.4578424133266,39.254904651263885,96.63963430724667,2334,2545.6000289475787,33.50185637552896,9.355459526734528,80.85496547201967,51.22155471589662
333,71207,Mountain View Elementary,Los Angeles,KK-08,25522,661.3836145341419,48.211402773508546,-9.23170169013111,1605,1502.9427445415,37.22316654931407,61.802064752566125,35.65575914224784,42.82249976371766
99,74057,Edison Elementary,Kern,KK-08,6795,758.1391713708466,60.348484907516955,33.80181071938151,1139,1582.9146886671635,22.926685321974777,43.975060960676366,66.35474010922202,30.317240741319115
383,69835,Lafayette Elementary,Contra Costa,KK-08,17046,1009.2475730426768,27.418725620030372,38.141013933206395,3173,1772.7310026951782,27.861552487465374,11.944645454084391,48.098204343176285,28.88238096928217
277,71033,North Sacramento Elementary,Sacramento,KK-06,3742,690.7974674308347,38.88946257313884,48.3434525421923,67,2050.370534772065,28.703205499253187,29.611482306379393,4.3925115534599115,70.9215155184206
329,62534,Alvina Elementary,Fresno,KK-08,16949,353.1251709366587,54.125763578065865,61.975444586807264,1696,1899.7967341747071,37.33303262370789,42.018692215803114,58.41431186587238,62.333341916904125
293,62369,Alta Loma Elementary,San Bernardino,KK-08,417,641.6558930173505,29.445821210339872,44.38771576070257,1571,2732.833215800103,31.64457302865094,52.00592372594063,39.19382412739858,41.451208805327916
356,74617,Meadows Union Elementary,Imperial,KK-08,18192,869.4628679445644,35.87671581047608,60.952819264394016,1194,1675.1904500823903,30.80312607096053,64.06401789694159,30.10067343004313,57.4507616386735
201,65002,Enterprise Elementary,Shasta,KK-08,801,789.9324615969235,35.64753715343965,103.58776371499094,435,2021.017166106597,22.322821080831176,54.797631963063964,77.37038499047299,61.25901869658904
215,70861,Rescue Union Elementary,El Dorado,KK-08,13791,733.1163162014078,7.516176581616538,25.660282178798205,2571,1858.122573842542,29.037566045940448,51.59225936951487,45.1222274246844,26.557479143099187
239,61910,Lakeside Union Elementary,San Diego,KK-08,25953,481.6945785369166,34.83797000153004,64.18291962122454,2938,1542.0508896001888,23.621083837878256,41.44855814791473,8.022328997826826,66.15246892504214
119,65961,Ontario-Montclair Elementary,San Bernardino,KK-08,20303,891.9877487036867,32.67556521077582,46.276089882348394,1263,1738.0632440773456,24.938370554723512,10.224415519248495,11.811277604435631,53.31345782757216
126,65745,Central Elementary,San Bernardino,KK-08,26689,1009.0906395587452,47.72238129591547,55.47282801913289,1017,1938.3363449555006,21.035536135269798,18.529980410376993,62.3213605603555,48.27896061338743
