rownames,affairs,gender,age,yearsmarried,children,religiousness,education,occupation,rating
3886,1,female,11.273036946783494,11.475790626892419,yes,4,12,1,4
2348,12,male,16.11424564053846,14.622904137416196,yes,1,10,2,2
7516,7,male,15.215556866707017,2.7293941221436135,no,1,20,4,3
440,2,male,28.1962593527878,10.483393099170668,yes,3,9,4,4
1329,11,male,15.50993003668389,16.502079109970605,yes,1,14,6,3
5851,12,female,-2.8321174213059273,-1.284325181354335,yes,1,14,6,3
2254,10,male,25.281921047106692,5.226854583348746,yes,2,17,2,4
2557,7,female,34.22920324997804,9.94879841135651,yes,5,9,2,1
1624,5,female,19.184498323290484,15.178487604618812,yes,1,20,7,4
2785,4,female,15.348925179462146,15.957769156298369,yes,2,15,7,4
2103,12,male,27.641122021595354,3.312425181614014,yes,2,15,7,3
8541,7,female,29.069703392384437,4.496143230798063,no,4,15,3,1
5246,9,female,3.32881064627896,14.15127555589569,no,4,12,1,3
8939,0,male,22.979441378202967,11.983884351314817,yes,3,20,6,1
5860,8,male,17.557910758215343,10.46383833441668,yes,2,19,4,2
8534,7,male,15.748183017287174,14.299724938839331,no,2,16,1,1
74,2,female,13.740820541121895,1.67599793920954,yes,3,18,1,3
4716,12,female,28.969080617396287,5.269073094135095,no,2,19,7,2
3367,8,male,31.276403492532815,-4.366675123720244,no,4,14,7,2
6879,2,female,18.00969985527647,3.1449033624325846,yes,1,15,6,5
7822,10,female,4.707818133693408,19.476968676408244,yes,1,11,6,4
2247,11,female,17.513964288644967,4.289596728576326,yes,4,12,1,3
5579,9,male,10.556040617795407,9.487168545768824,yes,1,16,2,3
9017,2,female,4.426855678151362,5.421601531810805,yes,1,15,7,1
3861,3,female,18.058203627877152,13.712162165158261,yes,1,9,1,5
3983,9,male,5.943865619867921,1.3751309214982905,yes,3,20,1,2
5522,8,female,12.195445849006187,6.69241863466441,no,5,11,3,1
4283,4,female,5.205586802547492,1.0134654020401062,yes,1,12,3,4
8945,5,male,10.709830527003739,5.0175268474394645,no,1,10,7,1
2464,4,male,4.781627712455338,12.612107342379646,no,4,17,5,5
8722,5,male,28.18984271576128,11.685005955552413,yes,4,20,5,3
5823,8,female,14.872244677479252,14.743704339683642,yes,1,17,2,1
426,2,female,35.033284528020545,7.434352812464981,yes,1,10,4,2
6741,10,female,18.15677249852663,8.947064852975378,no,3,17,1,5
2174,11,female,13.474280034203083,5.494381761907561,yes,5,17,6,1
2848,9,male,17.164196618697034,4.077178605519499,yes,2,20,2,5
565,8,female,19.80173386715521,8.553459968752499,yes,1,10,2,2
2754,9,female,8.987530488473142,8.275876581786738,yes,1,17,1,2
6344,10,female,23.974648539951776,8.84165867347806,yes,4,16,4,4
6605,3,male,31.787182506295387,17.129009179522967,no,4,17,5,1
4330,12,female,23.951381317980935,-3.821431203973283,yes,2,15,2,3
8929,12,male,28.026841807078977,17.431731217457276,yes,2,14,5,2
2886,1,male,11.276345404389525,8.692155844519215,yes,1,10,7,3
7881,11,female,17.15452741727786,6.564528387491728,yes,4,17,4,2
5647,7,male,15.223839918747245,9.215191192552949,yes,1,11,6,3
8193,8,female,26.55619421475457,-8.045888948532717,yes,4,10,4,1
230,6,male,4.858265403674929,7.4548762710438545,yes,2,16,1,3
7372,7,female,27.63904582865778,7.674584158678184,no,1,19,1,1
5092,6,male,33.69570972388454,4.3035746597140445,yes,4,16,2,2
4385,1,male,28.468334065788163,12.840944774136132,no,5,9,6,5
3290,5,male,20.02330344467276,11.47332563085009,yes,1,15,3,3
6105,4,female,27.48031306951026,0.36582246812687913,yes,2,11,5,2
1990,5,female,29.566313859468366,15.643421361730175,yes,4,16,6,2
5020,10,male,18.443605877644455,3.5205485407678507,yes,2,20,2,4
8945,2,male,34.12158209435189,7.685568014924687,no,5,16,4,5
5346,3,male,15.788890165432218,15.390916014755927,yes,1,14,2,4
4608,2,male,20.67917646429148,6.884635335082838,yes,1,19,6,4
2002,1,male,13.98691235283231,11.97857787826397,no,5,13,6,2
4529,5,female,34.859411798011315,5.71597991437971,no,1,18,7,4
8907,12,female,0.824557440690203,10.866347506776311,no,5,11,1,2
5717,4,male,15.094404048756779,9.731723476159551,yes,2,19,4,3
8681,7,male,21.274649441374113,17.67345358182095,yes,5,16,7,2
5223,10,female,28.64788057684666,5.823829965009892,yes,4,18,7,1
261,2,female,34.15472637611385,11.915797327130223,yes,3,11,4,4
5833,3,female,16.147554868168484,2.246549006741766,yes,4,16,3,3
4952,4,female,8.428450826595794,15.499856850064411,no,5,11,1,5
4616,1,female,22.103485783327912,-1.7219002914840864,yes,4,17,3,4
8413,2,male,41.42226528567467,4.887118237030748,yes,5,12,2,4
7039,0,female,3.8460951325576502,-0.9557373488428844,yes,5,20,6,1
1193,2,female,1.9990649517324997,12.411788967414779,yes,1,19,3,3
5490,9,female,24.206881817214043,10.313626694157374,yes,5,10,4,1
2550,11,male,28.818305235516043,13.567460044793668,yes,2,20,5,1
2237,4,female,15.524585302984846,10.436131966869162,no,2,20,2,3
5346,7,female,10.716851782201863,13.168042554947117,yes,4,20,3,1
8520,3,male,23.74593253900927,12.638187100327109,yes,2,20,4,2
5035,0,male,28.40450766253696,9.90612640784367,yes,3,9,7,2
3451,11,female,34.04268353718557,10.20733714931583,yes,3,14,5,5
5719,7,female,28.73331234519705,15.686709652465991,no,5,12,1,4
4968,1,male,15.5100159063633,10.11654344052523,yes,2,15,4,4
6529,2,female,28.16318729304558,10.846868409651144,yes,1,11,7,5
5423,11,female,25.881519310197568,11.273149612003328,yes,2,16,2,5
769,7,male,23.644912230769418,-2.146904334682601,no,4,20,7,1
8001,1,male,33.14574378431346,7.554755387370648,yes,2,10,7,3
54,12,female,30.135787980378634,19.031590606662423,yes,5,10,7,2
4794,1,male,25.516663001741826,7.86697835980147,yes,5,11,6,3
6876,9,female,24.000486362909484,13.284878870873268,yes,4,9,3,3
6837,4,male,1.1398463476287475,7.679355276519066,no,5,17,7,4
4133,5,female,26.632921453663897,8.564346071807845,yes,4,12,2,5
5647,0,female,17.62971119631435,7.225420618261175,yes,1,16,6,4
811,9,male,25.192353761348077,12.983900140158234,yes,4,15,5,4
20,1,female,22.937951419468373,13.19534658521615,yes,4,17,4,4
2305,7,male,13.277375781880218,3.369086646670433,yes,5,12,1,2
3594,11,male,0.7035815806387156,-0.3484467149383974,no,1,11,2,3
1574,7,male,23.41371816815105,8.840605675042406,no,3,17,4,5
2513,8,male,13.978538329566492,5.932944818067864,yes,4,9,1,2
8627,0,female,34.190590606682264,-7.804623863168718,yes,4,13,6,5
1877,0,female,5.855359612489929,7.710657973550808,yes,1,9,2,1
5943,7,male,3.742196504332515,1.6392899277923165,yes,2,16,6,1
8730,7,male,24.831033712326978,10.976507009886989,no,3,13,2,4
5953,12,female,10.661322677489384,14.164198741140995,no,1,18,4,2
8765,6,female,20.611331152602343,11.309924089901301,yes,1,12,7,1
6931,1,female,20.37195648999906,7.981159432275975,yes,4,18,3,3
1219,4,male,11.028164078668485,14.397431774152887,yes,3,10,1,3
5730,10,male,23.20655680558257,7.003122467563252,yes,2,11,1,2
2470,10,male,21.96915872202096,4.442388398265445,yes,3,20,7,2
2622,4,female,31.0990287427456,19.261215719795626,yes,5,19,7,3
7743,10,female,38.45927092040975,9.598825815780172,no,2,17,4,1
224,0,male,22.04584886537721,14.997300730892736,yes,3,14,4,1
8621,6,female,15.006893829274667,13.07640188087936,yes,1,19,1,1
7922,9,male,-3.8596041435626844,10.663438005819199,yes,3,14,6,5
1264,9,male,30.717353504498824,-6.142005472421005,yes,3,13,6,1
6147,9,male,5.318397456388038,14.83576085566444,yes,2,19,1,5
5868,5,female,27.588645156771896,7.106236850062532,yes,1,13,6,3
1643,5,female,12.295542037882651,8.522129921269945,yes,3,18,2,2
2571,7,male,19.953953950906186,6.862067114548497,yes,1,14,6,2
224,6,male,17.911931096089425,12.201080513273165,yes,3,14,1,3
6762,4,male,21.38970185941844,7.526934919591553,no,2,15,1,2
7858,1,female,34.49379391600364,0.18203583117238864,no,3,11,1,5
5156,5,female,15.292935261354392,13.848961468411364,yes,5,15,5,1
4484,1,female,13.892482818171084,3.043471054173125,no,5,17,2,5
4416,5,male,24.891969206080265,3.1694203204856777,yes,2,15,3,4
5226,12,male,35.09195271663286,0.5108477537311469,no,3,20,2,3
8513,12,female,14.17352964872542,12.712522633137187,yes,2,16,4,3
1396,3,male,22.200979626984328,5.99977185553851,yes,2,11,1,3
7694,12,male,25.730234071078108,3.531830274066975,yes,3,12,5,3
7813,3,female,30.517239336084373,2.1780741996374706,yes,1,15,6,3
4737,1,female,7.902638287381299,10.446893693107057,no,2,12,6,4
3147,5,male,24.220473198088516,3.8366392979534725,yes,1,16,4,1
6145,6,male,17.874615919588543,1.2917837235553193,yes,1,16,7,5
8357,10,female,22.848458670976626,4.275886534589195,no,3,20,2,1
8565,8,male,9.202383772497454,3.9127064375543354,yes,3,15,3,5
3556,12,male,16.748000559721337,-1.9164833823457883,yes,5,17,5,5
8053,3,female,24.132937704593612,9.271084540090012,yes,1,17,1,3
4015,5,female,15.302339469857648,9.624390200962772,yes,4,19,5,1
8643,12,female,29.17228888457837,11.596412176461083,yes,4,20,6,5
717,0,male,13.105599504152588,6.049016127336198,yes,5,15,2,1
7757,10,female,14.724188907176718,6.421674761646089,no,3,17,6,1
6290,4,female,17.96560759843886,11.865095870355407,no,3,9,5,1
6419,2,male,13.276863251212074,8.843276588880078,yes,3,10,3,2
3876,4,female,27.379813048515995,10.707108312458008,yes,4,9,7,2
5479,5,male,16.663671692287753,-1.046257731300349,no,1,15,1,4
4670,0,female,13.201686855619544,8.045781602998794,no,3,10,6,5
6428,10,male,28.364476655806968,-9.661654941048958,yes,2,11,5,3
8406,4,male,26.213448140839695,11.101807372251454,no,1,14,7,1
5413,6,female,34.504564008889695,6.715368878822611,yes,4,20,4,1
8434,0,male,23.75182662554822,12.188548882192087,yes,5,16,6,3
210,3,female,21.906540352514565,12.413742628753075,no,4,14,6,3
6173,4,male,19.75948612349483,4.768393772090244,yes,2,16,7,3
10,0,female,18.215855702238876,12.969551357609031,yes,5,11,5,5
3780,5,female,26.576028698148267,1.9304455479429175,yes,5,12,7,1
4635,8,male,16.16303053818189,5.0073668595770755,no,3,9,2,3
2441,10,male,12.603218780996055,5.060076224088684,yes,2,9,7,3
2016,7,male,13.264519779857974,8.324801010522371,yes,3,18,4,1
4536,10,female,16.371210006879675,17.60188271574871,no,4,11,5,3
7912,5,female,22.91336757919376,5.638411899133114,yes,5,17,4,4
5036,0,female,25.69644803516502,8.196583795273686,yes,1,10,6,3
6323,0,female,22.704898557606963,3.357761318578704,yes,4,10,6,1
5653,2,female,17.434041749137997,16.342638760463753,yes,1,16,7,5
3782,9,male,18.622329902472647,3.7506487679548393,no,5,20,2,2
6850,9,male,27.451927530547408,1.387664782836885,yes,1,17,6,2
6552,2,female,30.578472503199457,6.159402040110631,yes,2,9,5,5
6055,0,female,29.858808930941322,11.199867221915131,yes,2,16,1,2
8793,3,female,16.115542560814664,6.901532930409208,no,1,15,6,5
3764,0,male,12.634352744415338,14.546281951894484,no,2,11,5,1
725,4,male,19.529979210263523,13.822885441606362,yes,5,16,6,4
4447,7,female,9.724796914116153,12.779396386780231,no,1,18,6,5
8778,8,male,29.221100633988954,14.938719734857894,yes,5,16,3,2
640,3,female,12.699587952534523,14.402841380750264,no,2,12,1,5
6605,6,male,16.281921283446525,8.550516258028882,yes,4,20,3,3
7945,11,male,17.10236098197016,10.262379356356615,yes,2,11,1,1
7697,10,female,7.429919931749103,7.374389661593033,yes,1,17,2,1
3334,7,female,33.50326942570723,12.734593422981863,no,4,19,5,2
3822,10,female,17.253122018867213,18.429526906577216,yes,5,13,3,4
7168,3,male,19.462041272589747,4.792867324851877,yes,2,11,2,1
7927,4,female,16.07583429016312,5.2532832577391915,no,4,13,3,5
4949,11,female,26.054807609110917,-3.370660057799668,yes,3,20,2,3
6891,5,male,36.222258837902345,3.182887638841134,yes,3,9,6,5
1935,7,female,7.986952682590847,7.263116837869267,yes,2,9,6,5
2486,1,male,23.7364181185298,12.263652417697838,no,1,16,7,4
2363,1,male,3.3632150812132053,16.14309525926611,no,1,20,2,1
8923,9,male,20.61598051425857,6.870730605640371,yes,1,18,2,5
649,4,female,31.488964723553572,-0.2278803810746277,no,5,11,4,3
7936,9,male,31.77012561319109,4.018303892043296,no,4,10,7,5
8655,7,female,26.940801789343592,12.486146813878717,yes,4,12,4,3
3933,9,female,10.430464384987935,14.091687765171336,yes,4,18,1,3
6934,9,female,17.43581532593477,7.839513757540882,yes,5,19,2,2
8727,7,female,11.303236635479694,2.991631722842355,yes,3,9,1,5
7713,6,female,29.9655765995132,9.036206914336121,yes,5,18,6,5
1265,12,female,33.41756821962722,2.217930328212307,yes,3,11,2,1
564,3,male,18.697190454810112,12.831802799432495,yes,5,20,7,2
2049,1,female,27.13210070617847,12.126519746099941,yes,1,18,5,2
2551,5,female,4.967901773150258,12.556598174729505,yes,4,12,7,5
8574,12,male,23.416489258505877,11.595741210299874,yes,1,20,2,1
6380,1,female,8.561431141359801,10.640182111803902,no,3,16,3,3
6060,0,male,33.13370115155888,7.503604886628285,yes,4,10,3,4
3879,5,female,22.48298669072055,12.210273483333268,yes,2,20,5,5
6349,3,female,12.056387434429972,11.568882810409757,yes,1,17,7,4
8739,2,male,5.579646074197118,-1.5963110057188281,yes,3,10,6,5
4324,1,female,18.350030798600667,4.558742559082123,yes,4,12,3,5
2623,12,male,20.811020187691305,11.511183981598982,yes,1,15,6,1
7613,4,female,9.775923423851035,9.59106235845552,yes,1,14,7,5
2875,6,female,16.227251544017275,5.052396816927157,yes,5,17,3,1
8371,8,male,14.78275451500658,18.800498422020702,yes,5,15,5,5
8945,4,male,14.25588841135482,2.593817463204707,no,2,11,7,2
8189,3,female,23.798613475271296,7.424754878439698,yes,5,12,4,3
2943,7,female,17.32817305613791,7.657614662290228,yes,5,17,5,2
8060,8,female,11.86292323772988,5.660737878512286,no,4,16,7,4
2577,11,female,7.033802335649879,6.224924577555816,no,3,11,5,3
3573,1,female,29.774581779622558,4.98099432286639,no,3,13,4,2
1708,8,male,37.980717480183884,6.983918529830393,yes,5,10,6,2
8832,12,female,19.3087114798485,7.308869582946597,yes,5,18,5,3
6818,1,female,21.800346820221947,5.207849801374082,no,1,16,4,5
5063,1,male,23.8582960918702,5.88663910559429,yes,5,9,7,2
7207,2,male,20.31558769950564,10.949924087952555,yes,1,14,2,3
3629,1,male,13.850902442799157,10.883538803516057,yes,3,17,6,3
