tooth_class,specimen,num_amtl,sockets,age,stdev_age,prob_male,genus,pop
Posterior,MH1861,4,3,33.064576261467735,14.836715803141532,1.1214454662245394,Homo sapiens,Sami
Premolar,BM1939.1006,5,4,23.080728240623728,19.04394103862317,0.6784464322376748,Pongo,Borneo
Posterior,HTB3434,2,5,26.433617260237753,23.09829756337555,1.1426298954398657,Pan,West Africa
Anterior,NMNH380466,1,5,35.79796112004895,6.054750734188996,0.46868660254036376,Homo sapiens,Australian aboriginie
Premolar,BRK126092,2,6,13.387935380368276,14.555459360011627,0.3187279256068674,Homo sapiens,Native Californian
Premolar,NMNH380448,11,13,19.71219071652191,15.993492474575289,0.8539095747950032,Homo sapiens,Australian aboriginie
Posterior,MH20326,1,5,23.563726082214938,17.72484859110233,-0.04869647297367263,Homo sapiens,Australian aboriginie
Posterior,BM1976.1409,12,3,11.644379686806815,18.14607255949689,0.6591438297831363,Pongo,Borneo
Posterior,HTB1745,4,6,21.285942640870864,16.34459142854462,-0.1709864276832085,Pan,Ebolwa
Posterior,BM1976.1428,1,11,38.047036901986814,10.933138428923682,0.3207312654511906,Pongo,Borneo
Posterior,IPHA.30,1,4,33.70198501820378,16.79107679309678,0.0566047256072032,Homo sapiens,Afalou
Posterior,MH3619,4,8,48.617742848449026,9.592860865916103,0.9981126439507644,Homo sapiens,Tasmanien
Posterior,HTB2756,7,4,33.32228708968431,14.942860416546573,0.8654609368048141,Pan,French Cameroons
Anterior,BM1922.12.19.6,0,10,27.099968656024103,8.348916156147753,0.6676973727110619,Papio,Central Africa
Anterior,HTB2001,10,9,25.942720166175697,14.138099718747108,0.2583346062318166,Pan,French Cameroons
Posterior,BM1908.7.17.1,7,10,23.260928624694944,14.447409242386273,0.29501668566968614,Pongo,Borneo
Posterior,BRK125458,1,14,36.53980954758029,17.899004267136768,0.8253456563092019,Homo sapiens,Native Californian
Anterior,BRK126247,3,5,44.72324433194448,14.86954906995634,0.42859957842609114,Homo sapiens,Native Californian
Posterior,MH24934C,0,9,46.431790663758505,17.01190004710274,0.5865438064894428,Homo sapiens,Buriat
Anterior,NMNH278709,5,9,48.3298675418886,12.617593978118448,0.3765718044462073,Homo sapiens,Buriat
Premolar,AMNH99.1/104,5,13,20.568917660118924,16.87971433038628,0.23798878915560212,Homo sapiens,Alaska
Posterior,AMNH99.1/80(a),1,2,34.805079278577736,12.104851164803843,0.069777237659025,Homo sapiens,Alaska
Posterior,BRK126264,7,7,26.055356291331144,14.230850566847737,0.2392524646963125,Homo sapiens,Native Californian
Posterior,UVS12,10,2,40.848982627723906,14.989898116677132,0.4331532432740821,Homo sapiens,Khoi-San or bushman half-caste
Premolar,NMNH227455,8,8,36.693341956621765,8.369214554790394,0.6688310621138869,Homo sapiens,Australian aboriginie
Posterior,HTB1226,9,4,24.768088886684808,16.474722316020305,0.7171093675463226,Papio,East Africa
Premolar,MH4460,11,11,39.39959880958149,18.16229993080336,0.8747539727086611,Homo sapiens,Australian aboriginie
Anterior,NMNH278703,9,4,31.758864568919,19.091520535644534,0.5882895413352571,Homo sapiens,Buriat
Anterior,HTB1028,8,6,18.0415183216635,15.992269922330916,1.0158557460103848,Papio,East Africa
Posterior,BRK125660,6,9,27.703097376441654,17.081371463994206,0.8955937897642547,Homo sapiens,Native Californian
Posterior,BRK125802,8,11,27.863293215903123,7.474169606248496,0.5668272600535005,Homo sapiens,Native Californian
Anterior,BM1971.2354,5,9,36.55265696943395,17.685571194994427,0.3977336301749351,Papio,West Africa
Anterior,BRK125458,11,7,19.449726565385603,9.42072576375649,0.5815367145449113,Homo sapiens,Native Californian
Premolar,BM1924.8.6.16,10,12,30.169719216636384,12.62479365942408,0.06782122507561428,Papio,West Africa
Premolar,MH20326,11,12,18.465933202329914,22.005389432260436,0.6793880468251966,Homo sapiens,Australian aboriginie
Posterior,AMNH99.1/59-B,4,7,30.813065366309203,12.481112272050506,0.6241812675263012,Homo sapiens,Alaska
Anterior,MH24893,4,14,36.34081795943348,10.576200154470765,0.06678995894222922,Homo sapiens,Khoi-San
Premolar,BM1886.12.20.10,7,8,37.26383933409704,16.288190951318107,0.09399749148010728,Pongo,Borneo
Premolar,BM1910.10.3.1,11,5,36.06124835713501,21.131192488168814,0.591167035551768,Papio,East Africa
Posterior,HTB2034,0,11,28.74104919137178,13.826101216711232,0.20192231320558263,Pan,Ebolwa
Posterior,MH12318,4,9,42.52223034697896,6.013186049891594,0.367880113653909,Homo sapiens,Chucki
Premolar,MH24894,7,7,35.034797103765946,18.378644267105244,0.6787105177158212,Homo sapiens,Sami
Premolar,MH3337,11,9,32.98384720954508,10.476467366807611,0.8374218751163295,Homo sapiens,Australian aboriginie
Posterior,BRK126251,6,2,52.95634395680021,10.35969558286263,1.01065526969531,Homo sapiens,Native Californian
Posterior,BRK125676,3,7,38.8553961417786,13.194032156115066,0.7265133387797365,Homo sapiens,Native Californian
Premolar,HTB3411,12,2,43.62842828173582,17.51444755538207,0.5170262406999744,Pan,West Africa
Premolar,AMNH99.1/89-B,4,2,37.028477204154214,20.11899839909959,0.5008718245640588,Homo sapiens,Alaska
Posterior,HTB1720,5,10,25.780475662668746,16.379034204420293,0.10600230207926897,Pan,Ebolwa
Posterior,HTB1758,8,9,43.844824737129656,21.50029130970487,0.4845845655594259,Pan,Ebolwa
Premolar,MH1503,5,10,22.678745759011257,14.855973680778826,0.42068296183743864,Homo sapiens,Tasmanien
Premolar,HTB1212,5,11,43.96669937574066,15.227424212222155,0.6863650215722448,Papio,Central Africa
Premolar,HTB1223,10,7,33.9852337809253,14.512670077794255,0.4888596161256463,Papio,East Africa
Posterior,MH22277,3,2,54.13780226501987,13.3728432643271,1.0867148089939522,Homo sapiens,Sami
Posterior,NMNH344712,2,6,16.294720155225846,12.609026007174286,0.11727643397892157,Homo sapiens,Australian aboriginie
Posterior,BRK126251,4,13,18.675125715007034,9.090490359473687,-0.13896763558723246,Homo sapiens,Native Californian
Anterior,HTB2026,8,11,30.343085797402455,16.85245819143773,0.7726419787984811,Pan,Ebolwa
Posterior,BRK125666,11,10,34.83397733460796,14.845566740526458,0.2241606286419946,Homo sapiens,Native Californian
Premolar,IPHA.28,7,12,37.571563298119166,15.832189827163187,0.7374860706737056,Homo sapiens,Afalou
Posterior,HTB2771,5,2,25.496135701136087,13.558766618921542,0.1820040054808601,Pan,French Cameroons
Premolar,BRK125660,11,3,32.22033983297919,23.524138417038156,-0.18248127250850088,Homo sapiens,Native Californian
Premolar,BM1913.10.18.2,12,13,8.806730180766309,16.052427254238072,0.86066078353331,Papio,East Africa
Premolar,MH22281,1,6,21.38898410649874,16.676418092804767,0.5931599965480954,Homo sapiens,Sami
Premolar,IPHA.46,10,13,29.080768112877994,15.053386293441962,0.9647730687997278,Homo sapiens,Afalou
Posterior,IPHA.22,11,3,34.97514285961458,17.325904891046367,1.2093752251087437,Homo sapiens,Afalou
Anterior,HTB1889,7,2,20.940424405766834,16.273047910645992,0.4886755063183617,Pan,French Cameroons
Anterior,NMNH380430,0,10,28.79911298028116,10.250924755878803,0.6000678170597328,Homo sapiens,Australian aboriginie
Posterior,BRK126768,10,11,13.117609509193933,16.286606560223362,0.015767504522134768,Homo sapiens,Native Californian
Premolar,MH20912,0,8,24.453326753802422,18.829502152499288,0.8573335806406877,Homo sapiens,Ona
Premolar,AMNH99.1/89-A,0,7,55.219784283408416,17.126174019430024,0.858180769675627,Homo sapiens,Alaska
Posterior,BRK126125,5,9,41.65906171143486,15.598467538659788,0.11279602602340333,Homo sapiens,Native Californian
Posterior,UVS59,3,6,21.827374570087173,8.764596136932154,0.6482573707218071,Homo sapiens,Khoi-San or bushman half-caste
Premolar,BM1924.8.6.16,11,9,24.990478374370365,15.451564641778786,0.981952479846239,Papio,West Africa
Anterior,HTB1903,7,10,37.815712283789715,20.058577993736886,0.47253912029912304,Pan,French Cameroons
Premolar,NMNH278713,7,10,44.73540483308286,6.1321079053038865,0.68077137579268,Homo sapiens,(Buriat) Chinese?
Premolar,BRK126757,0,14,38.074343404664646,13.835633669103238,0.9275716630510773,Homo sapiens,Native Californian
Premolar,MH24934A,3,6,30.01252434465293,15.551554750839228,0.39708675710840563,Homo sapiens,Buriat
Premolar,BRK126266,3,3,36.375279864743604,10.340551459884677,0.7590869925488656,Homo sapiens,Native Californian
Anterior,NMNH278710,3,9,35.56112160059648,14.756185004410655,0.619453967676755,Homo sapiens,Buriat
Premolar,NMNH380430,9,2,37.45369910043465,15.956210315884839,0.42826867351650744,Homo sapiens,Australian aboriginie
Posterior,MH5329,3,13,54.47645790151148,18.602340751854687,0.2751663175706936,Homo sapiens,Australian aboriginie
Anterior,HTB0828,6,3,11.365615984541247,23.46702822644611,0.7983706748373157,Papio,South Africa
Premolar,HTB1719,10,7,40.243572309699644,12.05089736344684,0.4950035339937558,Pan,Ebolwa
Anterior,BRK126766,2,2,14.062375404094254,12.26441549377937,0.39740250333921534,Homo sapiens,Native Californian
Anterior,MH20325,8,9,35.416263748699365,9.049762464224965,0.6050213709163197,Homo sapiens,Australian aboriginie
Premolar,HTB1225,9,13,47.40569551579681,10.628021541806167,0.3139584459653787,Papio,East Africa
Premolar,HTB2771,9,6,38.23935670433879,16.69221782265447,1.1681683583649,Pan,French Cameroons
Anterior,MH24893,11,8,41.42065466458921,15.295905358405749,0.4377324528829014,Homo sapiens,Khoi-San
Anterior,UVS119,2,12,43.86003825560394,10.271080775034157,0.4254223077419557,Homo sapiens,Khoi-San
Anterior,UVS102,0,3,26.85537123112576,14.084474349868541,0.6745970980434248,Homo sapiens,Khoi-San
Premolar,UVS125,2,14,42.71711622526242,13.413712439385964,0.7549192047303386,Homo sapiens,Khoi-San
Premolar,NMNH350096,9,11,41.779440799312795,13.237956982401297,-0.4250399725523991,Homo sapiens,Australian aboriginie
Anterior,BM1908.8.9.41,1,6,15.763517890033844,13.612716093940538,1.0805010345931103,Papio,East Africa
Premolar,NMNH344714,3,12,34.211138907346324,12.132365190312179,0.07612763206289341,Homo sapiens,Australian aboriginie
Anterior,UVS46,10,3,33.55153191238907,12.373510050931774,0.5312059678332909,Homo sapiens,Khoi-San
Posterior,UVS40,8,7,35.55970103929058,16.637900297075678,0.17463640337285669,Homo sapiens,Khoi-San
Anterior,PMN1497,7,12,24.716287992653807,13.283891430828817,0.3278010145096685,Homo sapiens,Australian aboriginie
Posterior,HTB1220,4,2,33.69186406883176,23.436884387712034,-0.38417644359357084,Papio,East Africa
Premolar,HTB1218,5,7,9.842539565179376,8.725418557158633,0.9328597316388376,Papio,East Africa
Premolar,MH1511,1,7,42.114433359248366,13.25949155465032,0.6756702996052493,Homo sapiens,Australian aboriginie
Anterior,NMNH380451,2,10,34.81220550766724,12.033360715518889,0.45204239305254024,Homo sapiens,Australian aboriginie
Posterior,UVS24,8,5,32.410947264790785,13.665901148040055,0.1958096704741401,Homo sapiens,Khoi-San
Anterior,HTB1739,11,8,26.897506880331967,12.977381681488652,0.09906595962921816,Pan,Ebolwa
Premolar,UVS60,0,11,38.23103349833092,16.955214847287944,-0.09487525782822948,Homo sapiens,Khoi-San or bushman half-caste
Premolar,HTB1226,12,7,46.42055270335534,20.51356330758751,0.6993272588904602,Papio,East Africa
Premolar,BM1976.1421,5,4,33.11005309784188,15.496563117420145,0.17817840955657394,Pongo,Borneo
Premolar,NMNH344714,0,6,18.744782565338735,13.799143105488616,-0.0674081278577181,Homo sapiens,Australian aboriginie
Premolar,NMNH350097,8,9,40.252197461423094,19.426558610131426,0.21339743185502508,Homo sapiens,Australian aboriginie
Posterior,HTB1720,9,8,43.63816846589691,16.786331914095875,0.5639119096336246,Pan,Ebolwa
Premolar,HTB1703,11,13,43.16633529636815,24.615303967585646,0.6618103873260643,Pan,French Cameroons
Posterior,UVS38,7,5,44.17924704467209,16.62343014451528,0.00794172768430823,Homo sapiens,Khoi-San
Posterior,NMNH350097,8,5,45.51331944173811,16.003067480999594,0.0466149614280969,Homo sapiens,Australian aboriginie
Posterior,NMNH226087,0,11,37.861159819281475,13.620724112406599,0.37733150982901603,Homo sapiens,Australian aboriginie
Anterior,BRK126054,9,6,54.5787485275397,18.848890249809166,0.6865803039647411,Homo sapiens,Native Californian
Posterior,BRK126768,3,6,32.667245292103836,17.234332396754542,0.23813127344229784,Homo sapiens,Native Californian
Anterior,NMNH380464,2,3,31.59271547629375,11.469424771314475,0.4024305987025324,Homo sapiens,Australian aboriginie
Posterior,UVS46,11,5,17.022102895998046,16.160671915667887,0.5248862888672712,Homo sapiens,Khoi-San
Premolar,UVS46,0,9,35.31038474578287,20.154481417584684,0.6611717690098029,Homo sapiens,Khoi-San
Posterior,NMNH226087,0,2,35.90956224979817,9.92299913716083,0.47536361683901973,Homo sapiens,Australian aboriginie
Premolar,MH12326,10,13,50.09454003428371,13.609482369349834,0.12158324195734677,Homo sapiens,Chucki
Premolar,MH5327,7,10,32.91395160400597,18.379104737298803,0.6521390387713566,Homo sapiens,Australian aboriginie
Posterior,HTB1726,11,6,23.985990389866103,18.07914643280979,0.7616022867065224,Pan,Ebolwa
Posterior,AMNH99.1/96-A,10,13,35.19089317605626,17.790573199916597,0.3312719607292185,Homo sapiens,Alaska
Posterior,AMNH99.1/100,10,10,38.22598725413665,14.33252323066513,0.665761377907606,Homo sapiens,Alaska
Posterior,HTB1223,3,6,16.66503599863487,23.625425616102522,0.3836187255409712,Papio,East Africa
Anterior,BM1923.3.4.3,4,4,27.526001653673752,15.270631020639145,1.1097210023595179,Papio,East Africa
Posterior,IPHA.14,6,2,22.706945803865416,11.668566560718663,0.6412139428390076,Homo sapiens,Afalou
Premolar,NMNH344714,12,2,31.786395191233215,13.065313038527249,0.7533055161822313,Homo sapiens,Australian aboriginie
Anterior,BRK125598,6,8,29.21491757574782,9.563421867372135,0.6062525083152687,Homo sapiens,Native Californian
Anterior,UVS58,8,12,32.24828267395451,17.72966418980688,0.029892258129281757,Homo sapiens,Khoi-San or bushman half-caste
Anterior,NMNH258483,12,9,43.66825510001877,20.146917916416108,0.8376707785074714,Homo sapiens,Australian aboriginie
Posterior,MH3619,6,13,39.80334594965244,10.60838409826123,0.2328465083159733,Homo sapiens,Tasmanien
Premolar,HTB1768,9,6,27.837020154499307,15.195443279867941,0.13045126782370092,Pan,Ebolwa
Posterior,UVS63,11,12,31.69319058771827,14.48752127568262,0.5888117692361962,Homo sapiens,Khoi-San or bushman half-caste
Anterior,BM1934.11.20.1,12,13,35.94920126393748,8.624089349636261,0.23698083446020685,Papio,East Africa
Anterior,HTB3551,9,13,30.912460365177417,12.99035978768988,0.4711704887721126,Pan,West Africa
Posterior,BM1911.12.1.1,2,12,34.57735479803237,18.505787975659008,0.32722378773858496,Papio,East Africa
Anterior,NMNH283613,3,12,19.47770197173722,15.72090250740722,0.4863460287479718,Homo sapiens,Buriat
Premolar,AMNH99.1/99,10,11,27.347100889797247,17.944983740349972,0.2896206927085976,Homo sapiens,Alaska
Posterior,BRK125670,2,3,28.98417832101501,17.261483293182803,0.6428163190851529,Homo sapiens,Native Californian
Anterior,HTB2026,9,2,52.47545200319792,15.304910604330422,-0.03642655474652423,Pan,Ebolwa
Premolar,BM1976.1408,10,6,30.762488190360354,7.484039067875994,0.880315083014154,Pongo,Borneo
Anterior,BM1962.25,12,10,24.370914357869573,16.820703501580738,-0.30424224538032985,Papio,East Africa
Anterior,IPHA.36,1,10,31.962963656100403,14.866290642966641,0.5466950422150685,Homo sapiens,Afalou
Premolar,BM1909.6.11,7,7,41.117123627926205,14.49959549039333,0.31173828849595964,Papio,East Africa
Premolar,MH1670,10,4,31.333497755962803,7.181868905630419,0.11676893882121686,Homo sapiens,Sami
Anterior,HTB1956,4,10,34.97893870061445,13.356775007214674,0.18834855369524572,Pan,French Cameroons
Premolar,BM1899.6.10.2,7,6,29.717396859630654,7.618559704535533,-0.013516093322955336,Papio,East Africa
Posterior,HTB1154,12,8,25.004928880745243,9.08999290628702,1.0231692466095466,Papio,East Africa
Premolar,NMNH330605,8,7,35.89376327645503,17.318962512211325,0.10551169837587121,Homo sapiens,Australian aboriginie
Anterior,NMNH226092,4,8,40.61703756590608,11.186193178848818,0.6314449786629616,Homo sapiens,Australian aboriginie
Anterior,BM1908.7.17.1,3,5,37.924604772977915,11.328881759955669,0.6999147083277084,Pongo,Borneo
Posterior,UVS10,9,3,21.498129963999418,12.091301084015509,0.7850197556011456,Homo sapiens,Khoi-San
Posterior,BRK126104,4,4,25.735654278200368,18.941930040276404,0.8375579265606611,Homo sapiens,Native Californian
Anterior,UVS142,1,14,20.187199870164985,12.41350824732384,0.2516867175893647,Homo sapiens,Khoi-San
Posterior,HTB1701,10,14,30.01353979674351,19.989580229647643,0.3127527274272933,Pan,French Cameroons
Anterior,HTB2001,12,13,27.29803585750973,19.644752955037447,0.9052135874465886,Pan,French Cameroons
Premolar,MH12327,11,7,42.407765179533875,13.080683014118945,0.5763156801233595,Homo sapiens,Chucki
Anterior,BRK125675,4,10,29.900526124449378,21.58729995610619,0.5444904262850901,Homo sapiens,Native Californian
Anterior,UVS125,9,6,32.67705726490586,12.908693556988014,0.6853848691302072,Homo sapiens,Khoi-San
Premolar,BM1899.7.8.1,2,14,23.36837949286231,17.03325282330929,0.7363943109269269,Papio,East Africa
Anterior,NMNH278706,11,10,40.04704083649318,13.194770638229475,0.6368098020938017,Homo sapiens,Buriat
Posterior,IPHA.22,6,3,47.35858973251237,9.44272593488938,-0.16621382387494654,Homo sapiens,Afalou
Premolar,BRK126243,1,7,30.662356899796244,18.61022465819674,0.6550242057715924,Homo sapiens,Native Californian
Anterior,MH12318,12,5,34.14822909015213,21.11109420316336,0.5112758439406917,Homo sapiens,Chucki
Anterior,BRK126764,10,5,5.66890805880173,16.40551167800509,-0.005405170431010409,Homo sapiens,Native Californian
Posterior,BM1976.1428,1,8,21.825503220381876,13.600354792391093,1.1412821645659808,Pongo,Borneo
Anterior,IPHA.29,10,2,24.154414960300457,10.29459882589141,0.5087319026345004,Homo sapiens,Afalou
Anterior,HTB1223,5,8,19.434517041821504,17.707826209740517,0.41552405699540806,Papio,East Africa
Posterior,BRK126117,0,5,51.88633360582878,13.463100861722172,-0.015107782891265353,Homo sapiens,Native Californian
Anterior,BM1900.6.28.1,10,14,28.146498034046,14.627528834437646,0.5463831079841157,Papio,Arabia
Anterior,UVS63,7,4,25.727646922284286,20.26594244353283,0.35345248597040224,Homo sapiens,Khoi-San or bushman half-caste
Anterior,UCD2(1)b,10,8,28.81397493591488,16.514269193415668,0.5290125413394384,Homo sapiens,Native Californian
Posterior,BM1938.7.17.1,0,9,22.375317309383128,10.41348822459868,1.0006695209210923,Papio,Central Africa
Premolar,BM1899.6.10.2,6,11,25.425348389449788,15.84232192212421,0.16405788303764662,Papio,East Africa
Anterior,BM1976.1431,9,9,34.68768005376725,15.835355578735541,0.6256601435998447,Pongo,Borneo
Posterior,HTB1217,11,14,56.31528356009199,12.9685981700579,0.15750625816841757,Papio,East Africa
Posterior,MH20326,0,6,25.818965632858646,16.893975546040874,0.6015334510687725,Homo sapiens,Australian aboriginie
Anterior,IPHA.34,2,6,32.01884535492303,15.118513298646812,0.4591774814809859,Homo sapiens,Afalou
Posterior,AMNH99.1/100,1,4,39.331522072860906,14.367320117078172,0.1528713370167316,Homo sapiens,Alaska
