ind,year,name,masfem,min,gender_mf,category,alldeaths,ndam,elapsedyrs,source,masfem_mturk,wind,ndam15
14,1959,Hazel,5.1127552693311396,914,0,5,699,35255.89385208866,20.458137588435974,MWR,-1.9651561656096703,127,56080
88,2007,Danny,3.1224115643891928,984,0,3,374,15267.391147307568,24.02969398257047,MWR,4.200241363521805,171,70991
21,1993,Agnes,0.08543927607144397,936,1,3,934,25061.052437006823,30.016874559791006,MWR,2.0659597571234176,150,44721
78,1988,Frances,6.446848953447216,965,1,3,21,39545.36458343409,39.70496296435525,MWR,4.877329749034777,109,45044
75,1968,Jeanne,1.1039264573108083,1002,0,5,1708,48672.47763980838,23.26452218583037,MWR,-1.1658283974645656,166,76144
29,2012,Carmen,8.682636903520539,965,0,1,200,33306.654417787344,5.879654598053023,MWR,-0.2246903559545883,81,22625
29,2011,Juan,2.2120415477728286,993,0,2,597,30649.318580751686,39.29083401580282,MWR,6.253925042489426,161,63203
90,1988,Barbara,1.3285637710245406,942,0,5,579,18115.810962277235,42.430573820656875,MWR,-0.9813850858991957,152,54605
75,1989,King,0.4944696767279053,926,1,3,774,50893.91704882461,68.77847447230828,MWR,3.5214778475402237,170,44931
12,1974,Carol,6.974594618101465,963,0,5,319,31547.955406946592,33.57010458538864,MWR,2.2985463468561678,139,23154
4,1955,Floyd,4.781304146974594,989,0,3,882,39580.06818636254,27.702749700591525,MWR,2.184816251208082,163,22824
15,2006,Barbara,6.6382985323076085,999,0,4,1289,35851.34900801193,47.09225702190965,MWR,3.6056463977841906,78,42081
65,1973,Floyd,5.308709348486829,966,0,3,1444,33982.98812813758,72.80497923395345,MWR,6.772902471067585,158,58436
52,1992,Isaac,7.192923256822377,997,0,5,517,45639.924803160655,21.56384926954556,MWR,6.113065803328844,104,42845
37,1981,Opal,6.046682293106463,967,1,2,1169,31099.78547465868,7.070382585807646,MWR,8.43814257610238,101,55715
7,2003,Ethel,-1.0873758718738538,911,0,2,1784,43429.76256421014,26.96792310414675,MWR,5.963872048486776,136,31863
16,1969,Gustav,4.597670996043743,965,1,2,1031,32795.547211427634,39.8756422889938,MWR,2.4746161315787285,178,17635
35,1974,Alicia,8.303556376788736,1000,0,4,1560,36723.21045341081,7.803301668337873,MWR,9.637069038119702,75,6657
74,1994,Ginger,5.975508130284831,952,1,4,1603,38358.840958547255,26.598358588683958,MWR,3.5019903855982255,94,1069
2,2010,Claudette,0.8524620537691274,931,1,4,1303,78343.6012432527,-15.90441997296292,MWR,-1.7107141316382544,162,68749
25,1969,Erin,5.366288349152312,984,0,4,267,50212.23100000985,10.740928619005626,MWR,1.8640007629046784,81,42441
48,1975,Helene,5.780633913066071,975,1,3,1051,50229.569068747,22.55769994280692,MWR,4.911535654915155,173,20853
12,1999,Elena,6.57573618227725,958,0,4,1685,50663.18998814193,0.031269376335455235,MWR,8.041642687039442,185,57988
93,2003,Debra,4.454155595444827,932,0,1,369,29896.74072810096,29.140083025715096,MWR,4.523053531198924,179,82436
14,2005,Irene,6.413385280911308,993,0,4,1742,55823.031092639794,28.386669399568277,MWR,3.616747156406724,182,13427
1,2004,Frances,3.040773218819677,997,0,5,1607,27442.574487253114,27.687602485603918,MWR,0.8993836005161282,76,63951
88,1984,Wilma,3.0077713929624545,996,0,1,1355,39784.080905417926,31.72745183823068,MWR,0.8930539743940464,87,55401
57,1980,Erin,2.042362927089992,984,0,3,1046,55310.64416355331,32.36104295806953,MWR,2.5717046477539385,176,58988
54,1952,Bob,0.7606619292945016,963,0,2,639,40270.61701403476,53.42051383445225,MWR,4.224992648730516,116,70059
79,1951,Ophelia,6.358970341182537,977,0,4,1345,30464.877784486904,-28.452692842578365,MWR,0.258778602207959,78,84099
93,1966,Ivan,-3.9133946855677566,967,0,3,233,35146.9913143243,31.897151923114567,MWR,2.7283916370229466,181,68672
