ind,year,name,masfem,min,gender_mf,category,alldeaths,ndam,elapsedyrs,source,masfem_mturk,wind,ndam15
27,1998,Danny,6.0038269924761,929,0,1,989,31721.691441018418,48.96858757974678,MWR,7.344834690548509,131,44206
4,1961,Erin,4.987541012335511,946,0,1,802,15474.237202855886,28.1847959649341,MWR,4.796648527553428,88,81515
56,1951,Kate,6.285683537350654,965,1,1,621,43990.79598377339,29.68522384010112,MWR,0.835023296013758,129,2011
57,1963,Florence,6.766018244194676,977,1,2,105,26149.36123687924,46.118837721942164,MWR,1.7415158366053531,127,79547
18,2008,Bertha,10.23568764295377,925,0,2,432,37033.32226071527,49.66930077561727,MWR,-1.498520061064342,97,45909
16,1982,Able,8.563557956009912,920,1,3,495,50663.79179114792,7.019251424957034,MWR,8.686073060229997,105,66354
22,1952,Kate,5.5075624371055145,989,0,2,22,46126.98422521283,19.734111373513116,MWR,4.003993338828294,97,17469
81,1954,Edna,11.673754199214361,986,0,3,392,47084.05346196564,59.04432446579034,MWR,3.077497205795961,179,54426
72,2000,Cleo,0.35011064856303076,977,0,4,623,21144.28896729069,24.302772036310614,MWR,6.09180969139688,80,59133
58,1987,Lili,5.830995372825768,1000,0,4,542,68229.32973648535,3.8674726465576796,MWR,8.439693469198241,87,73315
11,1983,Babe,10.135709048651842,969,1,5,751,49773.040426402236,-3.1032116083649015,MWR,3.9756762232066585,120,39016
61,1994,Ethel,5.915920748095686,996,1,2,844,40713.560242864725,26.605966022307907,MWR,7.48018152599456,98,44355
32,1962,Barbara,4.572758797294105,967,1,5,241,43358.65615031535,78.46687022998924,MWR,5.573364345019898,127,35234
56,1958,Dolly,1.441302288837747,910,1,1,1363,45463.59209647965,17.041943529384753,MWR,4.983527413784736,186,50952
2,1992,Andrew,3.032125195695232,937,1,3,1103,32661.4530819836,28.233701053362886,MWR,5.983504468479532,157,58359
27,1975,Helene,2.818023116145852,912,0,1,884,15528.293343562524,41.43667280386215,MWR,-2.8458637992895977,150,70172
51,1993,Connie,6.513117009262519,966,1,5,529,32284.989938455983,23.643608693443287,MWR,6.82819663448231,139,7492
77,1963,Gustav,6.36133462492999,920,0,2,1633,44636.53180897494,17.42916503262242,MWR,3.391718885437152,126,27911
71,1969,Charley,4.9846822273599365,952,1,3,950,49353.70771629539,33.45131380830725,MWR,5.4717442575588855,94,23421
71,1965,King,9.506790087987408,926,0,1,797,51296.847686966685,28.602573684771496,MWR,6.349974580820536,92,28485
89,1982,Katrina,2.5708672238600334,965,1,1,681,24037.344318861877,39.16887244345965,uri,2.987315672206366,80,70126
22,1999,Irene,4.826490076522217,980,1,1,442,33893.94048245459,56.22725348126205,MWR,5.813390990900755,184,29424
6,1962,Andrew,1.0310804639507305,929,1,1,942,34350.2311452553,22.788222424078665,MWR,3.6337251859540007,130,56977
8,2002,Floyd,7.6321044372575955,975,0,4,967,54567.18965224223,23.477955885674604,MWR,-0.3470304761923497,126,59505
30,1961,Alicia,6.466499813714211,934,0,4,1294,35922.953794226676,36.83915783753871,MWR,7.36657706508522,168,32386
67,1968,Hazel,3.405887892626607,952,1,1,1220,33222.320660912665,20.569657279818188,MWR,2.776957266568147,174,27192
59,2007,Danny,6.146006224152263,970,1,3,1653,18662.450867697975,47.7277650257501,MWR,4.487509430188647,138,72460
1,1952,Agnes,0.9610657971182479,932,1,2,532,40098.16029687355,41.91426343766204,MWR,4.235191177591312,130,12035
62,1966,Frances,5.443500359741113,987,1,5,601,43811.62175518142,30.576353924123662,MWR,3.704033618431553,154,71614
57,1952,Jeanne,4.2645293074841195,1001,0,1,569,40439.16331597753,48.96673684875107,MWR,4.244254207719069,130,5045
92,1991,Carmen,4.071654442884382,915,1,2,27,24524.407702887038,23.853258906714572,MWR,2.7172663648089914,127,23813
7,1998,Juan,0.06730206192767962,961,1,3,680,32360.576632461794,31.55601653525735,MWR,6.373421907986856,126,79543
86,1990,Barbara,4.2018164044883095,992,0,4,1453,62311.506708239234,22.39342797284028,MWR,5.809273043364799,136,33030
38,1950,King,2.7552197249333927,913,0,4,180,49063.95943433471,1.6769436946671235,MWR,3.2216575329121273,130,75829
18,2006,Carol,2.744217528612241,985,1,4,974,32230.570568389092,15.147281185093544,MWR,7.2721203801656635,110,6647
26,1980,Floyd,3.5069201248168325,954,1,4,773,43845.231951439884,35.151468899516146,MWR,4.97252497151339,82,20982
37,1955,Barbara,0.5822015376514837,933,1,4,190,29163.207989504244,44.75076137295224,MWR,3.9974118891385646,93,40693
56,1967,Floyd,2.5142823668091103,926,1,1,152,36312.09169172591,45.0955424658793,MWR,5.826111916256422,133,31928
22,1953,Isaac,7.019191903859195,996,1,3,905,35495.73491131171,42.714303596419235,MWR,6.368240581362927,189,34740
36,2009,Opal,5.19675523824842,981,1,2,1820,57004.17221267047,4.01503964707889,MWR,5.402581055485857,174,40668
42,1968,Ethel,6.093964109174735,997,0,4,274,32813.040921062166,26.229184190604762,MWR,6.62232926794604,145,25261
8,2010,Gustav,0.10116255680299613,968,0,2,1053,39664.490521234904,35.65287756850579,MWR,0.36395889331547915,168,76338
63,1997,Alicia,6.9926367948211485,942,0,4,770,36043.75512529584,-5.408924177586222,MWR,5.197231478467897,90,51521
93,1987,Ginger,8.047116438566798,999,1,3,1576,43733.842203741464,32.71698948085885,MWR,5.2464672730702935,144,48402
91,2004,Claudette,5.8187519403309995,990,0,4,1589,50620.97926596856,32.2390166028827,MWR,3.0014122154461975,185,43380
74,1956,Erin,4.222277513468412,983,1,4,962,8304.354359817473,51.0991886559617,MWR,4.91693489694617,139,42023
77,1959,Helene,3.6460609143587064,993,1,5,1634,53417.386139421615,60.26012775150076,MWR,0.32809932619581517,123,83102
81,1978,Elena,4.555721058561462,965,0,4,74,53992.64656254169,43.09441937038139,MWR,0.10413003119153874,110,36334
89,1971,Debra,5.529788096813396,942,1,1,1176,50651.48698648547,-9.368959895422933,MWR,7.626430735512018,183,22296
82,1991,Irene,3.7487690450820312,988,0,3,43,51984.22917478162,24.36375795017677,MWR,3.2538180280526445,162,61053
16,1965,Frances,3.6878945451706957,945,0,1,1188,39870.552628654725,28.628525440444307,MWR,6.399300876734646,100,46729
57,2000,Wilma,9.503130906168238,921,1,3,584,70136.01208556246,41.09974971714959,MWR,5.630798793357771,138,85758
75,1976,Erin,0.8091803323250986,948,1,4,1717,18773.29416751027,18.710898519702475,MWR,1.817969185498736,167,6827
2,1969,Bob,1.9624564890852532,926,0,3,599,44228.22732254493,49.47167596065914,MWR,5.5563530667959835,87,29989
27,1986,Ophelia,8.777968826538618,940,0,3,357,32385.566215468007,57.557737259863885,MWR,-1.485431067324173,187,3853
81,1967,Ivan,5.277391727080255,952,1,3,942,36742.509354661146,33.92441553683085,MWR,-0.08835208074563283,86,53010
