ind,year,name,masfem,min,gender_mf,category,alldeaths,ndam,elapsedyrs,source,masfem_mturk,wind,ndam15
4,1962,Cleo,-0.520819165380292,977,1,2,349,25420.497511538757,29.09287748252424,MWR,6.934711469801609,114,17872
34,1996,Lili,11.13828651417873,988,0,5,420,16386.953918325336,28.149750261391084,MWR,4.63523359872712,82,78350
21,1982,Babe,-1.9072098745514516,995,1,4,1809,50340.25410040948,30.68145139001261,MWR,6.200055595040434,125,19557
86,1973,Ethel,5.925594034280169,932,1,3,1646,19173.78497735549,16.348070088024997,MWR,7.7923716751185665,176,1655
29,1998,Barbara,5.5682271501021905,996,0,2,1417,38283.66552410671,33.331590733890465,MWR,9.175369457353689,177,76104
71,2005,Dolly,10.151798456575612,941,0,4,900,33922.87638462,5.683963217566827,MWR,9.013641821533186,167,73558
12,1994,Andrew,6.093371318097284,954,0,5,1377,52009.920440414746,23.158978493561342,MWR,0.34926073116669487,103,15874
35,2008,Helene,2.277844911443724,910,1,3,1113,15098.665709762605,50.87821186997905,MWR,2.080050206970515,101,52213
91,1966,Connie,3.2308510886668236,916,1,1,1070,35438.02117866577,37.044165345452235,MWR,7.8650634926148895,96,63705
46,2009,Gustav,6.1515061674722045,968,1,4,725,34423.49493314307,36.81912040599321,MWR,3.864060095275901,134,15453
57,1994,Charley,1.1924492317621236,949,0,1,1816,55197.9953035578,25.723192232832645,MWR,4.680896230783765,151,62211
55,1961,King,5.027303751664383,955,1,4,1220,42958.32203104973,23.555959224711835,MWR,5.506174083053228,182,19471
55,2001,Katrina,10.266279773544934,981,0,1,1335,28320.091941447798,41.5871490088513,uri,10.377357204558983,103,38933
79,1962,Irene,6.229095879553871,942,1,3,1152,35916.8115202611,15.666048857137115,MWR,6.318819572243987,109,38023
11,1993,Andrew,7.144651706783378,999,1,2,586,32120.786784605283,2.4881894424891335,MWR,3.741666234673006,172,36313
22,1969,Floyd,5.937634562518691,912,0,3,45,34644.09969322187,55.69358046008092,MWR,3.79277631810613,153,53548
54,2000,Alicia,6.204588545585656,937,0,4,22,45933.910544944614,42.9384730817379,MWR,1.4047624736594826,142,2450
32,2005,Hazel,10.194379039274043,958,0,1,1092,40613.42104302253,14.081218315745751,MWR,0.3916383288068248,99,18549
6,1968,Danny,4.7627961318052146,953,1,5,56,33382.647574940536,45.93801786109809,MWR,2.2693884771134805,106,18898
81,1978,Agnes,3.1720175392390537,948,1,3,1780,58369.21025917811,42.84078666678701,MWR,0.45181025135534014,127,24888
28,1962,Frances,-1.195296634284933,951,0,3,389,20909.961311334726,24.502946763008005,MWR,6.2673428931685855,149,68943
49,2012,Jeanne,3.3507272893117213,989,1,2,350,27144.373376394702,50.88896096319041,MWR,4.625993089328339,136,5839
3,1981,Carmen,6.501548722878971,995,1,3,672,38029.259802780456,12.494687652506599,MWR,3.5523227664768062,90,72160
29,1972,Juan,4.035014037547471,963,1,4,1715,37179.486231825664,23.507924844886134,MWR,1.4845642181436252,95,62809
71,1976,Barbara,3.2604126179110597,934,0,2,1815,38716.84197470179,5.055088484897944,MWR,6.6677411933831845,135,62347
18,1976,King,2.0506623153761177,929,0,2,1765,40261.02809855802,49.00163873771386,MWR,7.035120822518751,174,36214
93,1961,Carol,9.561692765254188,953,1,2,695,34030.64949495037,28.67614519451119,MWR,3.255858222495598,99,39637
64,2002,Floyd,-0.10968067083799049,938,0,2,1833,67226.006527018,29.56820948814606,MWR,8.944511925915824,125,60388
93,1956,Barbara,1.0574059791922523,910,1,5,1700,44078.08304253843,43.82109851868968,MWR,6.436663145361397,91,15939
67,1950,Floyd,9.443734546943107,917,1,3,1202,14777.960049801492,42.631410928616056,MWR,11.626208209092978,170,34296
3,2004,Isaac,3.0198889584769035,928,0,2,1470,9901.15109144842,5.391686900962998,MWR,7.681762051375245,138,33163
34,1965,Opal,5.7576088603596025,963,0,2,1730,23510.488532664705,2.105135842343845,MWR,6.245927575719211,147,57825
50,1954,Ethel,3.774280888671924,923,0,1,1067,35714.109612951215,19.983551946514773,MWR,1.0098758292209653,181,85531
64,1961,Gustav,6.157868504703338,962,1,5,228,38105.165473994835,3.5701513850412567,MWR,5.093467593391719,87,49725
90,1980,Alicia,6.189918488529374,978,1,1,1469,52826.4925669768,57.80473572819366,MWR,4.273574889936733,151,36473
69,2000,Ginger,10.348254797454981,988,0,2,1103,20670.888510369274,45.69447343042778,MWR,6.511484514658474,159,61426
15,2003,Claudette,2.568628027458232,977,0,4,1028,26785.337284565154,38.54396558391795,MWR,2.5049101706047057,176,18219
32,1951,Erin,1.3309783549804433,918,0,1,469,36802.8661819221,36.977421532386124,MWR,2.8616679589091714,106,7007
12,1959,Helene,7.100343580900624,923,0,2,1162,37603.78102766869,41.73743109939247,MWR,3.0240529379098087,99,17668
44,1986,Elena,6.682567114502293,993,1,2,1469,26797.15699873576,46.743441892835165,MWR,2.9067795884523067,160,81336
33,1984,Debra,8.236352402047698,926,1,1,1078,31804.46190592361,54.85774428114908,MWR,4.326274005462411,156,29105
89,1960,Irene,4.019005311572041,991,0,4,1348,32533.34064907929,56.75450026917717,MWR,3.3777353549425495,93,86463
22,1997,Frances,5.899421711211098,914,1,4,34,41999.54819685221,46.705511720365486,MWR,5.635481016220119,147,46627
52,1955,Wilma,8.408193909810983,968,0,4,351,37318.65397418787,22.00692447914551,MWR,5.949476451479059,85,33601
4,1970,Erin,3.357390488791996,994,1,4,412,26836.361473330646,39.381904803857225,MWR,2.9130895346452146,190,47989
35,1969,Bob,1.2685346479106538,999,0,1,1385,49411.7182602596,28.998263740212842,MWR,8.588589093898035,170,76855
58,1956,Ophelia,11.732463757161007,911,0,4,119,34315.74350904997,20.10687861711821,MWR,8.637287992878537,110,58483
56,1961,Ivan,8.394671897197792,977,0,1,256,44925.62304386907,25.307109424731927,MWR,7.3564390242675834,119,40334
